Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,6.0,14.0,5.0,7.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20000,6.5,15.5,7.5,8.0,7.0,1.0,0.0,2.5,0.5,3.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
30000,6.666666666666667,13.666666666666666,11.0,7.666666666666667,8.333333333333334,3.3333333333333335,0.3333333333333333,2.0,1.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
40000,7.25,11.5,12.0,9.0,10.0,4.25,2.25,1.75,0.75,1.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0
50000,5.8,10.2,11.2,9.8,10.4,5.4,4.0,1.6,0.6,1.2,0.0,1.0,0.0,0.0,0.0,0.2,0.0
60000,4.833333333333333,9.0,10.0,9.5,10.666666666666666,6.166666666666667,5.0,1.8333333333333333,0.5,2.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0
70000,3.8333333333333335,6.666666666666667,9.5,8.333333333333334,11.5,7.5,7.333333333333333,1.5,1.6666666666666667,2.0,0.0,2.5,0.0,0.0,0.3333333333333333,0.0,0.0
80000,3.8333333333333335,4.0,7.833333333333333,6.833333333333333,9.5,7.666666666666667,8.0,1.3333333333333333,2.0,1.5,0.0,2.5,0.5,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666
90000,4.5,2.8333333333333335,4.833333333333333,5.666666666666667,7.833333333333333,6.333333333333333,7.833333333333333,1.5,1.6666666666666667,1.5,0.0,2.5,0.8333333333333334,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334
100000,5.0,4.0,2.6666666666666665,4.0,5.833333333333333,5.166666666666667,6.5,1.3333333333333333,1.6666666666666667,2.0,0.0,2.5,0.8333333333333334,0.6666666666666666,1.3333333333333333,0.8333333333333334,0.8333333333333334
110000,6.833333333333333,5.666666666666667,4.166666666666667,2.5,5.333333333333333,4.0,4.666666666666667,1.6666666666666667,2.0,3.0,0.0,1.8333333333333333,0.8333333333333334,0.6666666666666666,1.3333333333333333,0.8333333333333334,0.8333333333333334
