Time,E1_D,E1_T,E1_V,E2_D,E2_T,E2_V,E3_D,E3_T,E3_V,E4_D,E4_T,E4_V,E5_D,E5_T,E5_V,E6_D,E6_T,E6_V,E7_D,E7_T,E7_V,off_R1_D,off_R1_T,off_R1_V,off_R2_D,off_R2_T,off_R2_V,off_R3_D,off_R3_T,off_R3_V,off_R4_D,off_R4_T,off_R4_V,on_R1_D,on_R1_T,on_R1_V,on_R2_D,on_R2_T,on_R2_V,on_R3_D,on_R3_T,on_R3_V,on_R4_D,on_R4_T,on_R4_V,on_R5_D,on_R5_T,on_R5_V,on_R6_D,on_R6_T,on_R6_V
20000,0.006267874964193,1.919999999999993,0.0032645182105172,0.0992445158537033,0.7633333333333343,0.1300146495900042,0.5725245751308621,1.1933333333333338,0.4797691970370351,0.638475616515518,1.3999999999999984,0.4560540117967991,0.4730727849977117,0.8033333333333345,0.5888872842295159,0.6625532215978799,1.273333333333333,0.5203297551815812,1.0764872705996231,2.9733333333333483,0.362047288318257,0.2174939369545755,0.6300000000000002,0.3452284713564689,0.3542395454247705,2.049999999999993,0.1727997782559862,0.3129193832270607,0.6500000000000002,0.4814144357339394,0.0,0.0,0.0,0.2872806289814398,1.24,0.2316779265979353,0.0,0.0,0.0,0.0,0.0,0.0,0.0922884589649677,0.5933333333333333,0.1555423465701703,0.0,0.0,0.0,0.0,0.0,0.0
30000,0.17801121302060155,2.208333333333332,0.07167656172415235,0.07272940918771045,0.816666666666668,0.0915672687730007,0.3432193611838591,1.0333333333333343,0.3051026217457251,0.39248889565325973,1.6166666666666631,0.26798214447776375,0.3033888137490144,0.9650000000000012,0.3537801106799873,0.42488667658156004,1.0133333333333336,0.3844260268597552,0.8037533042612983,2.6150000000000064,0.2986793320298022,0.2678306242812145,0.8583333333333341,0.3190102379517865,0.30770826430476383,1.6549999999999965,0.19004154912194435,0.2145356000870384,0.5766666666666664,0.356089817483211,0.01079508616860135,0.06,0.0899590514050114,0.19201302935217354,1.0133333333333339,0.17732970252962893,0.0335964543649276,0.1099999999999999,0.1527111562042166,0.0,0.0,0.0,0.18759387038611391,0.6350000000000002,0.2868100514677895,0.0300745170697883,0.10333333333333325,0.14552185678929855,0.00769730592141485,0.025,0.15394611842829745
40000,0.5177078239167351,2.420000000000003,0.18812447362801996,0.3953265235105161,1.2177777777777763,0.23274794026387033,0.308898969056216,1.2088888888888885,0.2547389668050412,0.26611664049321887,1.6522222222222183,0.18124124851189483,0.2297788289752476,1.0888888888888892,0.2564416513663043,0.2943068496638738,0.8888888888888892,0.27354818240051465,0.5716580536404846,2.428888888888891,0.21653731034275156,0.2652167065903645,0.9811111111111117,0.2833226417528208,0.2107915839369591,1.4766666666666648,0.13174145631979317,0.19254479151342938,0.6788888888888893,0.29345478688800647,0.020218398625498533,0.07777777777777777,0.1748698289934182,0.1948733225551997,1.0244444444444454,0.1821032121836332,0.0276054421325329,0.0866666666666666,0.23200258470067367,0.0,0.0,0.0,0.17704976918585044,0.5733333333333333,0.3067337874861735,0.05901008612888017,0.2111111111111109,0.18832802763588452,0.017773837591129032,0.04888888888888887,0.23341316262078715
50000,0.6432325457366077,2.353333333333335,0.25949196720200113,0.7623845492651077,1.7250000000000043,0.3180587960497151,0.4057503636027179,1.5066666666666666,0.2635859487748458,0.2331706348778581,1.624166666666663,0.15773817957089775,0.23583674954999362,1.2299999999999993,0.23074008599563023,0.22213224278793914,0.8358333333333337,0.20723321395314526,0.46152329622766014,2.4241666666666686,0.176004541262166,0.21877648740447228,0.9441666666666675,0.23632873026865425,0.16013861898840379,1.4099999999999986,0.10049611788917087,0.21931207818640883,0.8708333333333332,0.2718676923904313,0.02096425555340955,0.07333333333333332,0.22782664814982453,0.18754528087561093,1.0800000000000007,0.16977817568254666,0.020704081599399675,0.06499999999999995,0.17400193852550525,0.0,0.0,0.0,0.13278732688938782,0.47166666666666657,0.23005034061463014,0.057003241782414026,0.20416666666666644,0.2107678962855711,0.0235122470891439,0.06249999999999997,0.2735940870862079
60000,0.7530843170830379,2.3193333333333337,0.31682942742286135,0.965543514197688,1.9940000000000069,0.3702893413301956,0.6593702554467612,1.823333333333337,0.3192085533773475,0.30490577585970424,1.555999999999997,0.2184263368702905,0.3915493486577434,1.3486666666666651,0.29586077940952926,0.25959425776878076,0.9213333333333334,0.23060593544095642,0.37454396355409075,2.4393333333333356,0.14293376363851787,0.19086956123714532,0.8620000000000007,0.21877868042786255,0.15878425103421143,1.4199999999999986,0.10140604214934248,0.26287649436612204,0.9426666666666665,0.2885728789668125,0.01677140444272764,0.05866666666666666,0.18226131851985963,0.16640891380500186,1.097333333333334,0.14985627406419144,0.01656326527951974,0.051999999999999956,0.1392015508204042,0.0,0.0,0.0,0.1270868573049572,0.4466666666666665,0.24420468343433957,0.04619726371542534,0.1639999999999998,0.3470154038766948,0.01880979767131512,0.049999999999999975,0.21887526966896634
70000,0.7761772050204837,2.198888888888889,0.35709776342730243,1.0935808616036655,2.095000000000007,0.41971339973885197,0.8226403549059343,1.966666666666671,0.3678078018642572,0.3851262808644396,1.5238888888888862,0.2781379383317764,0.45811189101664035,1.30111111111111,0.3705200229893084,0.416595715728661,1.1133333333333326,0.2887634943407808,0.3556509456379151,2.4672222222222255,0.1358113326180127,0.17345638364798674,0.8033333333333337,0.21054775516119062,0.22155808568572924,1.4566666666666646,0.13891837444796015,0.27331821317810995,0.9561111111111115,0.2934947944546535,0.0223523066824927,0.04999999999999998,1.408304879132835,0.15487965570796827,1.1344444444444448,0.1371571684402101,0.01380272106626645,0.0433333333333333,0.11600129235033683,0.0,0.0,0.0,0.14031126175288836,0.4777777777777777,0.25782845128104026,0.0398464608210938,0.14166666666666652,0.3341375385052244,0.0156748313927626,0.04166666666666665,0.18239605805747194
80000,0.9575030840640121,2.208888888888889,0.4486600027512538,1.3084158779613024,2.3477777777777846,0.49952489191241306,0.9991595132340373,2.2461111111111176,0.3825988546867416,0.41261769728904746,1.5483333333333302,0.28870481083365684,0.5330964128903616,1.4022222222222205,0.38147142316382654,0.4965728914702859,1.235555555555554,0.2969269412386153,0.3270632996877986,2.4605555555555587,0.12688837897210548,0.14422776686928057,0.7733333333333335,0.16861050485449716,0.25446329418935926,1.411666666666665,0.16177298036096546,0.2475437525388723,1.0422222222222226,0.2358694293644686,0.023485535740206,0.05277777777777775,1.4762986225956334,0.1309512764973837,1.2238888888888886,0.11202545212960356,0.01380272106626645,0.0433333333333333,0.11600129235033683,0.0,0.0,0.0,0.15685477373710785,0.5177777777777779,0.2702146330267354,0.0398464608210938,0.14166666666666652,0.3341375385052244,0.0156748313927626,0.04166666666666665,0.18239605805747194
90000,0.9923968659496801,2.042777777777777,0.4874360399217359,1.5381611196024776,2.6127777777777847,0.5871950022103136,1.1864467621134187,2.4472222222222277,0.46002919634443096,0.5741849067375634,1.5694444444444413,0.37027634895023787,0.642822793601823,1.4666666666666643,0.44892422219961864,0.5749734601488995,1.3366666666666644,0.33609767869270085,0.40192229951664826,2.507777777777782,0.1519856521028828,0.09119988160130499,0.6477777777777777,0.11981183742997982,0.26831285977611474,1.568333333333331,0.15330715253762492,0.25354102348894114,1.2227777777777777,0.21338917654919096,0.021794251951700483,0.039444444444444414,1.49398922881967,0.15310843294579443,1.5077777777777779,0.1069025931633839,0.002603902944623917,0.006666666666666667,0.06509757361559797,0.0,0.0,0.0,0.11969208776965697,0.5505555555555559,0.21197072566861155,0.029821621797831033,0.10722222222222211,0.28563025290879157,0.013109062752290984,0.03333333333333332,0.13108068524803948
100000,0.8013079529283718,1.791111111111108,0.4235869362967541,1.4595197941333273,2.492777777777786,0.574250224149023,1.342628612334308,2.4977777777777828,0.5396691097664786,0.6758156320049395,1.5083333333333309,0.44553795652808154,0.7957810335358233,1.5794444444444415,0.5214370784731278,0.6857711234387832,1.4861111111111087,0.40316333783048974,0.4830745456800674,2.4400000000000044,0.20331526209087278,0.06911259363549845,0.5444444444444444,0.11950515907975794,0.3088634365184455,1.8155555555555543,0.16744568703779603,0.30097136908933536,1.3755555555555545,0.22546443041149675,0.018629382615137052,0.035555555555555535,1.4737180861244685,0.1808979644238987,1.7138888888888886,0.10177337680746874,0.0,0.0,0.0,0.0,0.0,0.0,0.11987138303611798,0.6883333333333338,0.17470814042837668,0.010341417756653717,0.03611111111111109,0.23997352468728214,0.006787912597198083,0.01722222222222222,0.06568947674707837
110000,0.6313401677290008,1.6544444444444417,0.34465452830943,1.1649544919909116,2.0633333333333375,0.5025070898683094,1.3367855769563135,2.3177777777777826,0.5748053261794878,0.7309536190274727,1.4627777777777757,0.49220512863592725,0.8654790769767847,1.5944444444444414,0.5600949250846234,0.8338510125668267,1.6655555555555521,0.48677128356848526,0.5354277861285467,2.2288888888888936,0.25915112299224213,0.10885652209739212,0.633333333333333,0.1423846517223693,0.37241294015035215,2.052222222222222,0.19100067284915637,0.3113174853662079,1.3494444444444433,0.23767675190872442,0.021806545133001703,0.03777777777777775,1.5053249354402283,0.20528487147742,1.772777777777777,0.11212730308570973,0.0,0.0,0.0,0.0,0.0,0.0,0.15486933927097637,0.8827777777777781,0.2009566076045205,0.003105146940312283,0.007777777777777766,0.28818915571026504,0.0,0.0,0.0
120000,0.4801675675147392,1.6011111111111076,0.27915736950553427,0.9013830645123955,1.7316666666666685,0.4363346153017395,1.0749178076651569,1.968888888888891,0.5016865801139245,0.6504997231913031,1.4988888888888863,0.42746674148795827,0.7322951377851715,1.6088888888888855,0.4861577456417503,0.8124554053138869,1.623888888888886,0.4789835470274346,0.611541583923624,2.045000000000004,0.3150501692220665,0.14756839427116217,0.8227777777777767,0.1487107022445666,0.4134338934786588,2.1299999999999994,0.20805122432099846,0.26734981804530006,1.3633333333333322,0.20044043980659143,0.0293305240312,0.0433333333333333,1.7310443023861775,0.2306232734572663,1.7705555555555545,0.13423221552987466,0.00790745996935985,0.0261111111111111,0.050473148740594866,0.00025069106278878333,0.00055555555555555,0.07520731883663591,0.1780470362435491,0.9750000000000005,0.19588462826392994,0.0090898774998093,0.028333333333333318,0.19068176071101348,0.0011042315858255,0.004444444444444433,0.04140868446845632
130000,0.49514757214742305,1.7016666666666633,0.2604418313930267,0.7121105015034886,1.540555555555556,0.39378881123332327,0.8336156459565639,1.7583333333333335,0.4223246246028845,0.5209053615862674,1.4916666666666645,0.3324445177523711,0.6219443237964782,1.7972222222222183,0.37197710459799443,0.6163534951605664,1.4005555555555536,0.388071562055967,0.5944039902841566,1.8527777777777799,0.3165108905023866,0.18034605943512783,0.9483333333333324,0.15782105852427122,0.3311457679699424,2.1011111111111105,0.1583763515760154,0.239339929905076,1.3972222222222206,0.16881808231658757,0.027196420319483484,0.0572222222222222,0.5439797731514086,0.2585940169940717,1.7611111111111102,0.1569233264585004,0.011039969529007418,0.03277777777777777,0.1287858877317841,0.011238201777579199,0.024999999999999984,0.15012216461929784,0.14367838386886028,0.9194444444444451,0.14168306303617897,0.021780405165290385,0.06222222222222216,0.20589201996659856,0.010578213701083484,0.03166666666666663,0.09941265660268894
140000,0.47444507203573333,1.7055555555555522,0.2490350188916064,0.7196456845810907,1.587777777777779,0.38551144307467916,0.6824143689849973,1.6305555555555529,0.3849755146358294,0.4115678016819333,1.4722222222222199,0.2630479854332108,0.4894966335544741,1.8577777777777733,0.27493550931893423,0.42598979969788453,1.1938888888888881,0.29323738131008753,0.46570827732663006,1.6516666666666655,0.2779099187291409,0.20732295619292254,1.0483333333333327,0.17459858214918914,0.24284294848717694,2.0644444444444443,0.10905659881158053,0.26581215907975453,1.4933333333333307,0.17652376877167428,0.03291110772389922,0.07277777777777776,0.5382398157079651,0.2681906830399237,1.754999999999999,0.16272273986801858,0.011039969529007418,0.03277777777777777,0.1287858877317841,0.014543435891008066,0.05055555555555554,0.17167803927209482,0.11835926228584154,0.8438888888888892,0.12075684167447837,0.02769787464482862,0.07888888888888883,0.26506671476198096,0.01712894899727025,0.045555555555555516,0.1780214801569302
150000,0.5679695645965572,1.8044444444444407,0.27610389022363474,0.7519286946147191,1.6261111111111133,0.3892596298008741,0.727115545458564,1.7227777777777773,0.3811124584438306,0.33446825601241265,1.367222222222221,0.250026257948693,0.5163029963037999,1.9733333333333285,0.2596752849556368,0.3558713241875225,1.1722222222222218,0.2447482513591315,0.30636887781294436,1.5338888888888862,0.21578835023061996,0.22189134148829717,1.096666666666666,0.1979703232647634,0.21878253680435614,2.001666666666666,0.10124868987353382,0.3180047443862938,1.508888888888886,0.2067029719615645,0.031073416584855334,0.0672222222222222,0.5009709283132505,0.24652776874060278,1.706111111111109,0.15491400310313616,0.011039969529007418,0.03277777777777777,0.1287858877317841,0.014692955768456965,0.0783333333333333,0.17257515853678826,0.14050923273391225,0.8144444444444444,0.15545102457241344,0.028410565087640883,0.0805555555555555,0.3363357590432086,0.01712894899727025,0.045555555555555516,0.1780214801569302
