Time,E1_C,E2_C,E3_C,E4_C,E5_C,E6_C,E7_C,off_R1_C,off_R2_C,off_R3_C,off_R4_C,on_R1_C,on_R2_C,on_R3_C,on_R4_C,on_R5_C,on_R6_C
13390,4,8,0,2,15,15,0,0,0,0,0,0,0,0,0,0,0
13400,2,8,0,0,6,10,0,0,0,0,0,4,0,0,0,0,0
13410,0,1,5,0,0,10,0,0,0,0,0,2,1,0,0,0,0
13420,0,0,15,0,0,1,0,0,0,0,0,2,0,0,3,3,0
13430,0,0,11,0,0,0,0,0,0,0,0,1,1,1,2,2,3
13440,15,0,13,0,0,0,0,0,0,0,0,0,4,1,2,0,1
13450,15,5,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13460,6,18,11,16,6,0,0,0,0,0,0,0,0,0,0,0,1
13470,11,12,7,17,11,4,0,0,0,0,0,0,0,0,0,0,0
13480,12,9,5,15,12,8,0,0,0,0,0,0,0,0,0,0,0
13490,4,10,0,11,15,8,0,0,0,0,0,0,0,0,0,0,0
13500,2,5,0,0,12,13,0,0,0,0,0,4,0,0,0,0,0
13510,0,6,0,0,2,9,0,0,0,0,0,6,1,1,0,0,0
13520,0,0,17,0,0,7,0,0,0,0,0,2,4,0,6,3,0
13530,0,0,13,0,0,0,0,0,0,0,0,2,3,0,7,4,2
13540,11,0,14,0,0,0,0,0,0,0,0,1,1,0,0,4,3
13550,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13560,10,20,11,15,7,0,0,0,0,0,0,0,0,0,0,0,1
13570,6,19,10,18,11,7,0,0,0,0,0,0,0,0,0,0,0
13580,6,2,4,17,16,6,0,0,0,0,0,0,0,0,0,0,0
13590,6,8,0,9,14,15,0,0,0,0,0,0,0,0,0,0,0
13600,5,3,0,0,9,12,0,0,0,0,0,2,0,0,0,0,0
13610,0,6,0,0,1,12,0,0,0,0,0,6,1,0,0,0,0
13620,0,0,9,0,0,3,0,0,0,0,0,2,3,0,5,2,0
13630,0,0,16,0,0,0,0,0,0,0,0,3,0,0,9,4,0
13640,10,0,15,0,0,0,0,0,0,0,0,1,0,0,0,2,0
13650,22,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13660,5,18,11,11,5,0,0,0,0,0,0,0,0,0,0,0,0
13670,6,16,9,20,9,7,0,0,0,0,0,0,0,0,0,0,0
13680,6,6,12,18,16,6,0,0,0,0,0,0,0,0,0,0,0
13690,8,4,0,13,17,11,0,0,0,0,0,0,0,0,0,0,0
13700,3,8,0,2,13,15,0,0,0,0,0,2,0,0,0,0,0
13710,0,5,0,0,4,12,0,0,0,0,0,8,0,0,0,0,0
13720,0,0,7,0,0,6,0,0,0,0,0,7,4,1,4,2,0
13730,0,0,11,0,0,0,0,0,0,0,0,1,3,0,5,4,2
13740,10,0,15,0,0,0,0,0,0,0,0,0,3,0,0,2,3
13750,16,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1
13760,10,17,14,12,7,0,0,0,0,0,0,0,0,0,0,0,0
13770,4,14,6,17,6,2,0,0,0,0,0,0,0,0,0,0,0
13780,9,3,13,20,17,5,0,0,0,0,0,0,0,0,0,0,0
13790,7,7,2,16,15,13,0,0,0,0,0,0,0,0,0,0,0
13800,5,5,0,5,16,12,0,0,0,0,0,2,0,0,0,0,0
13810,0,7,0,1,7,12,0,0,0,0,0,8,0,0,0,0,0
13820,0,0,5,0,0,15,0,0,0,0,0,2,4,1,4,2,0
13830,0,0,13,0,0,2,0,0,0,0,0,1,4,0,4,4,1
13840,5,0,15,0,0,0,0,0,0,0,0,1,5,0,1,3,1
13850,23,4,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13860,5,18,3,8,5,0,0,0,0,0,0,0,0,0,0,0,1
13870,8,13,8,18,8,7,0,0,0,0,0,0,0,0,0,0,0
13880,5,9,14,19,13,7,0,0,0,0,0,0,0,0,0,0,0
13890,5,6,7,11,14,11,0,0,0,0,0,0,0,0,0,0,0
13900,4,4,0,4,14,11,0,0,0,0,0,0,0,0,0,0,0
13910,0,3,0,2,6,9,0,0,0,0,0,7,0,0,0,0,0
13920,0,0,0,0,0,9,0,0,0,0,0,1,3,3,2,1,0
13930,0,0,13,0,0,3,0,0,0,0,0,0,0,3,6,3,1
13940,5,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13950,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13960,12,12,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0
13970,3,20,7,14,5,4,0,0,0,0,0,0,0,0,0,0,0
13980,2,5,18,9,15,5,0,0,0,0,0,0,0,0,0,0,0
13990,5,5,10,16,9,13,0,0,0,0,0,0,0,0,0,0,0
14000,8,4,0,4,13,7,0,0,0,0,0,0,0,0,0,0,0
14010,0,7,0,1,3,10,0,0,0,0,0,7,0,0,0,0,0
14020,0,0,0,1,2,7,0,0,0,0,0,3,3,3,2,1,0
14030,0,0,10,0,0,0,0,0,0,0,0,0,4,0,2,4,1
14040,5,0,10,0,0,0,0,0,0,0,0,1,1,0,1,1,2
14050,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14060,10,14,1,8,4,0,0,0,0,0,0,0,0,0,1,0,1
14070,2,21,8,9,5,4,0,0,0,0,0,0,0,0,0,0,0
14080,7,6,21,9,12,5,0,0,0,0,0,0,0,0,0,0,0
14090,7,4,11,15,8,8,0,0,0,0,0,0,0,0,0,0,0
14100,6,7,1,7,12,9,0,0,0,0,0,0,0,0,0,0,0
14110,1,8,0,1,7,7,0,0,0,0,0,6,0,0,0,0,0
14120,0,2,0,0,2,8,0,0,0,0,0,9,2,2,1,1,0
14130,0,0,5,0,0,3,0,0,0,0,0,6,4,0,0,3,0
14140,0,0,19,0,0,0,0,0,0,0,0,3,0,1,0,0,4
14150,17,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,1
14160,9,12,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
14170,5,15,7,18,4,1,0,0,0,0,0,0,0,0,0,0,0
14180,8,5,16,13,13,4,0,0,0,0,0,0,0,0,0,0,0
14190,7,8,10,14,16,7,0,0,0,0,0,0,0,0,0,0,0
14200,7,8,3,8,14,10,0,0,0,0,0,0,0,0,0,0,0
14210,0,6,0,1,9,11,0,0,0,0,0,6,0,0,0,0,0
14220,0,2,0,0,1,7,0,0,0,0,0,7,0,1,0,0,0
14230,0,0,0,0,0,4,0,0,0,0,0,5,1,0,7,1,0
14240,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,2,3
14250,20,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,2
14260,16,10,1,4,4,0,0,0,0,0,0,0,0,0,0,1,1
14270,0,22,3,15,3,3,0,0,0,0,0,0,0,0,0,0,1
14280,9,9,16,8,14,9,0,0,0,0,0,0,0,0,0,0,0
14290,6,6,15,16,11,7,0,0,0,0,0,0,0,0,0,0,0
14300,5,6,6,8,13,10,0,0,0,0,0,0,0,0,0,0,0
14310,2,5,0,4,10,11,0,0,0,0,0,4,0,0,0,0,0
14320,0,2,0,0,2,11,0,0,0,0,0,10,2,1,0,0,0
14330,0,0,0,0,0,4,0,0,0,0,0,5,4,0,5,3,0
14340,0,0,10,0,0,0,0,0,0,0,0,1,2,0,0,0,1
14350,15,0,13,0,0,0,0,0,0,0,0,0,0,0,2,1,0
14360,14,8,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
14370,9,18,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0
14380,2,10,19,10,12,6,0,0,0,0,0,0,0,0,0,0,0
14390,7,4,14,14,12,4,0,0,0,0,0,0,0,0,0,0,0
14400,5,6,5,10,13,12,0,0,0,0,0,0,0,0,0,0,0
14410,3,5,0,2,9,8,0,0,0,0,0,4,0,0,0,0,0
14420,0,2,0,0,4,9,0,0,0,0,0,6,1,0,0,0,0
14430,0,0,0,0,0,5,0,0,0,0,0,1,4,0,6,3,0
14440,0,0,5,0,0,0,0,0,0,0,0,3,0,0,1,2,3
14450,15,0,14,0,0,0,0,0,0,0,0,0,1,0,0,3,2
14460,16,8,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0
14470,11,20,2,16,7,0,0,0,0,0,0,0,0,0,0,0,0
14480,9,15,19,6,12,3,0,0,0,0,0,0,0,0,0,0,0
14490,5,8,16,14,7,7,0,0,0,0,0,0,0,0,0,0,0
14500,7,7,10,10,11,7,0,0,0,0,0,0,0,0,0,0,0
14510,6,6,3,9,9,9,0,0,0,0,0,4,0,0,0,0,0
14520,0,3,0,0,9,10,0,0,0,0,0,6,1,1,0,0,0
14530,0,0,0,0,0,9,0,0,0,0,0,0,4,1,5,3,0
14540,0,0,0,0,0,1,0,0,0,0,0,2,4,0,1,3,2
14550,11,0,19,0,0,0,0,0,0,0,0,0,1,0,1,1,5
14560,23,4,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14570,10,15,3,16,8,0,0,0,0,0,0,0,0,0,0,0,0
14580,9,15,13,9,11,4,0,0,0,0,0,0,0,0,0,0,0
14590,5,13,14,11,9,3,0,0,0,0,0,0,0,0,0,0,0
14600,4,10,17,10,13,11,0,0,0,0,0,0,0,0,0,0,0
14610,7,4,9,11,9,11,0,0,0,0,0,2,0,0,0,0,0
14620,0,5,0,6,10,10,0,0,0,0,0,7,1,0,0,0,0
14630,0,0,0,0,3,11,0,0,0,0,0,4,3,0,4,2,0
14640,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,5,2
14650,10,0,12,0,0,0,0,0,0,0,0,2,0,1,1,2,4
14660,23,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14670,18,18,2,11,6,0,0,0,0,0,0,0,0,0,0,0,1
14680,10,18,16,6,6,6,0,0,0,0,0,0,0,0,0,0,0
14690,9,15,19,11,7,3,0,0,0,0,0,0,0,0,0,0,0
14700,8,10,15,16,11,6,0,0,0,0,0,0,0,0,0,0,0
14710,6,7,11,11,14,11,0,0,0,0,0,2,0,0,0,0,0
14720,0,5,0,7,10,9,0,0,0,0,0,8,0,0,0,0,0
14730,0,0,0,0,4,10,0,0,0,0,0,2,4,2,4,2,0
14740,0,0,0,0,0,2,0,0,0,0,0,2,2,0,7,5,2
14750,10,0,10,0,0,0,0,0,0,0,0,0,1,0,1,1,0
14760,20,5,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14770,23,15,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0
14780,11,18,12,9,11,5,0,0,0,0,0,0,0,0,0,0,0
14790,10,15,15,15,12,15,0,0,0,0,0,0,0,0,0,0,0
14800,9,12,11,11,11,12,0,0,0,0,0,0,0,0,0,0,0
14810,5,10,9,8,13,11,0,0,0,0,0,2,0,0,0,0,0
14820,0,11,3,5,8,10,0,0,0,0,0,7,0,0,0,0,0
14830,0,0,0,0,2,9,0,0,0,0,0,3,4,1,3,2,0
14840,0,0,0,0,0,6,0,0,0,0,0,1,1,0,4,4,1
14850,5,0,4,0,0,0,0,0,0,0,0,1,0,0,2,1,2
14860,25,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14870,11,13,17,10,5,0,0,0,0,0,0,0,0,0,0,0,0
14880,14,20,15,17,7,3,0,0,0,0,0,0,0,0,0,0,0
14890,6,11,17,13,17,7,0,0,0,0,0,0,0,0,0,0,0
14900,6,14,15,13,10,12,0,0,0,0,0,0,0,0,0,0,0
14910,5,7,14,9,12,9,0,0,0,0,0,0,0,0,0,0,0
14920,0,7,6,11,10,10,0,0,0,0,0,8,0,0,0,0,0
14930,0,0,0,0,4,8,0,0,0,0,0,1,3,1,2,1,0
14940,0,0,0,0,0,2,0,0,0,0,0,3,4,0,4,2,1
14950,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3
14960,20,0,15,0,0,0,0,0,0,0,0,0,2,0,1,1,0
14970,19,15,8,8,5,0,0,0,0,0,0,0,0,0,0,1,0
14980,5,20,9,9,11,5,0,0,0,0,0,0,0,0,0,0,0
14990,11,10,17,13,11,9,0,0,0,0,0,0,0,0,0,0,0
15000,9,9,16,14,10,12,0,0,0,0,0,0,0,0,0,0,0
15010,10,8,7,7,11,8,0,0,0,0,0,0,0,0,0,0,0
15020,0,10,10,7,8,11,0,0,0,0,0,8,0,0,0,0,0
15030,0,1,0,5,5,7,0,0,0,0,0,7,2,1,2,1,0
15040,0,0,0,0,0,3,0,0,0,0,0,3,1,0,3,4,1
15050,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1
15060,20,0,10,0,0,0,0,0,0,0,0,0,0,0,3,1,1
15070,18,16,12,8,5,0,0,0,0,0,0,0,0,0,0,0,0
15080,4,19,9,8,8,3,0,0,0,0,0,0,0,0,0,0,1
15090,9,17,15,10,11,6,0,0,0,0,0,0,0,0,0,0,0
15100,3,5,23,12,7,12,0,0,0,0,0,0,0,0,0,0,0
15110,10,7,7,17,9,7,0,0,0,0,0,0,0,0,0,0,0
15120,2,6,6,4,14,7,0,0,0,0,0,6,0,0,0,0,0
15130,0,3,0,5,6,9,0,0,0,0,0,6,2,0,2,1,0
15140,0,0,0,0,0,10,0,0,0,0,0,1,4,0,7,3,0
15150,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,2,4
15160,20,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,3
15170,24,10,13,4,4,0,0,0,0,0,0,0,0,0,1,0,0
15180,10,20,7,9,9,1,0,0,0,0,0,0,0,0,0,0,1
15190,12,18,20,10,12,8,0,0,0,0,0,0,0,0,0,0,0
15200,13,12,22,13,7,12,0,0,0,0,0,0,0,0,0,0,0
15210,10,9,12,18,12,9,0,0,0,0,0,0,0,0,0,0,0
15220,0,12,9,11,14,7,0,0,0,0,0,6,0,0,0,0,0
15230,0,2,6,7,9,12,0,0,0,0,0,9,2,0,0,0,0
15240,0,0,0,0,0,7,0,0,0,0,0,1,2,0,6,4,0
15250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
15260,20,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1
15270,22,12,16,3,4,0,0,0,0,0,0,0,0,0,0,0,1
15280,21,20,7,12,9,3,0,0,0,0,0,0,0,0,0,0,1
15290,11,20,20,8,13,8,0,0,0,0,0,0,0,0,0,0,0
15300,7,16,18,16,7,9,0,0,0,0,0,0,0,0,0,0,0
15310,5,10,17,17,13,10,0,0,0,0,0,0,0,0,0,0,0
15320,1,9,15,12,17,11,0,0,0,0,0,4,0,0,0,0,0
15330,0,1,10,10,10,11,0,0,0,0,0,9,1,0,0,0,0
15340,0,0,0,0,0,12,0,0,0,0,0,1,1,1,8,4,0
15350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3
15360,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2
15370,22,9,11,4,4,0,0,0,0,0,0,0,0,0,1,1,1
15380,6,19,8,11,12,0,0,0,0,0,0,0,0,0,0,0,0
15390,7,16,16,7,10,13,0,0,0,0,0,0,0,0,0,0,0
15400,6,8,15,13,13,12,0,0,0,0,0,0,0,0,0,0,0
15410,11,7,10,14,10,12,0,0,0,0,0,0,0,0,0,0,0
15420,1,9,9,8,12,10,0,0,0,0,0,4,0,0,0,0,0
15430,0,5,8,6,6,10,0,0,0,0,0,9,1,1,0,0,0
15440,0,0,0,0,0,9,0,0,0,0,0,5,3,2,6,3,0
15450,0,0,0,0,0,1,0,0,0,0,0,4,0,0,4,5,2
15460,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
15470,22,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15480,16,18,10,12,11,0,0,0,0,0,0,0,0,0,0,0,0
15490,12,19,16,8,15,9,0,0,0,0,0,0,0,0,0,0,0
15500,7,16,17,11,5,9,0,0,0,0,0,0,0,0,0,0,0
15510,9,12,18,14,9,10,0,0,0,0,0,0,0,0,0,0,0
15520,0,8,11,14,13,5,0,0,0,0,0,4,0,0,0,0,0
15530,0,1,10,9,15,10,0,0,0,0,0,5,1,0,0,0,0
15540,0,0,2,2,1,13,0,0,0,0,0,1,3,0,6,3,0
15550,0,0,0,0,0,3,0,0,0,0,0,3,1,0,1,3,1
15560,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
15570,24,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15580,11,18,9,7,13,0,0,0,0,0,0,0,0,0,0,0,0
15590,6,15,14,10,9,6,0,0,0,0,0,0,0,0,0,0,1
15600,11,12,18,13,9,13,0,0,0,0,0,0,0,0,0,0,0
15610,9,10,13,10,13,6,0,0,0,0,0,0,0,0,0,0,0
15620,4,12,10,12,9,11,0,0,0,0,0,2,0,0,0,0,0
15630,0,5,10,12,10,12,0,0,0,0,0,9,0,0,0,0,0
15640,0,0,4,1,4,8,0,0,0,0,0,2,0,0,3,3,0
15650,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,2
15660,10,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,2
15670,23,4,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
15680,13,18,7,10,11,0,0,0,0,0,0,0,0,0,0,0,0
15690,12,19,17,6,11,6,0,0,0,0,0,0,0,0,0,0,0
15700,10,10,18,13,8,13,0,0,0,0,0,0,0,0,0,0,0
15710,8,11,13,14,8,9,0,0,0,0,0,0,0,0,0,0,0
15720,3,10,10,12,10,4,0,0,0,0,0,2,0,0,0,0,0
15730,0,5,11,7,11,10,0,0,0,0,0,8,0,0,0,0,0
15740,0,0,5,4,2,13,0,0,0,0,0,5,4,2,4,2,0
15750,0,0,0,0,0,2,0,0,0,0,0,1,4,0,3,5,2
15760,10,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2
15770,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
15780,13,17,9,7,11,0,0,0,0,0,0,0,0,0,0,0,0
15790,11,18,11,7,12,2,0,0,0,0,0,0,0,0,0,0,0
15800,7,14,22,10,6,12,0,0,0,0,0,0,0,0,0,0,0
15810,8,10,17,14,7,8,0,0,0,0,0,0,0,0,0,0,0
15820,6,8,9,15,13,8,0,0,0,0,0,2,0,0,0,0,0
15830,0,6,10,7,11,7,0,0,0,0,0,7,0,0,0,0,0
15840,0,0,7,3,3,9,0,0,0,0,0,10,4,1,4,2,0
15850,0,0,1,0,0,4,0,0,0,0,0,7,0,0,2,4,1
15860,5,0,0,0,0,0,0,0,0,0,0,2,1,0,1,4,4
15870,24,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
15880,19,12,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0
15890,12,19,14,3,12,4,0,0,0,0,0,0,0,0,0,0,0
15900,7,16,20,11,3,8,0,0,0,0,0,0,0,0,0,0,0
15910,9,11,17,16,11,8,0,0,0,0,0,0,0,0,0,0,0
15920,7,8,12,12,14,6,0,0,0,0,0,0,0,0,0,0,0
15930,0,9,11,10,11,9,0,0,0,0,0,8,0,0,0,0,0
15940,0,1,7,3,8,15,0,0,0,0,0,7,3,0,2,1,0
15950,0,0,4,0,0,6,0,0,0,0,0,1,1,0,6,4,1
15960,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,3
15970,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15980,17,17,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
15990,6,16,11,3,9,8,0,0,0,0,0,0,0,0,0,0,0
16000,9,16,18,12,6,10,0,0,0,0,0,0,0,0,0,0,0
16010,7,7,17,13,10,7,0,0,0,0,0,0,0,0,0,0,0
16020,9,7,8,11,10,4,0,0,0,0,0,0,0,0,0,0,0
16030,0,6,8,5,12,9,0,0,0,0,0,8,0,0,0,0,0
16040,0,1,5,5,5,11,0,0,0,0,0,5,3,2,2,1,0
16050,0,0,5,0,0,6,0,0,0,0,0,2,4,0,8,4,1
16060,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,3
16070,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
16080,13,16,0,8,7,0,0,0,0,0,0,0,0,0,0,1,0
16090,6,18,9,2,12,4,0,0,0,0,0,0,0,0,0,0,1
16100,11,11,24,8,7,11,0,0,0,0,0,0,0,0,0,0,0
16110,8,9,19,17,7,12,0,0,0,0,0,0,0,0,0,0,0
16120,11,8,9,16,12,4,0,0,0,0,0,0,0,0,0,0,0
16130,0,8,10,9,14,8,0,0,0,0,0,6,0,0,0,0,0
16140,0,2,8,9,9,10,0,0,0,0,0,10,2,2,2,1,0
16150,0,0,4,0,0,6,0,0,0,0,0,8,5,0,6,3,0
16160,0,0,1,0,0,0,0,0,0,0,0,1,2,0,4,0,4
16170,20,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
16180,11,13,0,4,4,0,0,0,0,0,0,0,0,0,2,0,0
16190,12,20,5,5,15,4,0,0,0,0,0,0,0,0,0,0,0
16200,8,11,19,3,10,11,0,0,0,0,0,0,0,0,0,0,0
16210,7,8,22,18,2,14,0,0,0,0,0,0,0,0,0,0,0
16220,9,7,12,19,15,6,0,0,0,0,0,0,0,0,0,0,0
16230,2,10,8,12,13,7,0,0,0,0,0,6,0,0,0,0,0
16240,0,3,7,6,9,12,0,0,0,0,0,7,2,1,0,0,0
16250,0,0,5,0,0,13,0,0,0,0,0,3,1,0,6,3,0
16260,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,4
16270,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16280,24,13,0,4,4,0,0,0,0,0,0,0,1,0,0,1,1
16290,16,19,0,10,7,1,0,0,0,0,0,0,0,0,0,0,1
16300,14,15,19,0,11,6,0,0,0,0,0,0,0,0,0,0,0
16310,11,15,21,18,3,4,0,0,0,0,0,0,0,0,0,0,0
16320,10,15,13,16,12,7,0,0,0,0,0,0,0,0,0,0,0
16330,3,8,15,8,12,9,0,0,0,0,0,4,0,0,0,0,0
16340,0,5,11,10,10,9,0,0,0,0,0,7,2,1,0,0,0
16350,0,0,7,0,0,11,0,0,0,0,0,0,3,0,8,4,0
16360,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,3,2
16370,15,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
16380,24,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
16390,15,20,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0
16400,5,20,11,0,11,12,0,0,0,0,0,0,0,0,0,0,0
16410,7,11,24,10,2,9,0,0,0,0,0,0,0,0,0,0,0
16420,2,10,20,18,7,3,0,0,0,0,0,0,0,0,0,0,0
16430,2,3,12,13,14,3,0,0,0,0,0,4,0,0,0,0,0
16440,0,3,9,14,12,9,0,0,0,0,0,6,1,1,0,0,0
16450,0,0,5,1,0,9,0,0,0,0,0,4,4,0,6,1,0
16460,0,0,7,0,0,2,0,0,0,0,0,1,0,0,3,2,3
16470,15,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0
16480,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16490,16,22,0,13,16,0,0,0,0,0,0,0,0,0,0,0,0
16500,11,18,5,0,14,8,0,0,0,0,0,0,0,0,0,0,0
16510,12,12,20,6,5,13,0,0,0,0,0,0,0,0,0,0,0
16520,18,14,24,18,5,7,0,0,0,0,0,0,0,0,0,0,0
16530,3,15,22,19,15,0,0,0,0,0,0,4,0,0,0,0,0
16540,0,9,18,16,15,8,0,0,0,0,0,5,1,1,0,0,0
16550,0,0,8,2,2,15,0,0,0,0,0,4,4,0,5,3,0
16560,0,0,5,0,0,2,0,0,0,0,0,2,1,0,3,1,1
16570,11,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0
16580,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16590,12,18,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0
16600,9,22,0,3,15,10,0,0,0,0,0,0,0,0,0,0,0
16610,9,11,20,2,9,16,0,0,0,0,0,0,0,0,0,0,0
16620,12,12,21,18,5,14,0,0,0,0,0,0,0,0,0,0,0
16630,4,9,22,18,13,4,0,0,0,0,0,2,0,0,0,0,0
16640,0,6,16,18,12,8,0,0,0,0,0,9,1,1,0,0,0
16650,0,0,7,4,5,12,0,0,0,0,0,9,3,2,4,2,0
16660,0,0,6,0,0,5,0,0,0,0,0,1,5,0,9,4,2
16670,10,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1
16680,17,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
16690,6,19,0,11,12,0,0,0,0,0,0,0,0,0,0,0,1
16700,10,12,0,5,15,8,0,0,0,0,0,0,0,0,0,0,0
16710,11,7,15,1,12,17,0,0,0,0,0,0,0,0,0,0,0
16720,8,8,25,13,4,16,0,0,0,0,0,0,0,0,0,0,0
16730,5,7,12,18,10,4,0,0,0,0,0,2,0,0,0,0,0
16740,0,5,7,13,14,6,0,0,0,0,0,8,0,0,0,0,0
16750,0,0,8,3,5,11,0,0,0,0,0,3,4,3,4,2,0
16760,0,0,5,0,0,4,0,0,0,0,0,4,1,0,2,1,2
16770,10,0,4,0,0,0,0,0,0,0,0,1,1,0,3,0,1
16780,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16790,14,16,0,11,11,0,0,0,0,0,0,0,0,0,0,0,1
16800,10,19,0,2,11,8,0,0,0,0,0,0,0,0,0,0,0
16810,7,10,10,0,7,13,0,0,0,0,0,0,0,0,0,0,0
16820,8,7,19,8,1,10,0,0,0,0,0,0,0,0,0,0,0
16830,7,8,22,20,8,0,0,0,0,0,0,2,0,0,0,0,0
16840,0,10,15,16,17,2,0,0,0,0,0,7,0,0,0,0,0
16850,0,0,9,5,8,13,0,0,0,0,0,5,1,0,3,2,0
16860,0,0,6,0,0,7,0,0,0,0,0,2,2,1,5,4,1
16870,5,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0
16880,23,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
16890,17,15,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
16900,9,22,0,17,13,8,0,0,0,0,0,0,0,0,0,0,1
16910,11,12,5,0,20,15,0,0,0,0,0,0,0,0,0,0,0
16920,6,9,13,3,3,14,0,0,0,0,0,0,0,0,0,0,0
16930,9,8,12,13,4,12,0,0,0,0,0,0,0,0,0,0,0
16940,0,10,14,8,9,4,0,0,0,0,0,8,0,0,0,0,0
16950,0,0,10,7,4,9,0,0,0,0,0,0,3,2,2,1,0
16960,0,0,11,0,0,3,0,0,0,0,0,3,2,0,9,5,1
16970,5,0,9,0,0,0,0,0,0,0,0,0,0,0,1,2,4
16980,20,0,3,0,0,0,0,0,0,0,0,0,1,1,2,0,2
16990,18,15,0,8,8,0,0,0,0,0,0,0,0,0,1,0,0
17000,8,25,0,17,11,4,0,0,0,0,0,0,0,0,0,0,0
17010,8,8,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0
17020,6,7,12,1,7,12,0,0,0,0,0,0,0,0,0,0,0
17030,5,3,12,11,2,9,0,0,0,0,0,0,0,0,0,0,0
17040,0,6,13,12,9,2,0,0,0,0,0,8,0,0,0,0,0
17050,0,0,18,7,6,5,0,0,0,0,0,7,2,2,2,1,0
17060,0,0,11,0,0,4,0,0,0,0,0,2,0,0,6,4,1
17070,5,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1
17080,19,0,3,0,0,0,0,0,0,0,0,0,2,0,2,0,1
17090,20,16,0,8,7,0,0,0,0,0,0,0,0,0,0,1,2
17100,7,20,0,14,8,4,0,0,0,0,0,0,0,0,0,0,0
17110,6,12,0,13,15,11,0,0,0,0,0,0,0,0,0,0,0
17120,6,7,10,1,12,8,0,0,0,0,0,0,0,0,0,0,0
17130,8,5,12,9,3,12,0,0,0,0,0,0,0,0,0,0,0
