Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
20000,11.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.0
30000,10.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.6666666666666665
40000,10.5,0.0,0.0,4.75,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0
50000,10.2,0.0,0.0,6.4,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.6
60000,9.333333333333334,0.0,0.0,6.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.3333333333333333
70000,7.5,0.0,0.0,7.333333333333333,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8333333333333334
80000,5.5,0.0,0.0,8.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0
90000,4.333333333333333,0.0,0.0,6.166666666666667,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0
100000,4.5,0.0,0.0,5.166666666666667,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.3333333333333333,0.0,0.8333333333333334
110000,6.333333333333333,0.0,0.0,3.3333333333333335,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.3333333333333333,0.0,1.5
120000,8.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.3333333333333333,0.0,1.5
130000,11.0,0.0,0.0,2.6666666666666665,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.3333333333333333,0.0,1.5
140000,12.833333333333334,0.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.3333333333333333,0.0,1.5
150000,14.333333333333334,0.0,0.0,5.666666666666667,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.5
160000,12.166666666666666,0.0,0.0,8.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666
170000,8.833333333333334,0.0,0.0,9.333333333333334,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0
180000,6.333333333333333,0.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.6666666666666666,0.0,0.0
190000,4.833333333333333,0.0,0.0,8.0,0.0,5.833333333333333,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,1.5,0.0,0.5
200000,5.5,0.0,0.0,7.333333333333333,0.0,5.166666666666667,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,1.6666666666666667,0.0,0.5
210000,6.0,0.0,0.0,6.5,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,1.6666666666666667,0.0,0.5
220000,7.5,0.0,0.0,5.666666666666667,0.0,4.5,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,1.6666666666666667,0.0,0.5
230000,9.166666666666666,0.0,0.0,6.333333333333333,0.0,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6666666666666667,0.0,0.5
240000,10.833333333333334,0.0,0.0,7.833333333333333,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
250000,9.333333333333334,0.0,0.0,9.833333333333334,0.0,5.833333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.0,0.0
260000,6.833333333333333,0.0,0.0,9.833333333333334,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0
270000,4.833333333333333,0.0,0.0,8.0,0.0,7.833333333333333,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.6666666666666666,0.0,0.0
280000,5.5,0.0,0.0,6.0,0.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666
290000,6.666666666666667,0.0,0.0,4.166666666666667,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.6666666666666666,0.0,1.3333333333333333
300000,5.833333333333333,0.0,0.0,4.333333333333333,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.6666666666666666,0.0,1.3333333333333333
310000,8.166666666666666,0.0,0.0,3.8333333333333335,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.6666666666666666,0.0,1.3333333333333333
320000,9.666666666666666,0.0,0.0,5.166666666666667,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.6666666666666666,0.0,1.3333333333333333
330000,10.833333333333334,0.0,0.0,7.166666666666667,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333
340000,8.666666666666666,0.0,0.0,8.166666666666666,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666
350000,5.833333333333333,0.0,0.0,9.333333333333334,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0
360000,5.0,0.0,0.0,7.666666666666667,0.0,7.833333333333333,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.5,0.0,0.0
370000,4.666666666666667,0.0,0.0,6.166666666666667,0.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.8333333333333334,0.0,0.5
380000,5.666666666666667,0.0,0.0,4.166666666666667,0.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.8333333333333334,0.0,0.6666666666666666
390000,6.5,0.0,0.0,3.3333333333333335,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.8333333333333334,0.0,0.6666666666666666
400000,8.833333333333334,0.0,0.0,3.8333333333333335,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.8333333333333334,0.0,0.6666666666666666
410000,11.0,0.0,0.0,4.833333333333333,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666
420000,12.333333333333334,0.0,0.0,6.5,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
430000,10.333333333333334,0.0,0.0,9.0,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
440000,7.833333333333333,0.0,0.0,9.833333333333334,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
450000,5.833333333333333,0.0,0.0,8.666666666666666,0.0,8.5,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,1.0,0.0,0.0
460000,5.0,0.0,0.0,7.166666666666667,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,1.1666666666666667,0.0,0.6666666666666666
470000,5.166666666666667,0.0,0.0,5.166666666666667,0.0,5.833333333333333,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333
480000,6.166666666666667,0.0,0.0,5.0,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333
490000,8.0,0.0,0.0,4.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333
500000,10.0,0.0,0.0,4.5,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333
510000,11.333333333333334,0.0,0.0,6.666666666666667,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333
520000,9.833333333333334,0.0,0.0,8.333333333333334,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666
530000,7.5,0.0,0.0,9.5,0.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
540000,5.166666666666667,0.0,0.0,8.0,0.0,6.833333333333333,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,0.6666666666666666,0.0,0.0
550000,5.5,0.0,0.0,6.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,1.3333333333333333,0.0,0.5
560000,6.833333333333333,0.0,0.0,5.666666666666667,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,1.5,0.0,1.5
570000,7.666666666666667,0.0,0.0,5.166666666666667,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,1.5,0.0,1.5
580000,9.833333333333334,0.0,0.0,5.333333333333333,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,1.5,0.0,1.5
590000,11.833333333333334,0.0,0.0,6.333333333333333,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,1.5,0.0,1.5
600000,13.333333333333334,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,1.5
610000,11.166666666666666,0.0,0.0,10.166666666666666,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.0,1.0
620000,7.833333333333333,0.0,0.0,11.5,0.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
630000,5.833333333333333,0.0,0.0,9.833333333333334,0.0,6.833333333333333,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,1.0,0.0,0.0
640000,5.833333333333333,0.0,0.0,8.0,0.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,2.0,0.0,0.5
650000,6.333333333333333,0.0,0.0,6.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,2.3333333333333335,0.0,1.0
660000,5.833333333333333,0.0,0.0,5.666666666666667,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,2.3333333333333335,0.0,1.0
670000,7.5,0.0,0.0,5.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,2.3333333333333335,0.0,1.0
