Time,E1_D,E1_T,E1_V,E1_N,E2_D,E2_T,E2_V,E2_N,E3_D,E3_T,E3_V,E3_N,E4_D,E4_T,E4_V,E4_N,E5_D,E5_T,E5_V,E5_N,E6_D,E6_T,E6_V,E6_N,E7_D,E7_T,E7_V,E7_N,off_R1_D,off_R1_T,off_R1_V,off_R1_N,off_R2_D,off_R2_T,off_R2_V,off_R2_N,off_R3_D,off_R3_T,off_R3_V,off_R3_N,off_R4_D,off_R4_T,off_R4_V,off_R4_N,on_R1_D,on_R1_T,on_R1_V,on_R1_N,on_R2_D,on_R2_T,on_R2_V,on_R2_N,on_R3_D,on_R3_T,on_R3_V,on_R3_N,on_R4_D,on_R4_T,on_R4_V,on_R4_N,on_R5_D,on_R5_T,on_R5_V,on_R5_N,on_R6_D,on_R6_T,on_R6_V,on_R6_N
10000,0.0775862699939492,0.4433333333333327,0.1750066240465023,3.0,0.0,0.0,0.0,0.0,0.0843476359350342,0.1833333333333332,0.4600780141910962,3.0,0.0,0.333333333333333,0.0,2.0,0.0976964335807016,1.116666666666668,0.0874893435051058,7.0,0.0388533382240274,0.1666666666666666,0.2331200293441648,1.0,0.1828737262389316,0.4266666666666661,0.4286102958724965,3.0,0.0553467821065947,0.1433333333333333,0.3861403402785677,1.0,0.0422221103146806,0.4999999999999993,0.0844442206293613,3.0,0.0828577368939865,1.1666666666666674,0.0710209173377027,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421245467870168,0.1333333333333333,0.3159341009026261,4.0,0.0303264909616128,0.0566666666666666,0.535173369910815,1.0,0.0151685480259033,0.05,0.3033709605180663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.09636839059093895,0.34499999999999953,0.3209165103771609,3.5,0.0832980252316647,0.14499999999999985,0.28723456976436135,1.5,0.08607478359492135,0.33499999999999963,0.3202464707135022,3.0,0.0,0.333333333333333,0.0,2.0,0.050473489943564695,1.1416666666666677,0.04513776302673625,7.0,0.0194266691120137,0.1666666666666666,0.1165600146720824,1.0,0.09877448725116346,0.4633333333333327,0.2289803961996436,3.0,0.02767339105329735,0.07166666666666666,0.19307017013928385,0.5,0.0211110551573403,0.4999999999999993,0.04222211031468065,3.0,0.08052410505179225,1.1666666666666674,0.06902066147296475,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023977552129904798,0.0783333333333333,0.2829075677254445,2.5,0.0151632454808064,0.0283333333333333,0.2675866849554075,0.5,0.00758427401295165,0.025,0.15168548025903314,0.5,0.01196577011633735,0.0433333333333333,0.138066578265431,0.5,0.0,0.0,0.0,0.0
30000,0.09266635405081901,0.2611111111111108,0.5184524865749375,3.0,0.18433033578678634,0.27111111111111086,0.4376011506902728,2.3333333333333335,0.13469176658764,0.39777777777777734,0.3612210436856964,3.6666666666666665,0.0130180168959269,0.32111111111111074,0.04388095582896714,2.0,0.045831275439981535,1.162222222222223,0.040215622193119235,7.333333333333333,0.012951112741342467,0.1666666666666666,0.07770667644805493,1.0,0.0658956621000991,0.47555555555555484,0.1527456053317427,3.0,0.0184489273688649,0.04777777777777777,0.12871344675952257,0.3333333333333333,0.0192775972518133,0.5099999999999993,0.03796611218510747,3.3333333333333335,0.07261664043128153,1.2244444444444447,0.06014355321835963,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015985034753269865,0.0522222222222222,0.18860504515029633,1.6666666666666667,0.010108830320537601,0.01888888888888887,0.178391123303605,0.3333333333333333,0.0050561826753011,0.016666666666666666,0.1011236535060221,0.3333333333333333,0.020775558661352365,0.07999999999999996,0.17551207192633625,1.0,0.0,0.0,0.0,0.0
40000,0.14442991628407859,0.30833333333333296,0.5553508110333463,3.25,0.1665937853302705,0.2349999999999998,0.5519853379401845,2.25,0.19951169301035798,0.44083333333333297,0.4437102881495846,4.25,0.04144973420843478,0.2849999999999997,0.21226668783298736,2.25,0.11740790923147933,1.1716666666666673,0.09935709385441704,7.75,0.04158188101361295,0.2241666666666665,0.13862088075857773,1.75,0.049449683796461155,0.476666666666666,0.11461740654336294,3.0,0.013836695526648676,0.03583333333333333,0.09653508506964192,0.25,0.056630512547122897,0.5649999999999997,0.08624487812275235,3.75,0.0984928888682279,1.2624999999999997,0.07709101252498048,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011988776064952399,0.03916666666666665,0.14145378386272225,1.25,0.0075816227404032,0.01416666666666665,0.13379334247770375,0.25,0.02039710329257365,0.04666666666666665,0.1973424934424276,0.5,0.015581668996014274,0.05999999999999998,0.1316340539447522,0.75,0.0,0.0,0.0,0.0
50000,0.1794069197587983,0.3333333333333329,0.5916567720532975,3.8,0.20831806900702654,0.2799999999999997,0.6047253154452132,2.6,0.1970869493082705,0.4186666666666663,0.4685366999135591,4.0,0.06737387049013596,0.2819999999999997,0.2965321766493091,2.8,0.1329313133071535,1.1120000000000008,0.12414787270410994,7.8,0.1265930547411151,0.3340000000000001,0.23157888124077336,2.6,0.060359259238960905,0.5093333333333329,0.12419316304999031,3.4,0.01106935642131894,0.028666666666666663,0.07722806805571354,0.2,0.08120456158523721,0.5486666666666663,0.14327207811379972,4.0,0.10104070242895694,1.2213333333333336,0.0827261772133988,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00959102085196192,0.03133333333333332,0.11316302709017781,1.0,0.00606529819232256,0.01133333333333332,0.107034673982163,0.2,0.0313825270933895,0.07266666666666662,0.2431466992407191,0.8,0.012465335196811419,0.04799999999999998,0.10530724315580176,0.6,0.0,0.0,0.0,0.0
60000,0.1720424413090733,0.3099999999999996,0.6096163178551461,3.8333333333333335,0.2549476966906022,0.33833333333333315,0.6330636451748418,3.1666666666666665,0.20561502054095523,0.39944444444444405,0.52685130306224,3.8333333333333335,0.08823647494915449,0.28666666666666635,0.35063138228530993,2.8333333333333335,0.14732197539690306,1.0316666666666674,0.1614658954665601,7.666666666666667,0.13408653277766533,0.36722222222222217,0.24659300195910802,3.1666666666666665,0.11242101981917711,0.5466666666666664,0.18820562588717174,4.0,0.00922446368443245,0.023888888888888887,0.06435672337976128,0.16666666666666666,0.07074575257292272,0.4877777777777775,0.13616767798393933,3.6666666666666665,0.1011060588430241,1.2394444444444446,0.08164936333113561,7.833333333333333,0.0012552096637843666,0.003888888888888883,0.05379469987647295,0.16666666666666666,0.0,0.0,0.0,0.0,0.007992517376634933,0.0261111111111111,0.09430252257514816,0.8333333333333334,0.0050544151602688004,0.009444444444444434,0.0891955616518025,0.16666666666666666,0.039032657030636464,0.11611111111111101,0.24126390272570164,1.0,0.01281016702931255,0.05388888888888887,0.11682468834680466,0.6666666666666666,0.0,0.0,0.0,0.0
70000,0.1973973430229837,0.31333333333333296,0.6630800868488628,4.0,0.3005308664684922,0.3805555555555553,0.8129972100875656,3.8333333333333335,0.2644735164767525,0.45333333333333287,0.5940856509875677,4.333333333333333,0.11446761827982499,0.2616666666666664,0.4937103459071491,2.8333333333333335,0.1791464145070157,0.9366666666666671,0.23488527365515358,7.5,0.1588540697113406,0.431111111111111,0.26454528792480153,4.0,0.10394094765020308,0.5227777777777776,0.19441369023690522,4.0,0.0,0.0,0.0,0.0,0.06700145890653499,0.44055555555555537,0.13729083222495933,3.5,0.09888255335639085,1.2716666666666663,0.07833174769325708,8.333333333333334,0.0012552096637843666,0.003888888888888883,0.05379469987647295,0.16666666666666666,0.0,0.0,0.0,0.0,0.0009717595787988,0.003888888888888883,0.041646839091377154,0.16666666666666666,0.008399443044633716,0.02,0.06999535870528108,0.16666666666666666,0.044046546771940136,0.15888888888888872,0.21529549253449787,1.1666666666666667,0.01281016702931255,0.05388888888888887,0.11682468834680466,0.6666666666666666,0.0,0.0,0.0,0.0
80000,0.19066926931792796,0.3555555555555551,0.6102030437167577,3.8333333333333335,0.27731215453722297,0.33611111111111097,0.9121364883259756,3.5,0.29863334779175704,0.4238888888888885,0.7214148400745058,4.5,0.16881604580809043,0.27055555555555527,0.6342666239974909,3.3333333333333335,0.21136080083967976,0.7861111111111113,0.3588113303416572,6.833333333333333,0.23800300152402945,0.5227777777777779,0.37498565789599514,5.0,0.1363893891982395,0.4894444444444443,0.3058363283444479,4.166666666666667,0.0,0.0,0.0,0.0,0.07649750066248165,0.41277777777777763,0.1657789574927994,3.3333333333333335,0.11004578071753901,1.3272222222222214,0.08329166202260677,8.833333333333334,0.0012552096637843666,0.003888888888888883,0.05379469987647295,0.16666666666666666,0.00531403908765365,0.019444444444444434,0.04554890646560275,0.16666666666666666,0.0009903453438689501,0.005,0.033011511462298686,0.16666666666666666,0.008468697882688716,0.04777777777777777,0.07041088773361115,0.3333333333333333,0.044046546771940136,0.21444444444444422,0.21529549253449787,1.5,0.008821576990533432,0.03944444444444443,0.070802495591661,0.5,0.0,0.0,0.0,0.0
90000,0.1764588891561648,0.42333333333333273,0.45794897055500927,4.0,0.2207782061163109,0.27388888888888874,0.841515509981801,3.0,0.2599790590295775,0.3366666666666664,0.647553141802825,3.6666666666666665,0.1812576844236878,0.24055555555555533,0.7747602637706715,3.5,0.2672382734519076,0.6855555555555558,0.4570304630612824,6.333333333333333,0.2860235424570309,0.5677777777777777,0.48495636232271605,5.5,0.2006475327281514,0.49944444444444436,0.42057808422650594,4.5,0.0,0.0,0.0,0.0,0.08486278744800406,0.37055555555555547,0.20050993946933235,3.0,0.11721532957377025,1.3099999999999994,0.08967946857211255,8.666666666666666,0.0038261251261539,0.013333333333333317,0.09916379627122963,0.3333333333333333,0.009045303081271,0.0472222222222222,0.06793649042730693,0.3333333333333333,0.0009903453438689501,0.005,0.033011511462298686,0.16666666666666666,0.008468697882688716,0.07555555555555553,0.07041088773361115,0.5,0.04457729686676171,0.26999999999999974,0.21688774281896261,1.8333333333333333,0.00567203978330415,0.024999999999999984,0.07781343365365341,0.5,0.0,0.0,0.0,0.0
100000,0.14443150749685252,0.46111111111111075,0.3734330425364993,4.5,0.20291721733240875,0.2805555555555554,0.6985440612907912,2.8333333333333335,0.19911253158716646,0.2566666666666664,0.5856388560349236,2.8333333333333335,0.16013353673269473,0.21111111111111092,0.6551896164631635,3.0,0.22752831505364038,0.6127777777777781,0.4313976046485734,5.666666666666667,0.27887494185413947,0.5455555555555556,0.4849290599227188,5.333333333333333,0.2258051973731824,0.4566666666666666,0.533268936825459,4.5,0.0009422840384953334,0.0016666666666666668,0.09422840384953453,0.16666666666666666,0.06143837028481803,0.2766666666666664,0.19013916560065333,2.3333333333333335,0.11061521407650149,1.2749999999999997,0.087860228430656,8.333333333333334,0.0038261251261539,0.013333333333333317,0.09916379627122963,0.3333333333333333,0.011719876939476718,0.07499999999999997,0.08398393357654133,0.5,0.0009903453438689501,0.005,0.033011511462298686,0.16666666666666666,0.01125279309122895,0.0883333333333333,0.10672517306239687,0.6666666666666666,0.05313372986122303,0.308333333333333,0.189414481418458,2.1666666666666665,0.0066780028699258325,0.029444444444444422,0.1155370494019668,0.6666666666666666,0.0,0.0,0.0,0.0
