Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,7.0,9.0,15.0,11.0,11.0,8.0,14.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,4.0,7.5,12.5,10.5,11.0,8.0,11.5,0.5,3.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0
30000,2.6666666666666665,5.0,11.666666666666666,10.0,11.333333333333334,8.0,11.333333333333334,0.3333333333333333,2.0,0.3333333333333333,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0
40000,2.0,3.75,8.75,8.75,11.25,9.0,10.75,1.25,1.5,1.25,0.0,2.75,1.0,1.0,0.0,0.0,0.0
50000,2.8,3.0,7.0,7.0,9.2,8.8,8.8,1.4,2.4,1.2,0.0,2.4,2.0,0.8,1.2,0.0,0.0
60000,4.833333333333333,3.5,5.833333333333333,5.833333333333333,7.833333333333333,7.5,7.333333333333333,1.8333333333333333,2.1666666666666665,1.0,0.0,2.0,1.8333333333333333,0.6666666666666666,1.5,0.5,0.0
70000,5.833333333333333,4.5,4.833333333333333,4.333333333333333,6.666666666666667,6.166666666666667,5.0,1.8333333333333333,1.1666666666666667,0.8333333333333334,0.0,2.0,1.8333333333333333,0.6666666666666666,1.5,1.0,0.6666666666666666
80000,6.833333333333333,5.166666666666667,6.0,3.5,5.333333333333333,4.833333333333333,3.5,2.3333333333333335,1.1666666666666667,0.8333333333333334,0.0,1.3333333333333333,1.8333333333333333,0.6666666666666666,1.5,1.1666666666666667,0.6666666666666666
90000,8.166666666666666,7.166666666666667,6.333333333333333,4.0,4.333333333333333,4.0,2.5,2.3333333333333335,1.6666666666666667,1.1666666666666667,0.0,0.3333333333333333,1.8333333333333333,0.6666666666666666,1.5,1.1666666666666667,0.6666666666666666
100000,10.333333333333334,8.833333333333334,8.0,4.333333333333333,4.833333333333333,2.3333333333333335,2.1666666666666665,1.8333333333333333,2.3333333333333335,0.5,0.0,0.16666666666666666,1.1666666666666667,0.0,1.5,1.1666666666666667,0.6666666666666666
110000,9.333333333333334,9.833333333333334,10.166666666666666,5.5,5.666666666666667,2.5,3.3333333333333335,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.0,0.5,0.16666666666666666,0.0,0.5,1.1666666666666667,0.6666666666666666
120000,6.833333333333333,8.833333333333334,11.833333333333334,8.0,6.666666666666667,3.6666666666666665,4.666666666666667,1.1666666666666667,1.1666666666666667,0.3333333333333333,0.0,1.5,0.16666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666
130000,4.666666666666667,6.333333333333333,10.333333333333334,8.0,8.166666666666666,4.666666666666667,6.5,1.8333333333333333,1.1666666666666667,0.8333333333333334,0.0,2.3333333333333335,1.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0
140000,4.833333333333333,4.666666666666667,7.5,7.166666666666667,7.833333333333333,6.166666666666667,6.5,1.6666666666666667,2.5,1.1666666666666667,0.0,2.3333333333333335,2.0,0.16666666666666666,1.0,0.0,0.0
150000,6.166666666666667,3.5,5.5,5.166666666666667,7.0,5.666666666666667,5.666666666666667,2.0,2.1666666666666665,0.8333333333333334,0.0,2.3333333333333335,2.0,0.16666666666666666,1.1666666666666667,0.16666666666666666,0.0
160000,5.5,3.5,5.0,4.0,4.666666666666667,5.333333333333333,4.5,2.1666666666666665,1.5,1.0,0.0,2.3333333333333335,2.0,0.16666666666666666,1.3333333333333333,0.5,0.3333333333333333
170000,8.0,5.166666666666667,5.666666666666667,4.5,4.666666666666667,3.8333333333333335,3.1666666666666665,2.5,1.5,1.1666666666666667,0.0,1.8333333333333333,2.0,0.16666666666666666,1.5,0.5,0.6666666666666666
180000,9.166666666666666,7.333333333333333,6.333333333333333,3.6666666666666665,4.833333333333333,3.1666666666666665,3.5,2.5,2.1666666666666665,1.5,0.0,0.8333333333333334,1.8333333333333333,0.16666666666666666,1.5,0.6666666666666666,0.6666666666666666
