Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,0.0,0.0,6.0,10.0,4.0,10.0,10.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
20000,0.0,0.0,3.0,5.5,7.0,7.0,7.5,2.0,0.5,3.0,0.0,4.5,1.0,0.5,0.0,0.0,0.0
30000,2.0,0.6666666666666666,2.0,4.0,4.666666666666667,6.0,5.0,2.3333333333333335,2.0,2.0,0.0,3.3333333333333335,0.6666666666666666,0.6666666666666666,2.3333333333333335,0.0,0.0
40000,4.5,2.5,2.25,3.0,4.0,4.5,3.75,2.0,1.5,1.5,0.5,2.5,0.5,0.5,3.0,1.0,0.75
50000,5.8,4.2,4.4,3.2,3.8,3.6,3.0,2.0,1.2,1.2,0.4,2.0,0.4,0.4,2.4,1.0,1.2
60000,6.833333333333333,4.833333333333333,5.5,3.6666666666666665,4.5,3.0,2.8333333333333335,2.3333333333333335,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.0,0.8333333333333334,1.0
70000,8.166666666666666,6.666666666666667,6.166666666666667,3.1666666666666665,5.166666666666667,2.5,2.6666666666666665,2.3333333333333335,2.0,1.6666666666666667,0.3333333333333333,1.1666666666666667,0.3333333333333333,0.3333333333333333,2.0,0.8333333333333334,1.0
80000,9.166666666666666,8.166666666666666,7.5,4.5,4.833333333333333,3.1666666666666665,2.8333333333333335,1.8333333333333333,2.3333333333333335,1.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,2.0,0.8333333333333334,1.0
90000,8.166666666666666,8.666666666666666,8.833333333333334,5.833333333333333,6.166666666666667,3.3333333333333335,4.0,1.5,1.5,1.0,0.3333333333333333,1.0,0.0,0.0,0.8333333333333334,0.8333333333333334,1.0
100000,6.166666666666667,7.333333333333333,9.166666666666666,7.0,7.333333333333333,3.8333333333333335,4.833333333333333,2.0,1.5,1.3333333333333333,0.16666666666666666,1.8333333333333333,0.0,0.0,0.0,0.16666666666666666,0.5
110000,4.333333333333333,5.5,7.0,6.666666666666667,7.833333333333333,4.166666666666667,5.333333333333333,2.1666666666666665,1.6666666666666667,2.3333333333333335,0.16666666666666666,2.0,0.5,0.0,0.0,0.0,0.0
120000,3.3333333333333335,4.333333333333333,5.166666666666667,5.666666666666667,6.5,5.333333333333333,5.0,1.6666666666666667,2.8333333333333335,2.0,0.16666666666666666,2.3333333333333335,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0
130000,4.833333333333333,4.0,3.8333333333333335,4.5,5.166666666666667,4.166666666666667,3.5,1.6666666666666667,1.8333333333333333,1.3333333333333333,0.16666666666666666,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666
140000,6.333333333333333,4.166666666666667,4.5,3.3333333333333335,3.8333333333333335,2.8333333333333335,2.5,2.0,1.3333333333333333,1.3333333333333333,0.16666666666666666,2.3333333333333335,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.5
150000,8.166666666666666,5.833333333333333,5.166666666666667,3.5,3.8333333333333335,2.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,2.1666666666666665,0.16666666666666666,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.5
160000,10.333333333333334,8.333333333333334,6.333333333333333,4.166666666666667,4.333333333333333,2.6666666666666665,2.3333333333333335,2.3333333333333335,2.1666666666666665,2.1666666666666665,0.0,0.5,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.5
170000,11.5,10.166666666666666,8.833333333333334,5.666666666666667,5.166666666666667,3.5,2.6666666666666665,2.1666666666666665,2.3333333333333335,1.1666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.5
180000,10.5,11.833333333333334,10.5,7.666666666666667,6.666666666666667,4.5,3.6666666666666665,2.0,1.1666666666666667,1.1666666666666667,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5
190000,7.666666666666667,10.333333333333334,11.833333333333334,9.0,8.333333333333334,6.0,5.333333333333333,1.8333333333333333,1.1666666666666667,1.1666666666666667,0.0,1.8333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333
200000,5.166666666666667,8.666666666666666,9.833333333333334,9.333333333333334,10.166666666666666,7.5,6.666666666666667,2.1666666666666665,1.5,1.6666666666666667,0.16666666666666666,2.6666666666666665,1.1666666666666667,0.16666666666666666,0.0,0.0,0.0
210000,4.833333333333333,6.666666666666667,7.833333333333333,7.666666666666667,8.833333333333334,8.333333333333334,6.333333333333333,2.1666666666666665,3.0,0.8333333333333334,0.16666666666666666,3.0,1.1666666666666667,0.16666666666666666,1.0,0.16666666666666666,0.0
