Time,E1_D,E1_T,E1_V,E1_N,E2_D,E2_T,E2_V,E2_N,E3_D,E3_T,E3_V,E3_N,E4_D,E4_T,E4_V,E4_N,E5_D,E5_T,E5_V,E5_N,E6_D,E6_T,E6_V,E6_N,E7_D,E7_T,E7_V,E7_N,off_R1_D,off_R1_T,off_R1_V,off_R1_N,off_R2_D,off_R2_T,off_R2_V,off_R2_N,off_R3_D,off_R3_T,off_R3_V,off_R3_N,off_R4_D,off_R4_T,off_R4_V,off_R4_N,on_R1_D,on_R1_T,on_R1_V,on_R1_N,on_R2_D,on_R2_T,on_R2_V,on_R2_N,on_R3_D,on_R3_T,on_R3_V,on_R3_N,on_R4_D,on_R4_T,on_R4_V,on_R4_N,on_R5_D,on_R5_T,on_R5_V,on_R5_N,on_R6_D,on_R6_T,on_R6_V,on_R6_N
60000,0.0780179865488732,0.2566666666666664,0.3039661813592468,2.0,0.6461756757175242,0.986666666666669,0.6549077794434351,9.0,0.4817489191230832,1.0033333333333356,0.4801484243751648,11.0,0.1534721466750798,0.4199999999999995,0.3654098730359049,6.0,0.3330890149036475,0.8333333333333347,0.3997068178843764,8.0,0.0738556595741969,0.7566666666666677,0.0976065985562072,5.0,0.0413044426674888,0.4999999999999993,0.0826088853349777,3.0,0.0431272038463767,0.2433333333333331,0.1772350843001786,3.0,0.1080030561602368,0.656666666666667,0.1644716591272642,4.0,0.1104178767587759,1.5099999999999971,0.0731244216945537,10.0,0.0,0.0,0.0,0.0,0.0067787224040768,0.3633333333333329,0.018657034139661,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007043236398742,0.0166666666666666,0.4225941839245213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70000,0.09383645061000645,0.2366666666666664,0.4050328937668691,2.5,0.3495289642339808,0.5400000000000011,0.6107516723133463,5.5,0.6173794981744156,1.1500000000000008,0.5304379951795163,11.0,0.1637186686646222,0.35666666666666624,0.4792365114966424,5.5,0.36205203657535223,0.8133333333333346,0.4462914708626019,7.5,0.22138993369840337,0.7966666666666679,0.26927593343504147,7.0,0.06588288207686055,0.5699999999999997,0.1119773500786078,4.0,0.039301906182203306,0.17499999999999985,0.2549141445783545,2.5,0.1353136704488002,0.5416666666666665,0.27281116324023036,4.5,0.10710774995149075,1.4649999999999976,0.0731106697008704,9.5,0.0062748347933192,0.0183333333333333,0.1711318579996146,0.5,0.031222623413719,0.4116666666666662,0.06983560883435365,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046578171501445505,0.0899999999999999,0.4749086427912883,1.5,0.00789259985277875,0.0133333333333333,0.29597249447920404,1.0,0.0,0.0,0.0,0.0
80000,0.13296104508387574,0.28555555555555523,0.453683002248882,3.0,0.2647950251358403,0.4155555555555563,0.5978220754213499,4.0,0.44925867283333437,0.927777777777778,0.43156810401703755,9.0,0.2679307946943162,0.4544444444444442,0.5637756470253023,6.0,0.34452891573676986,0.6944444444444451,0.5234274093290378,8.0,0.35424144548810865,0.9777777777777782,0.3337323310132913,7.666666666666667,0.10808986598224184,0.6600000000000003,0.15104197695439095,5.333333333333333,0.04882503001616,0.17222222222222208,0.3056853184203832,2.0,0.1491092806670101,0.5277777777777775,0.29967444289577366,4.0,0.0981344034136253,1.4766666666666641,0.0665599376534457,9.333333333333334,0.004183223195546134,0.012222222222222199,0.1140879053330764,0.3333333333333333,0.030815929679143133,0.4622222222222218,0.06431005611244374,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615234414033713,0.2144444444444442,0.45710985496742057,2.0,0.005261733235185834,0.008888888888888866,0.19731499631946936,0.6666666666666666,0.0,0.0,0.0,0.0
90000,0.13974850562148305,0.31916666666666627,0.43556635123089077,3.25,0.23027983538022995,0.35500000000000054,0.6311563634603379,3.5,0.37229679890813283,0.7925000000000001,0.4151057184001886,7.5,0.22552039698229653,0.3741666666666665,0.6071239924806724,5.0,0.37583788108738514,0.6816666666666672,0.5751216361959613,7.75,0.3953862381519309,1.0316666666666672,0.35899071812241207,8.5,0.17606227517759548,0.7600000000000008,0.2028992899713724,6.5,0.055501269161364775,0.1908333333333332,0.30581465090682036,2.0,0.1167282486887429,0.5208333333333329,0.23454840854880096,3.75,0.08495696798251177,1.4408333333333312,0.05843707730680388,9.0,0.0031374173966596,0.00916666666666665,0.0855659289998073,0.25,0.03646035654501715,0.5133333333333331,0.06825515601282248,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09632014931458605,0.28583333333333294,0.39124417364423186,2.25,0.003946299926389375,0.00666666666666665,0.14798624723960202,0.5,0.0,0.0,0.0,0.0
100000,0.11271384675120413,0.3219999999999996,0.35119820774676563,3.0,0.1968199242658111,0.2993333333333338,0.6692214728764501,3.0,0.3314269318697802,0.6993333333333334,0.4349095525056835,6.6,0.1916329884019481,0.31466666666666654,0.6320035959338103,4.2,0.32647585576685545,0.5800000000000004,0.6089754872083885,6.6,0.43235237073172533,1.0813333333333337,0.3778514652871333,8.6,0.22468779055477484,0.8286666666666676,0.23830550787984567,7.2,0.08077999548237166,0.23866666666666644,0.3292540001516886,2.4,0.0980911423428064,0.5359999999999996,0.1955301403448711,3.8,0.07069171689467883,1.4193333333333313,0.04879426872694516,8.8,0.00250993391732768,0.007333333333333319,0.06845274319984584,0.2,0.04403064020204992,0.49133333333333307,0.09145293877563705,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0773598110798758,0.3286666666666662,0.3136027221717994,2.4,0.0031570399411115003,0.00533333333333332,0.11838899779168162,0.4,0.0,0.0,0.0,0.0
110000,0.09392820562600344,0.3238888888888885,0.2926651731223047,2.8333333333333335,0.16401660355484257,0.2494444444444448,0.5576845607303751,2.5,0.293388358436028,0.6105555555555556,0.46562011835533673,5.833333333333333,0.16736128279213472,0.276111111111111,0.6186751727643108,3.6666666666666665,0.28004659007593286,0.49277777777777815,0.6483626950893032,5.666666666666667,0.41359416562739454,1.026666666666667,0.3856291281756509,8.333333333333334,0.28996936930299216,0.9250000000000004,0.2716184046365317,7.833333333333333,0.09565020262284228,0.28444444444444417,0.3295735407081806,2.6666666666666665,0.10972186232427457,0.5588888888888887,0.20449511585627425,4.0,0.07418590265372621,1.4049999999999983,0.05211899453690803,8.666666666666666,0.002091611597773067,0.006111111111111099,0.0570439526665382,0.16666666666666666,0.036808603457075,0.43722222222222196,0.07690920204523136,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07159368750954088,0.3733333333333329,0.27328059333437654,2.6666666666666665,0.002630866617592917,0.004444444444444433,0.09865749815973468,0.3333333333333333,0.0,0.0,0.0,0.0
120000,0.09640460652532512,0.37277777777777743,0.27014850409115854,3.3333333333333335,0.05632065760192187,0.08499999999999995,0.4485332641564692,1.0,0.2185322125449226,0.4577777777777774,0.44831084976034313,4.333333333333333,0.14640781141203132,0.2338888888888888,0.5855248456527862,2.8333333333333335,0.23405861720608465,0.38388888888888895,0.634671908483165,4.666666666666667,0.4168738727882095,0.9672222222222223,0.4083338211409025,8.166666666666666,0.33120161037015466,1.0266666666666675,0.30119828847266356,9.0,0.09535919652987185,0.27999999999999975,0.33186602713652585,2.5,0.11068607794223058,0.5116666666666663,0.22788154314517062,4.0,0.06576846847632616,1.375555555555554,0.04742074988294601,8.333333333333334,0.002091611597773067,0.006111111111111099,0.0570439526665382,0.16666666666666666,0.03793656542012499,0.40444444444444433,0.08734619053766461,2.8333333333333335,0.0051773254575235,0.017777777777777767,0.048537426164282915,0.3333333333333333,0.0,0.0,0.0,0.0,0.08766885924639001,0.4516666666666662,0.23829147140854423,3.1666666666666665,0.002861710305684217,0.00666666666666665,0.11597077476658309,0.5,0.0,0.0,0.0,0.0
130000,0.13006004120777895,0.48055555555555546,0.24595060115072445,4.166666666666667,0.059572814418751736,0.08611111111111107,0.47475932604495386,1.0,0.09781115117130128,0.29277777777777747,0.3671118943702891,2.8333333333333335,0.11741361296967055,0.21055555555555552,0.48668098732655624,2.1666666666666665,0.1812068240022875,0.32444444444444426,0.5807336355622158,4.0,0.35822196638232867,0.8549999999999999,0.352202911851166,7.0,0.32899543373603135,1.0605555555555566,0.2929023644637186,9.166666666666666,0.09055621916357094,0.27499999999999974,0.290909357458027,2.3333333333333335,0.08658905938711926,0.4916666666666663,0.1741619609450159,3.5,0.05578481199469873,1.3566666666666656,0.04083686958325001,8.5,0.0018537900461599165,0.005,0.061793001538664204,0.16666666666666666,0.029377541493511697,0.3499999999999999,0.07256763602909222,2.5,0.0051773254575235,0.017777777777777767,0.048537426164282915,0.3333333333333333,0.0,0.0,0.0,0.0,0.07674408011849,0.44944444444444404,0.173270323173034,3.1666666666666665,0.010769781690618685,0.03611111111111109,0.06914411924222906,0.6666666666666666,0.0024849571309928,0.009444444444444434,0.0438521846645789,0.16666666666666666
140000,0.15178755697636379,0.5427777777777779,0.22935692114456205,4.833333333333333,0.11111526998434547,0.16166666666666665,0.4881907490874163,2.0,0.08753230097042204,0.2727777777777775,0.3516927647362406,2.5,0.04130243858604973,0.12888888888888883,0.38504700145026427,1.1666666666666667,0.1331606913296473,0.3249999999999998,0.4754670436576091,3.0,0.25489788820440873,0.6583333333333333,0.27509539082286744,5.666666666666667,0.2998671827588209,1.05388888888889,0.2584018109980885,8.666666666666666,0.07924433954955871,0.24722222222222193,0.22303807977395354,2.1666666666666665,0.05720955105857053,0.46166666666666645,0.11548234137519414,3.3333333333333335,0.06609129420805197,1.3588888888888875,0.04756882042385263,8.833333333333334,0.0018537900461599165,0.005,0.061793001538664204,0.16666666666666666,0.024377117791846467,0.25611111111111107,0.06369114425098825,1.8333333333333333,0.0051773254575235,0.017777777777777767,0.048537426164282915,0.3333333333333333,0.0,0.0,0.0,0.0,0.047568666776694746,0.39888888888888846,0.12411016137740828,2.8333333333333335,0.015570795835631151,0.051111111111111086,0.12248872085347873,0.8333333333333334,0.0024849571309928,0.009444444444444434,0.0438521846645789,0.16666666666666666
150000,0.1819791484319299,0.5644444444444446,0.26923310810528855,5.0,0.21179447938925913,0.30388888888888926,0.4849687873282469,3.0,0.1118441207548659,0.3105555555555553,0.3688054580574573,3.1666666666666665,0.02561501840519895,0.10833333333333328,0.3315968759946824,1.0,0.10520127589089458,0.31611111111111084,0.43907939891089803,2.5,0.17583908151139582,0.49833333333333324,0.23439710804694333,4.333333333333333,0.2367279788572629,1.016111111111112,0.1988854620318974,7.833333333333333,0.06736056445171723,0.20666666666666644,0.3833711055427798,2.0,0.06004732218466055,0.4338888888888887,0.12725984687912115,3.1666666666666665,0.07250368217023671,1.3616666666666655,0.05224863764632099,9.0,0.0018537900461599165,0.005,0.061793001538664204,0.16666666666666666,0.020756388620514283,0.161111111111111,0.10494491102506316,1.3333333333333333,0.0051773254575235,0.017777777777777767,0.048537426164282915,0.3333333333333333,0.0,0.0,0.0,0.0,0.03565717187449074,0.34333333333333305,0.11719023518907273,2.5,0.015570795835631151,0.051111111111111086,0.12248872085347873,0.8333333333333334,0.0024849571309928,0.009444444444444434,0.0438521846645789,0.16666666666666666
