Time,E1_D,E1_T,E1_V,E1_N,E2_D,E2_T,E2_V,E2_N,E3_D,E3_T,E3_V,E3_N,E4_D,E4_T,E4_V,E4_N,E5_D,E5_T,E5_V,E5_N,E6_D,E6_T,E6_V,E6_N,E7_D,E7_T,E7_V,E7_N,off_R1_D,off_R1_T,off_R1_V,off_R1_N,off_R2_D,off_R2_T,off_R2_V,off_R2_N,off_R3_D,off_R3_T,off_R3_V,off_R3_N,off_R4_D,off_R4_T,off_R4_V,off_R4_N,on_R1_D,on_R1_T,on_R1_V,on_R1_N,on_R2_D,on_R2_T,on_R2_V,on_R2_N,on_R3_D,on_R3_T,on_R3_V,on_R3_N,on_R4_D,on_R4_T,on_R4_V,on_R4_N,on_R5_D,on_R5_T,on_R5_V,on_R5_N,on_R6_D,on_R6_T,on_R6_V,on_R6_N
10000,0.060028627686455,0.0933333333333333,0.6431638680691616,2.0,0.3297699075528802,0.6366666666666668,0.51796320558044,11.0,0.2500420335538442,0.8800000000000017,0.2841386744930043,9.0,0.1587175714278481,0.2399999999999998,0.6613232142827011,2.0,0.2022331107435581,0.7400000000000009,0.2732879874912944,7.0,0.184405406997547,0.3199999999999997,0.576266896867335,4.0,0.1458748243282716,1.1200000000000012,0.1302453788645281,7.0,0.0141903046216044,0.0666666666666666,0.2128545693240661,1.0,0.0571671834956621,0.2333333333333331,0.2450022149814093,3.0,0.0231518659717518,0.6,0.038586443286253,4.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,2.0,0.002109834925549,0.0033333333333333,0.6329504776647179,1.0,0.0,0.0,0.0,0.0,0.0083600245524786,0.2133333333333331,0.0391876150897437,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.0611211594064806,0.0983333333333333,0.622615923356385,1.5,0.40281743679541077,0.9250000000000003,0.4550798030805804,10.5,0.4426254242557236,1.111666666666667,0.37849941725553565,10.0,0.1266427222810561,0.1933333333333332,0.653052083735433,2.0,0.24497229919192615,0.7166666666666673,0.34412823964009004,6.5,0.20248241090046395,0.3416666666666663,0.591655578897036,3.5,0.19513943944585294,0.9800000000000013,0.2106012933390699,8.0,0.0100972443103154,0.1166666666666666,0.1244398366591124,1.0,0.0796321465335151,0.36666666666666625,0.22459821706207284,3.5,0.0350493110385898,0.5849999999999999,0.060474586647887796,4.0,0.0,0.0,0.0,0.0,0.00687932096953265,0.2649999999999998,0.01734282597361175,2.5,0.0010549174627745,0.00166666666666665,0.31647523883235895,0.5,0.0,0.0,0.0,0.0,0.00456618504166235,0.18999999999999984,0.02191084413741015,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000,0.049461066296116664,0.12111111111111106,0.4673590423883678,1.3333333333333333,0.30984605633446627,0.8666666666666671,0.3584546666815323,9.0,0.42488716004700805,1.081111111111112,0.3795913211865584,10.333333333333334,0.2143071927937269,0.3411111111111111,0.6393660316451237,3.3333333333333335,0.1946404426091974,0.5844444444444448,0.3273112529306225,6.0,0.22916224629028284,0.37444444444444397,0.6084688079540248,3.3333333333333335,0.19722147619839422,0.8666666666666676,0.24528916936327402,7.0,0.006870331681727567,0.13333333333333328,0.08379290395517892,1.0,0.10035315530360463,0.4666666666666665,0.22062973112994042,3.6666666666666665,0.04044030324470153,0.6122222222222223,0.06592753492705433,4.0,0.0,0.0,0.0,0.0,0.008743681576962634,0.343333333333333,0.019876819176956266,2.6666666666666665,0.0007032783085163334,0.0011111111111111,0.21098349255490598,0.3333333333333333,0.0,0.0,0.0,0.0,0.0030441233611082333,0.1822222222222221,0.014607229424940102,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000,0.0370957997220875,0.13083333333333327,0.35051928179127584,1.25,0.23351778481542837,0.7341666666666669,0.2722070670346502,7.5,0.3985937472452382,1.029166666666668,0.3762145334967685,9.5,0.21106943077418516,0.36999999999999983,0.5897559898190035,4.0,0.25273837745419664,0.6550000000000007,0.36866579988715736,6.0,0.20668486786671614,0.33499999999999963,0.6170278358839987,3.25,0.21314558524112792,0.7958333333333341,0.29578883946645373,6.75,0.008634544368386975,0.13333333333333328,0.08895814501956907,1.25,0.09036824580912148,0.5024999999999998,0.19023193659568152,4.25,0.049886901372214895,0.6508333333333336,0.0749543563327108,4.75,0.0,0.0,0.0,0.0,0.0291418279675693,0.37499999999999956,0.06295882030792435,2.75,0.00052745873138725,0.000833333333333325,0.15823761941617948,0.25,0.0,0.0,0.0,0.0,0.002283092520831175,0.17666666666666656,0.010955422068705076,1.5,0.0,0.0,0.0,0.0,0.00154114443975015,0.00916666666666665,0.042031211993186525,0.25
50000,0.02967663977767,0.13799999999999996,0.28041542543302067,1.2,0.1991234729916481,0.6793333333333333,0.2445248821914276,6.6,0.33819776457574086,0.9586666666666677,0.32952743977211957,8.6,0.17758617976746438,0.36599999999999977,0.49674946370696355,3.8,0.23290629484511705,0.6306666666666672,0.35252437656302543,6.0,0.23722449083999014,0.35799999999999954,0.6533480388107931,3.2,0.19796896589034935,0.7233333333333338,0.29998298933650236,6.2,0.012436935767583781,0.13999999999999996,0.1043423176529005,1.2,0.09117377371800109,0.5466666666666666,0.17828579407475337,4.4,0.04936128905432234,0.7206666666666675,0.06941525302271903,5.0,0.0,0.0,0.0,0.0,0.04049700132845926,0.36799999999999955,0.10090687670046841,2.8,0.0004219669851098,0.00066666666666666,0.1265900955329436,0.2,0.0,0.0,0.0,0.0,0.006022075592387941,0.17466666666666658,0.03393794710930216,1.4,0.00116707115734472,0.006,0.03890237191149102,0.2,0.0012329155518001201,0.007333333333333319,0.03362496959454922,0.2
60000,0.05822403082616134,0.2222222222222222,0.2857419528181782,2.0,0.17300884916633327,0.6216666666666667,0.22498860017940267,5.833333333333333,0.2852160789146816,0.9377777777777788,0.27866772993197675,8.0,0.14798848313955365,0.3605555555555553,0.4139578864224696,3.5,0.202139888750287,0.6350000000000003,0.3060311915375813,5.666666666666667,0.2105684277624975,0.3816666666666662,0.5702194031340057,3.1666666666666665,0.1725356525192868,0.6583333333333337,0.2726703672790723,5.5,0.015071696399650683,0.14444444444444438,0.11519743093740227,1.1666666666666667,0.0860265364378246,0.5666666666666668,0.16364408257153,4.333333333333333,0.05269458203203375,0.7522222222222231,0.07054953263259382,5.333333333333333,0.0,0.0,0.0,0.0,0.043920864056532095,0.37277777777777726,0.10973619740314794,2.8333333333333335,0.0003516391542581667,0.00055555555555555,0.10549174627745299,0.16666666666666666,0.0,0.0,0.0,0.0,0.0056495398165559004,0.14722222222222212,0.09139597154768013,1.3333333333333333,0.007170706649687833,0.029999999999999985,0.07373962560557966,0.5,0.0010274296265001001,0.006111111111111099,0.028020807995457683,0.16666666666666666
70000,0.10057425859657833,0.39111111111111135,0.22585670888932544,3.3333333333333335,0.15574984772097575,0.5899999999999999,0.22307031674214098,4.666666666666667,0.24387998610221717,0.9188888888888899,0.23175160520032914,7.333333333333333,0.12185041118561786,0.3716666666666664,0.3047640570696825,3.5,0.1713357647624939,0.6111111111111113,0.26534586591756093,5.166666666666667,0.17983419326290637,0.4049999999999995,0.47417492032278313,3.0,0.14908782531830694,0.5227777777777779,0.253782293875415,4.666666666666667,0.01536052968427637,0.15888888888888883,0.09702960887182449,1.1666666666666667,0.08430994829645877,0.6222222222222223,0.13659498438270706,4.5,0.05814988033583013,0.8055555555555568,0.0742423094389665,5.666666666666667,0.0,0.0,0.0,0.0,0.06255953061808643,0.4538888888888884,0.13979856282500977,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042562023911428,0.11166666666666662,0.08486470236605619,0.8333333333333334,0.009443016722494833,0.03999999999999999,0.11161146015236317,0.6666666666666666,0.0010274296265001001,0.006111111111111099,0.028020807995457683,0.16666666666666666
80000,0.1776067876961144,0.5872222222222224,0.1937944501731671,4.833333333333333,0.1265802910040671,0.49555555555555536,0.2352422978489168,4.333333333333333,0.1673623107493879,0.8650000000000017,0.18171653977911975,6.666666666666667,0.11918597026079188,0.4088888888888886,0.23269751423440657,3.8333333333333335,0.13218898958682315,0.5816666666666668,0.21322665596982293,4.833333333333333,0.14430068726545753,0.4172222222222217,0.3758094183688441,3.0,0.10938420694316726,0.4488888888888886,0.20788704956723447,3.6666666666666665,0.0143598323511053,0.15888888888888883,0.09102542487279804,1.1666666666666667,0.06729376336789743,0.6222222222222223,0.10256261452558434,4.333333333333333,0.05757513043924903,0.877222222222224,0.06776489722503624,6.0,0.0021932171942342835,0.007222222222222217,0.05061270448232963,0.16666666666666666,0.07491300964708834,0.5433333333333333,0.14971039156828378,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004127478136001784,0.08388888888888885,0.0840923568352101,0.6666666666666666,0.0108985633325984,0.06777777777777776,0.1203447398129846,0.8333333333333334,0.003412541601214467,0.013333333333333317,0.08306185356578943,0.3333333333333333
90000,0.22248155460785526,0.6644444444444446,0.2457989355860941,6.166666666666667,0.2187272268212729,0.5811111111111108,0.29699384042276084,4.833333333333333,0.13787895395967661,0.8377777777777792,0.15943180508515178,6.0,0.07834202558476722,0.3861111111111106,0.1788893482446293,3.3333333333333335,0.13391901998727482,0.6005555555555556,0.2044177165049712,4.666666666666667,0.10935696917485892,0.43833333333333285,0.29022283731623455,3.1666666666666665,0.07991644023114675,0.4255555555555552,0.1636358791424053,3.3333333333333335,0.021873039336006168,0.17833333333333323,0.11737112335057377,1.3333333333333333,0.05555023743570692,0.6188888888888889,0.08549887730707158,4.333333333333333,0.06081364132387093,0.9411111111111131,0.06617414324170283,6.5,0.0021932171942342835,0.007222222222222217,0.05061270448232963,0.16666666666666666,0.08740878693914302,0.6544444444444447,0.1580453620487454,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004127478136001784,0.056111111111111084,0.0840923568352101,0.5,0.013445135461094467,0.09111111111111107,0.13853454073081367,1.1666666666666667,0.0034125416012144665,0.013333333333333317,0.08306185356578942,0.3333333333333333
100000,0.2933240011996847,0.7566666666666669,0.3451107766026773,7.166666666666667,0.30980649207224337,0.7177777777777776,0.37414584210413526,6.166666666666667,0.162406283290198,0.8827777777777791,0.16647571907461692,6.666666666666667,0.06826790510206111,0.38777777777777733,0.15572721198047104,3.3333333333333335,0.08714411600765033,0.5438888888888885,0.16861980067571583,4.5,0.12399509680510713,0.4749999999999995,0.2697776783289166,3.5,0.0699000217022761,0.4527777777777775,0.13391366337529897,3.1666666666666665,0.025665237289041184,0.19666666666666655,0.12508568651140164,1.3333333333333333,0.06293489454309,0.585,0.11191108294348799,4.0,0.0608832748225783,1.0077777777777797,0.060403267923470304,6.5,0.0021932171942342835,0.007222222222222217,0.05061270448232963,0.16666666666666666,0.07408651341704063,0.7705555555555561,0.12749731419481322,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010520731159775752,0.04944444444444443,0.1373694653666598,0.5,0.013445135461094467,0.09111111111111107,0.13853454073081367,1.1666666666666667,0.0023851119747143666,0.007222222222222217,0.05504104557033174,0.16666666666666666
