Time,E1_D,E1_T,E2_D,E2_T,E3_D,E3_T,E4_D,E4_T,E5_D,E5_T,E6_D,E6_T,E7_D,E7_T,off_R1_D,off_R1_T,off_R2_D,off_R2_T,off_R3_D,off_R3_T,off_R4_D,off_R4_T,on_R1_D,on_R1_T,on_R2_D,on_R2_T,on_R3_D,on_R3_T,on_R4_D,on_R4_T,on_R5_D,on_R5_T,on_R6_D,on_R6_T
13730,100.26293564663797,19.666666666666668,111.96391169402932,8.083333333333334,242.95218301266598,129.16666666666666,99.21939183438205,14.583333333333334,246.8597311362694,24.75,300.15586744747907,29.083333333333332,241.7672117029381,31.416666666666668,39.39550132006022,3.6666666666666665,64.45488642130591,6.0,106.9490625228633,10.0,0.0,0.0,5.793853212559497,11.833333333333334,22.712089243301318,7.166666666666667,0.0,0.0,0.0,0.0,49.04895847665534,16.333333333333332,17.030179470069466,7.083333333333333
13740,81.06506751556037,23.583333333333332,96.34170520648888,7.083333333333333,192.8106967105639,124.83333333333333,77.33724859978162,13.833333333333334,126.58722915289763,12.416666666666666,269.81176771574025,26.416666666666668,240.05840390207845,31.416666666666668,39.39550132006022,3.6666666666666665,54.517998840633936,5.0,127.99481326685941,11.666666666666666,0.0,0.0,5.710331925157728,8.5,40.92410582729997,12.083333333333334,0.0,0.0,0.0,0.0,47.13098902394179,15.916666666666666,17.030179470069466,7.083333333333333
13750,135.9312256635386,32.916666666666664,73.45486165894188,6.25,206.8592727499159,117.66666666666667,71.53283679920717,22.5,41.893420840205486,3.9166666666666665,162.30718722495644,17.5,230.7111359573163,30.166666666666668,52.5809217074447,4.916666666666667,54.517998840633936,5.0,126.26526975733366,11.416666666666666,0.0,0.0,5.71031319598172,5.166666666666667,47.721766984458974,15.416666666666666,0.0,0.0,0.0,0.0,31.527007953462817,13.416666666666666,15.064866410670026,6.583333333333333
13760,169.73097643566894,36.0,146.61387827212846,12.416666666666666,219.48365331284654,101.08333333333333,83.63962230007088,38.0,9.5072052899498,1.3333333333333333,66.34597723305833,9.833333333333334,177.4441079598499,23.166666666666668,71.16913880212972,6.916666666666667,62.4942581120329,5.75,104.33415505489738,9.416666666666666,0.0,0.0,5.71031319598172,1.8333333333333333,46.13326834865333,18.25,0.0,0.0,5.962196842560224,1.0,21.85820495771131,10.083333333333334,1.7547354245599915,4.916666666666667
13770,180.8394802627245,36.083333333333336,195.85139669707527,16.333333333333332,284.59416402933493,86.66666666666667,118.71477572513022,49.666666666666664,70.2583271300599,7.333333333333333,28.598957443011432,7.166666666666667,109.16296279764873,13.916666666666666,85.00226345037818,7.833333333333333,80.77612628998789,7.416666666666667,79.92022606103495,7.166666666666667,0.0,0.0,0.0,0.0,40.87057745724511,19.916666666666668,0.0,0.0,21.920155633571905,2.6666666666666665,21.76407289760641,6.75,1.069710718020391,3.25
13780,189.99865401729957,33.583333333333336,234.96309458555228,19.0,333.7751536387072,71.75,164.56507742314977,56.416666666666664,147.32034547310283,14.833333333333334,86.75081661859963,11.916666666666666,58.61625875034485,7.333333333333333,64.50767281278796,6.0,80.40058425299823,7.333333333333333,65.09356533734248,6.0,0.0,0.0,0.8606364138814396,0.3333333333333333,40.779707156574524,21.583333333333332,0.0,0.0,23.999833333333342,4.333333333333333,16.16151545241203,2.8333333333333335,1.0689646913889728,1.5833333333333333
13790,194.75087626716427,30.25,251.44932459747386,20.166666666666668,368.1064894279282,61.333333333333336,175.1911341070878,58.666666666666664,223.0034441880443,23.416666666666668,151.09282197703882,17.666666666666668,58.46408053109207,7.166666666666667,64.50767281278796,6.0,50.46011528319963,4.416666666666667,77.15154461669266,6.916666666666667,0.0,0.0,13.245817763773234,2.0,25.290802625549343,21.583333333333332,0.0,0.0,23.999833333333342,6.0,2.8046020205417506,0.4166666666666667,0.0,0.0
13800,179.85949387334128,23.25,271.5559577015112,21.666666666666668,340.2761920262893,59.083333333333336,145.5533684243741,51.583333333333336,286.67333540608143,30.166666666666668,189.57915792856488,20.833333333333332,96.8217510433775,11.75,64.50767281278796,6.0,26.258127449353907,2.4166666666666665,76.13100796823223,6.583333333333333,0.0,0.0,14.092871850589573,3.6666666666666665,7.078786041550686,20.0,0.0,0.0,26.951382483151956,8.333333333333334,0.0,0.0,0.0,0.0
13810,122.13355057617478,14.916666666666666,241.40378208475806,18.666666666666668,283.43731214870206,61.75,129.49245647874494,39.666666666666664,298.9900534906988,31.5,257.1264971785779,25.75,122.56186106332912,14.916666666666666,55.02566663931271,5.166666666666667,26.258127449353907,2.4166666666666665,84.6975599758694,7.666666666666667,0.0,0.0,17.37516109952522,4.916666666666667,0.28112488439168243,20.0,0.0,0.0,42.62598415326261,11.666666666666666,0.0,0.0,0.0,0.0
13820,82.63023536591423,13.0,134.8749604953516,10.083333333333334,253.20076140991367,71.66666666666667,127.57922532499572,25.916666666666668,293.63029821052623,31.0,272.1762917755953,25.5,181.81669125714484,21.833333333333332,51.10406172496292,4.333333333333333,18.28186817795493,1.6666666666666667,113.67298292877815,9.666666666666666,0.0,0.0,17.37516109952522,4.916666666666667,3.616540712129421,18.666666666666668,0.0,0.0,39.35026092177629,13.583333333333334,0.0,0.0,0.0,0.0
13830,54.86269979992961,12.916666666666666,83.23955416707582,6.0,212.31034205442907,73.0,129.8233694281632,20.5,254.8720557391383,27.166666666666668,268.16688668669576,24.333333333333332,216.9435087982491,25.416666666666668,23.21654372965537,1.9166666666666667,0.0,0.0,113.67298292877815,9.666666666666666,0.0,0.0,17.37516109952522,4.916666666666667,3.6164963176670404,15.333333333333334,0.0,0.0,41.41727301282436,14.333333333333334,8.842624338176982,1.3333333333333333,0.0,0.0
13840,45.38616082850506,15.416666666666666,44.127856278598834,3.3333333333333335,169.2509387532747,67.41666666666667,93.33973126232193,21.5,193.4915707345344,21.25,209.24583017777422,19.5,205.45131593190334,23.916666666666668,18.37002639424446,1.5833333333333333,0.0,0.0,119.00829894850226,10.0,0.0,0.0,16.51452468564378,4.583333333333333,3.6164963176670404,12.0,0.0,0.0,47.86649949880425,13.75,18.098553330995816,2.25,0.0,0.0
13850,46.18537381776423,16.75,45.885911449089996,4.0,126.71453902441648,59.083333333333336,75.80566499528912,27.916666666666668,131.5596205796115,14.333333333333334,138.8703807247588,12.833333333333334,186.50096575704754,21.666666666666668,18.37002639424446,1.5833333333333333,0.0,0.0,109.64678956105048,9.083333333333334,0.0,0.0,15.610597080488759,4.416666666666667,3.6164963176670404,8.666666666666666,0.0,0.0,47.86649949880425,12.083333333333334,22.52397916900219,3.0833333333333335,3.132977055788483,0.6666666666666666
13860,64.78348099131682,18.916666666666668,69.88392668696727,6.75,106.08488990239111,47.5,76.99499635568371,37.416666666666664,80.62710750348008,10.583333333333334,87.18107520350156,8.416666666666666,133.7836532545568,15.416666666666666,18.37002639424446,1.5833333333333333,0.0,0.0,86.69011092158472,7.166666666666667,5.583021839923556,0.4166666666666667,22.344147746648094,4.916666666666667,3.6164963176670404,5.333333333333333,0.0,0.0,44.914950348985634,9.75,34.92437833665519,4.75,18.010308639594033,1.9166666666666667
