Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E1_D4,E1_T4,E1_D5,E1_T5,E1_D6,E1_T6,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E2_D4,E2_T4,E2_D5,E2_T5,E2_D6,E2_T6,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E3_D4,E3_T4,E3_D5,E3_T5,E3_D6,E3_T6,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E4_D4,E4_T4,E4_D5,E4_T5,E4_D6,E4_T6,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E5_D4,E5_T4,E5_D5,E5_T5,E5_D6,E5_T6,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E6_D4,E6_T4,E6_D5,E6_T5,E6_D6,E6_T6,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,E7_D4,E7_T4,E7_D5,E7_T5,E7_D6,E7_T6,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R1_D4,off_R1_T4,off_R1_D5,off_R1_T5,off_R1_D6,off_R1_T6,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R2_D4,off_R2_T4,off_R2_D5,off_R2_T5,off_R2_D6,off_R2_T6,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R3_D4,off_R3_T4,off_R3_D5,off_R3_T5,off_R3_D6,off_R3_T6,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,off_R4_D4,off_R4_T4,off_R4_D5,off_R4_T5,off_R4_D6,off_R4_T6,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R1_D4,on_R1_T4,on_R1_D5,on_R1_T5,on_R1_D6,on_R1_T6,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R2_D4,on_R2_T4,on_R2_D5,on_R2_T5,on_R2_D6,on_R2_T6,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R3_D4,on_R3_T4,on_R3_D5,on_R3_T5,on_R3_D6,on_R3_T6,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R4_D4,on_R4_T4,on_R4_D5,on_R4_T5,on_R4_D6,on_R4_T6,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R5_D4,on_R5_T4,on_R5_D5,on_R5_T5,on_R5_D6,on_R5_T6,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3,on_R6_D4,on_R6_T4,on_R6_D5,on_R6_T5,on_R6_D6,on_R6_T6
85000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731040226567847,0.1133333333333332,0.1259037514054397,0.1999999999999997,0.0099812886703794,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.039837530249635,0.1099999999999999,0.0,0.0,0.0024719297496048,0.0033333333333333,0.0095795162574779,0.0133333333333333,0.0,0.0,0.0,0.0,0.1562454636147432,0.3833333333333338,0.0842080459281393,0.1699999999999998,0.0154320341694196,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099423541203244,0.0966666666666666,0.0183829128596252,0.1266666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4066666666666673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217520102123433,0.04,0.0076307156898371,0.0166666666666666,0.0045807623235145,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07890866358174464,0.1316666666666665,0.0850794293706659,0.1366666666666665,0.0059199812156970994,0.00999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0199187651248175,0.05499999999999995,0.0255602694610871,0.03666666666666665,0.0434657978839549,0.05833333333333325,0.01247168362624255,0.01666666666666665,0.0,0.0,0.0,0.0,0.1457441662705704,0.3400000000000002,0.10613070896189095,0.18833333333333308,0.01759001665753935,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.01579065910371155,0.02666666666666665,0.030944546831051002,0.1099999999999999,0.043345195688755944,0.1633333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41666666666666735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00228084374050655,0.0083333333333333,0.00729177889563005,0.02166666666666665,0.01087600510617165,0.02,0.00593125341141595,0.013333333333333301,0.0241358933116026,0.0716666666666666,0.00031232391171705,0.00166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020895608181971,0.01166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527661433170884,0.10555555555555544,0.06622159812637322,0.1022222222222221,0.0048801720924461,0.007777777777777733,0.0,0.0,0.0,0.0,0.0,0.0,0.0426428615797651,0.07777777777777771,0.030398825769640467,0.042222222222222196,0.037619782204537204,0.05222222222222217,0.0110602727829001,0.015555555555555533,0.0,0.0,0.0,0.0,0.1170066720540414,0.2822222222222223,0.09691190758452602,0.16555555555555537,0.021733430101970666,0.03666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.06715446478438801,0.1088888888888888,0.059229823753049866,0.1233333333333332,0.05648952757239373,0.16222222222222202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413333333333334,0.0006643004645119,0.0011111111111111,0.012436007404969166,0.025555555555555536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004278760489234367,0.007777777777777766,0.014592188333106932,0.041111111111111036,0.007151927446764166,0.026666666666666634,0.0072506700707811005,0.013333333333333334,0.003954168940943967,0.008888888888888868,0.019647996197671765,0.057777777777777733,0.005652180998620234,0.0466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004794735461603467,0.01,0.004549931555137533,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0018715157794623332,0.012222222222222199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000,0.0163082520042085,0.029166666666666625,0.0119425690317689,0.01916666666666665,0.002822322353920925,0.00416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.020175228409097325,0.0308333333333333,0.01571013429754845,0.026666666666666623,0.005212912242437875,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.05221748156395725,0.08333333333333323,0.06303263112095812,0.0949999999999999,0.010971980032068425,0.016666666666666625,0.007602426502992475,0.010833333333333325,0.0,0.0,0.0,0.0,0.03717951153925285,0.0666666666666666,0.034395717758114425,0.04916666666666662,0.03758658789452678,0.051666666666666625,0.009564036646572176,0.013333333333333301,0.0,0.0,0.0,0.0,0.12798134046941517,0.2783333333333333,0.09122858493779624,0.16333333333333316,0.016300072576478,0.027499999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.09543577008570081,0.1441666666666665,0.08168712995587862,0.15333333333333315,0.054012734887935746,0.1391666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.00593563091840775,0.43000000000000077,0.015280874587216501,0.0283333333333333,0.010356609900000674,0.0208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00522080873511055,0.00416666666666665,0.00814908194881785,0.00916666666666665,0.0157177479505949,0.02666666666666665,0.014676210790441149,0.038333333333333275,0.005363945585073125,0.019999999999999976,0.005438002553085825,0.01,0.002965626705707975,0.006666666666666651,0.014735997148253825,0.0433333333333333,0.004239135748965175,0.07666666666666658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005732711605403675,0.00666666666666665,0.015679240997137123,0.03166666666666665,0.004484048134815125,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.00140363683459675,0.00916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105000,0.01673912425052104,0.028666666666666618,0.00955405522541512,0.01533333333333332,0.0022578578831367402,0.00333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0387858840700543,0.05733333333333326,0.041268716951586404,0.06466666666666658,0.013828054799890521,0.02266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05810407310140754,0.08999999999999989,0.057572331777976715,0.08666666666666659,0.00921842082654498,0.01399999999999996,0.00608194120239398,0.00866666666666666,0.0,0.0,0.0,0.0,0.03731334239157762,0.06466666666666661,0.030737150423624023,0.04399999999999996,0.03786340934469444,0.051999999999999956,0.01142391743953594,0.01599999999999996,0.0,0.0,0.0,0.0,0.1116471357159438,0.23666666666666664,0.09999632356085195,0.17866666666666645,0.02132741134497158,0.03599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.08591243477321911,0.13199999999999984,0.08125683524772229,0.14599999999999982,0.06538769733492612,0.1479999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.024604746786252178,0.4506666666666675,0.02888060351214624,0.0586666666666666,0.025198352761943543,0.04333333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007771919269594881,0.01266666666666666,0.012232755007338742,0.013333333333333319,0.011579188305843199,0.013333333333333319,0.012574198360475918,0.021333333333333322,0.01174096863235292,0.03066666666666662,0.0042911564680585,0.01599999999999998,0.00435040204246866,0.008,0.00237250136456638,0.00533333333333332,0.01497093933936056,0.044666666666666646,0.0033913085991721403,0.09466666666666655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00080087856107118,0.002,0.007141642014006621,0.013333333333333319,0.00567728848558274,0.005999999999999979,0.0125433927977097,0.02533333333333332,0.0035872385078521,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0011229094676774,0.007333333333333319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110000,0.013949270208767533,0.02388888888888885,0.007961712687845934,0.012777777777777768,0.006184093338275183,0.008888888888888866,0.004035588415968483,0.006666666666666667,0.0,0.0,0.0,0.0,0.05816557467262077,0.08722222222222209,0.04114247892625425,0.06333333333333326,0.023074376850738865,0.033888888888888864,0.0,0.0,0.0,0.0,0.0,0.0,0.05023992613454025,0.07777777777777767,0.05152498132515449,0.07611111111111103,0.008191835838188766,0.012222222222222183,0.011381684805706832,0.014999999999999984,0.009642136216043333,0.012777777777777768,0.0,0.0,0.03658367380567359,0.0616666666666666,0.03797390750371827,0.05388888888888884,0.03965845070925355,0.054444444444444406,0.011050006406373934,0.015555555555555517,0.0,0.0,0.0,0.0,0.10876715455994172,0.2216666666666666,0.08637627386319584,0.15333333333333313,0.018835963119226983,0.03277777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.08765783591131678,0.13055555555555542,0.08442337365142906,0.14499999999999982,0.06339990040360402,0.1388888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.03547395133534972,0.4583333333333342,0.04534648139607223,0.1061111111111111,0.0226797754226878,0.038888888888888834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010162265696046316,0.021111111111111098,0.010193962506115617,0.0111111111111111,0.009649323588202667,0.0111111111111111,0.010478498633729932,0.017777777777777767,0.009784140526960765,0.025555555555555515,0.003575963723382083,0.013333333333333317,0.0036253350353905502,0.006666666666666667,0.00624745282606345,0.016111111111111083,0.0166576191848982,0.05166666666666664,0.002826090499310117,0.10666666666666653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017750216132099833,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04111111111111107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004150342715035634,0.0161111111111111,0.005951368345005517,0.0111111111111111,0.004731073737985617,0.004999999999999983,0.010452827331424752,0.021111111111111098,0.0029893654232100836,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0009357578897311666,0.006111111111111099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115000,0.018506902994788466,0.0294444444444444,0.0131973266349789,0.019444444444444434,0.006607852819529216,0.009444444444444417,0.004035588415968483,0.006666666666666667,0.0,0.0,0.0,0.0,0.05999720152889638,0.08999999999999986,0.055960477014598796,0.08555555555555545,0.03361258653138735,0.04888888888888885,0.0,0.0,0.0,0.0,0.0,0.0,0.045336375796837435,0.06722222222222214,0.03736399846879208,0.05055555555555551,0.016790398424988234,0.019444444444444417,0.017193275990836834,0.02111111111111108,0.011279124835404884,0.014999999999999984,0.0,0.0,0.0393864281906005,0.056666666666666594,0.0406763570922805,0.05777777777777771,0.04325333654973024,0.05888888888888885,0.011261459174945816,0.015555555555555517,0.0,0.0,0.0,0.0,0.09420136158629215,0.1727777777777776,0.09016396077167725,0.14944444444444424,0.020030093107231684,0.031666666666666614,0.0,0.0,0.0,0.0,0.0,0.0,0.10117113663273287,0.14777777777777762,0.09709131266456543,0.14722222222222203,0.0689198753796764,0.12999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.05458196446271308,0.486111111111112,0.046973718900767424,0.11444444444444445,0.02658175024665145,0.047222222222222165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010162265696046316,0.021111111111111098,0.010193962506115617,0.0111111111111111,0.009649323588202667,0.0111111111111111,0.010478498633729932,0.017777777777777767,0.009784140526960765,0.025555555555555515,0.003575963723382083,0.013333333333333317,0.0036215256152408166,0.01166666666666665,0.00964855932077105,0.027777777777777752,0.01607778327151625,0.05055555555555552,0.002826090499310117,0.13444444444444428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017750216132099833,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054444444444444386,0.0,0.0,0.00228234703529235,0.006111111111111099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004229873449014233,0.029444444444444415,0.005951368345005517,0.0111111111111111,0.004731073737985617,0.004999999999999983,0.010452827331424752,0.021111111111111098,0.0029893654232100836,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0009357578897311666,0.006111111111111099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120000,0.018506902994788466,0.0294444444444444,0.0131973266349789,0.019444444444444434,0.006607852819529216,0.009444444444444417,0.004035588415968483,0.006666666666666667,0.0,0.0,0.0,0.0,0.06435511877883897,0.09499999999999986,0.060750428700139227,0.09111111111111099,0.03987400020131172,0.05722222222222218,0.0,0.0,0.0,0.0,0.0,0.0,0.04082355431871483,0.05444444444444438,0.0381247622908716,0.047222222222222186,0.02725694611755865,0.024999999999999967,0.03464805533626533,0.03666666666666662,0.02007281510379767,0.027777777777777752,0.0,0.0,0.04418928380349543,0.06222222222222216,0.04072630389572334,0.05611111111111105,0.03450985312834428,0.04611111111111108,0.011078325013721217,0.014999999999999951,0.0,0.0,0.0,0.0,0.09076106024304953,0.1488888888888887,0.07809234208770155,0.12611111111111095,0.0187688821139177,0.029444444444444398,0.0,0.0,0.0,0.0,0.0,0.0,0.10370535505771593,0.14999999999999983,0.10038173109766578,0.1438888888888887,0.06896227151578103,0.11111111111111098,0.0,0.0,0.0,0.0,0.0,0.0,0.07028618169382465,0.482222222222223,0.06532586957314475,0.16833333333333333,0.035875491927835464,0.05888888888888882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010162265696046316,0.021111111111111098,0.010193962506115617,0.0111111111111111,0.009649323588202667,0.0111111111111111,0.010478498633729932,0.017777777777777767,0.00902385928012525,0.022777777777777748,0.0011453707581720667,0.006111111111111099,0.012151343324105134,0.03666666666666662,0.009894408787394499,0.02888888888888885,0.008795945888234466,0.028333333333333318,0.0027219825287377666,0.1616666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017750216132099833,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06888888888888882,0.0008869725188933667,0.005,0.0051345541532897,0.015555555555555533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044034192245372,0.043888888888888845,0.005951368345005517,0.0111111111111111,0.004731073737985617,0.004999999999999983,0.010452827331424752,0.021111111111111098,0.0029893654232100836,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0002392376169988,0.0022222222222222166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125000,0.018506902994788466,0.0294444444444444,0.0131973266349789,0.019444444444444434,0.006607852819529216,0.009444444444444417,0.004035588415968483,0.006666666666666667,0.0,0.0,0.0,0.0,0.07047231508255124,0.10222222222222209,0.065456412427823,0.09666666666666655,0.0403567532414746,0.057777777777777733,0.0,0.0,0.0,0.0,0.0,0.0,0.04778515157536813,0.062222222222222144,0.04320350207404078,0.05499999999999996,0.03138898408030115,0.02888888888888885,0.03464805533626533,0.03666666666666662,0.02007281510379767,0.027777777777777752,0.0,0.0,0.03482226271040948,0.048333333333333284,0.04348089620602403,0.05777777777777771,0.040739489066136565,0.05166666666666664,0.011646164998619401,0.014999999999999951,0.0,0.0,0.0,0.0,0.09034722246973541,0.13222222222222205,0.07987523871402702,0.12888888888888872,0.01677498141503535,0.027777777777777735,0.0,0.0,0.0,0.0,0.0,0.0,0.09360014369069987,0.12944444444444428,0.09499409590485142,0.13722222222222205,0.05854658337325066,0.08944444444444434,0.0,0.0,0.0,0.0,0.0,0.0,0.0934448326167129,0.4761111111111119,0.08260288011140915,0.2272222222222223,0.029657488225350883,0.04611111111111105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010162265696046316,0.021111111111111098,0.010193962506115617,0.0111111111111111,0.009649323588202667,0.0111111111111111,0.00833911838911275,0.013888888888888883,0.0024880463604072998,0.005,0.0,0.0,0.01603777504299675,0.04999999999999993,0.010576247831259782,0.031111111111111065,0.007782049065956683,0.023888888888888866,0.0014087095419516667,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017750216132099833,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08222222222222214,0.00126876985583915,0.018333333333333316,0.0051345541532897,0.015555555555555533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004887161555403833,0.05722222222222217,0.005951368345005517,0.0111111111111111,0.005549602189756466,0.00666666666666665,0.013007889324582031,0.024999999999999984,0.002461277649241133,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130000,0.0076347349919827995,0.009999999999999983,0.005235613947132967,0.006666666666666667,0.004726304583581933,0.00666666666666665,0.004035588415968483,0.006666666666666667,0.0,0.0,0.0,0.0,0.05702216280981968,0.08166666666666655,0.054982989562790706,0.0788888888888888,0.0411391836900823,0.05611111111111108,0.0,0.0,0.0,0.0,0.0,0.0,0.049380909711103316,0.06388888888888881,0.03826221494418527,0.05111111111111107,0.0323094919671894,0.0233333333333333,0.0338527250803631,0.031666666666666614,0.022880269985648783,0.031111111111111086,0.0,0.0,0.04229056533119049,0.054444444444444386,0.04644505446397868,0.055555555555555504,0.04408156999114071,0.055555555555555525,0.013746073144088183,0.017777777777777733,0.0,0.0,0.0,0.0,0.07734121673413473,0.10111111111111099,0.07866756127607917,0.11388888888888875,0.01870684960286222,0.029999999999999947,0.0,0.0,0.0,0.0,0.0,0.0,0.07298208564324594,0.09777777777777769,0.08271222225769123,0.11222222222222207,0.06487018124012163,0.09277777777777768,0.0,0.0,0.0,0.0,0.0,0.0,0.11001373989574058,0.4405555555555562,0.08687025739059062,0.2394444444444445,0.0347792312601329,0.05111111111111105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010162265696046316,0.021111111111111098,0.00671342334937525,0.008333333333333333,0.004216602288990767,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.016452263294613485,0.05111111111111103,0.015483524294261782,0.038888888888888834,0.014077329165204317,0.0394444444444444,0.0014087095419516667,0.13222222222222207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017750216132099833,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08111111111111104,0.00230791403259225,0.030555555555555534,0.0051345541532897,0.015555555555555533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003420354895315167,0.009444444444444434,0.004961636108397016,0.059999999999999935,0.005951368345005517,0.0111111111111111,0.0034074877400004666,0.00666666666666665,0.004952429723959016,0.008888888888888884,0.0017468780035998163,0.0033333333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0005167421570615834,0.00055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
