Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E1_D4,E1_T4,E1_D5,E1_T5,E1_D6,E1_T6,E1_D7,E1_T7,E1_D8,E1_T8,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E2_D4,E2_T4,E2_D5,E2_T5,E2_D6,E2_T6,E2_D7,E2_T7,E2_D8,E2_T8,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E3_D4,E3_T4,E3_D5,E3_T5,E3_D6,E3_T6,E3_D7,E3_T7,E3_D8,E3_T8,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E4_D4,E4_T4,E4_D5,E4_T5,E4_D6,E4_T6,E4_D7,E4_T7,E4_D8,E4_T8,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E5_D4,E5_T4,E5_D5,E5_T5,E5_D6,E5_T6,E5_D7,E5_T7,E5_D8,E5_T8,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E6_D4,E6_T4,E6_D5,E6_T5,E6_D6,E6_T6,E6_D7,E6_T7,E6_D8,E6_T8,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,E7_D4,E7_T4,E7_D5,E7_T5,E7_D6,E7_T6,E7_D7,E7_T7,E7_D8,E7_T8,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R1_D4,off_R1_T4,off_R1_D5,off_R1_T5,off_R1_D6,off_R1_T6,off_R1_D7,off_R1_T7,off_R1_D8,off_R1_T8,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R2_D4,off_R2_T4,off_R2_D5,off_R2_T5,off_R2_D6,off_R2_T6,off_R2_D7,off_R2_T7,off_R2_D8,off_R2_T8,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R3_D4,off_R3_T4,off_R3_D5,off_R3_T5,off_R3_D6,off_R3_T6,off_R3_D7,off_R3_T7,off_R3_D8,off_R3_T8,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,off_R4_D4,off_R4_T4,off_R4_D5,off_R4_T5,off_R4_D6,off_R4_T6,off_R4_D7,off_R4_T7,off_R4_D8,off_R4_T8,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R1_D4,on_R1_T4,on_R1_D5,on_R1_T5,on_R1_D6,on_R1_T6,on_R1_D7,on_R1_T7,on_R1_D8,on_R1_T8,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R2_D4,on_R2_T4,on_R2_D5,on_R2_T5,on_R2_D6,on_R2_T6,on_R2_D7,on_R2_T7,on_R2_D8,on_R2_T8,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R3_D4,on_R3_T4,on_R3_D5,on_R3_T5,on_R3_D6,on_R3_T6,on_R3_D7,on_R3_T7,on_R3_D8,on_R3_T8,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R4_D4,on_R4_T4,on_R4_D5,on_R4_T5,on_R4_D6,on_R4_T6,on_R4_D7,on_R4_T7,on_R4_D8,on_R4_T8,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R5_D4,on_R5_T4,on_R5_D5,on_R5_T5,on_R5_D6,on_R5_T6,on_R5_D7,on_R5_T7,on_R5_D8,on_R5_T8,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3,on_R6_D4,on_R6_T4,on_R6_D5,on_R6_T5,on_R6_D6,on_R6_T6,on_R6_D7,on_R6_T7,on_R6_D8,on_R6_T8
15000,0.0007790632464905775,0.043333333333333335,0.0011119454415863812,0.043333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.010998845732075112,0.13666666666666655,0.017209403446965008,0.06666666666666667,0.014399670105478312,0.05666666666666667,0.0,0.0,0,0,0,0,0,0,0.028945274084786827,0.03333333333333333,0.028314007578178535,0.03333333333333333,0.04531054392388765,0.060000000000000005,0.05005208403702463,0.13999999999999987,0.019225812132383606,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009912157872089883,0.02666666666666667,0.045433935548419284,0.16333333333333316,0.060147693312037176,0.07999999999999997,0.0351991423667346,0.1299999999999999,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006506033443842622,0.01,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.013808668820512822,0.1199999999999999,0.046614358410847795,0.16999999999999982,0.031021031652607826,0.10999999999999992,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037148088491633273,0.01,0,0,0,0,0.011671348733642157,0.04666666666666667,0.008955303690793089,0.12666666666666657,0.0013402019714540356,0.08666666666666663,0.011683670965362157,0.06333333333333334,0.005881582388653447,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01067818771848825,0.023333333333333334,0.021240508828535624,0.05333333333333334,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.028291005903744806,0.07666666666666665,0.03378506362963636,0.1799999999999998,0.02470876836488441,0.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0010281597635303072,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,0.0,0.07333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0072946488587877735,0.14666666666666653,0.0028258398347304854,0.07333333333333332,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02944068090961624,0.03666666666666667,0.016878542505163484,0.016666666666666666,0.008606232417089556,0.03666666666666667,0.010144996077343446,0.03666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004353153710438465,0.030000000000000002,0.046824942205193995,0.17333333333333314,0.02312823839241624,0.10666666666666659,0.018691153860732168,0.02666666666666667,0.03694609187341709,0.12333333333333323,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.028368867438468864,0.15999999999999984,0.0,0.0,0.0042735124612218,0.030000000000000002,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004232367261310574,0.01,0.030747684770766157,0.07666666666666665,0.01519201535602849,0.03666666666666667,0,0,0,0,0.028162668498317108,0.07999999999999997,0.0,0.0,0.013566540682350872,0.09666666666666661,0.00934167653525636,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01868589082914542,0.030000000000000002,0.02030159294093831,0.03333333333333333,0.00668770938775545,0.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026768111342195887,0.06666666666666667,0.016253701427873704,0.11333333333333324,0.01071534676704767,0.06333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.010124160513452909,0.03666666666666667,0.005590099627675089,0.03666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,0.001458953554576725,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0021671971635854235,0.17333333333333314,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.007856746488675676,0.03666666666666667,0.011986855986316838,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006588271284242671,0.08666666666666663,0.013276300759135561,0.2299999999999997,0.025762776754980378,0.15999999999999984,0.017905791314900332,0.04,0.0017231172022060116,0.08999999999999996,0,0,0,0,0,0,0.0,0.0,0.009159956495617265,0.023333333333333334,0.011549114423436566,0.03333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0012755934138581652,0.0833333333333333,0.0185293202611055,0.0833333333333333,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0013536496139478493,0.0033333333333333335,0.019324346252212205,0.04666666666666667,0.030972091513669905,0.07999999999999997,0.017906532521035926,0.06666666666666667,0.011709845802169237,0.05,0,0,0,0,0.0,0.0,0.02793274094196504,0.10666666666666659,0.019854455367728074,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02189372903166943,0.03666666666666667,0.022402448388703484,0.04,0.0050837930628307845,0.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02245329766577423,0.05666666666666667,0.018070701628343053,0.1299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0015742253684278018,0.006666666666666667,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.009807124987381705,0.030000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,0.01663545517733797,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005031094869135953,0.01,0,0,0,0,0.0018590747993729403,0.06999999999999999,0.0002584921408983065,0.08999999999999996,0.0,0.07999999999999997,0.0044255071200303584,0.01,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.00541799655312445,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0011663619911438852,0.0033333333333333335,0.017299140990971275,0.04666666666666667,0.0,0.0,0.0,0.07999999999999997,0.0038900907195148784,0.2766666666666665,0.008175109943908816,0.12333333333333323,0.0,0.0,0.0,0.07999999999999997,0,0,0,0,0,0,0.004617214283878315,0.043333333333333335,0.010519954480043626,0.03666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.08666666666666663,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.006683376707567867,0.023333333333333334,0.02481429584366224,0.07333333333333332,0.021376458777957855,0.05333333333333334,0.01439186961066039,0.04,0.02966955221445343,0.09999999999999994,0.011224816749214132,0.030000000000000002,0,0,0,0,0.006362576556377143,0.06999999999999999,0.009140293312745799,0.08999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012764444504863592,0.030000000000000002,0.010215891009158517,0.05,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0008549017278936823,0.0033333333333333335,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.00739508720545524,0.03666666666666667,0.0016722095831539436,0.006666666666666667,0,0,0.011946101110756956,0.03666666666666667,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022970399875698325,0.09333333333333328,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.013473861589548677,0.043333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,0.0,0.0,0.0,0.0,0.0,0.0,0.012804855038789417,0.02666666666666667,0.0442646632987654,0.07666666666666665,0.034677187117576655,0.06333333333333334,0,0,0,0,0.01822264214098971,0.07999999999999997,0.014210356498049397,0.10333333333333326,0.017744480279151785,0.10666666666666659,0.01671414506098025,0.030000000000000002,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.010215877798043546,0.030000000000000002,0.01861989035961714,0.043333333333333335,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.0,0.3200000000000001,0.0,0.07999999999999997,0.0,0.0,0.0,0.07999999999999997,0,0,0,0,0,0,4.908286551146532e-05,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.07333333333333332,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.019308109372719807,0.11666666666666657,0.012790011567174875,0.043333333333333335,0.018050816440183578,0.05,0.029176561489299993,0.09333333333333328,0.004461579208164234,0.016666666666666666,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020821578271575537,0.14666666666666653,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.010960234537760884,0.030000000000000002,0.0029250088054539156,0.01,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.003907254779608758,0.01,0.01950815350119435,0.04,0.01172044981679312,0.030000000000000002,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02162468637712077,0.07333333333333332,0.01948383486538066,0.04,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,0.008884795964417724,0.01,0.03266369030938129,0.043333333333333335,0.04038345460796973,0.06999999999999999,0.0470126157883821,0.07999999999999997,0.01971373565112453,0.03666666666666667,0.0,0.0,0,0,0,0,0.058816974050104665,0.1299999999999999,0.012866673899928228,0.10999999999999992,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.007428504969620026,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.0008493210274412575,0.3200000000000001,0.0,0.07999999999999997,0.0,0.0,0.0,0.07999999999999997,0,0,0,0,0,0,0.002542673459641025,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.08666666666666663,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.018766736354971534,0.12666666666666657,0.017970662217849515,0.07666666666666665,0.006603276965291282,0.07333333333333332,0.0019479879896984976,0.01,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02363041903965168,0.07333333333333332,0.02309288747738913,0.1666666666666665,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.010239865007687237,0.030000000000000002,0.01700577669821069,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020466496520270407,0.0833333333333333,0.0008330342079643358,0.0033333333333333335,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,0.047566872955938526,0.07333333333333332,0.029515623348876467,0.05,0.013038543645090387,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.008565908317548429,0.01,0.054669625843770955,0.18666666666666645,0.05557402845708858,0.17333333333333314,0.06118554260691522,0.07999999999999997,0.0057745728478227065,0.006666666666666667,0,0,0,0,0,0,0.0,0.0,0.0007086068397249085,0.08666666666666663,0.0,0.0,0.003534251915903032,0.016666666666666666,0.002834437248577164,0.06333333333333334,0.0,0.0,0.00283227711563729,0.0033333333333333335,0.0,0.0,0.007769638492677034,0.10333333333333326,0.001878602468839008,0.3300000000000002,0.0,0.08666666666666663,0.0,0.0,0.0,0.08666666666666663,0,0,0,0,0,0,0.011356220942691442,0.03666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.07999999999999997,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.013243351220647648,0.07666666666666665,0.001984830384331996,0.01,0.001800586950598828,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08666666666666663,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01419157553837165,0.09333333333333328,0.01609286514506013,0.07999999999999997,0.016333119766792963,0.14999999999999986,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.008826620446996699,0.1433333333333332,0.009474141715520912,0.030000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006639391313070641,0.016666666666666666,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,0.001828682910130631,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011178724695295003,0.023333333333333334,0,0,0,0,0.04684799059228935,0.06666666666666667,0.045646595069989304,0.14999999999999986,0.05065881798918673,0.16333333333333316,0.03976048535790855,0.07999999999999997,0.005516184297613717,0.013333333333333334,0,0,0,0,0,0,0.016373708143561025,0.05,0.005130154713775301,0.030000000000000002,0.01751631576575321,0.03666666666666667,0.02490966032897499,0.060000000000000005,0.02072579408200272,0.02666666666666667,0.016412087863081064,0.02,0.021511899851390955,0.02666666666666667,0.0,0.0,0.05690113109422766,0.1666666666666665,0.012650608916392523,0.14666666666666653,0.0,0.07999999999999997,0.0,0.0,0.0,0.07999999999999997,0,0,0,0,0,0,0.0,0.0,0.01694176400019274,0.03333333333333333,0.025218918298151722,0.05333333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.08666666666666663,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.007119052262366791,0.03666666666666667,0.0,0.0,0.0020088410396042152,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025961837172813917,0.043333333333333335,0.019794350563090292,0.11666666666666657,0.014843310644987544,0.05666666666666667,0.007495278126017092,0.10999999999999992,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,7.365937142697837e-05,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000,0.0,0.0,0.0,0.0,0.006289120635117567,0.01,0.02366208748159071,0.04,0.06547628103935729,0.11666666666666657,0.039884635297845285,0.06999999999999999,0,0,0,0,0.06618537650392366,0.09666666666666661,0.04352204720994306,0.14666666666666653,0.02997794356737789,0.13333333333333322,0.019754511606552155,0.03333333333333333,0.007564646212710223,0.013333333333333334,0,0,0,0,0,0,0.0410476728577845,0.06333333333333334,0.03948361701109366,0.060000000000000005,0.023901282326795278,0.030000000000000002,0.012932362505083598,0.016666666666666666,0.005818100159538021,0.01,0.02303914916255092,0.04,0.023873297853067077,0.04666666666666667,0.0,0.0,0.030401614770410503,0.06666666666666667,0.01428977666300353,0.043333333333333335,0.0018130962490388424,0.08999999999999996,0.018226219379086882,0.03333333333333333,0.023629294854607685,0.13333333333333322,0,0,0,0,0,0,0.06773872733088737,0.1199999999999999,0.059886932438222275,0.11666666666666657,0.023034759330836967,0.05,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.07999999999999997,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08666666666666663,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019680687522371208,0.03333333333333333,0.04235978541075053,0.1666666666666665,0.022206125113982907,0.03666666666666667,0.023076962753307204,0.04666666666666667,0.01724748006636195,0.04,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.17333333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,0.026930472437580573,0.04,0.050348253203073935,0.07333333333333332,0.07148558226904499,0.10333333333333326,0.062441422750305675,0.09333333333333328,0.011746057119180902,0.016666666666666666,0.0,0.0,0,0,0,0,0.0,0.0,0.007322517796105159,0.08999999999999996,0.02621477226590204,0.11666666666666657,0.03945886960011052,0.060000000000000005,0.01706565346978821,0.02666666666666667,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.01253977232241793,0.023333333333333334,0.021034299182166104,0.03666666666666667,0.03396670441171234,0.05,0.016779585237162428,0.02666666666666667,0.029539029384841972,0.05,0.0,0.0,0.005602664746946082,0.01,0.03487605783976109,0.05,0.059587438989589535,0.1666666666666665,0.037843509521154214,0.05333333333333334,0.03327277975718812,0.12666666666666657,0,0,0,0,0,0,0.07446544362863657,0.12333333333333323,0.06023192110446776,0.09666666666666661,0.03168783493596038,0.05333333333333334,0.0019546270710927064,0.0033333333333333335,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.08666666666666663,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.014606684993397349,0.06999999999999999,0.0028571993248320297,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035681852205905994,0.07666666666666665,0.004879880931843479,0.08999999999999996,0.0,0.0,0.008322802090487353,0.01,0.015670382206914836,0.02,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
