Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E1_D4,E1_T4,E1_D5,E1_T5,E1_D6,E1_T6,E1_D7,E1_T7,E1_D8,E1_T8,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E2_D4,E2_T4,E2_D5,E2_T5,E2_D6,E2_T6,E2_D7,E2_T7,E2_D8,E2_T8,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E3_D4,E3_T4,E3_D5,E3_T5,E3_D6,E3_T6,E3_D7,E3_T7,E3_D8,E3_T8,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E4_D4,E4_T4,E4_D5,E4_T5,E4_D6,E4_T6,E4_D7,E4_T7,E4_D8,E4_T8,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E5_D4,E5_T4,E5_D5,E5_T5,E5_D6,E5_T6,E5_D7,E5_T7,E5_D8,E5_T8,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E6_D4,E6_T4,E6_D5,E6_T5,E6_D6,E6_T6,E6_D7,E6_T7,E6_D8,E6_T8,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,E7_D4,E7_T4,E7_D5,E7_T5,E7_D6,E7_T6,E7_D7,E7_T7,E7_D8,E7_T8,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R1_D4,off_R1_T4,off_R1_D5,off_R1_T5,off_R1_D6,off_R1_T6,off_R1_D7,off_R1_T7,off_R1_D8,off_R1_T8,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R2_D4,off_R2_T4,off_R2_D5,off_R2_T5,off_R2_D6,off_R2_T6,off_R2_D7,off_R2_T7,off_R2_D8,off_R2_T8,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R3_D4,off_R3_T4,off_R3_D5,off_R3_T5,off_R3_D6,off_R3_T6,off_R3_D7,off_R3_T7,off_R3_D8,off_R3_T8,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,off_R4_D4,off_R4_T4,off_R4_D5,off_R4_T5,off_R4_D6,off_R4_T6,off_R4_D7,off_R4_T7,off_R4_D8,off_R4_T8,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R1_D4,on_R1_T4,on_R1_D5,on_R1_T5,on_R1_D6,on_R1_T6,on_R1_D7,on_R1_T7,on_R1_D8,on_R1_T8,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R2_D4,on_R2_T4,on_R2_D5,on_R2_T5,on_R2_D6,on_R2_T6,on_R2_D7,on_R2_T7,on_R2_D8,on_R2_T8,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R3_D4,on_R3_T4,on_R3_D5,on_R3_T5,on_R3_D6,on_R3_T6,on_R3_D7,on_R3_T7,on_R3_D8,on_R3_T8,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R4_D4,on_R4_T4,on_R4_D5,on_R4_T5,on_R4_D6,on_R4_T6,on_R4_D7,on_R4_T7,on_R4_D8,on_R4_T8,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R5_D4,on_R5_T4,on_R5_D5,on_R5_T5,on_R5_D6,on_R5_T6,on_R5_D7,on_R5_T7,on_R5_D8,on_R5_T8,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3,on_R6_D4,on_R6_T4,on_R6_D5,on_R6_T5,on_R6_D6,on_R6_T6,on_R6_D7,on_R6_T7,on_R6_D8,on_R6_T8
165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.012994398859652237,0.07999999999999997,0.0,0.0,0.0009418807830845301,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.024016711384542554,0.23999999999999969,0.014482926076647163,0.05,0.016552043011567607,0.043333333333333335,0.0,0.0,0,0,0,0,0,0,0.005910208773476135,0.24666666666666634,0.002074541240828226,0.17333333333333314,0.0024495915216104676,0.253333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.012084573224847945,0.016666666666666666,0.051122963338880875,0.07333333333333332,0.07472236582292542,0.10999999999999992,0.013263442055228234,0.02,0,0,0,0,0,0,0.03124681725394282,0.07666666666666665,0.02498670739771314,0.04666666666666667,0.05633247565229696,0.1933333333333331,0.05045052573945772,0.07333333333333332,0,0,0,0,0,0,0,0,0.0,0.0,0.015293795861549369,0.0833333333333333,0.0010108419695927053,0.0033333333333333335,0,0,0,0,0,0,0,0,0,0,0.022607629061663664,0.07333333333333332,0.001225788340703306,0.0033333333333333335,0.014690916142440188,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.012816711299469302,0.08666666666666663,0.0017029332476737858,0.01,0.002535951879467553,0.07666666666666665,0.0,0.08666666666666663,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.006115031398968442,0.016666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0003757206247577699,0.24666666666666634,0.00819431479142577,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.253333333333333,0.009983875345846873,0.22666666666666638,0.014517429908438231,0.23666666666666636,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.05794419138483461,0.11666666666666657,0.09827585931512971,0.18999999999999978,0.050591418067617806,0.15333333333333318,0.02488617309839514,0.03333333333333333,0,0,0,0,0,0,0,0,0.009829489818359433,0.05,0.0039375460826159975,0.030000000000000002,0.005119800189237404,0.02666666666666667,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.015644026580304872,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.013754398195214528,0.04666666666666667,0.017923901687264376,0.05666666666666667,0.0,0.0,0.00026892810480123484,0.07999999999999997,0.0,0.0,0.0,0.07999999999999997,0.003308267831004744,0.030000000000000002,0.015486945653740513,0.05666666666666667,0.017093926405458697,0.06666666666666667,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.253333333333333,0.0008493219003782551,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.010932570743355234,0.2933333333333333,0.02173073828061092,0.31000000000000005,0.01220804475661871,0.21333333333333307,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.10670095981829679,0.23666666666666636,0.023546219214973883,0.18333333333333313,0.0,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0,0,0.0105338803698554,0.05666666666666667,0.009658104607905608,0.07666666666666665,0.000520634475760417,0.0033333333333333335,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013954049403597185,0.08666666666666663,0.0,0.08666666666666663,0.0,0.0,0.006465893651840706,0.043333333333333335,0.0030016870079814604,0.006666666666666667,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.010868711764042084,0.030000000000000002,0.0,0.0,0.0,0.0,0.01553215842113016,0.08666666666666663,0.0,0.0,0.0,0.08666666666666663,0.009787891703209928,0.07999999999999997,0.0,0.0,0.003932796745153338,0.01,0.008389846157012227,0.02,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.07999999999999997,0.0030589183440535026,0.01,0.005367849915508,0.016666666666666666,0,0,0,0,0.0,0.0,0.0006588282052687204,0.3300000000000002,0.000141553646012186,0.0033333333333333335,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.014503681321023098,0.35333333333333367,0.01617044787834311,0.3066666666666667,0.0,0.15999999999999984,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0005819224760087736,0.0033333333333333335,0.0065391575362716975,0.4100000000000007,9.039982319917781e-05,0.07999999999999997,0.0,0.0,0,0,0,0,0,0,0,0,0.0012495203277317166,0.01,0.010361290079594245,0.07666666666666665,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01649164742033099,0.05,0.008787600355532712,0.10999999999999992,0.0,0.0,0.004071061006689826,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.002663859093816138,0.01,0.018387076267952066,0.060000000000000005,0.0026638538823068386,0.01,0.0,0.0,0.008067763890143412,0.12333333333333323,0.006926470133165599,0.043333333333333335,0.0,0.0,0.010268457561228489,0.04,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.08666666666666663,0.008394179679736047,0.07999999999999997,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.33333333333333354,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.009120328022974553,0.3500000000000003,0.0006097092278569465,0.253333333333333,0.0,0.17333333333333314,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.42000000000000076,0.0,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0,0,0.00596564634435111,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011721762343795482,0.1433333333333332,0.0037978453043258104,0.030000000000000002,0.0,0.07999999999999997,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.005657324449549021,0.08666666666666663,0.0,0.0,0.0,0.0,0.001978409475576629,0.01,0.012027041077421604,0.1566666666666665,0.0,0.0,0.0,0.0,0.03334221095524979,0.15999999999999984,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015540969859580948,0.043333333333333335,0.0032965713233094694,0.043333333333333335,0.0,0.0,0.010585162613701135,0.07999999999999997,0.008385381315336138,0.08666666666666663,0.0,0.0,0,0,0,0,0.0,0.0,0.0010834883137789126,0.33333333333333354,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0008408061096585155,0.33333333333333354,0.0,0.24666666666666634,0.0,0.15999999999999984,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.41333333333333405,0.0034544721798525557,0.07999999999999997,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.002963022828386454,0.08999999999999996,0.009781366470332037,0.07666666666666665,0.0022310413558636537,0.0033333333333333335,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013791913264270116,0.0033333333333333335,0.0025710562205974326,0.006666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.002247341189008368,0.01,0.017605657877877424,0.07666666666666665,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0010646901003197513,0.0833333333333333,0.008227499802415624,0.07333333333333332,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.01565964560472867,0.043333333333333335,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004481933727217398,0.01,0.01241122342552984,0.023333333333333334,0.02927221731306405,0.06333333333333334,0.04161704077156699,0.09333333333333328,0.021980600991570044,0.030000000000000002,0.00259237473898765,0.0033333333333333335,0,0,0,0,0.021588800021530564,0.05,0.02978802876850715,0.27333333333333315,0.0,0.0,0.016805418700674233,0.03666666666666667,0.01615813250483826,0.03333333333333333,0,0,0,0,0,0,0.046123996739786524,0.3200000000000001,0.006176622162970619,0.26666666666666644,0.012548161232975736,0.18333333333333313,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.01564677762396571,0.4833333333333345,0.00589793662019387,0.023333333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0.008855493899247075,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.01542444158305702,0.1666666666666665,0.010636650075501419,0.07333333333333332,0.0003829078405897403,0.030000000000000002,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005589571342769629,0.013333333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.004971866304870699,0.07999999999999997,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.00034936002814113195,0.01,0.008124317886405538,0.060000000000000005,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05347183424433884,0.09333333333333328,0.051398811814913764,0.0833333333333333,0.024246791136703874,0.03666666666666667,0.008168389952092112,0.01,0.0,0.0,0.0,0.0,0,0,0,0,0.05200784570654798,0.15333333333333318,0.024174829390265027,0.0833333333333333,0.020344238318737638,0.05333333333333334,0.004118998281821675,0.01,0.0,0.0,0,0,0,0,0,0,0.02134114022489057,0.15333333333333318,0.06445633908005344,0.42000000000000076,0.06649286608754756,0.21333333333333307,0.013662843752127507,0.06999999999999999,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019478804055556224,0.0033333333333333335,0.0,0.0,0,0,0,0,0,0,0.024734044953350003,0.06999999999999999,0.003913434237943262,0.4233333333333341,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0038478072952065163,0.016666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0008112496834154076,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065725577351363465,0.023333333333333334,0.0,0.0,0.0004534596127849165,0.14999999999999986,0.011834139823866215,0.09666666666666661,0.010728404629689554,0.15999999999999984,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006510230395614318,0.013333333333333334,0.0,0.0,0.0,0.0,0.0017420400604556555,0.0033333333333333335,0.031244503739186316,0.06333333333333334,0.009631405163914482,0.02,0,0,0,0,0.026921152418773207,0.13666666666666655,0.012035452315943796,0.030000000000000002,0.008662653682743039,0.016666666666666666,0.034653284472734504,0.06999999999999999,0.03367806792450143,0.06666666666666667,0,0,0,0,0,0,0.06823660429519492,0.18999999999999978,0.08224413449997009,0.41333333333333405,0.0377514365177421,0.14999999999999986,0.017602050712681973,0.11666666666666657,0,0,0,0,0,0,0,0,0.002213268360027379,0.0033333333333333335,0.02286480800571579,0.03333333333333333,0.02382121176037266,0.03666666666666667,0.03490995211034588,0.06333333333333334,0.0,0.0,0,0,0,0,0,0,0.007653570282894517,0.08666666666666663,0.0,0.42000000000000076,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.01994983549338692,0.060000000000000005,0.0018033928112154078,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009093435721209674,0.030000000000000002,0.013448048307856288,0.05666666666666667,0.0,0.0,0.0038829666058802824,0.1666666666666665,0.004866491602871569,0.016666666666666666,0.016546706536353088,0.243333333333333,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.009293353184741969,0.016666666666666666,0.04152544119245146,0.07666666666666665,0.05121894694188436,0.08666666666666663,0.029477373150037053,0.04666666666666667,0.006847136936384692,0.013333333333333334,0,0,0,0,0.011947064280024561,0.10666666666666659,0.018130929095979725,0.04,0.021215395376714595,0.07333333333333332,0.00995848021119216,0.03666666666666667,0.0,0.0,0,0,0,0,0,0,0.034590962195557476,0.13999999999999987,0.059985124623982373,0.3500000000000003,0.06420617936820609,0.1933333333333331,0.021529668269283857,0.11333333333333324,0,0,0,0,0,0,0,0,0.058856355424279576,0.08999999999999996,0.05400950358500207,0.07666666666666665,0.03973374053200982,0.05333333333333334,0.036475686658992,0.05333333333333334,0.0,0.0,0,0,0,0,0,0,0.0,0.07999999999999997,0.0,0.41333333333333405,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015608446849268783,0.0033333333333333335,0.018945966039738697,0.04666666666666667,0.010739034333489885,0.030000000000000002,0.0,0.0,0.0030432221421641706,0.016666666666666666,0.015531879329845979,0.14999999999999986,0.0,0.0,0.0008212686683504039,0.23999999999999969,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
215000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556083456266114,0.09999999999999994,0.04867662145472009,0.0833333333333333,0.021679512852060708,0.030000000000000002,0.01702031231777028,0.04,0.018016782290887687,0.043333333333333335,0.0,0.0,0,0,0,0,0.013269419266745144,0.09333333333333328,0.0,0.0,0.006969271235989144,0.07999999999999997,0.0,0.0,0.01105526837537732,0.023333333333333334,0,0,0,0,0,0,0.038937125749006464,0.13999999999999987,0.031239760650730135,0.2899999999999999,0.020089303969088732,0.15999999999999984,0.011972019161194912,0.10333333333333326,0,0,0,0,0,0,0,0,0.0630987267154797,0.09666666666666661,0.08543286456470965,0.13666666666666655,0.09605592503051562,0.1433333333333332,0.06360092675935893,0.09333333333333328,0.0018130786943501833,0.0033333333333333335,0,0,0,0,0,0,0.0,0.08666666666666663,0.020094339284338392,0.39000000000000057,0.0069830653047334105,0.030000000000000002,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.005017571675959684,0.01,0.021710632294428538,0.04,0.019039162890377475,0.03666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0057572568372084845,0.07999999999999997,0.0,0.08666666666666663,0.011742986939696342,0.03666666666666667,0.006697809178825369,0.22333333333333305,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.000967480724176312,0.07999999999999997,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
