Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E1_D4,E1_T4,E1_D5,E1_T5,E1_D6,E1_T6,E1_D7,E1_T7,E1_D8,E1_T8,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E2_D4,E2_T4,E2_D5,E2_T5,E2_D6,E2_T6,E2_D7,E2_T7,E2_D8,E2_T8,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E3_D4,E3_T4,E3_D5,E3_T5,E3_D6,E3_T6,E3_D7,E3_T7,E3_D8,E3_T8,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E4_D4,E4_T4,E4_D5,E4_T5,E4_D6,E4_T6,E4_D7,E4_T7,E4_D8,E4_T8,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E5_D4,E5_T4,E5_D5,E5_T5,E5_D6,E5_T6,E5_D7,E5_T7,E5_D8,E5_T8,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E6_D4,E6_T4,E6_D5,E6_T5,E6_D6,E6_T6,E6_D7,E6_T7,E6_D8,E6_T8,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,E7_D4,E7_T4,E7_D5,E7_T5,E7_D6,E7_T6,E7_D7,E7_T7,E7_D8,E7_T8,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R1_D4,off_R1_T4,off_R1_D5,off_R1_T5,off_R1_D6,off_R1_T6,off_R1_D7,off_R1_T7,off_R1_D8,off_R1_T8,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R2_D4,off_R2_T4,off_R2_D5,off_R2_T5,off_R2_D6,off_R2_T6,off_R2_D7,off_R2_T7,off_R2_D8,off_R2_T8,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R3_D4,off_R3_T4,off_R3_D5,off_R3_T5,off_R3_D6,off_R3_T6,off_R3_D7,off_R3_T7,off_R3_D8,off_R3_T8,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,off_R4_D4,off_R4_T4,off_R4_D5,off_R4_T5,off_R4_D6,off_R4_T6,off_R4_D7,off_R4_T7,off_R4_D8,off_R4_T8,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R1_D4,on_R1_T4,on_R1_D5,on_R1_T5,on_R1_D6,on_R1_T6,on_R1_D7,on_R1_T7,on_R1_D8,on_R1_T8,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R2_D4,on_R2_T4,on_R2_D5,on_R2_T5,on_R2_D6,on_R2_T6,on_R2_D7,on_R2_T7,on_R2_D8,on_R2_T8,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R3_D4,on_R3_T4,on_R3_D5,on_R3_T5,on_R3_D6,on_R3_T6,on_R3_D7,on_R3_T7,on_R3_D8,on_R3_T8,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R4_D4,on_R4_T4,on_R4_D5,on_R4_T5,on_R4_D6,on_R4_T6,on_R4_D7,on_R4_T7,on_R4_D8,on_R4_T8,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R5_D4,on_R5_T4,on_R5_D5,on_R5_T5,on_R5_D6,on_R5_T6,on_R5_D7,on_R5_T7,on_R5_D8,on_R5_T8,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3,on_R6_D4,on_R6_T4,on_R6_D5,on_R6_T5,on_R6_D6,on_R6_T6,on_R6_D7,on_R6_T7,on_R6_D8,on_R6_T8
5000,0.0011792133367163873,0.07666666666666665,0.00018767858217322837,0.0033333333333333335,0.0,0.07999999999999997,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.016082908348550216,0.016666666666666666,0.0065079895737510255,0.006666666666666667,0,0,0,0,0,0,0.020002070708661838,0.05333333333333334,0.020837949179127197,0.15333333333333318,0.01868655601703656,0.12333333333333323,0.0,0.0,0.014383487300376663,0.016666666666666666,0.018976280661203007,0.02,0.018564991019693777,0.02,0.0,0.0,0.006362005328975087,0.08999999999999996,0.027958372728451662,0.043333333333333335,0.04357716551037339,0.06999999999999999,0.048150610858960316,0.07666666666666665,0.02027702818889935,0.030000000000000002,0,0,0,0,0,0,0.019735694246105114,0.043333333333333335,0.01664158514290838,0.03666666666666667,0.0,0.0,0.00727376880065976,0.01,0,0,0,0,0,0,0,0,0.008899347636507824,0.013333333333333334,0.04801123796205375,0.06999999999999999,0.05839141152621185,0.07999999999999997,0.04975830915105077,0.06666666666666667,0.0,0.0,0,0,0,0,0,0,0.0016250449540828648,0.0033333333333333335,0.02156060957456881,0.11333333333333324,0.027388240881757238,0.05,0.006964702196022875,0.01,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.007969773323412779,0.016666666666666666,0.019766579040453765,0.04,0.014598458255225079,0.03333333333333333,0.01148651136330551,0.03333333333333333,0,0,0,0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15999999999999984,0.0,0.07999999999999997,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.010508541191254979,0.03666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
10000,0.0,0.08666666666666663,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.027994218725929373,0.07666666666666665,0.04302535683661052,0.1799999999999998,0.03217440642749731,0.06999999999999999,0.01993310606781064,0.02666666666666667,0.008760375401984712,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.049428094475847166,0.16333333333333316,0.03524914342750849,0.05666666666666667,0.015514837805035729,0.023333333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02730604799534738,0.060000000000000005,0.04087968934906731,0.07666666666666665,0.03308322840211899,0.05333333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0.03555346404057762,0.06333333333333334,0.013945938895436593,0.023333333333333334,0.0,0.0,0.010948520973831068,0.013333333333333334,0.0,0.0,0,0,0,0,0,0,0.045999380343608225,0.09666666666666661,0.032437853864501015,0.06666666666666667,0.05206616018010105,0.11666666666666657,0.0417347192212022,0.05333333333333334,0,0,0,0,0,0,0,0,0.015404319011947627,0.030000000000000002,0.017773566335442702,0.03333333333333333,0.011814351547950736,0.023333333333333334,0.01437597564964213,0.03666666666666667,0.01710225114778767,0.05,0.0,0.0,0,0,0,0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016561798262215217,0.06999999999999999,0.0,0.0,0.0,0.0,0.000697946443461493,0.1566666666666665,0.0011027027282066052,0.10333333333333326,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007485353055612129,0.03666666666666667,0.004338591289677434,0.013333333333333334,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
15000,0.0,0.07999999999999997,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.04219917879012039,0.08666666666666663,0.005834365111180727,0.08999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.017316399650190703,0.030000000000000002,0,0,0,0,0,0,0.0743447966618892,0.10999999999999992,0.035997641771183246,0.05666666666666667,0.027096032084424255,0.05333333333333334,0.008594346399473096,0.02,0,0,0,0,0,0,0,0,0.0020254343110589503,0.0033333333333333335,0.021400335105758932,0.03333333333333333,0.018568993574833874,0.02666666666666667,0.019440853233429686,0.03333333333333333,0.0,0.0,0,0,0,0,0,0,0.07578360970746305,0.1433333333333332,0.03404004392443121,0.08666666666666663,0.0044655611411847235,0.02,0.0,0.0,0,0,0,0,0,0,0,0,0.0052628614833531775,0.01,0.008267604950796396,0.016666666666666666,0.022044493370736544,0.05333333333333334,0.004024107044142599,0.01,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039247622480936255,0.01,0.021118023940045406,0.06333333333333334,0.030918839871306426,0.1199999999999999,0.005023807990499415,0.02666666666666667,0.0,0.0,0.005108760003709917,0.07999999999999997,0.012129722337816031,0.15999999999999984,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005601500253360094,0.043333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008631502892798187,0.07999999999999997,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
20000,0.0009419483832968643,0.08666666666666663,0.0,0.0,0.005814683655276911,0.08666666666666663,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.0011542658780871336,0.0033333333333333335,0.020044559731653987,0.04666666666666667,0.019051073014588235,0.03333333333333333,0.0020009592403819293,0.0033333333333333335,0,0,0,0,0,0,0.018341793620767977,0.03333333333333333,0.03659192272155704,0.060000000000000005,0.030844664090553794,0.043333333333333335,0.011080927758059593,0.013333333333333334,0,0,0,0,0,0,0,0,0.0,0.0,0.004570571437060438,0.01,0.02252345103769174,0.05,0.035981909127829975,0.060000000000000005,0.004684519113926526,0.006666666666666667,0,0,0,0,0,0,0.00147617818776537,0.0033333333333333335,0.04135015972991581,0.08666666666666663,0.052939841005408564,0.1299999999999999,0.019782253602361004,0.02666666666666667,0,0,0,0,0,0,0,0,0.019530514855322968,0.05333333333333334,0.010239582513543836,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0012963616872266256,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.017724242326706767,0.043333333333333335,0.02938822302096373,0.07999999999999997,0.02960974233627231,0.07999999999999997,0.01358028684723813,0.05666666666666667,0.003913638713458238,0.016666666666666666,0.005664346906678698,0.06333333333333334,0.001108541056839237,0.01,0.013431560005322708,0.23999999999999969,0.0012492954942409022,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006247585864900166,0.0033333333333333335,0.015220475069278329,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.013864768180118048,0.06333333333333334,0.0046640840975505065,0.02666666666666667,0.004212407711519312,0.02,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
25000,0.0,0.07999999999999997,0.0,0.0,0.006338798603189739,0.07999999999999997,0.01603095859839467,0.023333333333333334,0.018750644905523615,0.10666666666666659,0.012368137926430184,0.02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.010644392879236,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.013836902620319778,0.030000000000000002,0.008759757517628482,0.02,0,0,0,0,0,0,0,0,0.04413522712035492,0.07999999999999997,0.032589541279622845,0.05666666666666667,0.01898500214127613,0.023333333333333334,0.013730583242374706,0.030000000000000002,0.0,0.0,0,0,0,0,0,0,0.03387173253442729,0.1433333333333332,0.010104903125120657,0.016666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.012205835652442347,0.07999999999999997,0.0,0.0,0.000661188690961176,0.0033333333333333335,0.021593315999652304,0.07333333333333332,0.019335196242744122,0.060000000000000005,0.021610006523007697,0.07999999999999997,0.009111703477239073,0.023333333333333334,0.0,0.0,0.0,0.0,0.0018006551422737602,0.07999999999999997,0.0,0.0,0.010633936032508867,0.15999999999999984,0.01570419670829576,0.07666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014221878056919698,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.011677898161357813,0.05,0.0058099774852726676,0.030000000000000002,0.012141935631790175,0.07999999999999997,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
30000,0.015365134994577196,0.09666666666666661,0.022178379143583907,0.03333333333333333,0.019023228266918536,0.1199999999999999,0.005942114494417207,0.01,0.0,0.08666666666666663,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.0010345483102196622,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.03574725761025,0.06666666666666667,0.05627871612226011,0.10999999999999992,0.03699562354019755,0.07333333333333332,0.004382691964512768,0.01,0.0,0.0,0,0,0,0,0,0,0.011439206917332943,0.06999999999999999,0.0015912754162580468,0.03666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.004557481422763736,0.023333333333333334,0.0,0.0,0.011806982353270814,0.08666666666666663,0.017518039396906368,0.07666666666666665,0.021561321011624255,0.07333333333333332,0.004872342109619423,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0107423028540531,0.08666666666666663,0.0,0.0,0.005929940307076544,0.17333333333333314,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00946241002315157,0.05666666666666667,0.004685696785573505,0.030000000000000002,0.0,0.0,0.0,0.0,0.01326783495705617,0.05666666666666667,0.007797849448112888,0.030000000000000002,0.013230972897833999,0.05,0.0072505822596370065,0.03666666666666667,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
35000,0.024172676040718367,0.06666666666666667,0.004100680468125575,0.030000000000000002,0.00472397100969901,0.043333333333333335,0.0019547281734743497,0.0033333333333333335,0.03744094210247351,0.13666666666666655,0.020525654067347274,0.03333333333333333,0,0,0,0,0.0,0.0,0.02059149419698778,0.023333333333333334,0.020311831425997497,0.02,0.020025787336051253,0.03666666666666667,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.07333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07333333333333332,9.261356850487709e-05,0.07333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.033297351032547565,0.06333333333333334,0.005134225102372109,0.01,0.027928563236632682,0.04666666666666667,0.03722803765726816,0.05333333333333334,0.007769667516364211,0.013333333333333334,0,0,0,0,0,0,0.0,0.0,0.001163844851439179,0.07333333333333332,0.0021924588491271735,0.0033333333333333335,0.019872807647438408,0.030000000000000002,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.012403125566207339,0.05,0.02153307829004272,0.08666666666666663,0.021742652456398313,0.07999999999999997,0.0009126591481603229,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006979477988839244,0.07333333333333332,0.0,0.0,0.0,0.14666666666666653,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008777786120633735,0.07333333333333332,0.0,0.0,0.0,0.0,0.009454963610715078,0.030000000000000002,0.006577249654518913,0.023333333333333334,0.012605517369007259,0.043333333333333335,0.008460204589729403,0.030000000000000002,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
40000,0.003930679074391882,0.016666666666666666,0.03610927115750445,0.10333333333333326,0.034870038478143,0.05333333333333334,0.038110209355845394,0.06333333333333334,0.010559821270433832,0.10333333333333326,0.0,0.0,0,0,0,0,0.040784419812443296,0.04666666666666667,0.022317889030886474,0.023333333333333334,0.02476504483150986,0.04666666666666667,0.01451850526067174,0.05666666666666667,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.005648846630753354,0.016666666666666666,0.017474800160741346,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0125880367822676,0.13666666666666655,0.03731911826424398,0.08666666666666663,0.017057130999014132,0.03666666666666667,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0024865019072787802,0.10999999999999992,0.02373800900994066,0.14666666666666653,0.0011552149879013411,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022170863193239957,0.03666666666666667,0.0033197906431243064,0.05,0.0,0.17333333333333314,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016627509932964597,0.07666666666666665,0.0013298694365734703,0.01,0.0,0.0,0.0,0.0,0.037279629270584466,0.13666666666666655,0.017733790511174626,0.02,0.008289772618614622,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
45000,0.06204673339137917,0.1299999999999999,0.02066983535852969,0.02666666666666667,0.0,0.0,0.006845150116340031,0.04666666666666667,0.021084187620203493,0.06999999999999999,0.02224073767800895,0.043333333333333335,0,0,0,0,0.0,0.0,0.013140715246137295,0.043333333333333335,0.0424753509372037,0.07333333333333332,0.05428439759637482,0.06999999999999999,0.0078039095677055964,0.006666666666666667,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.01672059778123568,0.016666666666666666,0.02326492214615922,0.02,0.022345450566627904,0.02,0.0,0.0,0.0,0.07999999999999997,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0029918790025922283,0.016666666666666666,0.008785040041023245,0.06333333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.009834414981324872,0.05333333333333334,0.025375619921478763,0.18333333333333313,0.0012252167602549067,0.0033333333333333335,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.15999999999999984,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.010900632713043593,0.1933333333333331,0.002940227109637149,0.016666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.010903002799743933,0.06333333333333334,0.004165079040500972,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.020964426144038713,0.10333333333333326,0.007374792679591419,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
50000,0.0,0.0,0.011653957525098799,0.023333333333333334,0.019688895716716084,0.03666666666666667,0.05027052854339626,0.14999999999999986,0.021767736574106838,0.04,0.005333059231663765,0.01,0,0,0,0,0.09759560650762367,0.14999999999999986,0.06582959609966259,0.08999999999999996,0.021005619827152565,0.03666666666666667,0.017129273167374143,0.06333333333333334,0.0,0.0,0,0,0,0,0,0,0.013106622822045628,0.016666666666666666,0.021695777602701728,0.11333333333333324,0.017836738738839886,0.02,0.019562507198329877,0.02,0.003529854879155253,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.003484631383204901,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00522689658649026,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.019753495405888947,0.17333333333333314,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.17333333333333314,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008756849835041063,0.1299999999999999,0.0163782794082102,0.15999999999999984,0.002470756307414134,0.09333333333333328,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011757352364572251,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022675173987874518,0.09666666666666661,0.007492848058608099,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
