Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,0,3,17,13,13,9,10,2,2,6,0,7,1,0,0,0,0
20000,0,1,5,0,4,9,12,4,7,0,0,7,0,0,3,0,0
30000,6,0,1,0,1,1,1,3,0,0,0,0,5,0,6,2,1
40000,15,2,0,0,2,0,0,1,0,0,0,0,0,0,1,2,2
50000,16,17,3,10,6,0,0,3,0,3,0,0,0,0,0,3,1
60000,9,20,10,12,15,7,0,2,6,1,0,0,0,0,0,0,0
70000,8,10,23,11,10,12,6,1,1,0,0,0,0,0,0,0,0
80000,12,9,15,18,15,9,11,1,0,0,0,0,0,0,0,0,0
90000,0,11,12,13,15,9,14,0,0,1,0,3,0,0,0,0,0
100000,0,2,10,11,17,10,10,1,1,4,0,6,0,0,0,0,0
110000,0,0,1,1,3,13,10,3,6,0,0,9,0,0,3,0,0
120000,5,2,0,0,1,0,2,0,0,0,0,1,2,0,3,2,2
130000,18,2,0,0,1,0,0,1,0,0,0,0,0,0,1,4,3
140000,14,13,2,7,7,0,0,4,0,6,0,0,0,0,0,2,2
150000,17,18,13,5,11,5,0,3,3,4,0,0,0,0,0,0,0
160000,7,16,16,8,7,11,4,3,0,0,0,0,0,0,0,0,0
170000,13,17,15,14,9,12,13,2,0,0,0,0,0,0,0,0,0
180000,1,10,14,13,14,5,15,0,0,2,0,3,0,0,0,0,0
190000,1,2,8,13,12,8,17,2,4,7,0,8,0,0,0,0,0
200000,1,0,5,0,3,10,11,2,6,1,0,4,1,0,4,0,0
210000,5,0,1,0,1,1,1,4,0,0,0,1,4,1,1,2,2
220000,13,2,1,0,1,0,0,3,0,0,0,0,0,0,0,3,5
230000,16,12,9,7,3,0,0,2,0,2,0,0,0,0,0,2,0
240000,10,12,12,6,15,5,0,3,4,3,0,0,0,0,0,0,0
250000,10,13,9,12,9,7,1,2,1,0,1,0,0,0,0,0,0
260000,6,12,11,8,8,10,10,0,0,1,0,0,0,0,0,0,0
270000,1,7,15,8,13,8,12,1,0,1,0,3,0,1,0,0,0
280000,0,1,7,11,9,5,5,2,1,5,1,8,0,0,0,0,0
290000,0,0,3,0,2,8,3,3,7,1,0,5,0,2,3,0,0
300000,7,0,0,0,1,0,8,2,0,1,1,1,5,1,4,2,2
310000,15,5,0,0,0,0,1,4,0,0,0,0,0,0,1,5,4
320000,12,15,8,4,5,0,0,3,0,2,0,0,0,0,0,2,0
330000,17,11,16,6,11,5,0,0,6,2,1,0,0,0,0,0,0
340000,12,14,8,13,7,10,1,1,3,0,0,0,0,0,0,0,0
350000,12,15,13,6,10,5,13,2,0,0,1,0,0,0,0,0,0
360000,0,13,15,13,12,6,8,2,0,1,0,2,0,0,0,0,0
370000,0,5,13,11,12,8,12,0,1,6,0,7,0,0,0,0,0
380000,0,0,9,1,3,9,10,3,7,1,0,7,1,0,3,0,0
390000,11,0,0,0,0,1,0,4,0,0,0,0,2,1,5,2,2
400000,15,1,0,0,4,0,0,3,0,0,0,0,0,0,1,4,3
410000,13,16,3,12,7,0,0,3,0,4,0,0,0,0,0,4,0
420000,9,15,13,2,12,5,0,4,4,3,0,0,0,0,0,0,0
430000,11,11,15,12,12,11,3,1,3,1,0,0,0,0,0,0,0
440000,7,12,11,11,9,8,10,1,0,2,0,0,0,0,0,0,0
450000,1,6,13,8,10,7,9,1,0,1,0,4,0,0,0,0,0
460000,1,2,11,8,7,7,13,1,2,4,1,5,0,0,0,0,0
470000,0,0,3,1,4,8,9,3,8,1,0,4,0,1,2,0,0
480000,7,0,0,0,1,0,1,1,0,0,0,0,2,1,4,2,2
490000,16,3,0,0,1,0,0,3,0,0,0,0,0,0,4,4,4
500000,16,13,5,8,2,0,0,3,0,0,0,0,0,0,0,1,1
510000,15,13,12,7,12,1,0,1,6,3,0,0,0,0,0,0,0
520000,7,15,11,11,11,10,5,0,2,2,0,0,0,0,0,0,0
530000,16,14,13,7,15,6,12,1,0,0,0,0,0,0,0,0,0
540000,1,14,16,13,5,11,10,3,0,3,0,2,0,0,0,0,0
550000,0,3,15,14,10,5,8,1,1,5,0,7,0,0,0,0,0
560000,0,0,4,0,7,6,8,2,7,2,0,7,2,1,5,0,0
570000,5,1,1,0,2,1,1,5,0,0,0,1,5,0,2,2,2
580000,15,2,0,0,1,0,0,3,0,0,0,0,0,0,1,3,3
590000,6,11,6,11,5,0,0,2,0,3,0,0,0,0,0,2,0
600000,8,13,14,8,12,5,0,4,4,3,0,0,0,0,0,0,0
610000,8,7,15,9,17,15,4,1,2,0,0,0,0,0,0,0,0
620000,9,9,7,13,12,14,11,0,0,0,1,0,0,0,0,0,0
630000,1,6,9,6,10,14,11,1,0,1,1,1,0,0,0,0,0
640000,0,3,5,7,9,9,12,0,1,7,0,7,0,0,0,0,0
650000,0,1,2,0,3,3,10,2,9,2,0,7,1,0,3,0,0
660000,5,1,0,0,0,1,3,1,0,1,0,0,6,0,5,1,1
670000,21,4,0,1,3,0,0,4,0,0,0,0,0,0,3,3,1
680000,13,15,4,5,4,1,0,2,0,2,0,0,0,0,0,3,0
690000,7,9,10,3,6,1,0,2,2,5,0,0,0,0,0,0,0
