Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E1_D4,E1_T4,E1_D5,E1_T5,E1_D6,E1_T6,E1_D7,E1_T7,E1_D8,E1_T8,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E2_D4,E2_T4,E2_D5,E2_T5,E2_D6,E2_T6,E2_D7,E2_T7,E2_D8,E2_T8,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E3_D4,E3_T4,E3_D5,E3_T5,E3_D6,E3_T6,E3_D7,E3_T7,E3_D8,E3_T8,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E4_D4,E4_T4,E4_D5,E4_T5,E4_D6,E4_T6,E4_D7,E4_T7,E4_D8,E4_T8,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E5_D4,E5_T4,E5_D5,E5_T5,E5_D6,E5_T6,E5_D7,E5_T7,E5_D8,E5_T8,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E6_D4,E6_T4,E6_D5,E6_T5,E6_D6,E6_T6,E6_D7,E6_T7,E6_D8,E6_T8,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,E7_D4,E7_T4,E7_D5,E7_T5,E7_D6,E7_T6,E7_D7,E7_T7,E7_D8,E7_T8,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R1_D4,off_R1_T4,off_R1_D5,off_R1_T5,off_R1_D6,off_R1_T6,off_R1_D7,off_R1_T7,off_R1_D8,off_R1_T8,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R2_D4,off_R2_T4,off_R2_D5,off_R2_T5,off_R2_D6,off_R2_T6,off_R2_D7,off_R2_T7,off_R2_D8,off_R2_T8,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R3_D4,off_R3_T4,off_R3_D5,off_R3_T5,off_R3_D6,off_R3_T6,off_R3_D7,off_R3_T7,off_R3_D8,off_R3_T8,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,off_R4_D4,off_R4_T4,off_R4_D5,off_R4_T5,off_R4_D6,off_R4_T6,off_R4_D7,off_R4_T7,off_R4_D8,off_R4_T8,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R1_D4,on_R1_T4,on_R1_D5,on_R1_T5,on_R1_D6,on_R1_T6,on_R1_D7,on_R1_T7,on_R1_D8,on_R1_T8,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R2_D4,on_R2_T4,on_R2_D5,on_R2_T5,on_R2_D6,on_R2_T6,on_R2_D7,on_R2_T7,on_R2_D8,on_R2_T8,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R3_D4,on_R3_T4,on_R3_D5,on_R3_T5,on_R3_D6,on_R3_T6,on_R3_D7,on_R3_T7,on_R3_D8,on_R3_T8,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R4_D4,on_R4_T4,on_R4_D5,on_R4_T5,on_R4_D6,on_R4_T6,on_R4_D7,on_R4_T7,on_R4_D8,on_R4_T8,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R5_D4,on_R5_T4,on_R5_D5,on_R5_T5,on_R5_D6,on_R5_T6,on_R5_D7,on_R5_T7,on_R5_D8,on_R5_T8,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3,on_R6_D4,on_R6_T4,on_R6_D5,on_R6_T5,on_R6_D6,on_R6_T6,on_R6_D7,on_R6_T7,on_R6_D8,on_R6_T8
65000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.04044485820847186,0.07333333333333332,0.04631313117827372,0.1566666666666665,0.0214374504940355,0.02666666666666667,0.03171101121056375,0.03666666666666667,0.04402016689187316,0.060000000000000005,0.004384589265012459,0.006666666666666667,0.0,0.0,0.0,0.0,0.019011588912350927,0.14999999999999986,0.021639259334385198,0.21999999999999972,0.013319986956979677,0.060000000000000005,0.03529894264479341,0.11666666666666657,0.008346682996621717,0.013333333333333334,0,0,0,0,0,0,0.07468362993246416,0.19666666666666643,0.04769360592868663,0.23666666666666636,0.013088728986773107,0.03666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0.04527289647232852,0.05333333333333334,0.04512209404502015,0.060000000000000005,0.020478124592506117,0.030000000000000002,0.002235201671053613,0.0033333333333333335,0.0,0.0,0,0,0,0,0,0,0.0,0.07333333333333332,0.0024131735097397133,0.08999999999999996,0.010980811740164534,0.06999999999999999,0.0,0.0,0,0,0,0,0,0,0,0,0.017325405882596675,0.060000000000000005,0.006833828511870524,0.10999999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.01313896986946401,0.04,0.014505187010840928,0.10666666666666659,0.005590360628321352,0.03666666666666667,0.010448235616491625,0.03666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.008987341271809463,0.05,0.015276537508732757,0.14666666666666653,0.0005880012602488257,0.0033333333333333335,0.027212143498850132,0.13333333333333322,0.0026772784359542154,0.0833333333333333,0.0060158913340661955,0.023333333333333334,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.14666666666666653,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07333333333333332,0.0,0.0,0.023109523764068707,0.07333333333333332,0.017557194799019123,0.03666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
70000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.05806298707674736,0.12333333333333323,0.04247166409333622,0.06999999999999999,0.0467854319214365,0.07333333333333332,0.02585153743635751,0.03666666666666667,0.012448247445592614,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.028482739744435076,0.2633333333333331,0.023290820337004154,0.13999999999999987,0.0283698948843618,0.1566666666666665,0.021027563362417945,0.05,0.019115654058101453,0.04666666666666667,0,0,0,0,0,0,0.08921978141511806,0.31666666666666676,0.05897766523344299,0.18666666666666645,0.028264585696443835,0.04666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0.030683049827731415,0.03333333333333333,0.04411031248490978,0.060000000000000005,0.026093736781350838,0.03666666666666667,0.020199737249345553,0.02666666666666667,0.002588930081832977,0.0033333333333333335,0,0,0,0,0,0,0.0,0.07999999999999997,0.0011375806515707724,0.07999999999999997,0.000625666471557031,0.0033333333333333335,0.0,0.0,0,0,0,0,0,0,0,0,0.01157312262381063,0.09666666666666661,0.012946880134782946,0.06333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.02459393039212413,0.11666666666666657,0.0,0.0,0.010536627917771347,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.011317660703580052,0.03666666666666667,0.01912448230165924,0.09333333333333328,0.0,0.15999999999999984,0.0,0.0,0.0019472448735219597,0.07999999999999997,0.008364500483191324,0.15999999999999984,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.15999999999999984,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.015291855680135327,0.07999999999999997,0.02197725606461761,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
75000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.036829326250402576,0.06666666666666667,0.01994185077796517,0.03333333333333333,0.0020254789545737333,0.0033333333333333335,0.0,0.0,0.007160062171650827,0.01,0.002400480557726334,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0257178195962021,0.2566666666666664,0.009759294522757913,0.1433333333333332,0.028480941084373476,0.14666666666666653,0.046383828682551434,0.1299999999999999,0.0449548879872487,0.09999999999999994,0,0,0,0,0,0,0.024160838227238197,0.16333333333333316,0.030323109232012174,0.1433333333333332,0.0494981106096455,0.10999999999999992,0.03238318966191397,0.05,0,0,0,0,0,0,0,0,0.0,0.0,0.002259619527869961,0.0033333333333333335,0.04077583480257215,0.060000000000000005,0.05373485676858566,0.07999999999999997,0.007212145679942654,0.01,0,0,0,0,0,0,0.0,0.07999999999999997,0.01920415516887239,0.10999999999999992,0.02843941788158503,0.03666666666666667,0.0403249376781139,0.05333333333333334,0,0,0,0,0,0,0,0,0.02198794167783815,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0015685144410152734,0.023333333333333334,0.01373296546688478,0.06333333333333334,0.00419258587768632,0.016666666666666666,0.0,0.0,0.004109016581931734,0.01,0.01929065545080663,0.04666666666666667,0.011988935464506878,0.03333333333333333,0.01274829428134238,0.06999999999999999,0.00013435989672624723,0.15999999999999984,0.0,0.0,0.0015921548798587823,0.08999999999999996,0.011131660646466764,0.14999999999999986,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.13333333333333322,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017831925031309582,0.14666666666666653,0.02396306637473033,0.09333333333333328,0.0009674745856724774,0.0033333333333333335,0.020588660115357187,0.05333333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
80000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.006851505421278192,0.01,0.023192676636398603,0.03333333333333333,0.027527118989802715,0.03666666666666667,0.034399365351474004,0.043333333333333335,0.0028256468493784827,0.0033333333333333335,0.0,0.0,0.0,0.0,0.019439363378559827,0.2766666666666665,0.040429791875600564,0.2766666666666665,0.030335084278940373,0.0833333333333333,0.033974471912885676,0.17666666666666647,0.015840886355402522,0.030000000000000002,0,0,0,0,0,0,0.05189917126981874,0.26666666666666644,0.0287754721630702,0.16333333333333316,0.0019428062937006858,0.013333333333333334,0.0022343574418098645,0.0033333333333333335,0,0,0,0,0,0,0,0,0.07494223772697294,0.10999999999999992,0.057269410647912154,0.0833333333333333,0.026249273576022622,0.03666666666666667,0.01880824913091252,0.02666666666666667,0.0,0.0,0,0,0,0,0,0,0.061500171008435765,0.18333333333333313,0.03669025020809092,0.13999999999999987,0.011903797344050723,0.016666666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0007495876256894422,0.08666666666666663,0.0,0.0,0.018408054267769758,0.043333333333333335,0.017367997389047506,0.04666666666666667,0.019025453003666575,0.04,0.017363499639042733,0.043333333333333335,0.0,0.0,0.028815779504320686,0.17333333333333314,0.0,0.0,0.003379134909261511,0.17333333333333314,0.0,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.00013535318587931045,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.019716109153452177,0.07999999999999997,0.022984166249487445,0.1799999999999998,0.006805127241879309,0.023333333333333334,0.018580430288305017,0.06333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
85000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.03403501902147956,0.05666666666666667,0.03137730919126297,0.043333333333333335,0.021958561435988705,0.02666666666666667,0.024998613007059713,0.03333333333333333,0.024661931056767294,0.030000000000000002,0.0059805123016002165,0.006666666666666667,0.0,0.0,0.0,0.0,0.04428178475585591,0.243333333333333,0.02215204077209584,0.19999999999999976,0.0153864515228133,0.10999999999999992,0.0,0.07999999999999997,0.010718125798370117,0.023333333333333334,0,0,0,0,0,0,0.045748493595042024,0.253333333333333,0.05484743662129324,0.18333333333333313,0.039945850818261144,0.1433333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0.045845096335133,0.06999999999999999,0.05114478720282964,0.07666666666666665,0.040590114437896715,0.060000000000000005,0.02276691751506712,0.03333333333333333,0.0,0.0,0,0,0,0,0,0,0.012982272827337,0.10333333333333326,0.03175288979765969,0.1433333333333332,0.02120184428325682,0.03666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.004396121424455614,0.09666666666666661,0.018469692392461542,0.05333333333333334,0.014403818169663274,0.04,0.01870001739165735,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.023634601306047255,0.10999999999999992,0.00796316678869703,0.05,0.0,0.15999999999999984,0.0,0.07999999999999997,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0069216092549931425,0.07999999999999997,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006069715678626126,0.05666666666666667,0.017349880114682935,0.10333333333333326,0.0074061218273569675,0.11666666666666657,0.013250329080564519,0.043333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.01264061764747466,0.02,0.03860121854990617,0.06999999999999999,0.037141376470154565,0.05333333333333334,0.021558509709078796,0.023333333333333334,0.01606655601536182,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.020441291601829756,0.1799999999999998,0.006539337827926941,0.17333333333333314,0.015348821131342946,0.10999999999999992,0.04128107401367098,0.17666666666666647,0.019086877259510845,0.03666666666666667,0,0,0,0,0,0,0.0676314253229221,0.26666666666666644,0.06070241410821257,0.28666666666666657,0.04559651919355687,0.10333333333333326,0.01982944140442111,0.03333333333333333,0,0,0,0,0,0,0,0,0.0,0.0,0.006547262882031814,0.01,0.03609538062531504,0.05666666666666667,0.06610368383647981,0.10333333333333326,0.009109240396754453,0.013333333333333334,0,0,0,0,0,0,0.0,0.08666666666666663,0.012626985104663563,0.09999999999999994,0.041959993461145366,0.06333333333333334,0.04822532783798589,0.06999999999999999,0,0,0,0,0,0,0,0,0.0,0.0,0.012341396827985926,0.023333333333333334,0.0018678609459292057,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0077603515500846085,0.17333333333333314,0.009959748739955072,0.03666666666666667,0.008416737969795828,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038562328021340866,0.0033333333333333335,0.026217170139624095,0.13999999999999987,0.004306711284242086,0.2033333333333331,0.0,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.000893691922271578,0.14999999999999986,0.002008753346260949,0.023333333333333334,0.007844761369509498,0.17333333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
95000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.017779586467763755,0.023333333333333334,0.00526747882524289,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345931378198549,0.12666666666666657,0.0484738716118915,0.20666666666666642,0.03685521495770912,0.14999999999999986,0.018762699743481,0.11333333333333324,0.016720877355589463,0.02666666666666667,0,0,0,0,0,0,0.02360835417492348,0.07333333333333332,0.043288586527162866,0.29666666666666663,0.02486486790431015,0.10999999999999992,0.01030024278988768,0.013333333333333334,0,0,0,0,0,0,0,0,0.018059981010713662,0.03666666666666667,0.021725531957177954,0.043333333333333335,0.030353873744153884,0.06666666666666667,0.023738240848398873,0.03666666666666667,0.0,0.0,0,0,0,0,0,0,0.06118482561572143,0.19666666666666643,0.04725013952403115,0.1666666666666665,0.018186391853906404,0.02666666666666667,0.011524168919370182,0.016666666666666666,0,0,0,0,0,0,0,0,0.022549159203353437,0.07333333333333332,0.02817508330545813,0.06333333333333334,0.001537899473044239,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037816413076681675,0.07999999999999997,0.0024126674414260115,0.23999999999999969,0.0,0.07999999999999997,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.15999999999999984,0.0,0.0,0.0018004952194875606,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03212292090292032,0.23666666666666636,0.03290747489183408,0.20999999999999974,0.030446898973032897,0.11333333333333324,0.004663376005305142,0.03333333333333333,0.0,0.0,0,0,0,0,0,0,0.014105562573944873,0.03333333333333333,0.04086696403625533,0.20999999999999974,0.06583058018580913,0.20999999999999974,0.021884867593324354,0.04,0,0,0,0,0,0,0,0,0.059220238261231344,0.1299999999999999,0.04867403194453175,0.10666666666666659,0.020836955623611726,0.02666666666666667,0.018196598343824526,0.030000000000000002,0.0,0.0,0,0,0,0,0,0,0.05865305330723253,0.2033333333333331,0.047605883426297305,0.16999999999999982,0.026562493969783618,0.04666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0.015833761325516095,0.07333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.00020281254449873107,0.17333333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00402404229319836,0.10333333333333326,0.016184176242950262,0.243333333333333,0.00896821114140503,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.17333333333333314,0.0,0.0,0.0,0.17333333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
105000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002831068620701251,0.15999999999999984,0.0154030018391572,0.24666666666666634,0.0024937604277459964,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.08610967045349578,0.16999999999999982,0.05133910268576128,0.2033333333333331,0.004213495912499254,0.02666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0.02039531759084743,0.08999999999999996,0.04759085602708015,0.09666666666666661,0.08445289154844292,0.17333333333333314,0.023855193936019304,0.04,0.0,0.0,0,0,0,0,0,0,0.0,0.07999999999999997,0.01393008547439242,0.10999999999999992,0.01136285816543071,0.02,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.016495311087090136,0.05,0.0013536497006331875,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,6.166257119617798e-05,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014403248410137902,0.15999999999999984,0.0027934089217239886,0.0833333333333333,0.023597498382165412,0.09999999999999994,0.012917181955348342,0.05666666666666667,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0005509734258954004,0.15999999999999984,0.0,0.0,0.0,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0035265524492311337,0.023333333333333334,0.00475095376279727,0.02666666666666667,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.002775474238610852,0.030000000000000002,0.0041337293781229965,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.17333333333333314,9.261354056421647e-05,0.253333333333333,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.025981289746559482,0.09333333333333328,0.044365221371087366,0.19666666666666643,0.028351947387500624,0.1433333333333332,0.0,0.0,0,0,0,0,0,0,0,0,0.0465442597107186,0.21333333333333307,0.019924912163798474,0.04666666666666667,0.0017285024998291898,0.01,0.01798321657683712,0.09333333333333328,0.0,0.0,0,0,0,0,0,0,0.0,0.08666666666666663,0.006442481626154141,0.08999999999999996,0.022829285658158713,0.03333333333333333,0.01901933875918234,0.02666666666666667,0,0,0,0,0,0,0,0,0.011710191767196697,0.06333333333333334,0.0041522226806436115,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.013297943037293099,0.05333333333333334,0.014638147185728315,0.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00238150775424501,0.05666666666666667,0.0022471481266844715,0.11666666666666657,0.011147038594692472,0.05,0.007912217507332902,0.04,0.008044858802076437,0.08666666666666663,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.17333333333333314,0.0,0.0,0.0,0.17333333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0019140673713841498,0.013333333333333334,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
