Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E1_D4,E1_T4,E1_D5,E1_T5,E1_D6,E1_T6,E1_D7,E1_T7,E1_D8,E1_T8,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E2_D4,E2_T4,E2_D5,E2_T5,E2_D6,E2_T6,E2_D7,E2_T7,E2_D8,E2_T8,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E3_D4,E3_T4,E3_D5,E3_T5,E3_D6,E3_T6,E3_D7,E3_T7,E3_D8,E3_T8,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E4_D4,E4_T4,E4_D5,E4_T5,E4_D6,E4_T6,E4_D7,E4_T7,E4_D8,E4_T8,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E5_D4,E5_T4,E5_D5,E5_T5,E5_D6,E5_T6,E5_D7,E5_T7,E5_D8,E5_T8,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E6_D4,E6_T4,E6_D5,E6_T5,E6_D6,E6_T6,E6_D7,E6_T7,E6_D8,E6_T8,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,E7_D4,E7_T4,E7_D5,E7_T5,E7_D6,E7_T6,E7_D7,E7_T7,E7_D8,E7_T8,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R1_D4,off_R1_T4,off_R1_D5,off_R1_T5,off_R1_D6,off_R1_T6,off_R1_D7,off_R1_T7,off_R1_D8,off_R1_T8,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R2_D4,off_R2_T4,off_R2_D5,off_R2_T5,off_R2_D6,off_R2_T6,off_R2_D7,off_R2_T7,off_R2_D8,off_R2_T8,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R3_D4,off_R3_T4,off_R3_D5,off_R3_T5,off_R3_D6,off_R3_T6,off_R3_D7,off_R3_T7,off_R3_D8,off_R3_T8,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,off_R4_D4,off_R4_T4,off_R4_D5,off_R4_T5,off_R4_D6,off_R4_T6,off_R4_D7,off_R4_T7,off_R4_D8,off_R4_T8,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R1_D4,on_R1_T4,on_R1_D5,on_R1_T5,on_R1_D6,on_R1_T6,on_R1_D7,on_R1_T7,on_R1_D8,on_R1_T8,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R2_D4,on_R2_T4,on_R2_D5,on_R2_T5,on_R2_D6,on_R2_T6,on_R2_D7,on_R2_T7,on_R2_D8,on_R2_T8,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R3_D4,on_R3_T4,on_R3_D5,on_R3_T5,on_R3_D6,on_R3_T6,on_R3_D7,on_R3_T7,on_R3_D8,on_R3_T8,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R4_D4,on_R4_T4,on_R4_D5,on_R4_T5,on_R4_D6,on_R4_T6,on_R4_D7,on_R4_T7,on_R4_D8,on_R4_T8,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R5_D4,on_R5_T4,on_R5_D5,on_R5_T5,on_R5_D6,on_R5_T6,on_R5_D7,on_R5_T7,on_R5_D8,on_R5_T8,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3,on_R6_D4,on_R6_T4,on_R6_D5,on_R6_T5,on_R6_D6,on_R6_T6,on_R6_D7,on_R6_T7,on_R6_D8,on_R6_T8
5000,0.055238329838457736,0.14999999999999986,0.03168983180167788,0.1566666666666665,0.01758185619698715,0.03666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.028897710355109657,0.043333333333333335,0.01739393915941676,0.1199999999999999,0.0163811873869843,0.02666666666666667,0.03826164008145545,0.07333333333333332,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.17333333333333314,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.011082600746258116,0.05,0.0,0.0,0.0003320468759585889,0.25999999999999973,0.0,0.0,0.0076823081503650335,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0007085479015383943,0.17333333333333314,0.0,0.0,0,0,0,0,0,0,0,0,0.0005172361368533032,0.08666666666666663,0.0,0.0,0.006315912202838854,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.006173504126879552,0.08666666666666663,0.014637449093360235,0.06999999999999999,0.005995988095341184,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.018585230508856344,0.03666666666666667,0.0025841173972042317,0.006666666666666667,0,0,0,0,0,0,0.0,0.0,0.0,0.17333333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.010497333482220681,0.03666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012373091255468208,0.03666666666666667,0.017139563940385828,0.05,0.0,0.0,0.0,0.0,0,0,0,0,0.01488130551236023,0.043333333333333335,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
10000,0.0407668272709877,0.09666666666666661,0.0009879792768532603,0.0033333333333333335,0.0,0.0,0.0,0.0,0.014787949459925096,0.016666666666666666,0.010264277922324353,0.013333333333333334,0,0,0,0,0.06044402355241029,0.07666666666666665,0.07541551507232996,0.18333333333333313,0.06665655177314114,0.09999999999999994,0.05718384247996191,0.09999999999999994,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0004251639747381725,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.002945387510356037,0.023333333333333334,0.008526340361641412,0.05666666666666667,0.0,0.0,0.001747580643047013,0.23999999999999969,0.0,0.0,0.001927545111768024,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0006169191560257012,0.15999999999999984,0.0,0.0,0,0,0,0,0,0,0,0,0.004244538425039187,0.03666666666666667,0.007528780340671328,0.043333333333333335,0.00014156572031789072,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0006262626840826948,0.07999999999999997,0.0014635267378130005,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027411803415187887,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.012548044538308918,0.03666666666666667,0.0012438358422282986,0.0033333333333333335,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016545202977593997,0.06333333333333334,0.005905695040391375,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
15000,0.0021247181432477776,0.0033333333333333335,0.01780862600959711,0.02666666666666667,0.02031218577757058,0.02666666666666667,0.017479243642250328,0.02,0.008594424738081533,0.01,0.0,0.0,0,0,0,0,0.10145198963153106,0.13666666666666655,0.10351711195267388,0.20666666666666642,0.09131253072553538,0.1199999999999999,0.04772454275890168,0.06333333333333334,0.014622642100456395,0.02,0,0,0,0,0,0,0.0,0.0,0.0012754919366093633,0.17333333333333314,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.010447867922021532,0.10333333333333326,0.028451190731931916,0.043333333333333335,0.0,0.0,0.0019328080436723496,0.25999999999999973,0.0,0.0,0.0005662146849198923,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0009418865924203076,0.17333333333333314,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.013224207699452262,0.05666666666666667,0.00829019713258743,0.11666666666666657,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002741180556631452,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.17333333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02257183701372058,0.06333333333333334,0.004316583899195825,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.028096747560377933,0.09666666666666661,0.03270219794111613,0.08999999999999996,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
20000,0.020995354041210865,0.030000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.061066161267184255,0.14666666666666653,0.044023484634110356,0.060000000000000005,0.050668640216612236,0.06666666666666667,0.0515698998463844,0.06333333333333334,0.014177501721521671,0.02,0,0,0,0,0,0,0.010731242535501982,0.07999999999999997,0.004079138818960975,0.07999999999999997,0.0036007124280172257,0.0033333333333333335,0.01890847276720101,0.02,0.030063152123570788,0.13666666666666655,0.07104828705410372,0.18999999999999978,0.04784768098161764,0.06333333333333334,0.0,0.0,0.027147161363881782,0.23666666666666636,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0014308569909589747,0.16333333333333316,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.012601793031092308,0.1299999999999999,0.004734172890716506,0.030000000000000002,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.015115007621124301,0.05666666666666667,0.0015273824880031876,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.007515835060257577,0.09666666666666661,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.004382130461556751,0.01,0.041011184040543366,0.09999999999999994,0.012363752970433699,0.03333333333333333,0,0,0,0,0,0,0.0,0.0,0.0,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162297003041154,0.043333333333333335,0.009723685835662617,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.02988577138493738,0.08999999999999996,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.06529768181573901,0.13333333333333322,0.028605281819107646,0.03666666666666667,0.01641262596296006,0.023333333333333334,0.03783463538922097,0.05333333333333334,0.014430693628615012,0.02,0,0,0,0,0,0,0.032013546966508794,0.14999999999999986,0.03609420955788014,0.03666666666666667,0.05285308385639437,0.06666666666666667,0.05119206143464173,0.0833333333333333,0.04620056357182814,0.16999999999999982,0.03824349431623017,0.13333333333333322,0.04078717025456119,0.060000000000000005,0.0,0.0,0.008656792760696981,0.10999999999999992,0.016835113994477943,0.05666666666666667,0.002471922611836989,0.030000000000000002,0.0105194362319927,0.01,0.020286058888902232,0.02,0,0,0,0,0,0,0.01481244732835062,0.02666666666666667,0.042172186096523734,0.07999999999999997,0.027910706867948117,0.1666666666666665,0.009531255876922795,0.04,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.007280323636033904,0.09666666666666661,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.08666666666666663,0.0,0.0,0.01895076115800269,0.03666666666666667,0.017642136362563194,0.03333333333333333,0.006751876977779414,0.016666666666666666,0.006443224364050522,0.043333333333333335,0.0,0.0,0.0,0.0,0.017443139854705685,0.043333333333333335,0.022391519490718704,0.09999999999999994,0.007778903118082778,0.030000000000000002,0,0,0,0,0,0,0.0,0.0,0,0,0.022436659164719347,0.04666666666666667,0.02003208532907547,0.04666666666666667,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.17333333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
30000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0010378270644854188,0.0033333333333333335,0.029196485143507648,0.06333333333333334,0.028245822451798262,0.043333333333333335,0.02521832457313124,0.02666666666666667,0.006270955249071911,0.006666666666666667,0,0,0,0,0,0,0.04661731143237553,0.13999999999999987,0.03697970869879995,0.06666666666666667,0.01898060125512043,0.03666666666666667,0.01340770138151903,0.023333333333333334,0.07348047028575891,0.243333333333333,0.025033851298251853,0.05,0.01628177133394867,0.016666666666666666,0.0,0.0,0.03814117991564921,0.13999999999999987,0.021948379715148483,0.030000000000000002,0.03506473888630623,0.03666666666666667,0.02954340313392618,0.030000000000000002,0.019592433142751962,0.023333333333333334,0,0,0,0,0,0,0.06248119342225844,0.10666666666666659,0.03636778171004133,0.06333333333333334,0.02417972111560131,0.04,0.011208421191280443,0.03333333333333333,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.016032144709559975,0.10999999999999992,0.032022385628613155,0.1666666666666665,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,6.166258576308587e-05,0.07999999999999997,0.011013554829448435,0.10999999999999992,0.020166887907544843,0.04666666666666667,0.0015697551978170793,0.0033333333333333335,0.0,0.0,0.012017138581578646,0.030000000000000002,0.014225567333393377,0.05,0.015138833428180166,0.030000000000000002,0.022629379643923784,0.04666666666666667,0.001531687257982528,0.0033333333333333335,0.0,0.0,0.010514622340937252,0.030000000000000002,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
35000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.008869480942863408,0.023333333333333334,0.020889448048685533,0.05333333333333334,0.0009418845802923997,0.0033333333333333335,0,0,0,0,0,0,0.022313616949027948,0.11333333333333324,0.022058874887926423,0.03333333333333333,0.03491599447539339,0.05666666666666667,0.049017867899711604,0.0833333333333333,0.031806997090638736,0.11666666666666657,0.022138641244727062,0.023333333333333334,0.003179955745628865,0.0033333333333333335,0.0,0.0,0.018683423245473178,0.09333333333333328,0.037715803458266424,0.043333333333333335,0.027926030895764415,0.030000000000000002,0.0251247283257601,0.030000000000000002,0.02834203454738328,0.043333333333333335,0,0,0,0,0,0,0.08448910128498507,0.09666666666666661,0.08439059145874993,0.10999999999999992,0.04962143022671675,0.06999999999999999,0.020722598374492696,0.03333333333333333,0,0,0,0,0,0,0,0,0.03345156891845487,0.05333333333333334,0.044194625801750674,0.06666666666666667,0.02206159378053695,0.0833333333333333,0.046337315354127946,0.13999999999999987,0.003616153412154004,0.013333333333333334,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003052106111272766,0.01,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.005882285076536404,0.023333333333333334,0.03932589251957109,0.14999999999999986,0.012085181352030384,0.06666666666666667,0.0,0.0,0.012063297093650177,0.023333333333333334,0.02263707765305631,0.04,0.007497378209493564,0.016666666666666666,0.0,0.0,0.02072391618117158,0.03666666666666667,0.021925374082616106,0.03333333333333333,0.004916444339392968,0.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
40000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005829676687349662,0.016666666666666666,0,0,0,0,0,0,0.04351225154526591,0.14666666666666653,0.04155796575552018,0.06999999999999999,0.02465566150874473,0.030000000000000002,0.020003963322694603,0.02,0.010143712826192832,0.08999999999999996,0.006998955065947986,0.016666666666666666,0.019114586303267653,0.04666666666666667,0.0,0.0,0.0224091196877044,0.10999999999999992,0.022032321775969678,0.030000000000000002,0.02067365249537434,0.030000000000000002,0.0353173745342281,0.05,0.018147406233136328,0.02666666666666667,0,0,0,0,0,0,0.03567850436139576,0.04,0.07160729882757863,0.08666666666666663,0.06114467771500598,0.07666666666666665,0.02230270505671406,0.02666666666666667,0,0,0,0,0,0,0,0,0.05793108044902545,0.09666666666666661,0.06442978935790228,0.10666666666666659,0.06880196021339326,0.10999999999999992,0.06331044464164942,0.10333333333333326,0.005031229214294837,0.013333333333333334,0,0,0,0,0,0,0.0,0.0,0.0016702471427409362,0.0033333333333333335,0.020127126406424167,0.04,0.02836772601893339,0.06666666666666667,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.046029608396000996,0.15999999999999984,0.011772761864833036,0.04,0.017772854195214804,0.030000000000000002,0.02203749430873708,0.04,0.005533525055605428,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015708669361322754,0.043333333333333335,0.0056027056025203265,0.03666666666666667,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
45000,0.0,0.0,0.0,0.0,0.0028718830904323625,0.0033333333333333335,0.02418264755736618,0.030000000000000002,0.040992621771562224,0.06666666666666667,0.03245170436663347,0.05666666666666667,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.014160546602573812,0.11333333333333324,0.0,0.0,0.0,0.0,0.0016799733201587168,0.0033333333333333335,0.018704194369845963,0.1199999999999999,0.014806855412634672,0.030000000000000002,0.0,0.0,0.0,0.0,0.03585091877409247,0.13333333333333322,0.03340895585773534,0.043333333333333335,0.039186363908189394,0.05,0.018166748316973687,0.02,0.01802011871257204,0.02,0,0,0,0,0,0,0.06296193859072834,0.07333333333333332,0.04100482258471981,0.04666666666666667,0.034883515486761454,0.04,0.01009943306529177,0.013333333333333334,0,0,0,0,0,0,0,0,0.1341188789366644,0.2166666666666664,0.08525867271302624,0.1199999999999999,0.0738920599405043,0.09666666666666661,0.056724078039965604,0.0833333333333333,0.00407657365761091,0.006666666666666667,0,0,0,0,0,0,0.02703957902934002,0.05333333333333334,0.04081463457409904,0.07666666666666665,0.028763503430844252,0.05,0.03237135547610101,0.05333333333333334,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.010998627351920047,0.07333333333333332,0.0191535010324806,0.05333333333333334,0.001997295027459085,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016008145235019974,0.06333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0003548112244980394,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.17333333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
50000,0.023417750092617276,0.02666666666666667,0.02767064899510492,0.03666666666666667,0.03900242979585062,0.060000000000000005,0.0404472116768226,0.06999999999999999,0.021438216446253825,0.03333333333333333,0.004279928542523669,0.006666666666666667,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.014862134454073403,0.016666666666666666,0.0,0.0,0,0,0,0,0,0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.020877578617587496,0.10333333333333326,0.00931883144100032,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.07104847759789253,0.07333333333333332,0.063243469105452,0.06999999999999999,0.04925112621755515,0.05666666666666667,0.025219992916718222,0.02666666666666667,0,0,0,0,0,0,0,0,0.05747956608544961,0.07999999999999997,0.10356506336802189,0.15999999999999984,0.08709646451467451,0.13999999999999987,0.053682668845698736,0.06999999999999999,0.0045293764958390485,0.006666666666666667,0,0,0,0,0,0,0.06720328580422409,0.13666666666666655,0.05885565467510713,0.11666666666666657,0.027679415739436976,0.043333333333333335,0.026823002456373025,0.04,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.166251090952348e-05,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00827224680702416,0.016666666666666666,0.022515070686411426,0.05333333333333334,0.0034165566875335243,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.15999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
