Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E1_D4,E1_T4,E1_D5,E1_T5,E1_D6,E1_T6,E1_D7,E1_T7,E1_D8,E1_T8,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E2_D4,E2_T4,E2_D5,E2_T5,E2_D6,E2_T6,E2_D7,E2_T7,E2_D8,E2_T8,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E3_D4,E3_T4,E3_D5,E3_T5,E3_D6,E3_T6,E3_D7,E3_T7,E3_D8,E3_T8,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E4_D4,E4_T4,E4_D5,E4_T5,E4_D6,E4_T6,E4_D7,E4_T7,E4_D8,E4_T8,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E5_D4,E5_T4,E5_D5,E5_T5,E5_D6,E5_T6,E5_D7,E5_T7,E5_D8,E5_T8,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E6_D4,E6_T4,E6_D5,E6_T5,E6_D6,E6_T6,E6_D7,E6_T7,E6_D8,E6_T8,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,E7_D4,E7_T4,E7_D5,E7_T5,E7_D6,E7_T6,E7_D7,E7_T7,E7_D8,E7_T8,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R1_D4,off_R1_T4,off_R1_D5,off_R1_T5,off_R1_D6,off_R1_T6,off_R1_D7,off_R1_T7,off_R1_D8,off_R1_T8,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R2_D4,off_R2_T4,off_R2_D5,off_R2_T5,off_R2_D6,off_R2_T6,off_R2_D7,off_R2_T7,off_R2_D8,off_R2_T8,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R3_D4,off_R3_T4,off_R3_D5,off_R3_T5,off_R3_D6,off_R3_T6,off_R3_D7,off_R3_T7,off_R3_D8,off_R3_T8,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,off_R4_D4,off_R4_T4,off_R4_D5,off_R4_T5,off_R4_D6,off_R4_T6,off_R4_D7,off_R4_T7,off_R4_D8,off_R4_T8,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R1_D4,on_R1_T4,on_R1_D5,on_R1_T5,on_R1_D6,on_R1_T6,on_R1_D7,on_R1_T7,on_R1_D8,on_R1_T8,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R2_D4,on_R2_T4,on_R2_D5,on_R2_T5,on_R2_D6,on_R2_T6,on_R2_D7,on_R2_T7,on_R2_D8,on_R2_T8,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R3_D4,on_R3_T4,on_R3_D5,on_R3_T5,on_R3_D6,on_R3_T6,on_R3_D7,on_R3_T7,on_R3_D8,on_R3_T8,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R4_D4,on_R4_T4,on_R4_D5,on_R4_T5,on_R4_D6,on_R4_T6,on_R4_D7,on_R4_T7,on_R4_D8,on_R4_T8,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R5_D4,on_R5_T4,on_R5_D5,on_R5_T5,on_R5_D6,on_R5_T6,on_R5_D7,on_R5_T7,on_R5_D8,on_R5_T8,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3,on_R6_D4,on_R6_T4,on_R6_D5,on_R6_T5,on_R6_D6,on_R6_T6,on_R6_D7,on_R6_T7,on_R6_D8,on_R6_T8
5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.07529613742387213,0.17333333333333314,0.07625073604405387,0.16333333333333316,0.04395799213106408,0.1299999999999999,0.01760788361731706,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033570691298936044,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.021856964410472815,0.03666666666666667,0,0,0,0,0,0,0.0484666434773222,0.05666666666666667,0.049409611504198855,0.07333333333333332,0.0429869052515873,0.05666666666666667,0.021558094546847907,0.03666666666666667,0,0,0,0,0,0,0,0,0.023596572078194954,0.03666666666666667,0.019221712133073356,0.030000000000000002,0.0550487313268002,0.10333333333333326,0.06323994819372236,0.22666666666666638,0.0025671560735696297,0.006666666666666667,0,0,0,0,0,0,0.0,0.0,0.0,0.15999999999999984,0.0,0.0,0.0040299704143613255,0.01,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.020441390057974223,0.07666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012981143184824177,0.023333333333333334,0.02090666379164878,0.04,0.01637742828779446,0.04,0.029868963014939777,0.11333333333333324,0.0014516734659259685,0.023333333333333334,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.03264030434926775,0.13666666666666655,0.018540925017580378,0.02666666666666667,0.038588866557721355,0.1433333333333332,0.04588808420847398,0.07333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008341130347803951,0.013333333333333334,0.06476391182057607,0.10666666666666659,0.07688496051174815,0.1299999999999999,0.06265143213986521,0.10333333333333326,0,0,0,0,0,0,0.0,0.0,0.01613302821674536,0.016666666666666666,0.029372656588907205,0.05,0.020555717804519633,0.04,0,0,0,0,0,0,0,0,0.07827037995750326,0.1433333333333332,0.08419731357862902,0.1666666666666665,0.030841762324085035,0.05333333333333334,0.030216136275794288,0.09666666666666661,0.0027822822436403515,0.01,0,0,0,0,0,0,0.0,0.0,0.014845784232730003,0.19666666666666643,0.01896586616858248,0.03333333333333333,0.01455524143795364,0.030000000000000002,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.014649795630945445,0.03666666666666667,0.008488729214826924,0.023333333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01245374092593363,0.03666666666666667,0.02317506927238536,0.1666666666666665,0.0002082159333201764,0.08666666666666663,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
15000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.05207366132230957,0.15999999999999984,0.08073615489014097,0.1199999999999999,0.05740445756167761,0.16333333333333316,0.03365243197195131,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06297418527422817,0.09666666666666661,0.08908624858302948,0.1433333333333332,0.0372204050993074,0.060000000000000005,0.02154220113462466,0.030000000000000002,0.02088728569366808,0.03333333333333333,0,0,0,0,0,0,0.0,0.0,0.013075831429986026,0.016666666666666666,0.035458966348777245,0.05333333333333334,0.0,0.0,0,0,0,0,0,0,0,0,0.08169051274158151,0.16999999999999982,0.04786116690163283,0.0833333333333333,0.04733870726513488,0.07999999999999997,0.029534793938782743,0.05,0.004883959730484187,0.01,0,0,0,0,0,0,0.030674771032679102,0.06333333333333334,0.026527217400459414,0.1199999999999999,0.02195416934255005,0.06999999999999999,0.02474475899057317,0.06333333333333334,0,0,0,0,0,0,0,0,0.006723271529281281,0.016666666666666666,0.019236076362077203,0.04666666666666667,0.006768249869391847,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02016392604370528,0.043333333333333335,0.014924347432983516,0.19666666666666643,0.0,0.07999999999999997,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030175314421943284,0.0033333333333333335,0.0030175314421943284,0.0033333333333333335,0,0,0,0,0,0,0.05507043747518981,0.15333333333333318,0.018053697424976804,0.02666666666666667,0.011752798840050356,0.10333333333333326,0.0028758149439262115,0.0033333333333333335,0.0028758149439262115,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.03517570749579218,0.05666666666666667,0.015678215960838463,0.023333333333333334,0.04031012106845867,0.06333333333333334,0.060131885797033956,0.08666666666666663,0.03690044472800456,0.05,0,0,0,0,0,0,0.10494227410060505,0.15333333333333318,0.10225186734321291,0.15999999999999984,0.04172436761533052,0.05666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0.012735111273584556,0.016666666666666666,0.05092139395347859,0.09999999999999994,0.05324889787526318,0.09666666666666661,0.04172015163609254,0.06333333333333334,0.004336249124592672,0.006666666666666667,0,0,0,0,0,0,0.0166227531603817,0.04,0.0571020477663904,0.13999999999999987,0.06321705232599427,0.13666666666666655,0.034046710638874184,0.05666666666666667,0,0,0,0,0,0,0,0,0.014317772055281647,0.030000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043860595083566305,0.01,0.019697862238930473,0.05333333333333334,0.014134504631833782,0.03666666666666667,0.01977760494653874,0.04666666666666667,0.0015921518013787093,0.0033333333333333335,0.0,0.17333333333333314,0.0,0.08666666666666663,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.006666666666666667,0.0,0.006666666666666667,0.0,0.0,0.0028418874259480897,0.013333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
25000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028573159535663028,0.0033333333333333335,0,0,0,0,0,0,0.02215240051190214,0.07999999999999997,0.02172525986693254,0.02666666666666667,0.023257628700610877,0.10666666666666659,0.02320279961727556,0.02666666666666667,0.01793842426012733,0.02,0.024109562582177706,0.02666666666666667,0.017886081675662184,0.02,0.0,0.0,0.06121273896873211,0.10333333333333326,0.046026417645431875,0.07666666666666665,0.031908737055667484,0.05,0.02155010169220276,0.03333333333333333,0.019564325141662408,0.03333333333333333,0,0,0,0,0,0,0.07424252003817913,0.11333333333333324,0.06666318976145723,0.09666666666666661,0.05172566558271487,0.07666666666666665,0.013171203998078739,0.016666666666666666,0,0,0,0,0,0,0,0,0.002967304335102194,0.0033333333333333335,0.025088046102095397,0.02666666666666667,0.02391850521939371,0.030000000000000002,0.04990687265315951,0.07999999999999997,0.00947299866896529,0.02,0,0,0,0,0,0,0.07414650166742007,0.16333333333333316,0.04535858918579383,0.09666666666666661,0.03766168811695128,0.06999999999999999,0.04843810754442774,0.0833333333333333,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010829320992844489,0.016666666666666666,0.019123494387813727,0.03333333333333333,0.014647431282801743,0.030000000000000002,0.0,0.0,0.025145049629570378,0.05666666666666667,0.010360902598565676,0.023333333333333334,0.0,0.0,0.0,0.15999999999999984,0.0,0.07999999999999997,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.07999999999999997,0.01944620557627446,0.06333333333333334,0.0068773739897210725,0.09666666666666661,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
30000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.032723544052932874,0.043333333333333335,0.01723285138324525,0.02,0.023916865035207038,0.07999999999999997,0.008810537639671042,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024140319963943075,0.03666666666666667,0.019633811662286144,0.030000000000000002,0.013560196959742782,0.02,0.04110002344628702,0.07999999999999997,0.03345123513367252,0.060000000000000005,0,0,0,0,0,0,0.0776117746395917,0.11333333333333324,0.0804942101741355,0.12666666666666657,0.05306986468815437,0.11666666666666657,0.012150162591051408,0.016666666666666666,0,0,0,0,0,0,0,0,0.033268432968581715,0.03666666666666667,0.039691128911591746,0.05333333333333334,0.06541569536837863,0.08666666666666663,0.04953133218391846,0.07999999999999997,0.0,0.0,0,0,0,0,0,0,0.08169599170332965,0.1799999999999998,0.07977520209781862,0.20999999999999974,0.04134557183471247,0.08999999999999996,0.011246716149322317,0.023333333333333334,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0170897476781204,0.03666666666666667,0.01987157913692711,0.03333333333333333,0.011265770488251142,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009529647251829271,0.023333333333333334,0.014098725228998764,0.06333333333333334,0.0,0.17333333333333314,0.0,0.08666666666666663,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.005140652644658937,0.01,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0037230876409400427,0.08666666666666663,0.003086961414840815,0.16333333333333316,0.0020456983021977636,0.01,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018347593719109635,0.03666666666666667,0.020900634362898896,0.04666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
35000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03289321302418924,0.043333333333333335,0.04940078439453557,0.06333333333333334,0.047677724601837695,0.06666666666666667,0.018738232512903425,0.02,0.013704411216556382,0.016666666666666666,0,0,0,0,0,0,0.07583113271353809,0.09333333333333328,0.06864307717922075,0.0833333333333333,0.06921181811282255,0.10333333333333326,0.02273072218364133,0.06999999999999999,0,0,0,0,0,0,0,0,0.07216633339955651,0.09666666666666661,0.036448186848435524,0.05,0.008191750970347259,0.01,0.04491782132368037,0.05333333333333334,0.006084022132275205,0.006666666666666667,0,0,0,0,0,0,0.04225669475143975,0.10333333333333326,0.06991541218777543,0.14999999999999986,0.054299325624119155,0.09999999999999994,0.01793556286299323,0.013333333333333334,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.005392359362377133,0.06999999999999999,0.0010538070351370425,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001176000974189008,0.07333333333333332,0.01543169368555092,0.06666666666666667,0.017584524324720244,0.10333333333333326,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0022281962403551603,0.006666666666666667,0.0,0.0,0,0,0,0,0,0,0.017659184499719545,0.05,0.01323404499256544,0.05333333333333334,0.007343409707517264,0.11666666666666657,0.0,0.0,0.0,0.07333333333333332,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059721358115254215,0.01,0.021869102564815217,0.03333333333333333,0.017482627054857054,0.02666666666666667,0.0018070477792997376,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
40000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029407022335046322,0.043333333333333335,0.012362233816934336,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.05649434449567464,0.06999999999999999,0.08038886237028481,0.10333333333333326,0.05126311227403216,0.06666666666666667,0.02149662775617674,0.023333333333333334,0,0,0,0,0,0,0,0,0.04598888958732204,0.06333333333333334,0.07965548095454085,0.11333333333333324,0.110290760798254,0.14666666666666653,0.06947574726533501,0.08666666666666663,0.005363949674824698,0.006666666666666667,0,0,0,0,0,0,0.04127234392015503,0.13999999999999987,0.036370150667962745,0.06333333333333334,0.012172430590186115,0.02666666666666667,0.019318763133874334,0.023333333333333334,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02015406471479289,0.05,0.009387869098447235,0.02666666666666667,0,0,0,0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012903815857244741,0.07999999999999997,0.027624766608246563,0.08999999999999996,0.01430586935793066,0.03333333333333333,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.016241850880743734,0.060000000000000005,0.02024096037105334,0.06666666666666667,0.013828357079520145,0.05666666666666667,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.004373350684073344,0.016666666666666666,0.01973662524837028,0.04666666666666667,0.013375830901580028,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.014193303584823184,0.03666666666666667,0.0180502373537837,0.04,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.06294943707816031,0.08999999999999996,0.04437602841555683,0.06333333333333334,0.026284359299967856,0.03666666666666667,0.011930901920862606,0.013333333333333334,0,0,0,0,0,0,0,0,0.11444074794371087,0.15333333333333318,0.09338450521402467,0.12333333333333323,0.052203972954863585,0.06999999999999999,0.043986140680376574,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0.01872302035506894,0.10999999999999992,0.021871076470659452,0.030000000000000002,0.030448646384310097,0.04,0.0026826888106934385,0.0033333333333333335,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.01620054181945747,0.03666666666666667,0.018087702167658884,0.04,0.0014577817146448479,0.0033333333333333335,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010080242187893263,0.016666666666666666,0.019203215501229737,0.03333333333333333,0.014181584122281609,0.030000000000000002,0.012959339512643431,0.03666666666666667,0.016988718582169323,0.043333333333333335,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.006354360407816178,0.023333333333333334,0.0,0.0,0,0,0,0,0,0,0.017675859516304203,0.04666666666666667,0.010911450363687287,0.03666666666666667,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.003674797589346259,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00770382324808002,0.016666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
50000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.013824680362235706,0.06999999999999999,0.023799406873427142,0.060000000000000005,0.019479667567682598,0.04,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.002779848095465027,0.0033333333333333335,0.035985527702206255,0.06333333333333334,0.01871785282846559,0.02666666666666667,0,0,0,0,0,0,0,0,0.03527048631974542,0.04,0.048926672327604025,0.05666666666666667,0.07538184979089521,0.09666666666666661,0.08515897801424008,0.11666666666666657,0.017328040995294534,0.02666666666666667,0,0,0,0,0,0,0.023492543563049688,0.12333333333333323,0.02240220729894061,0.03666666666666667,0.03215856482371173,0.05,0.05358213968766196,0.0833333333333333,0,0,0,0,0,0,0,0,0.013204814702038312,0.030000000000000002,0.020380115489261635,0.04666666666666667,0.004342903605940547,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.011578852464830217,0.030000000000000002,0.014179774538928429,0.05666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027121770831062417,0.043333333333333335,0.02105325983746986,0.03333333333333333,0.005989958567283939,0.01,0.014160504919698893,0.03666666666666667,0.0012582300744829987,0.0033333333333333335,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.005424390176286093,0.02666666666666667,0.0,0.0,0,0,0,0,0,0,0.004189258329822444,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.00028204505102807134,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.013606155132083752,0.023333333333333334,0.022133041408918155,0.04,0.011629360703534115,0.023333333333333334,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
