Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
70000,0,0,13,11,11,2,7,2,6,2,0,0,0,0,0,1,0
80000,0,0,17,8,12,11,7,4,3,0,0,0,0,0,0,0,0
90000,0,0,5,11,9,9,9,0,0,0,0,0,0,0,0,0,0
100000,0,0,2,7,11,8,9,2,0,2,0,0,0,0,0,0,0
110000,0,0,0,3,6,6,6,3,2,5,0,0,0,0,1,0,0
120000,0,0,0,0,0,3,0,1,6,0,0,0,0,0,5,0,0
130000,0,0,5,0,2,0,0,3,1,0,0,0,0,0,2,5,3
140000,0,0,10,6,1,0,0,2,0,2,0,0,0,0,1,0,4
150000,0,0,12,5,8,1,1,1,0,5,0,0,0,0,0,2,0
160000,0,0,14,8,12,6,9,0,9,5,0,0,0,0,0,1,0
170000,0,0,11,9,11,8,8,1,3,0,0,0,0,0,0,0,0
180000,0,0,10,12,11,12,9,0,0,1,0,0,0,0,0,0,0
190000,0,0,7,11,10,6,7,0,0,1,0,0,0,0,0,0,0
200000,0,0,0,1,11,7,4,2,3,6,0,0,0,0,1,0,0
210000,0,0,0,0,1,4,0,4,6,1,0,0,0,0,4,0,0
220000,0,0,4,0,2,0,0,1,0,0,0,0,0,0,6,4,3
230000,0,0,13,4,2,0,0,0,0,0,0,0,0,0,0,3,3
240000,0,0,10,9,11,2,1,2,0,5,0,0,0,0,0,0,0
250000,0,0,12,12,14,10,12,1,9,3,0,0,0,0,0,0,0
260000,0,3,9,10,11,8,10,2,2,0,0,1,0,0,0,0,0
270000,0,12,11,9,8,11,9,1,0,0,0,3,0,0,0,0,0
280000,0,0,7,8,11,7,7,3,0,2,0,3,1,0,0,0,0
290000,0,0,0,2,4,10,7,2,3,4,0,1,4,1,2,0,0
300000,12,1,0,0,1,5,0,2,8,0,0,0,0,0,6,0,0
310000,13,7,4,0,2,0,0,2,0,2,0,0,0,0,3,3,2
320000,13,11,12,4,0,0,0,2,0,0,0,0,0,0,0,3,3
330000,10,16,10,8,8,1,2,1,0,3,0,0,0,0,0,0,0
340000,11,8,13,9,12,6,10,1,3,3,0,0,0,0,0,0,0
350000,5,13,12,9,13,12,10,1,1,0,0,1,0,0,0,0,0
360000,0,6,8,12,13,6,9,2,0,1,0,3,0,0,0,0,0
370000,0,0,2,13,11,9,8,1,0,2,0,6,1,1,0,0,0
380000,0,0,0,0,12,11,6,2,2,5,0,5,7,2,1,0,0
390000,5,2,1,0,0,8,0,3,5,0,0,0,1,0,5,0,0
400000,17,8,2,0,2,0,0,2,0,0,0,0,0,0,3,4,1
410000,15,9,12,1,0,0,0,1,0,0,0,0,0,0,1,3,1
420000,12,15,10,5,7,0,2,2,0,3,0,0,0,0,0,0,1
430000,14,8,10,8,5,6,14,3,7,1,0,0,0,0,0,0,0
440000,7,10,10,6,8,11,12,1,3,1,0,0,0,0,0,0,0
450000,0,10,9,8,9,7,11,1,0,0,0,6,0,0,0,0,0
460000,0,7,7,8,6,8,9,0,0,3,0,6,0,0,0,0,0
470000,0,3,0,0,10,6,5,0,3,6,0,6,3,1,3,0,0
480000,7,1,0,0,2,4,0,1,4,1,0,0,0,0,6,0,0
490000,16,8,4,0,0,0,0,0,0,0,0,0,0,0,5,3,3
500000,13,10,14,7,5,0,0,3,0,1,0,0,0,0,0,3,3
510000,13,12,12,9,12,1,1,4,0,6,0,0,0,0,0,0,0
520000,11,16,15,13,12,10,9,2,3,2,0,0,0,0,0,0,0
530000,7,14,15,11,15,9,9,3,1,0,0,0,0,0,0,0,0
540000,1,12,16,9,12,13,7,1,0,0,0,3,0,0,0,0,0
550000,0,3,11,17,13,10,13,2,0,3,0,5,0,1,0,0,0
560000,0,0,0,2,9,12,9,2,2,6,0,3,6,2,2,0,0
570000,7,0,0,0,2,9,0,2,6,0,0,2,2,0,5,0,0
580000,12,3,5,0,1,0,0,0,0,0,0,0,0,0,6,2,1
590000,15,11,10,8,7,0,0,0,0,0,0,0,0,0,0,3,0
600000,5,4,11,11,14,0,1,0,0,5,0,0,0,0,0,0,2
610000,0,0,16,8,12,5,13,0,7,1,0,0,0,0,0,0,1
620000,0,0,14,12,12,7,8,0,1,0,0,0,0,0,0,0,0
630000,0,0,15,10,10,12,11,0,0,0,0,0,0,0,0,0,0
640000,0,0,8,16,13,9,8,0,0,2,0,0,0,0,0,0,0
650000,0,0,0,1,9,7,7,0,4,4,0,0,0,0,3,0,0
660000,0,0,0,0,0,7,0,0,8,0,0,0,0,0,8,1,0
670000,0,0,7,0,1,0,0,0,0,0,0,0,0,0,3,2,2
680000,0,0,10,5,3,0,0,0,0,1,0,0,0,0,1,1,2
690000,0,0,14,10,14,3,2,0,0,4,0,0,0,0,0,0,0
700000,0,0,7,9,16,8,15,0,2,0,0,0,0,0,0,0,1
710000,0,0,12,8,12,13,8,0,1,1,0,0,0,0,0,0,0
720000,0,0,9,11,11,7,12,0,0,1,0,0,0,0,0,0,0
730000,0,0,7,4,11,11,9,0,0,1,0,0,0,0,0,0,0
740000,0,0,0,1,7,9,3,0,4,3,0,0,0,0,3,0,0
750000,0,0,0,0,0,5,0,0,7,0,0,0,0,0,6,0,0
