Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,6,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0
20000,7,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0
30000,7,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0
40000,9,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0
50000,0,0,0,13,0,10,0,0,0,0,0,4,0,0,0,0,0
60000,0,0,0,8,0,10,0,0,0,0,0,6,0,0,0,0,0
70000,0,0,0,0,0,8,0,0,0,0,0,5,0,0,2,0,0
80000,7,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1
90000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
100000,12,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0
110000,11,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
120000,11,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0
130000,14,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0
140000,2,0,0,9,0,2,0,0,0,0,0,1,0,0,0,0,0
150000,0,0,0,11,0,7,0,0,0,0,0,3,0,0,0,0,0
160000,0,0,0,2,0,9,0,0,0,0,0,5,0,0,2,0,0
170000,5,0,0,0,0,2,0,0,0,0,0,2,0,0,4,0,0
180000,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
190000,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1
200000,13,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0
210000,10,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0
220000,13,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0
230000,0,0,0,12,0,6,0,0,0,0,0,2,0,0,0,0,0
240000,0,0,0,8,0,8,0,0,0,0,0,6,0,0,0,0,0
250000,1,0,0,1,0,10,0,0,0,0,0,4,0,0,2,0,0
260000,7,0,0,0,0,2,0,0,0,0,0,2,0,0,6,0,1
270000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
280000,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
290000,10,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
300000,8,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0
310000,9,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0
320000,0,0,0,7,0,8,0,0,0,0,0,1,0,0,0,0,0
330000,0,0,0,7,0,6,0,0,0,0,0,7,0,0,0,0,0
340000,0,0,0,0,0,6,0,0,0,0,0,2,0,0,1,0,0
350000,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1
360000,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
370000,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
380000,12,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
390000,14,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0
400000,12,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0
410000,2,0,0,9,0,7,0,0,0,0,0,3,0,0,0,0,0
420000,1,0,0,10,0,8,0,0,0,0,0,7,0,0,0,0,0
430000,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0
440000,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1
450000,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
460000,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
470000,11,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
480000,11,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0
490000,15,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0
500000,3,0,0,14,0,5,0,0,0,0,0,2,0,0,0,0,0
510000,1,0,0,9,0,8,0,0,0,0,0,4,0,0,0,0,0
520000,0,0,0,0,0,11,0,0,0,0,0,5,0,0,3,0,0
530000,4,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,1
540000,14,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,3
550000,15,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
560000,14,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0
570000,13,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0
580000,9,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0
590000,1,0,0,12,0,13,0,0,0,0,0,2,0,0,0,0,0
600000,0,0,0,11,0,7,0,0,0,0,0,7,0,0,0,0,0
610000,0,0,0,1,0,9,0,0,0,0,0,2,0,0,2,0,0
620000,3,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,1
630000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
640000,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1
650000,11,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0
660000,4,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
670000,5,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0
680000,0,0,0,17,0,8,0,0,0,0,0,4,0,0,0,0,0
690000,0,0,0,10,0,9,0,0,0,0,0,8,0,0,0,0,0
