Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
390000,9,11,4,2,6,1,2,1,0,5,0,0,0,0,1,0,0
400000,10,16,9,5,7,8,1,3,4,3,0,0,0,0,0,0,0
410000,7,12,16,9,7,6,6,3,0,0,0,0,0,0,0,0,0
420000,4,8,13,15,9,6,11,1,0,0,0,0,0,0,0,0,0
430000,0,3,13,11,11,6,10,1,0,4,0,7,0,0,0,0,0
440000,0,1,7,5,15,9,8,3,3,6,0,4,0,0,0,0,0
450000,0,0,0,0,0,7,7,2,6,1,0,7,4,1,5,0,0
460000,6,1,0,0,0,1,0,2,0,0,0,2,7,0,5,3,5
470000,17,10,0,1,1,0,0,3,0,0,0,0,0,0,3,2,0
480000,13,10,11,5,10,0,0,1,1,6,0,0,0,0,0,0,0
490000,12,14,13,9,9,9,0,2,5,0,0,0,0,0,0,0,0
500000,4,13,14,9,12,7,11,1,0,1,0,0,0,0,0,0,0
510000,5,4,13,13,10,9,10,2,0,0,0,0,0,0,0,0,0
520000,0,4,13,7,11,8,11,1,0,4,0,6,0,0,0,0,0
530000,0,1,6,7,6,8,8,3,3,4,0,5,0,0,0,0,0
540000,0,1,1,0,0,3,5,2,5,0,0,2,2,1,4,0,0
550000,4,0,0,0,1,0,0,3,0,0,0,3,7,3,3,4,4
560000,12,6,0,2,1,0,0,0,0,0,0,0,0,0,1,4,3
570000,14,6,6,2,10,0,0,2,0,2,0,0,0,0,0,1,0
580000,13,13,13,7,8,4,0,2,6,2,0,0,0,0,0,0,0
590000,12,13,11,5,10,6,8,1,1,2,0,0,0,0,0,0,0
600000,7,13,14,10,6,9,8,2,0,0,0,0,0,0,0,0,0
610000,0,11,11,10,11,7,6,2,0,4,0,5,0,0,0,0,0
620000,0,1,11,10,10,7,9,4,3,4,0,5,0,0,0,0,0
630000,0,0,3,0,2,7,8,2,9,0,0,5,3,1,6,0,0
640000,9,0,0,0,1,0,0,2,1,0,0,0,4,0,3,2,3
650000,18,8,0,1,3,0,0,3,0,1,0,0,0,0,0,5,4
660000,16,16,8,10,5,0,0,2,0,4,0,0,0,0,0,1,0
670000,13,14,15,7,15,6,0,3,4,1,0,0,0,0,0,0,0
680000,10,14,16,8,6,9,8,1,2,0,0,0,0,0,0,0,0
690000,6,15,14,13,11,4,6,3,0,0,0,0,0,0,0,0,0
700000,0,10,14,14,10,10,9,2,0,3,0,5,0,0,0,0,0
710000,2,0,14,7,13,8,10,1,3,4,0,6,0,0,0,0,0
720000,0,0,3,0,1,6,7,2,7,1,0,4,2,1,5,0,0
730000,14,0,1,0,1,0,0,1,0,0,0,0,5,1,1,2,4
740000,13,11,0,0,1,0,0,3,0,0,0,0,0,0,3,3,2
750000,11,15,9,15,7,1,0,2,1,5,0,0,0,0,0,0,0
760000,8,14,14,10,16,8,0,3,3,0,0,0,0,0,0,0,0
770000,9,8,12,13,11,11,8,1,0,0,0,0,0,0,0,0,0
780000,5,10,14,13,15,11,14,1,0,1,0,0,0,0,0,0,0
790000,0,6,9,11,11,8,10,1,0,2,0,5,0,0,0,0,0
800000,0,0,8,6,12,13,11,1,4,5,0,5,0,0,0,0,0
810000,0,0,1,0,1,6,9,3,6,0,0,0,2,0,5,0,0
820000,8,0,0,0,1,0,0,2,0,0,0,0,4,0,7,2,3
830000,15,7,1,0,3,0,0,1,0,1,0,0,0,0,1,2,3
840000,8,14,9,9,9,0,0,0,0,4,0,0,0,0,0,0,0
850000,13,10,14,6,9,10,0,0,4,1,0,0,0,0,0,0,0
860000,13,8,14,10,10,12,0,1,1,0,0,0,0,0,0,0,0
870000,6,9,6,9,12,8,12,0,1,0,0,0,0,1,0,0,0
880000,0,0,7,5,11,11,12,2,0,1,0,0,0,0,0,0,0
