Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
60000,9,18,10,8,8,0,0,4,1,3,0,0,0,0,0,0,0
70000,10,10,18,9,11,12,0,3,7,1,0,0,0,0,0,0,0
80000,7,7,14,14,12,9,9,2,0,0,0,0,0,0,0,0,0
90000,7,8,6,7,13,11,14,1,0,0,0,0,0,0,0,0,0
100000,0,6,8,4,7,11,14,2,0,2,0,5,0,0,0,0,0
110000,0,0,10,3,6,8,11,3,8,3,0,4,0,0,0,0,0
120000,1,0,0,0,0,4,8,1,4,0,0,3,4,1,5,1,0
130000,15,1,0,0,1,0,0,3,0,0,0,0,3,0,5,4,4
140000,20,6,1,2,4,0,0,0,0,2,0,0,0,0,0,3,3
150000,14,16,8,8,6,0,0,2,3,5,0,0,0,0,0,0,0
160000,10,16,16,7,10,7,0,2,7,0,0,0,0,0,0,0,0
170000,8,13,19,13,9,11,10,1,0,0,0,0,0,0,0,0,0
180000,5,6,10,15,13,8,11,0,0,0,0,0,0,0,0,0,0
190000,0,5,8,12,11,10,14,3,0,4,0,4,0,0,0,0,0
200000,0,0,6,3,10,6,13,4,3,3,0,5,0,0,0,0,0
210000,0,0,0,0,1,4,6,1,4,0,1,5,4,0,8,0,0
220000,11,0,0,0,1,0,0,0,0,0,0,1,3,1,5,3,4
230000,14,7,2,2,1,0,0,1,0,1,0,0,0,0,1,2,3
240000,13,16,11,4,11,0,0,3,1,5,0,0,0,0,0,0,0
250000,13,10,14,7,11,12,2,3,5,0,0,0,0,0,0,0,0
260000,13,16,13,13,8,10,12,2,1,0,0,0,0,0,0,0,0
270000,5,12,13,9,11,10,11,3,0,1,0,1,0,0,0,0,0
280000,0,8,12,10,13,7,6,2,0,2,0,8,0,0,0,0,0
290000,0,2,10,4,7,8,10,4,3,3,0,10,0,0,0,0,0
300000,3,0,0,0,1,6,4,2,3,0,0,3,4,0,8,0,0
310000,15,0,0,0,2,0,0,0,0,1,0,0,0,2,7,2,4
320000,18,12,3,4,4,0,0,1,0,1,0,0,0,0,1,1,3
330000,12,15,8,11,11,0,0,4,2,5,0,0,0,0,0,0,0
340000,10,20,16,11,15,7,0,3,3,0,0,0,0,0,0,0,0
350000,12,12,19,8,9,12,13,2,0,0,0,0,0,0,0,0,0
360000,2,8,13,15,12,9,12,1,0,1,0,0,0,0,0,0,0
370000,0,5,11,10,18,9,14,5,0,4,0,4,0,0,0,0,0
380000,0,2,10,3,8,11,6,2,8,2,0,4,0,0,0,0,0
390000,2,0,0,0,1,8,3,3,4,0,0,2,2,0,7,1,0
400000,14,0,0,0,1,0,0,1,0,0,0,0,1,0,3,4,5
410000,10,10,3,1,1,0,0,1,0,2,0,0,0,0,0,0,2
420000,9,13,9,9,7,0,0,1,2,5,0,0,0,0,0,0,0
430000,12,7,15,6,8,10,0,2,10,0,0,0,0,0,0,0,0
440000,11,12,7,11,8,9,12,3,0,0,0,0,0,0,0,0,0
450000,5,14,8,13,13,5,15,2,0,0,0,1,0,0,0,0,0
460000,0,4,16,10,10,7,13,1,1,3,0,5,0,0,0,0,0
470000,0,0,7,6,11,4,5,3,3,4,0,5,1,0,1,0,0
480000,1,0,0,0,0,6,5,3,1,0,0,3,3,1,5,0,0
490000,11,1,0,0,1,0,0,3,0,1,0,0,4,1,3,3,3
500000,11,9,1,3,4,1,0,3,0,2,0,0,0,0,1,0,1
510000,15,12,10,13,13,0,0,1,1,4,0,0,0,0,0,0,0
520000,12,14,13,8,15,8,0,0,1,1,0,0,0,0,0,0,0
530000,12,14,8,11,7,14,7,0,0,0,0,0,0,0,0,0,0
540000,10,12,16,8,14,8,10,2,0,0,0,0,0,0,0,0,0
550000,0,10,10,11,9,9,9,1,0,3,0,4,0,0,0,0,0
560000,0,0,13,4,10,9,12,2,6,2,0,6,0,0,0,0,0
570000,0,0,0,1,0,4,7,2,4,0,0,4,4,1,6,0,0
580000,14,0,0,0,1,0,0,3,0,1,0,0,2,0,3,2,4
590000,14,9,3,2,2,0,0,3,0,2,0,0,0,0,1,2,3
600000,10,16,13,11,12,0,0,4,2,3,0,0,0,0,0,0,0
610000,13,9,13,14,8,7,2,1,5,2,0,0,0,0,0,0,0
620000,11,12,17,9,16,10,12,1,0,0,0,0,0,0,0,0,0
630000,5,9,13,13,10,13,10,2,0,1,0,1,0,0,1,0,0
640000,1,8,10,13,13,5,12,0,2,3,0,4,0,0,0,0,0
650000,0,2,7,2,9,10,9,2,3,2,0,6,0,0,1,0,0
660000,0,0,0,0,0,5,3,1,4,0,0,3,4,1,6,0,1
670000,18,0,0,1,2,0,0,3,0,0,0,0,3,1,7,3,4
680000,17,12,0,2,4,0,0,5,0,3,0,0,0,0,0,3,1
690000,8,15,14,9,11,0,0,3,2,6,0,0,0,0,0,0,0
700000,13,14,18,10,13,8,0,0,2,0,0,0,0,0,0,0,0
710000,14,10,17,11,16,11,13,2,0,0,0,0,0,0,0,0,0
720000,2,11,11,14,9,10,13,1,0,0,0,0,0,0,0,0,0
730000,0,5,10,11,12,11,7,1,0,2,0,6,0,0,0,0,0
740000,0,0,7,6,13,8,9,2,8,3,0,6,0,0,2,0,0
750000,0,0,0,0,1,7,3,2,5,0,0,3,5,0,3,1,0
760000,14,0,0,0,2,0,0,2,0,1,0,0,1,0,3,1,4
