Time,E1_D,E1_T,E1_V,E2_D,E2_T,E2_V,E3_D,E3_T,E3_V,E4_D,E4_T,E4_V,E5_D,E5_T,E5_V,E6_D,E6_T,E6_V,E7_D,E7_T,E7_V,off_R1_D,off_R1_T,off_R1_V,off_R2_D,off_R2_T,off_R2_V,off_R3_D,off_R3_T,off_R3_V,off_R4_D,off_R4_T,off_R4_V,on_R1_D,on_R1_T,on_R1_V,on_R2_D,on_R2_T,on_R2_V,on_R3_D,on_R3_T,on_R3_V,on_R4_D,on_R4_T,on_R4_V,on_R5_D,on_R5_T,on_R5_V,on_R6_D,on_R6_T,on_R6_V
10000,0.046878245079979,0.8333333333333348,0.0562538940959747,0.1406631205407162,0.2533333333333331,0.5552491600291436,0.9955197144142256,2.226666666666665,0.4470896921021975,0.5233648936960664,0.9600000000000022,0.5451717642667346,0.906744612031,1.509999999999998,0.6004931205503319,1.025944966202576,1.9299999999999935,0.5315777026956371,0.6478015869534163,1.4299999999999982,0.4530081027646273,0.130291785675168,0.2966666666666663,0.4391857944106791,0.3396333860560159,2.0299999999999927,0.167307086727102,0.0765495183420482,1.55333333333333,0.0492808057996019,0.0,0.0,0.0,0.1764422377858573,0.6533333333333335,0.2700646496722306,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1912507951724433,1.5133333333333303,0.1263771774267249,0.0458419270782542,0.1599999999999999,0.2865120442390891,0.0,0.0,0.0
20000,0.03787300679666865,0.8333333333333348,0.045447608156002295,0.2194358427449008,0.37666666666666615,0.5758331449636576,0.5905466249921639,1.3866666666666654,0.39327673834082666,0.5141736925890942,1.0350000000000017,0.5000554728910797,0.7367125391049936,1.23,0.5984994372114743,1.0821502478243548,2.0033333333333276,0.5398712420651869,0.7598954748287019,1.5466666666666637,0.4886251022953365,0.09983047494653174,0.23166666666666647,0.4277003898590262,0.38676721906073686,2.3933333333333344,0.1623538551045648,0.11390836618913261,1.6749999999999954,0.06673703018260731,0.0,0.0,0.0,0.1264524547968803,0.5599999999999998,0.21695661605886896,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.12937804967355065,1.5899999999999963,0.0834401799657599,0.06821942330938921,0.3066666666666663,0.2431790951421817,0.0,0.0,0.0
30000,0.15354190714358318,1.0555555555555558,0.11582722940120437,0.17617138752444036,0.2977777777777774,0.5973232325555803,0.49125803361194587,1.1022222222222213,0.44511002400941146,0.3713638315804382,1.0777777777777793,0.35793882802952376,0.5630123213203512,1.041111111111111,0.5073473060895923,1.01089207493599,1.8488888888888841,0.547874275913428,0.7522296819176492,1.7488888888888854,0.4398209809051797,0.06655364996435449,0.1544444444444443,0.2851335932393508,0.4199960559128552,2.4833333333333365,0.169118723129838,0.13386338946551507,1.7411111111111062,0.07541189367184743,0.0,0.0,0.0,0.16087313604367276,0.6422222222222226,0.23956109054224486,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1550949916966583,1.5866666666666631,0.09919827941659816,0.09253481727799923,0.46111111111111125,0.22323004836977445,0.0,0.0,0.0
40000,0.29009401566380344,1.2091666666666658,0.1916234671443862,0.24374643170905622,0.38083333333333313,0.6251636800765675,0.41320488868549465,0.9108333333333325,0.4667870629868665,0.3135034634508511,1.1641666666666675,0.2930306477894889,0.46330688713942364,1.0708333333333337,0.41589638141991864,0.8072445420411208,1.5308333333333297,0.4960077055000334,0.6810918512729459,2.047500000000001,0.3695892656340519,0.05093154806647258,0.14833333333333323,0.22166796872341094,0.36531903203145316,2.3233333333333346,0.15413849447946454,0.12993249595199086,1.7774999999999945,0.07221348943384384,0.0,0.0,0.0,0.18986429221901424,0.7958333333333336,0.2347446429885879,0.0,0.0,0.0,0.0,0.16499999999999992,0.0,0.2117127133251298,1.499166666666664,0.15153466876943197,0.13040711880466002,0.5700000000000005,0.2354589740239782,0.0,0.0,0.0
50000,0.40135360797555053,1.342666666666665,0.2435004053910906,0.39109639617234476,0.5933333333333328,0.6359964757968892,0.39323178690870914,0.802666666666666,0.5428022881200703,0.29028323284704766,1.2853333333333328,0.25672986404309783,0.4068067793847064,1.173333333333333,0.35555580177161966,0.6519653344849461,1.337999999999997,0.40769387178599636,0.5765902994063999,2.271333333333338,0.30568724989293933,0.04074523845317806,0.1519999999999999,0.17733437497872875,0.29225522562516254,2.225333333333333,0.12331079558357164,0.14241998451732224,1.8933333333333295,0.0740963874830282,0.0,0.0,0.0,0.16862100875780223,0.9226666666666665,0.1994947178751996,0.0,0.0,0.0,0.0,0.16533333333333328,0.0,0.21073898441834021,1.3673333333333315,0.17047632282296973,0.13459163911325744,0.6186666666666674,0.22557940553417768,0.0,0.0,0.0
60000,0.5314812904056719,1.513333333333332,0.2861648708697782,0.5101894653407502,0.7799999999999989,0.6375510331234887,0.4414759987590095,0.8349999999999999,0.5664986277272341,0.2985566341790236,1.2344444444444445,0.2717516963690616,0.44921342828491184,1.3661111111111108,0.3435959773551722,0.5582861143654702,1.2338888888888866,0.36074723282043863,0.4830089383881548,2.4205555555555627,0.25553422403167375,0.03481342288643185,0.15444444444444436,0.15293299086830817,0.24520416297877942,2.1649999999999987,0.10364887554565948,0.16690024294879255,2.063333333333332,0.07829742063933563,0.0,0.0,0.0,0.15319463239164124,1.0338888888888882,0.17421863287931585,0.0,0.0,0.0,0.0,0.16555555555555548,0.0,0.19771040609594914,1.2661111111111099,0.1711354257042278,0.12088994506271615,0.6055555555555561,0.20414995980008935,0.0,0.0,0.0
70000,0.6536937784158731,1.6405555555555538,0.3582248349165367,0.7712235824926621,1.1194444444444434,0.6692356944761415,0.4082938545528405,0.6477777777777781,0.6122898496141101,0.27039248692327095,1.1583333333333328,0.2982341098836181,0.40405447307532283,1.400555555555555,0.3052410605747901,0.5077012023121438,1.155555555555554,0.3546207542755742,0.4248773871033588,2.641666666666676,0.19811100411773686,0.024868661968356336,0.1305555555555555,0.15649972821295763,0.21448223983334722,2.143333333333332,0.08938733014231992,0.19802670833824124,2.1844444444444435,0.08933163653521632,0.0,0.0,0.0,0.13156616311580968,1.1805555555555542,0.1342808386003428,0.0,0.0,0.0,0.0,0.16333333333333325,0.0,0.1793514153348419,1.1661111111111107,0.16487125816579545,0.12031265791354084,0.655555555555556,0.17175237423241596,0.0,0.0,0.0
80000,0.7999917908927562,1.8161111111111081,0.4325445535967856,0.9358876187608741,1.352777777777776,0.682656767787706,0.6104730815998946,0.8944444444444439,0.6707330207575916,0.2481834514694152,1.1099999999999997,0.2979654411674268,0.3829697780519952,1.448888888888888,0.26498637794535157,0.4742175779039591,1.0888888888888875,0.3564462181050758,0.37022614239234547,2.6688888888888975,0.16037982909666013,0.017887785361838136,0.11222222222222218,0.16796557746208066,0.21307824431335054,1.9166666666666636,0.11392681401052752,0.20772085095692847,2.294444444444445,0.08950784465589601,0.0036090658410390334,0.024444444444444435,0.024607267097993435,0.13012297680115076,1.41722222222222,0.1129624547699034,0.0,0.0,0.0,0.0011725413314799334,0.16333333333333327,0.0070352479888796835,0.1763439035336373,1.1072222222222223,0.16439740710967868,0.10669974637352057,0.670555555555556,0.14118071092438023,0.0,0.0,0.0
90000,0.8311114997512559,1.8511111111111076,0.44549144385543676,1.12525329404433,1.6566666666666636,0.6800003590374954,0.7218258269555758,1.0677777777777768,0.6810496323014098,0.3673768239530338,1.1666666666666659,0.37447324071039056,0.4505752109317216,1.56111111111111,0.2882744429190216,0.40858309388203023,0.9694444444444438,0.3585327246075442,0.38395293889152055,2.619444444444453,0.17688646206842207,0.019722594723048617,0.1166666666666666,0.23677092850747383,0.18045936974632792,1.626111111111107,0.13615578135998443,0.21371833863587208,2.3966666666666687,0.0881064460013915,0.004182203147200867,0.028333333333333318,0.049170294504929705,0.1390832198361417,1.691111111111109,0.08478486020868985,0.0,0.0,0.0,0.002011416173316433,0.16333333333333327,0.012068497039898715,0.14782462325039988,1.1211111111111112,0.14616007696011815,0.08755392754458285,0.6533333333333337,0.1171980581806185,0.0,0.0,0.0
100000,0.732005761658446,1.8783333333333294,0.3852120725204729,1.0822230236945807,1.7199999999999973,0.5929571361494564,0.8494688542615556,1.295555555555554,0.6848695916568825,0.41870319495693414,1.0972222222222217,0.4322413042814132,0.5696950222017868,1.6366666666666652,0.35548027269802845,0.46502358356551005,1.005555555555555,0.4141814373550044,0.4081679441658091,2.3755555555555614,0.219432080722699,0.0676606777462071,0.2166666666666667,0.29815582372062355,0.1889956649298892,1.5133333333333303,0.15402839396077675,0.21545646189338433,2.483333333333337,0.08657370608800924,0.005223332280300567,0.04055555555555554,0.06336750995628937,0.1457995953819696,1.7561111111111085,0.08016776366488393,0.0,0.0,0.0,0.0023568920433744167,0.1644444444444444,0.014141352260246667,0.11089221444894999,1.2205555555555545,0.1092789610101758,0.050466970732759686,0.6150000000000001,0.07721600364461279,0.0,0.0,0.0
