Time,E1_Q,E1_K,E2_Q,E2_K,E3_Q,E3_K,E4_Q,E4_K,E5_Q,E5_K,E6_Q,E6_K,E7_Q,E7_K,off_R1_Q,off_R1_K,off_R2_Q,off_R2_K,off_R3_Q,off_R3_K,off_R4_Q,off_R4_K,on_R1_Q,on_R1_K,on_R2_Q,on_R2_K,on_R3_Q,on_R3_K,on_R4_Q,on_R4_K,on_R5_Q,on_R5_K,on_R6_Q,on_R6_K
110,37.50504807171498,221.77672955974674,26.03612186906115,59.70617081728176,22.59482493663754,39.69317344409455,21.551185735177356,67.11085361143311,19.283813309356095,59.73790168887782,8.173271114600645,13.419563459983822,7.777633872768927,14.215811887591366,14.870307404929699,21.97071534914646,2.237714409354773,2.396644697423607,3.273073939544426,4.3286601471744435,2.743318548286083,3.9642869454307266,13.066114684185521,56.398376937984686,0.9865236748464364,10.298581428482928,0.00894594395073735,4.2610788048927235,1.1952238956765509,10.715078836331344,4.164325466171148,10.72080291970803,3.7929986047653714,15.366648226688786
120,40.54213307043915,234.66981132075298,34.86866631741708,81.04063659619149,19.980216309486465,43.54525356736112,15.534960788452741,71.64928543839333,15.42819110179664,67.91547987830658,7.059163884987799,13.527351118296947,7.149294889727696,12.995570523849617,16.49080919090137,24.427966407932576,1.556258199107024,1.6476932294787299,4.8190321647044785,5.962950202740305,3.0100602590471675,4.309007549381224,13.831836362705864,52.00763081395363,1.655488282637915,8.749922567056926,0.00894594395073735,2.5900675088563614,0.8312635567885556,8.494337108594278,4.794828835986295,11.633211678832119,3.7395615771955177,15.05931526215501
130,39.987276106072564,226.10062893081582,47.47071203559762,102.83010283010174,28.0730105234344,58.33947433063102,14.503208562010864,72.13209733487847,16.133474190235066,72.42007803350036,9.281341507581933,19.455672325518737,6.266152511241965,11.470268819172432,15.171420579760985,21.898443259182162,1.8978787013497946,2.7960854803275432,5.074004586296783,6.3163102147545445,3.0100602590471675,4.309007549381224,12.28641140502515,48.22250484496137,1.977338778037889,7.510995477916121,0.00894594395073735,0.9190562128199989,1.0144227736522595,6.27359538085721,4.7287532249718485,11.481143552311437,2.4181046318892174,12.293318581351029
140,37.888787052092496,202.43710691823733,54.16132322821348,111.4751114751103,44.56005715748693,83.35008150778175,20.719991193691648,78.98802626496733,17.059756979841598,73.80610823509845,13.92754172899791,26.8391269199677,6.565091340317319,12.324437773791653,9.790410748053631,14.020785453073735,5.220485287151199,7.439584581585773,5.27613095054545,6.713840228270565,3.0100602590471675,4.309007549381224,11.38803516648864,59.57788275193818,3.6292249014079587,10.763179086910734,0.0,0.0,1.3664880524973995,5.385298689762383,4.2755530146017655,11.024939172749392,1.8006837913987213,8.605323006945719
150,40.02348096257135,172.16981132075344,56.98589346118945,111.67733389955497,55.69315707738303,99.59581072329712,33.684255750563615,87.09926612591754,27.06616502792603,80.11254565236983,16.793760945851364,30.988951765022936,11.867164770261729,22.208392820099785,5.762602038964452,8.60037870575141,8.502275407651446,11.983223487118023,5.116286920192444,6.183800210249204,3.0100602590471675,4.309007549381224,12.62829758602048,80.85029069767475,4.327866484569863,16.95781453261475,0.0,0.0,3.984603926680375,10.43748612036421,5.977605116097473,16.347323600973244,1.1074370539083032,3.6879955744053086
160,41.83168215456511,129.32389937106856,62.401224835817374,111.62677829344379,61.19131866170597,103.89450883186997,47.318768878624006,95.11394360757072,40.85251670247684,87.52780723091972,26.322566995324706,43.70789544597151,15.410574984864029,28.858708252492296,5.555757306140198,8.455834525822816,9.633310849488208,13.381266227281793,4.434206259641968,5.697930193729625,2.529021990765489,3.389752605513229,10.481934508557837,100.98716085271366,4.225561738442001,22.68785231989097,0.0,0.0,4.692157685712167,16.32245169886744,6.616328672988286,23.03832116788324,0.7051534636404857,1.459831581535436
170,42.42483324698691,95.51886792452832,63.716839904481056,101.11121222232231,69.00320747017672,109.42140640003505,53.60899917256156,90.28582464271939,53.548198901705085,94.18075219859061,38.79394783999518,61.97790353004595,20.68038807748263,38.55962709423917,4.634025124828124,8.094474076001328,9.633310849488208,13.381266227281793,5.091769278920922,6.978860237281245,0.2667417107610842,0.34472060395049814,9.512171085479793,119.83708817829519,3.4096327488680953,27.411261847240283,0.0,0.0,5.612228546227971,23.761936486786613,4.818281509484733,27.676399026764035,0.9412457979698251,2.919663163070872
180,39.31810087455896,100.31446540880495,47.2867352251831,70.12062567618072,73.0259688785856,107.57910721064671,59.66715005043625,85.45770567786808,60.804178066059784,93.48773709779158,50.70079983786537,79.54729183508509,28.965999581163175,54.178716550133515,10.243861625556198,16.044403972074047,10.657465362189667,15.078889554623517,5.239189096858787,7.818090265815066,1.4288568720411847,2.470497661645234,12.151540889803643,126.57461240310145,2.836685039053043,31.437774886947896,0.0,0.0,6.552248907288494,32.200755052187475,4.263721823524661,34.823600973236076,0.998644009135656,4.763660950273526
190,37.86478160908556,129.1666666666663,32.53153220123293,45.651712318378905,58.21167286523439,85.0248989526804,62.44088069116563,93.5689455388183,60.64722445651456,100.55649112594193,51.071173416144205,78.57720291026698,39.040849298554306,73.45853009725309,16.735018183740866,24.93387103768264,10.986379579208808,15.328540043938474,6.9452718143919965,10.644970361928985,2.8160094940244016,4.194100681397724,15.22165717623257,121.57824612403164,2.7781290115132324,30.663445456234896,0.0,0.0,7.593733030803854,37.47501665556301,4.4278312016630625,39.84184914841857,1.7559290975557966,7.836990595611284
200,36.20161193724667,167.76729559748347,24.73946333141409,36.652814430592215,39.37892722802756,58.39530157879444,48.728908020144864,90.38238702201642,59.860883275275,118.50558223663738,43.85371590973318,71.94826192400987,43.32624319437861,82.24426791619365,19.586121826159765,28.547475535897522,7.212924463676955,10.285600159776314,10.203287653182725,15.194480516612325,3.5179870815180743,5.5729830971997165,14.421628467703627,105.30220445736488,1.061155972390513,25.24313944124388,0.0,0.0,7.990204063373581,36.47568287808134,4.4270010349407025,38.01703163017039,1.8999319471652136,9.06632245374639
210,35.42551503790353,202.04402515723143,22.96676032061369,40.950040950040936,25.944211328212972,42.09374511511579,33.19201559916823,84.29895712630378,46.422730746787295,125.78224079502745,40.44845107696969,71.24764214497456,36.40136579605021,69.5537577332795,20.91229638994416,29.992917335183478,3.9311343431767085,5.741961254244063,11.567339409112,17.13796058269065,4.810328488304022,7.181679248968707,12.551386426234638,82.28863856589187,0.36251438922860907,19.04850399553986,0.0,0.0,6.405715617631522,33.31112591605601,3.808059524477198,34.823600973236076,1.8999319471652136,9.06632245374639
220,39.568330742682484,218.16037735848917,30.685686358927466,58.695058695058286,21.252373165849757,40.977200151850106,19.36347057459608,79.76052529934354,32.28850270002418,132.29658274253856,30.940749827629364,63.0018862840206,31.288439045959105,59.79182682334553,21.919293561297962,32.233352124076696,2.8000989013399455,4.343918514080292,12.187194773409082,17.623830599210226,4.810328488304022,7.181679248968707,12.99569531780935,59.12366763565918,0.409230883169309,13.163600322121043,0.0,0.0,6.806332103668836,29.646902065289847,5.0152646612016705,31.630170316301758,2.5976882706760493,10.29565431188149
230,41.9758712842983,217.61006289308037,41.116099625387655,77.29952174396543,27.062538952063957,51.52855005471054,15.63140289317051,78.79490150637328,26.42365687985995,137.63279901869126,22.13903113488465,55.40285637294537,25.48345550760706,49.11471489060525,24.252592172771998,35.5578682624344,3.133277309315251,5.042939884162177,12.618753432540174,18.153870617231586,6.4143131371457995,8.790375400737698,12.244891859733732,36.94282945736445,1.8227795590421751,10.221148485411634,0.0,0.0,6.298323298777283,25.094381523428854,6.0321048191210656,28.13260340632608,3.2940921960946823,10.449320794148377
240,44.064923556227654,204.4025157232692,51.78518862849057,92.26398115286914,37.66093071451815,66.37859806614377,21.922867322528024,87.96832753959079,27.130462153491266,137.70210052877118,18.762607965934382,49.09727836162762,19.5910014068205,38.31557882149082,17.83229899168972,26.090224477111423,4.506299957377966,6.391052526462956,12.023425882324211,16.872940573679966,6.443658271387672,8.790375400737698,9.708458457055288,26.117369186046542,3.291678846484128,10.376014371554234,0.0,0.0,5.967975548268541,20.541860981567865,5.513580081500302,23.570559610705626,3.729881765863125,10.29565431188149
250,47.10125625490346,178.38050314465318,56.735006100005535,97.97676464343043,47.48843118775472,79.27469239186219,29.16814132416558,91.25144843568967,33.87903252499366,136.8704824078123,20.37015811243168,51.63028833198604,16.424832628196246,31.17716684360161,12.285908623864557,19.007559660610273,6.578490567883318,9.087277811064503,9.919379700859702,13.781040468555366,6.6110317817930815,9.020189136704696,5.853227853798653,25.360343992248087,3.414213398080707,15.486588614260048,0.0,0.0,6.419878811736104,21.48567621585612,4.925812641440447,21.593673965936762,4.499525849408859,12.29331858135103
260,48.67361579855454,139.54402515723223,63.612965131251705,103.58843692176936,54.76239798567363,87.76043411268127,36.44355699784634,86.51989185013538,40.60896231734248,127.09896948654564,29.06062959708092,60.630557801131864,16.80440780715693,31.360203048162873,9.313557621749888,15.104866802538197,10.436089936618995,14.829239065308549,7.7281281445664805,10.556630358925426,5.909054194299409,7.641306720902704,5.246986551219464,32.854893410852775,3.415798651588149,21.681224059964066,0.0,0.0,7.475065002046274,29.480346435709567,5.253262858525972,26.763990267639937,5.289233879715429,17.210646013891438
