Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
710000,0,3,8,7,11,9,12,3,7,6,0,6,0,0,0,0,0
720000,0,1,1,0,0,5,7,2,5,0,0,3,4,0,5,0,0
730000,11,0,0,0,1,0,0,3,0,0,0,0,3,0,4,4,3
740000,13,4,3,1,5,1,0,2,0,0,0,0,0,0,2,3,5
750000,6,14,7,6,10,0,0,2,0,7,0,0,0,0,0,0,0
760000,6,13,13,7,12,6,0,2,4,3,1,0,0,0,0,0,0
770000,12,7,15,9,8,12,7,0,0,1,0,0,0,0,0,0,0
780000,10,11,8,12,9,4,14,0,0,0,0,0,0,0,0,0,0
790000,0,11,12,10,13,7,10,1,0,2,0,6,0,0,0,0,0
800000,0,0,12,7,11,9,9,2,2,6,0,6,0,0,0,0,0
810000,0,2,1,0,1,11,12,3,6,0,0,4,3,0,6,0,0
820000,10,1,1,0,1,0,0,2,0,0,0,1,2,0,2,2,2
830000,14,6,0,1,3,0,0,2,0,0,0,0,1,0,1,4,3
