Time,E1_Q,E1_K,E2_Q,E2_K,E3_Q,E3_K,E4_Q,E4_K,E5_Q,E5_K,E6_Q,E6_K,E7_Q,E7_K,off_R1_Q,off_R1_K,off_R2_Q,off_R2_K,off_R3_Q,off_R3_K,off_R4_Q,off_R4_K,on_R1_Q,on_R1_K,on_R2_Q,on_R2_K,on_R3_Q,on_R3_K,on_R4_Q,on_R4_K,on_R5_Q,on_R5_K,on_R6_Q,on_R6_K
11560,280.6893571687702,19.679795704634007,427.73240455202784,13.093887285180111,433.2027164875993,19.49934089758756,51.20241363167878,8.260839989877512,161.46951117787157,18.444970260415634,191.4201888902912,12.647581796831465,230.53942730111757,8.05539144928248,37.01036598877251,0.8776923229521169,57.529331788304944,1.158923096292196,131.27728475118025,3.1490195018580764,85.4817826392437,2.1219969898836477,47.22325939919751,4.004060908099782,24.27658351381787,2.4733700526545266,0.0,0.0,64.11739297727836,4.652990909512801,44.92347370570088,1.9233712436418724,44.26119690918053,2.769807203035695
11570,294.10880326741784,15.464447185086044,455.3674534917205,12.976753469210449,517.8356618049147,23.551795382909365,199.66804306246343,10.764553479960227,166.98267740240598,15.327027919181276,186.44263727575924,11.402572047652534,253.68138806484316,9.035956115229162,26.82100881738788,0.6896153966052346,58.838107914657996,1.2356165364880027,100.71658713126561,2.411688106301064,86.5585109219303,2.0825179761183708,48.58799267086395,5.300830634018461,29.150608891063285,3.3907232646719323,0.0,0.0,77.38680676261576,6.143334366563455,26.57698350428377,1.261566084539291,33.3118950411756,1.7604706798955672
11580,315.57134616987554,11.322622186227882,495.14323539041493,12.633718722442156,567.6449975746863,24.691238575603744,338.2726834398896,12.603439094145278,329.4313836788437,15.167133440143616,211.55354188761274,10.22625249153175,272.36439965304214,9.658034774270607,28.075100259054548,0.802461552413364,65.6211497901252,1.4486538703652443,66.30993474751243,1.597551357040197,54.88958971962899,1.2731981939301888,45.895039727623555,6.483848629593399,28.68850763868583,4.157119619015588,0.0,0.0,84.29387349888293,7.651007398696101,15.541535165988499,1.0754333835416905,25.048173135052462,1.5961600831053147
11590,313.55850634849475,12.30293579542508,384.9225277729707,8.927270117116398,614.5289402977315,25.176740457708306,398.5796317208331,12.122499779666105,463.2001135934467,14.20776656591766,316.6214762363234,10.981844615171376,288.251322740835,10.14304525420123,59.61700283126593,1.8055384929300704,62.99018269614053,1.4230893902999755,51.39488257659781,1.22888565926169,24.768069449873718,0.5527061927138803,52.35212562998563,6.699976917246513,16.608784569489536,4.679662587886263,0.0,0.0,72.50218892693205,9.115356493123786,10.661137324930264,1.2202032620953798,35.536952011860954,2.3120848262628457
11600,345.62322549604147,17.572121444860034,241.76511325544956,5.421622339167217,558.6737658974007,23.432896962802104,444.708717916828,12.999506764892828,468.20668237288805,13.09992624687102,371.7980059087193,10.61263482748384,337.082404372913,11.640251518334884,89.0145988656969,2.5453077365611416,70.83666392717755,1.5764762706915896,55.57477297014083,1.4132185081509434,16.475256653543493,0.39479013765277166,65.21582802050823,6.5407244947652705,25.610437743781432,4.830619445560013,0.0,0.0,64.42616565953593,10.276438023616747,14.379447813383036,1.4063359630929806,29.46900945444595,3.0045366270217695
11610,342.70804862691085,24.71615687188464,169.8675093004966,4.0662167543754135,436.4634490208966,17.97347783954458,472.97755311057836,15.814416281991504,478.28110341533096,16.24071065653933,310.7463460049328,8.526170213342612,397.0140942135866,13.464312671117442,109.14131631745344,2.9214615892549056,75.48629307814353,1.6787341909526659,71.40830005138248,1.6897177814848237,19.56973262932735,0.5724456995965187,67.9188534121581,5.880964458771557,27.812910057060108,4.424197136438377,4.862443794162648,0.19886448206220128,74.54471573200982,10.181125360665831,7.980776689044561,1.1995218508734242,27.144163074075593,3.732197841378605
11620,339.46412138010044,32.142032461553434,135.82307871474578,3.790115616732638,359.47246444483557,11.09718587667576,465.5466101804837,18.303984498118965,516.6338559108024,21.928385696593182,266.80589530280184,8.24282316697775,313.3925769881023,10.480443848935593,128.2980193658099,3.3979231360003403,86.283445647168,1.8662070447646386,62.082243159849554,1.459301720373257,46.89735487369774,1.2238494267235922,67.60913787544504,4.982325789055982,27.384129318165908,3.785533507818664,8.350136962640448,0.3355838134799642,72.73866702619601,9.028708617713873,17.109754180052324,1.3442917294271137,35.40030359848461,3.8378260821723393
11630,376.9976797885768,36.124556498917066,219.8628716153959,6.450726579472111,279.25137703458006,7.262711828217228,312.36106447638036,18.006933745058305,477.9166954962077,26.531062486034354,253.96518981294676,8.946897645823766,219.43896063683087,7.169720138104836,136.3030626638262,3.6110769858601404,61.496070493969825,1.31230997668381,69.86706906633242,1.6282734985217395,60.312119056405045,1.519942029963171,83.3043304147813,4.572819559818503,22.19875193834859,2.8565682298263533,8.350136962640448,0.3355838134799642,62.716844685063045,7.607683460991155,23.598238368164385,1.323610318205158,35.40030359848461,3.6030966581862636
11640,395.2276390422757,36.47992018225106,356.69884087836857,10.173908587079266,287.53349555862223,8.342705810857991,185.88598249745493,16.91774765050255,350.71238178290196,28.038639002675126,256.0124479502503,10.475254441367559,184.2071727480114,5.99936876262008,156.86802572553833,4.037384685579739,35.359183561114044,0.7413699218928018,76.20498275207437,1.720439922966366,61.11989027338955,1.5396815368458097,105.08637490309712,4.914074750849738,20.51300387199989,1.9276029518340432,8.350136962640448,0.3355838134799642,50.36076428871243,5.944044253120651,30.729515430503636,1.3856545518710248,31.53244229367877,3.1805836950113275
11650,391.1639588449525,34.17618320063762,463.5363612784029,12.767585940693207,397.01339991148035,13.732767522386299,123.45910537250273,15.347622241467617,329.1455891098958,28.56400657665601,260.0756053160807,11.505607337239747,183.5900697622054,6.125893235645457,122.71872182422503,2.908923127498445,28.639167958161664,0.5965045348562771,70.75254647865374,1.6666761753736672,65.08395541450629,1.6679883315829604,117.75230890020896,6.995731416140264,19.484034131055775,0.9405773439672136,8.350136962640448,0.3355838134799642,49.10689267249881,4.211086744922209,40.41087703269784,1.7372385426442705,22.09352768140788,2.4998683654517078
