Time,E1_D,E1_T,E2_D,E2_T,E3_D,E3_T,E4_D,E4_T,E5_D,E5_T,E6_D,E6_T,E7_D,E7_T,off_R1_D,off_R1_T,off_R2_D,off_R2_T,off_R3_D,off_R3_T,off_R4_D,off_R4_T,on_R1_D,on_R1_T,on_R2_D,on_R2_T,on_R3_D,on_R3_T,on_R4_D,on_R4_T,on_R5_D,on_R5_T,on_R6_D,on_R6_T
17125,31.520288383863335,3.5,98.24115112014385,7.583333333333333,122.45996443231621,46.083333333333336,37.89800280073074,5.666666666666667,40.656613280233564,5.833333333333333,33.03499730811571,3.0833333333333335,45.14933795082095,4.833333333333333,0.0,0.0,0.0,0.0,6.5798750991998665,0.75,10.891621405094156,0.8333333333333334,0.0,0.0,17.7080639533454,5.5,0.0,0.0,8.485443510495005,5.0,18.192969983822024,7.333333333333333,0.0,0.0
17130,32.57409455338826,3.8333333333333335,74.57102776160237,5.5,98.66881817411495,44.75,35.738122846124774,4.583333333333333,58.53885962875947,7.166666666666667,29.428659013974016,2.5,43.08642602451368,4.583333333333333,0.0,0.0,0.0,0.0,17.5365873818475,1.5833333333333333,0.0,0.0,0.0,0.0,21.589670589532584,6.666666666666667,0.0,0.0,1.5175537658194074,5.0,13.592393987639383,8.166666666666666,0.0,0.0
17135,35.85007434444557,3.8333333333333335,56.633932516545904,4.0,91.5028095725316,41.916666666666664,39.078256322157756,4.583333333333333,74.45264783774016,7.833333333333333,27.3794305606157,2.3333333333333335,36.462805117554865,3.9166666666666665,0.0,0.0,0.0,0.0,29.159133393679536,2.4166666666666665,0.0,0.0,0.0,0.0,15.301374270985889,7.5,0.0,0.0,0.1506076717808919,5.0,13.031787782592696,9.0,0.0,0.0
17140,32.85728265751171,4.333333333333333,56.633932516545904,4.0,95.14322079584839,36.75,43.044448999726846,5.0,73.372432807584,6.666666666666667,37.463696600939556,3.0833333333333335,28.047077424101477,3.0833333333333335,0.0,0.0,0.0,0.0,29.159133393679536,2.4166666666666665,0.0,0.0,0.0,0.0,10.747086188413626,8.333333333333334,0.0,0.0,1.2243142250828625,5.333333333333333,12.949943313546955,9.833333333333334,0.0,0.0
17145,36.759905217901235,5.916666666666667,45.778875010136154,3.25,114.85550996867208,30.333333333333332,45.75155697645886,5.25,68.13253334574347,5.833333333333333,49.46383867567156,4.416666666666667,24.633089103704673,2.75,0.0,0.0,0.0,0.0,29.159133393679536,2.4166666666666665,0.0,0.0,0.0,0.0,10.343560826349215,9.166666666666666,0.0,0.0,9.362841694581558,6.166666666666667,13.571981318669183,10.666666666666666,0.0,0.0
17150,43.28000798487275,8.333333333333334,26.583398933872203,2.1666666666666665,121.57653176505467,24.25,49.085190776531654,4.833333333333333,60.31338634537527,5.666666666666667,64.20262285433948,5.916666666666667,22.39787656051658,2.5,0.0,0.0,0.0,0.0,29.308998201743535,2.5,0.0,0.0,0.0,0.0,11.232802108568885,10.0,0.0,0.0,17.662309288731404,6.916666666666667,11.844552395574262,11.416666666666666,0.0,0.0
17155,48.70500890045093,11.666666666666666,16.79641130871203,1.75,116.65479599029044,19.583333333333332,41.012735862260854,4.833333333333333,73.7527062210579,8.083333333333334,62.18135739083086,5.916666666666667,30.145675791686585,3.3333333333333335,0.0,0.0,0.0,0.0,28.93518887341897,2.5833333333333335,0.0,0.0,0.0,0.0,11.757592789700707,9.75,0.0,0.0,21.633359712651977,6.916666666666667,10.285000585301937,11.416666666666666,0.0,0.0
17160,56.66449003769444,15.333333333333334,18.71741516792937,2.0,112.77755317981256,16.333333333333332,42.408688971941984,6.5,70.66006999653412,9.666666666666666,54.471454198341036,5.333333333333333,42.91926402417573,4.75,0.0,0.0,0.0,0.0,29.039559619275988,2.5833333333333335,0.0,0.0,0.0,0.0,11.130841019308313,8.916666666666666,0.0,0.0,23.979496145408934,6.5,15.155626436061993,11.416666666666666,0.0,0.0
17165,59.08227448777536,19.166666666666668,23.800500303090605,2.8333333333333335,112.90660515447183,14.25,37.09496602827169,8.166666666666666,61.48920927502394,11.5,48.840298865764304,4.75,53.92805468329973,6.0,0.0,0.0,0.0,0.0,36.62601494183651,3.3333333333333335,0.0,0.0,0.0,0.0,10.749882394537936,7.333333333333333,0.0,0.0,23.979496145408934,5.666666666666667,20.760519139294942,10.666666666666666,0.0,0.0
17170,60.627044306144775,23.5,24.42911412681742,3.6666666666666665,114.64977321764242,13.416666666666666,37.95572748741281,10.833333333333334,58.718317456833994,14.333333333333334,38.756032825440435,4.0,53.76235665481973,6.0,0.0,0.0,1.097390249999987,0.08333333333333333,54.23437775865235,4.916666666666667,0.0,0.0,0.0,0.0,10.724142797388113,5.666666666666667,0.0,0.0,22.75518192032607,4.5,23.039088005774826,9.25,0.0,0.0
17175,71.14439841319826,28.583333333333332,29.457571017445414,5.25,112.62616234805087,12.666666666666666,37.30602240913721,13.916666666666666,50.41228643090017,16.833333333333332,26.75589075070843,2.6666666666666665,49.41980362995389,5.5,0.0,0.0,12.30915474605777,0.9166666666666666,72.72328868114774,6.583333333333333,0.0,0.0,0.0,0.0,10.723769476246803,4.0,0.0,0.0,14.616654450827374,2.8333333333333335,20.17499938785076,6.916666666666667,0.0,0.0
17180,82.41587876092035,33.0,38.671027331266295,6.583333333333333,112.94743278355895,12.75,30.215242424879307,16.583333333333332,42.80981425060321,18.75,10.920247072514135,1.0833333333333333,44.07872549519994,4.916666666666667,2.3666720833333486,0.4166666666666667,30.810199803172463,2.3333333333333335,87.56856862048743,7.833333333333333,0.0,0.0,0.0,0.0,9.818860800198719,2.3333333333333335,0.0,0.0,6.3171868566775276,1.25,14.611763326954195,4.5,0.0,0.0
17185,104.60653742015079,35.083333333333336,59.763798734216664,8.916666666666666,114.99111914577509,12.916666666666666,24.514095340791602,19.083333333333332,28.824708728858937,19.583333333333332,2.0998675615235762,0.25,36.330926264029934,4.083333333333333,10.313420668773544,1.25,43.328524153935795,3.3333333333333335,89.2064041903716,7.666666666666667,0.0,0.0,0.0,0.0,8.516953147699398,1.5833333333333333,0.0,0.0,2.3461364327569547,0.4166666666666667,12.939614171458096,2.8333333333333335,0.0,0.0
17190,122.3387769809351,34.583333333333336,91.91114817862255,12.166666666666666,132.5933743416464,14.25,18.719105871427484,21.0,14.62037329940629,20.0,0.0,0.0,23.55733803154079,2.6666666666666665,16.24328274901406,1.75,51.68570733036691,4.0,78.14532116186693,6.833333333333333,0.0,0.0,0.0,0.0,12.291473666550893,1.5833333333333333,0.0,0.0,0.0,0.0,7.8876869052253715,1.1666666666666667,0.0,0.0
17195,119.38315830597064,30.833333333333332,159.17090283331282,17.916666666666668,134.50138324323157,15.0,19.79654703067665,21.666666666666668,15.967945456777256,20.166666666666668,1.858864800419996,0.25,10.176829872416798,1.1666666666666667,16.24328274901406,1.75,51.68570733036691,4.0,62.348343287483885,5.833333333333333,0.0,0.0,0.0,0.0,15.587453376707943,2.3333333333333335,0.0,0.0,0.0,0.0,3.991089927919949,0.75,0.0,0.0
