Time,E1_Q,E1_K,E2_Q,E2_K,E3_Q,E3_K,E4_Q,E4_K,E5_Q,E5_K,E6_Q,E6_K,E7_Q,E7_K,off_R1_Q,off_R1_K,off_R2_Q,off_R2_K,off_R3_Q,off_R3_K,off_R4_Q,off_R4_K,on_R1_Q,on_R1_K,on_R2_Q,on_R2_K,on_R3_Q,on_R3_K,on_R4_Q,on_R4_K,on_R5_Q,on_R5_K,on_R6_Q,on_R6_K
240,50.56709330431369,103.30188679245306,68.65460661378077,94.33676100342699,107.72567804569604,154.41816841964095,75.54705596442614,100.81112398609527,48.24891785109591,67.36106779766719,48.19143071115067,71.4632174616008,16.58514175214483,32.580444411904644,7.429008331800352,10.407180954858848,16.296865946631016,20.970641102456558,5.503634860884677,6.360480216256326,5.207704209660319,8.618015098762452,12.530924219507138,45.42151162790706,9.273572491884009,34.380226723657316,0.0,0.0,7.663634464593621,29.980013324450407,0.11971975611732533,27.372262773722664,2.9608537191318653,10.141987829614605
250,49.22395873105838,84.90566037735854,50.78553912700516,66.12673279339943,77.02260470824483,109.86802438534139,75.07317933013259,100.81112398609527,73.34289119666808,100.20998357554235,37.09987474167257,57.881972514147215,43.69581942552864,77.97342314309755,5.759458928574306,11.274446034430419,22.698717306651478,31.455961653684792,3.190911363212003,5.300400180213606,2.2482333323380987,2.757764831603985,1.0906459229729017,45.42151162790706,2.132347768929157,37.16781267422411,0.0,0.0,10.413258420089964,43.970686209193936,7.746782679282578e-05,27.372262773722664,9.264501325039213,30.42596348884379
260,27.28484323773769,54.71698113207537,51.1903764877414,65.21673188339854,54.789181678590595,73.35700408655453,52.839819894608,73.0011587485517,70.13455117744606,97.29932015218633,52.777396210881044,78.57720291026698,39.813958910748866,75.41091627923988,5.227265624046538,6.938120636572567,26.175589362560824,39.245056920311484,8.97068978238411,13.251000450534006,0.0,0.0,4.568162145871215,59.04796511627925,0.006768019780763891,37.16781267422411,0.0,0.0,10.906791885386824,56.628914057295226,3.5634910357430467,35.58394160583948,5.614440535742587,36.87995574405308
270,38.73103214188103,85.3773584905661,26.4497103630695,31.850031850031858,53.935675464588215,71.68218664165605,42.602791425646785,59.09617612977992,53.991882242920155,70.68754028150265,71.00285118383135,104.76960388035606,34.2326105056931,65.52696123293175,3.2778960932206793,9.106283335501493,15.032150892436153,21.869382863990406,8.890516221436345,11.660880396469926,1.7329314221339935,3.7919266434554797,12.858595409221952,67.22383720930256,2.5550731092275387,45.53057052592449,4.137376987134538,9.023460998596356,8.39843878762298,69.28714190539651,2.985983878760985,41.97080291970811,0.050135956653277254,36.87995574405308
280,19.09761809297834,109.43396226415123,10.121036821670915,16.986683653350322,32.30494084214133,45.55503450123936,34.431290963464065,42.87369640787951,43.49357347881008,64.03459531383173,52.21296207162586,78.57720291026698,58.06469810104061,110.55386755500213,29.696052650557974,43.36325397857854,12.284019650035948,16.776512881965264,2.3676906740192423,4.2403201441708855,3.9755828585760167,5.51552966320797,8.975159265081066,23.16497093023255,5.882057056871421,53.42873071919707,1.5190097046336397,7.519550832163629,9.246563487574734,80.61292471685556,5.530534353074016,54.744525547445384,8.044338736883822e-05,36.87995574405308
290,30.01395590649285,176.41509433962213,5.530073914328614,18.200018200018203,20.078293364166978,33.16138540899035,17.06843312709825,42.87369640787951,36.124119293906745,96.05189297074803,27.73563641325734,43.654001616814874,55.07786318468405,103.23241937255166,13.142199760918235,16.044403972074058,9.642775667204674,11.683642899940095,10.883330461680437,17.226300585694208,0.0,0.0,4.017560991839037,4.996366279069766,5.167181244645764,25.088273555101285,0.0,0.0,8.614703286724566,69.28714190539651,3.3558575380942353,43.33941605839425,2.0438409406293157,42.41194910566104
300,47.12736375568628,282.07547169811056,0.8922139752636074,18.200018200018203,20.0268752857271,46.55992496817847,1.3737517511830484,46.34994206257245,45.59210603583241,170.065905736087,5.768665050444746,25.86903799514951,24.37651743771417,45.39297873119296,2.4489528648850376,2.6017952387147134,1.7297143479879549,1.7974835230677053,17.40077938210737,28.35714096414277,3.6785778101542967,7.928573890861458,0.0,0.0,2.6585699099818236,6.968964876417022,0.0,0.0,8.788755773576739,22.31845436375752,6.449568697643881,15.967153284671529,4.221500362853826,35.49695740365109
310,36.661134313488574,293.867924528299,13.304583105753368,50.05005005005006,8.210238181753292,58.61861057144778,0.0003086338668871601,46.34994206257245,14.363983253998486,192.51959500197634,0.9616517207010893,28.455941794664454,3.179020983607225,5.857158545960389,0.0,0.0,0.0,0.0,18.629538035004558,28.88718098216413,20.520832267588474,27.577648316039863,6.541510244190856,15.443313953488365,3.146437048876079,6.968964876417022,0.0,0.0,3.3649402888929965,5.662891405729514,7.559917071617038,12.31751824817518,3.796622985306587,10.141987829614605
320,56.74000657621338,152.35849056603772,96.13507546681807,165.31683198349634,15.14347332608153,83.7408722449251,0.0,46.34994206257245,7.942954805007418,206.2412939977976,3.681310913273745,32.336297493936875,0.0,0.0,0.0,0.0,0.0,0.0,7.811928588879047,10.335780351416526,8.00423390711001,9.996897514564441,9.40486901027845,27.252906976744175,0.0,0.0,0.0,0.0,0.0,0.0,2.0341288717838113,5.930656934306568,11.96149639782907,20.744975106029862
330,39.62312146776324,75.47169811320751,113.8131200579204,174.7201747201722,72.32404182615441,165.47196355597092,6.371670121648282,22.595596755504047,29.42152760781774,166.3236241917721,23.618202128795236,76.31366208569138,0.0,0.0,4.361100341470218,6.5044880967867815,0.6854601504635095,2.396644697423607,5.761376286035167,9.540720324384486,12.202395955788594,13.788824158019912,1.7272523702217568,30.88662790697673,0.29954657456333383,1.858390633711206,0.0,0.0,0.0,0.0,8.947204634527887,18.248175182481756,3.6580879555477743,4.609994468006638
340,51.49252681003345,100.47169811320775,59.02406218488651,81.59674826341454,130.0607519989788,214.71159643598622,78.80514587665266,126.3035921205102,27.38476862543814,50.31289631801069,68.4525917668798,108.97332255456789,13.441399977831555,28.553647911556883,0.7731885911091213,0.8672650795715712,14.754088580002524,22.768124625524255,9.374110732863501,13.251000450534006,5.48132105930714,9.307456306663447,5.793806417476264,40.87936046511633,8.051529960524766,16.72551570340084,0.0,0.0,0.0,0.0,1.5998845955751348,20.985401459854028,3.109533472280113,7.375991148810624
350,45.83223435926065,80.18867924528303,50.19384064279897,65.21673188339854,90.25992514726563,142.3594828163719,103.00467740933752,159.32792584009317,77.67169818213537,113.51587351088419,39.840599649521266,63.05578011317716,52.434264265160216,98.10740564483633,1.2088864447609948,3.035427778500499,28.478677839607556,41.34212103055713,7.070294301557549,10.335780351416526,6.970936760120153,11.37577993036643,3.5458257355915492,45.42151162790706,6.101457926420097,26.946664188812495,0.0,0.0,0.45254377623361264,1.998667554963358,5.766168844578607,32.846715328467205,2.5103391984014274,9.219988936013278
360,40.630083892319554,73.11320754716975,49.90145166541486,64.91339824673157,51.07430295741611,77.37656595431088,73.82691072446099,102.54924681344174,95.42730503319483,145.9489802282799,44.89355251782199,64.02586903799526,47.05424147718046,90.78595746238587,4.345384881349568,6.070855557000996,24.567433319559584,37.44757339724379,8.157586097782536,13.251000450534006,5.10652007848847,7.239132682960461,3.8327884120048905,55.414244186046666,1.4281982837219256,27.8758595056681,0.0,0.0,4.099471726088767,6.662225183211192,9.991442259333397,52.9197080291972,0.05347095066724464,9.219988936013278
