Time,E1_D,E1_T,E1_V,E2_D,E2_T,E2_V,E3_D,E3_T,E3_V,E4_D,E4_T,E4_V,E5_D,E5_T,E5_V,E6_D,E6_T,E6_V,E7_D,E7_T,E7_V,off_R1_D,off_R1_T,off_R1_V,off_R2_D,off_R2_T,off_R2_V,off_R3_D,off_R3_T,off_R3_V,off_R4_D,off_R4_T,off_R4_V,on_R1_D,on_R1_T,on_R1_V,on_R2_D,on_R2_T,on_R2_V,on_R3_D,on_R3_T,on_R3_V,on_R4_D,on_R4_T,on_R4_V,on_R5_D,on_R5_T,on_R5_V,on_R6_D,on_R6_T,on_R6_V
10,58.63979703348552,14.0,4.1885569309632515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.190500002536076,5.0,5.238100000507215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.90338115823645,6.0,6.150563526372742,5.491495522818758,2.0,2.745747761409379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.850839558370865,10.0,5.785083955837086
20,528.4010761287519,82.5,6.404861528833357,68.39617642676248,6.5,10.522488681040382,0.0,0.0,0.0,0.0,0.0,0.0,71.581243997856,10.0,7.158124399785601,0.0,0.0,0.0,18.737032284924013,2.5,7.494812913969605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06760692752829,10.0,6.406760692752829,168.48074474992922,25.0,6.739229789997169,0.0,0.0,0.0,101.51115553789464,15.0,6.767410369192976,0.0,0.0,0.0,147.04558974341637,17.5,8.402605128195221
30,851.8598613777087,112.0,7.605891619443828,447.9188433700375,44.0,10.179973712955398,0.0,0.0,0.0,0.0,0.0,0.0,8.833151484478819,2.5,3.5332605937915273,0.0,0.0,0.0,103.8975190248424,9.0,11.544168780538044,60.70531593691001,8.0,7.588164492113751,0.0,0.0,0.0,74.92245850425023,9.5,7.886574579394761,109.68079163502897,9.5,11.545346487897787,85.42030835540913,23.0,3.7139264502351796,104.06779070367443,30.0,3.4689263567891477,0.0,0.0,0.0,242.64659280540684,31.0,7.827309445335705,36.69132223973999,7.0,5.241617462819998,5.254518453691055,0.5,10.50903690738211
40,634.5245942266752,74.0,8.574656678738853,1146.386593667983,103.5,11.076198972637519,176.01424398700303,16.0,11.00089024918769,5.72435863802969,2.0,2.862179319014845,161.66834477251416,17.5,9.238191129857952,5.904334418752697,0.5,11.808668837505394,0.0,0.0,0.0,151.6026790655862,14.5,10.455357176936978,0.0,0.0,0.0,95.18037693972059,10.0,9.518037693972058,35.268136765300255,3.0,11.756045588433418,221.6217129045059,51.0,4.345523782441292,22.740724014051978,34.0,0.6688448239427052,26.909723776501863,5.0,5.381944755300372,188.26975249820225,40.0,4.7067438124550565,151.7006385140548,23.0,6.595679935393687,0.0,0.0,0.0
50,326.7798195711036,36.0,9.077217210308433,1046.3976949845544,94.5,11.072991481318036,894.5813677327699,77.5,11.542985390100256,124.97441801082206,11.5,10.867340696593223,83.5765271019234,7.0,11.939503871703343,191.90427207536425,16.5,11.63056194396147,0.0,0.0,0.0,86.55115480164744,10.0,8.655115480164744,0.0,0.0,0.0,9.519552924584048,1.0,9.519552924584048,0.0,0.0,0.0,189.72479993989373,67.0,2.8317134319387125,60.10216877825346,42.0,1.4310040185298443,63.49587248758728,10.0,6.349587248758728,80.79076247099205,47.0,1.718952392999831,161.20014474371362,40.0,4.030003618592841,0.0,0.0,0.0
60,522.7195303942491,71.0,7.362246906961254,755.5029074384538,75.0,10.073372099179384,1020.5693278904132,89.0,11.467071099892284,524.2874506058604,45.0,11.650832235685787,235.89571222733218,19.0,12.415563801438536,170.88903170724166,14.5,11.78545046256839,105.20140898078512,9.0,11.689045442309457,9.525153405917763,1.0,9.525153405917763,37.87639268185242,3.5,10.821826480529264,0.0,0.0,0.0,0.0,0.0,0.0,44.861532925454426,72.0,0.623076846186867,107.57408778303608,59.0,1.8232896234412894,3.237234581520667,10.0,0.3237234581520667,75.61790643891749,50.0,1.5123581287783496,21.953362632142955,40.0,0.5488340658035739,72.66839656580298,11.0,6.606217869618453
70,494.08159006277447,105.0,4.705538952978804,657.4396907064272,61.0,10.777699847646348,843.7365582225948,73.5,11.479408955409452,422.7712974261777,37.0,11.426251281788586,724.0134882446564,62.5,11.584215811914502,304.3455618790514,29.0,10.494674547553496,215.72478410492806,21.5,10.033710888601306,29.34064479313235,5.0,5.868128958626469,158.19565359544063,15.0,10.546376906362708,0.0,0.0,0.0,0.0,0.0,0.0,102.30805782825524,74.5,1.373262521184634,13.347562209509874,60.0,0.2224593701584979,0.0,10.0,0.0,3.45481127306158,50.0,0.06909622546123159,36.49080253745145,46.0,0.7932783160315533,116.25263705836684,20.0,5.812631852918342
80,530.4763637436349,172.0,3.0841649054862494,247.00644242066494,23.0,10.73941054002891,630.0155845360324,55.5,11.351632153802386,291.26336496058707,25.0,11.650534598423484,592.2561829219267,58.0,10.211313498653908,692.110298569537,66.5,10.407673662699805,271.471121490784,23.5,11.551962616629107,434.3632072845811,42.0,10.34198112582336,294.69635843055846,28.5,10.340223102826613,31.200550210605115,3.5,8.914442917315748,0.0,0.0,0.0,178.8980285184134,32.5,5.50455472364349,1.0631215124339235,59.5,0.017867588444267623,3.158815150750531,10.5,0.3008395381667172,81.77452740658173,61.0,1.3405660230587169,39.12672906211963,50.0,0.7825345812423926,122.87740593441049,37.0,3.3210109712002835
90,444.8587349037758,234.0,1.9011057047169908,170.14260350091786,20.0,8.507130175045893,465.5934957649572,80.0,5.819918697061965,88.50527725760026,23.0,3.8480555329391417,362.1574101422025,83.5,4.337214492720988,379.1627751888402,77.0,4.924191885569353,190.70837356553446,19.0,10.037282819238655,328.9728227749489,28.5,11.54290606227891,151.66777721577523,14.0,10.83341265826966,217.45925436259432,21.5,10.114383923841597,49.30764316814004,6.5,7.585791256636929,205.25104217820058,27.5,7.463674261025475,57.00165303381668,40.0,1.425041325845417,80.6283961077313,10.0,8.06283961077313,231.61045489011343,54.5,4.249733117249788,39.64025599997858,38.5,1.0296170389604826,84.20541636807727,29.5,2.8544208938331277
100,545.2893636979129,199.5,2.733280018535904,549.461374940176,84.0,6.541206844525905,484.62029033412955,115.0,4.214089481166344,57.88395690938202,30.0,1.929465230312734,432.08162939122974,122.0,3.541652699928113,77.89448050115539,80.0,0.9736810062644423,210.56152910084063,19.0,11.082185742149507,98.9467333180125,10.5,9.423498411239287,0.0,0.0,0.0,431.41874588272015,43.0,10.032994090295817,175.64812333705981,16.5,10.645340808306656,125.86026508428316,30.0,4.195342169476105,69.76687485242948,13.5,5.167916655735517,10.362281999999993,1.5,6.9081879999999956,193.23589662336883,27.0,7.156885060124772,120.3118464482979,18.0,6.683991469349883,16.220702142396448,3.5,4.634486326398985
