Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,1.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
20000,0.5,0.0,0.0,8.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
30000,0.6666666666666666,0.0,0.0,5.666666666666667,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,1.0,0.0,0.0
40000,2.5,0.0,0.0,4.25,0.0,7.25,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.5,0.0,0.0
50000,4.2,0.0,0.0,3.8,0.0,5.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8,0.0,0.0
60000,5.666666666666667,0.0,0.0,4.833333333333333,0.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,1.5,0.0,0.0
70000,7.5,0.0,0.0,3.8333333333333335,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.5,0.0,0.0
80000,9.5,0.0,0.0,3.5,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
90000,10.0,0.0,0.0,5.5,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
100000,8.666666666666666,0.0,0.0,6.833333333333333,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.5,0.0,0.0
110000,6.833333333333333,0.0,0.0,7.666666666666667,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
120000,4.666666666666667,0.0,0.0,6.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,0.3333333333333333,0.0,0.0
130000,6.333333333333333,0.0,0.0,5.333333333333333,0.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,0.6666666666666666,0.0,0.0
140000,6.166666666666667,0.0,0.0,4.5,0.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,1.1666666666666667,0.0,0.6666666666666666
150000,7.0,0.0,0.0,4.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.1666666666666667,0.0,1.0
160000,9.0,0.0,0.0,4.333333333333333,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.1666666666666667,0.0,1.0
170000,10.666666666666666,0.0,0.0,5.333333333333333,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.1666666666666667,0.0,1.0
180000,11.0,0.0,0.0,6.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,1.0
190000,7.333333333333333,0.0,0.0,8.0,0.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,1.0
200000,5.5,0.0,0.0,9.5,0.0,5.833333333333333,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.3333333333333333
210000,4.0,0.0,0.0,8.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.8333333333333334,0.0,0.0
220000,5.0,0.0,0.0,6.333333333333333,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.3333333333333333,0.0,0.0
230000,5.5,0.0,0.0,4.166666666666667,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.6666666666666667,0.0,0.5
240000,6.833333333333333,0.0,0.0,4.166666666666667,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.6666666666666667,0.0,0.8333333333333334
250000,8.166666666666666,0.0,0.0,4.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.8333333333333334
260000,9.833333333333334,0.0,0.0,4.333333333333333,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.8333333333333334
270000,10.333333333333334,0.0,0.0,5.833333333333333,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334
280000,7.333333333333333,0.0,0.0,7.5,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.8333333333333334
290000,5.166666666666667,0.0,0.0,8.5,0.0,5.166666666666667,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.3333333333333333
300000,4.0,0.0,0.0,7.333333333333333,0.0,6.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8333333333333334,0.0,0.0
