Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E1_D4,E1_T4,E1_D5,E1_T5,E1_D6,E1_T6,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E2_D4,E2_T4,E2_D5,E2_T5,E2_D6,E2_T6,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E3_D4,E3_T4,E3_D5,E3_T5,E3_D6,E3_T6,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E4_D4,E4_T4,E4_D5,E4_T5,E4_D6,E4_T6,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E5_D4,E5_T4,E5_D5,E5_T5,E5_D6,E5_T6,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E6_D4,E6_T4,E6_D5,E6_T5,E6_D6,E6_T6,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,E7_D4,E7_T4,E7_D5,E7_T5,E7_D6,E7_T6,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R1_D4,off_R1_T4,off_R1_D5,off_R1_T5,off_R1_D6,off_R1_T6,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R2_D4,off_R2_T4,off_R2_D5,off_R2_T5,off_R2_D6,off_R2_T6,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R3_D4,off_R3_T4,off_R3_D5,off_R3_T5,off_R3_D6,off_R3_T6,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,off_R4_D4,off_R4_T4,off_R4_D5,off_R4_T5,off_R4_D6,off_R4_T6,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R1_D4,on_R1_T4,on_R1_D5,on_R1_T5,on_R1_D6,on_R1_T6,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R2_D4,on_R2_T4,on_R2_D5,on_R2_T5,on_R2_D6,on_R2_T6,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R3_D4,on_R3_T4,on_R3_D5,on_R3_T5,on_R3_D6,on_R3_T6,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R4_D4,on_R4_T4,on_R4_D5,on_R4_T5,on_R4_D6,on_R4_T6,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R5_D4,on_R5_T4,on_R5_D5,on_R5_T5,on_R5_D6,on_R5_T6,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3,on_R6_D4,on_R6_T4,on_R6_D5,on_R6_T5,on_R6_D6,on_R6_T6
5000,0.07089829842176158,0.12666666666666657,0.006802560827693506,0.01,0.0,0.04666666666666667,0.0013930517133524838,0.01,0,0,0,0,0.07968546331119272,0.12333333333333323,0.04191956661873896,0.07333333333333332,0.022772034311423064,0.05,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0018837630179895995,0.0033333333333333335,0.02268172569080805,0.043333333333333335,0.015722278751079132,0.03666666666666667,0,0,0.008526348653802394,0.1799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.010358433815931475,0.13999999999999987,0.0,0.21333333333333307,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0007101523407989764,0.13333333333333322,0.0,0.15999999999999984,0.0,0.0,0,0,0,0,0,0,0.003796568271752629,0.013333333333333334,0.011229491389404659,0.04666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005270772570334062,0.016666666666666666,0.005926717584959909,0.006666666666666667,0.01584172522618983,0.12333333333333323,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012093402739585531,0.03666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
10000,0.006302053507979693,0.013333333333333334,0.0,0.0,0.0,0.08666666666666663,0.012797957085696058,0.08666666666666663,0,0,0,0,0.14388243517683963,0.22666666666666638,0.14224935614263376,0.20999999999999974,0.09612300654648512,0.1566666666666665,0,0,0,0,0,0,0.0,0.0,0.01794768014619958,0.03666666666666667,0.0331859039023833,0.060000000000000005,0.03472422543005641,0.0833333333333333,0.038630378264733214,0.07999999999999997,0,0,0.04136259005265429,0.2633333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.06288958022084916,0.22666666666666638,0.05889699141607408,0.3866666666666672,0.010006471244817823,0.03666666666666667,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.1666666666666665,0.0,0.17333333333333314,0.0,0.0,0,0,0,0,0,0,0.024495646932952593,0.08666666666666663,0.013852248614870787,0.05666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010334289890683161,0.07999999999999997,0.02000125434387756,0.253333333333333,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.009679052681372787,0.03666666666666667,0,0,0,0
15000,0.0,0.0,0.000424944497411981,0.0033333333333333335,0.015259007069911535,0.11333333333333324,0.008375132339454902,0.043333333333333335,0,0,0,0,0.13027782310226255,0.20999999999999974,0.06994721794973274,0.11666666666666657,0.05478954936569702,0.07999999999999997,0,0,0,0,0,0,0.017301105638978333,0.05,0.027717665587263136,0.060000000000000005,0.043858229887996765,0.0833333333333333,0.0722823787657726,0.14666666666666653,0.03833719558279695,0.05333333333333334,0,0,0.026925424936904755,0.1933333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.06497981763431018,0.16333333333333316,0.06556027814747092,0.2699999999999998,0.028660728009295727,0.06999999999999999,0,0,0,0,0,0,0.0,0.0,0.039523929794934375,0.06333333333333334,0.05714539959235587,0.11666666666666657,0,0,0,0,0,0,0.0,0.1666666666666665,0.0,0.15999999999999984,0.0,0.0,0,0,0,0,0,0,0.019550114741353895,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007453304065187453,0.030000000000000002,0.027208843695795536,0.253333333333333,0.006845229999825427,0.02,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027636779683650626,0.0033333333333333335,0,0,0,0,0.0,0.0,0,0,0,0,0.008785307166404856,0.03333333333333333,0,0,0,0
20000,0.01418583405633965,0.016666666666666666,0.055482984895969305,0.1199999999999999,0.02040417336465138,0.03666666666666667,0.0,0.0,0,0,0,0,0.029772999798333595,0.05333333333333334,0.0748374161440237,0.12666666666666657,0.050422370327968674,0.08666666666666663,0,0,0,0,0,0,0.043092879772431376,0.09666666666666661,0.09304532684211,0.1566666666666665,0.09354022786708667,0.13666666666666655,0.05449755543615602,0.08666666666666663,0.03954485100752257,0.06666666666666667,0,0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.046791135268712813,0.10666666666666659,0.05791179906490613,0.26666666666666644,0.01006679208213487,0.030000000000000002,0,0,0,0,0,0,0.12242091226342383,0.1799999999999998,0.08208390661404179,0.13333333333333322,0.037937054952983815,0.06333333333333334,0,0,0,0,0,0,0.0,0.1666666666666665,0.0,0.17333333333333314,0.0,0.0,0,0,0,0,0,0,0.0030836081772062053,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004605524333649008,0.016666666666666666,0.00984001897789848,0.04,0.0,0.0,0.010611009580054905,0.03666666666666667,0.020097834488595583,0.2166666666666664,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027281134800792323,0.043333333333333335,0.012164784758430103,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0035254381323538697,0.07999999999999997,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
25000,0.04723107514281454,0.07666666666666665,0.0019086910547081721,0.0033333333333333335,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.02133729745038902,0.04,0.07266810198247431,0.12666666666666657,0,0,0,0,0,0,0.1005059637428888,0.17333333333333314,0.040413631662458184,0.07333333333333332,0.01752074146520329,0.03666666666666667,0.05790948059242204,0.13333333333333322,0.04268993498298121,0.07333333333333332,0,0,0.0,0.08666666666666663,0.022198368327252034,0.023333333333333334,0.05548510153157596,0.06333333333333334,0.01687398672303204,0.02,0,0,0,0,0.05229983459833971,0.12333333333333323,0.029800028655370698,0.11666666666666657,0.00804656111888416,0.05666666666666667,0,0,0,0,0,0,0.14939448202104638,0.22666666666666638,0.09081053444415053,0.12666666666666657,0.033423079518481044,0.043333333333333335,0,0,0,0,0,0,0.0,0.1666666666666665,0.00034194419257714743,0.15999999999999984,0.0023227884944328754,0.0033333333333333335,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004012435054673961,0.01,0.02699172000497467,0.06999999999999999,0.008176274184211784,0.03666666666666667,0.0028047369700431412,0.01,0.03952838380680073,0.13333333333333322,0.0109453162924811,0.12666666666666657,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077204418913576975,0.043333333333333335,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.011093226647763924,0.023333333333333334,0.030864975788954974,0.05333333333333334,0.002260448870906467,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.013951282620374114,0.043333333333333335,0.008962861146568038,0.043333333333333335,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
30000,0.0,0.0,0.0,0.0,0.0,0.0,0.0033658460695833244,0.016666666666666666,0,0,0,0,0.02304870017099056,0.030000000000000002,0.045270833775595105,0.1199999999999999,0.005892597650279422,0.01,0,0,0,0,0,0,0.021127502191435388,0.05333333333333334,0.023388964380072978,0.03666666666666667,0.0677802376311096,0.19666666666666643,0.050171917157309856,0.09666666666666661,0.009285906724536112,0.016666666666666666,0,0,0.06413176947252396,0.16333333333333316,0.0580355987172928,0.07333333333333332,0.041154237511189906,0.05,0.005268991414426934,0.006666666666666667,0,0,0,0,0.026223823233449184,0.07333333333333332,0.04335046104863138,0.12333333333333323,0.009284134899684554,0.03666666666666667,0,0,0,0,0,0,0.05272918600607995,0.06999999999999999,0.11241234239330211,0.17333333333333314,0.06536810649036875,0.09999999999999994,0,0,0,0,0,0,0.008891477504764428,0.18333333333333313,0.08203046894921436,0.2566666666666664,0.04237675177343535,0.060000000000000005,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.018575230807436945,0.03666666666666667,0.022905638315917177,0.05,0.025759486224682042,0.07666666666666665,0.010235355140914351,0.04666666666666667,0.04593493506615693,0.13666666666666655,0.014500680316192772,0.05333333333333334,0.014500863522488047,0.14999999999999986,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.020325290703679805,0.05,0.015997879419058406,0.03666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013136101682534816,0.07999999999999997,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
35000,0.0,0.0,0.0,0.0,0.0041183751584481995,0.01,0.023080015756617105,0.06666666666666667,0,0,0,0,0.036297222413102334,0.03666666666666667,0.029694509699294925,0.03333333333333333,0.0032966003565861484,0.0033333333333333335,0,0,0,0,0,0,0.036765195621366424,0.05,0.05236582754126968,0.09333333333333328,0.029089154736903145,0.1199999999999999,0.0,0.0,0.0,0.0,0,0,0.026399834470307297,0.10999999999999992,0.0026597808547521996,0.0033333333333333335,0.013037678171761947,0.016666666666666666,0.009095037821596989,0.013333333333333334,0,0,0,0,0.09730657966100331,0.12333333333333323,0.05244979383320647,0.0833333333333333,0.005478591120673111,0.01,0,0,0,0,0,0,0.0362669128754642,0.030000000000000002,0.03506938124677418,0.030000000000000002,0.057845653102203486,0.08666666666666663,0,0,0,0,0,0,0.07438038900633329,0.20999999999999974,0.0473272090746533,0.10999999999999992,0.04834811690792553,0.08666666666666663,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.019147981831047566,0.043333333333333335,0.021445432283359524,0.04,0.029462881695725047,0.05333333333333334,0.027455203961260048,0.07333333333333332,0.0021866677242364024,0.01,0.048275022420089284,0.14666666666666653,0.021215258053624696,0.07666666666666665,0.02070386665441948,0.13999999999999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004459711211855659,0.07333333333333332,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.007426701530352196,0.043333333333333335,0.010875217593944886,0.06333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012491346356668695,0.07999999999999997,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
40000,0.0,0.0,0.0007259230648840113,0.0033333333333333335,0.049870014147928805,0.12666666666666657,0.02138873859639131,0.03666666666666667,0,0,0,0,0.0,0.0,0.0,0.0,0.02687878529498069,0.030000000000000002,0,0,0,0,0,0,0.05002551094512281,0.10333333333333326,0.01173649699509479,0.023333333333333334,0.0,0.08666666666666663,0.027048733896581557,0.03666666666666667,0.01858493122473277,0.02,0,0,0.023752018959481737,0.10333333333333326,0.02894400469119647,0.04,0.030264345934405586,0.04666666666666667,0.01025730592101724,0.02,0,0,0,0,0.07668153428670946,0.09999999999999994,0.06967887056449147,0.08666666666666663,0.016530120034230978,0.02,0,0,0,0,0,0,0.0,0.0,0.021134480387461328,0.023333333333333334,0.02854564084913444,0.03333333333333333,0,0,0,0,0,0,0.11261787417309234,0.35333333333333367,0.09682395610682418,0.21333333333333307,0.029882324305924763,0.03666666666666667,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.004374200549393774,0.05666666666666667,0.024016934364686816,0.06666666666666667,0.03105786453607271,0.060000000000000005,0.03021583693225344,0.060000000000000005,0.007355498052894445,0.016666666666666666,0.0037218249496201424,0.0033333333333333335,0.031258185805301854,0.10999999999999992,0.05663561936076505,0.23666666666666636,0.0,0.07999999999999997,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004619757820198482,0.09666666666666661,0.0015660102038649927,0.006666666666666667,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0009068108261222524,0.08666666666666663,0.0028909297487590834,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
45000,0.0,0.0,0.030634619830474656,0.1566666666666665,0.004642486652770645,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0027296873189535382,0.0033333333333333335,0.03150147597549717,0.04,0.027327730732292506,0.11333333333333324,0.0018630739730465258,0.0033333333333333335,0.0,0.0,0,0,0.032552585764359564,0.10999999999999992,0.024090139116371836,0.05,0.01641311906673292,0.030000000000000002,0.0,0.0,0,0,0,0,0.017041763128258277,0.08999999999999996,0.0352335992688382,0.05,0.012018841042740936,0.013333333333333334,0,0,0,0,0,0,0.09517741683144643,0.10333333333333326,0.07252266695939687,0.07666666666666665,0.02561535036643668,0.030000000000000002,0,0,0,0,0,0,0.09656023169385737,0.37666666666666715,0.038741381943186375,0.14666666666666653,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0014902625723373294,0.10999999999999992,0.024404006092029893,0.07999999999999997,0.023593521482323875,0.05,0.0,0.0,0.007922859196724575,0.03666666666666667,0.006925702272149748,0.043333333333333335,0.024332347393507245,0.14999999999999986,0.018545796641632434,0.16999999999999982,0.0,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003296577872564618,0.15999999999999984,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.014535176742064051,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
50000,0.004260008317092776,0.05666666666666667,0.003792590351308727,0.10999999999999992,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.030245295614006934,0.05,0.0,0.0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0.030347923957481208,0.07999999999999997,0.005482952901288886,0.016666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0.07517086265900572,0.15999999999999984,0.04342581344288924,0.0833333333333333,0.0,0.0,0,0,0,0,0,0,0.08239865709856065,0.0833333333333333,0.08375210377645015,0.11666666666666657,0.03470437688001103,0.060000000000000005,0,0,0,0,0,0,0.055212125497149656,0.2933333333333333,0.04260299578468902,0.10666666666666659,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.17333333333333314,0.011119049150437061,0.08666666666666663,0.0,0.0,0.0,0.0,0.020820083503619313,0.08999999999999996,0.009107047027912873,0.03333333333333333,0.021441269909205637,0.17333333333333314,0.00026983795886888564,0.17333333333333314,0.005004637572046398,0.06333333333333334,0.004599880260476558,0.016666666666666666,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17333333333333314,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08666666666666663,0.002646639070342493,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
