Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E1_D4,E1_T4,E1_D5,E1_T5,E1_D6,E1_T6,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E2_D4,E2_T4,E2_D5,E2_T5,E2_D6,E2_T6,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E3_D4,E3_T4,E3_D5,E3_T5,E3_D6,E3_T6,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E4_D4,E4_T4,E4_D5,E4_T5,E4_D6,E4_T6,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E5_D4,E5_T4,E5_D5,E5_T5,E5_D6,E5_T6,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E6_D4,E6_T4,E6_D5,E6_T5,E6_D6,E6_T6,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,E7_D4,E7_T4,E7_D5,E7_T5,E7_D6,E7_T6,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R1_D4,off_R1_T4,off_R1_D5,off_R1_T5,off_R1_D6,off_R1_T6,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R2_D4,off_R2_T4,off_R2_D5,off_R2_T5,off_R2_D6,off_R2_T6,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R3_D4,off_R3_T4,off_R3_D5,off_R3_T5,off_R3_D6,off_R3_T6,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,off_R4_D4,off_R4_T4,off_R4_D5,off_R4_T5,off_R4_D6,off_R4_T6,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R1_D4,on_R1_T4,on_R1_D5,on_R1_T5,on_R1_D6,on_R1_T6,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R2_D4,on_R2_T4,on_R2_D5,on_R2_T5,on_R2_D6,on_R2_T6,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R3_D4,on_R3_T4,on_R3_D5,on_R3_T5,on_R3_D6,on_R3_T6,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R4_D4,on_R4_T4,on_R4_D5,on_R4_T5,on_R4_D6,on_R4_T6,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R5_D4,on_R5_T4,on_R5_D5,on_R5_T5,on_R5_D6,on_R5_T6,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3,on_R6_D4,on_R6_T4,on_R6_D5,on_R6_T5,on_R6_D6,on_R6_T6
5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.03235597150992223,0.060000000000000005,0.035583998957516294,0.24999999999999967,0.008064944436787338,0.03333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.02514653086291156,0.03666666666666667,0.03021541149523907,0.043333333333333335,0.014181636344391882,0.023333333333333334,0,0,0,0,0.027640023411298082,0.08666666666666663,0.0610019666044517,0.27999999999999986,0.01802178293064513,0.030000000000000002,0,0,0,0,0,0,0.0,0.0,0.03222027555627896,0.05333333333333334,0.054791896136832,0.10666666666666659,0,0,0,0,0,0,8.548613219847095e-05,0.40000000000000063,0.009138400091148474,0.02,0.04009897199025981,0.10666666666666659,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.030358713678968655,0.07333333333333332,0.014753296958483172,0.07666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002143794663970588,0.17333333333333314,0.015496169579172235,0.1299999999999999,0.0036379466292352203,0.043333333333333335,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0016594235630421935,0.09666666666666661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
10000,0.049192652789740575,0.07666666666666665,0.010835974896714538,0.016666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0.12966472207176802,0.26666666666666644,0.11946145391915312,0.22666666666666638,0.08064373156195905,0.1433333333333332,0,0,0,0,0,0,0.039431730475366675,0.09666666666666661,0.0720066562063178,0.29666666666666663,0.004842329331367037,0.013333333333333334,0.033340881037998864,0.08666666666666663,0.02441552159856811,0.043333333333333335,0,0,0.03017457203877722,0.04666666666666667,0.031707705567790415,0.04666666666666667,0.027291715118737975,0.043333333333333335,0.0,0.0,0,0,0,0,0.07226408597293675,0.2033333333333331,0.023305251824226363,0.13999999999999987,0.0,0.0,0,0,0,0,0,0,0.06840840804109685,0.11333333333333324,0.02898482726333913,0.04666666666666667,0.0,0.0,0,0,0,0,0,0,0.030114491376833186,0.37000000000000044,0.06643747473783171,0.22333333333333305,0.0,0.0,0,0,0,0,0,0,0.013454994062832803,0.06333333333333334,0.0007353105587715975,0.0033333333333333335,0.0,0.0,0.0,0.0,0,0,0,0,0.008509935101667804,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035452377565424998,0.0033333333333333335,0.001873955099373804,0.09333333333333328,0.0,0.07999999999999997,0.0,0.07999999999999997,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.13333333333333322,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00210983492554906,0.0033333333333333335,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006700600989436463,0.03666666666666667,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
15000,0.0,0.0,0.0,0.0,0.0,0.0,0.013749203970112627,0.023333333333333334,0,0,0,0,0.10018904063761531,0.22666666666666638,0.12636846218523173,0.3366666666666669,0.0655708785267744,0.1199999999999999,0,0,0,0,0,0,0.0762494642296809,0.1799999999999998,0.032360603689139206,0.15333333333333318,0.06603820186371204,0.1199999999999999,0.07183264446204357,0.12333333333333323,0.08102901755556803,0.15999999999999984,0,0,0.02966635279301879,0.04,0.006969265625829348,0.01,0.00207173751442601,0.0033333333333333335,0.007781790932285939,0.013333333333333334,0,0,0,0,0.09033571626834555,0.25999999999999973,0.05813987754793855,0.13999999999999987,0.012018881010153106,0.043333333333333335,0,0,0,0,0,0,0.04749859019287139,0.07999999999999997,0.054651099231948,0.08999999999999996,0.017847057612460696,0.02666666666666667,0,0,0,0,0,0,0.061393409992509154,0.34000000000000025,0.04595124565899645,0.12333333333333323,0.0,0.0,0,0,0,0,0,0,0.006004183999026455,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6.166252449189008e-05,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.016592113415624173,0.05,0.013213130465821885,0.060000000000000005,0.018948290367933114,0.08666666666666663,0.0,0.08666666666666663,0.0,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.17333333333333314,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.00077234553084611,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
20000,0.0,0.0,0.009493886433824553,0.016666666666666666,0.028966795336654444,0.04666666666666667,0.010003805385914603,0.016666666666666666,0,0,0,0,0.053572420935013264,0.15999999999999984,0.06752363464434344,0.18999999999999978,0.06264052910896341,0.1799999999999998,0,0,0,0,0,0,0.062016646964900904,0.10666666666666659,0.08614933396281217,0.22333333333333305,0.0799644226113328,0.11666666666666657,0.060852258652231934,0.12666666666666657,0.018716220966181384,0.03333333333333333,0,0,0.0,0.0,0.02144243696006968,0.03666666666666667,0.026636289308634372,0.043333333333333335,0.0,0.0,0,0,0,0,0.08143862912076856,0.15999999999999984,0.04068125915721793,0.07999999999999997,0.0050971245358707035,0.01,0,0,0,0,0,0,0.0167373133297132,0.030000000000000002,0.036288437940289485,0.05666666666666667,0.047536916496098196,0.07999999999999997,0,0,0,0,0,0,0.05797583308011309,0.20666666666666642,0.04122313812536786,0.09999999999999994,0.037860427706447784,0.06999999999999999,0,0,0,0,0,0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.021248218089083743,0.05,0.0378913160199792,0.12333333333333323,0.013090669056367191,0.05,0.015654561260419593,0.07999999999999997,0.006637325816364253,0.07999999999999997,0.0057065786607108995,0.14999999999999986,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.15999999999999984,0.0,0.0,0.012225060946477611,0.05666666666666667,0.0015335809925877283,0.006666666666666667,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
25000,0.004780569065460913,0.03666666666666667,0.021218663116931467,0.05,0.0,0.0,0.0,0.0,0,0,0,0,0.0163643719210827,0.11666666666666657,0.027875196378604295,0.060000000000000005,0.04071357528091994,0.2699999999999998,0,0,0,0,0,0,0.0700161178170244,0.11333333333333324,0.0456283560434672,0.18333333333333313,0.03385495023416,0.1199999999999999,0.04735249218490891,0.0833333333333333,0.02098335286018873,0.04666666666666667,0,0,0.0300517608029583,0.06666666666666667,0.02903135365731155,0.05,0.09056042479950956,0.13999999999999987,0.029883527089418525,0.04666666666666667,0,0,0,0,0.0009168475739900151,0.0033333333333333335,0.03501163541252869,0.11333333333333324,0.021512791671376146,0.03333333333333333,0,0,0,0,0,0,0.04562487610836629,0.07999999999999997,0.046331447054398074,0.06666666666666667,0.03495409565204916,0.05333333333333334,0,0,0,0,0,0,0.04893410521327031,0.14999999999999986,0.07840776077020783,0.2033333333333331,0.0016897228633851672,0.0033333333333333335,0,0,0,0,0,0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08666666666666663,0.0,0.0,0.01917548432004616,0.06333333333333334,0.023033790516718555,0.06999999999999999,0.033820900445702407,0.11333333333333324,0.0,0.0,0.029628852369688444,0.16333333333333316,0.002700609390852514,0.01,0.0,0.17333333333333314,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.17333333333333314,0.0,0.0,0.0014577759589427214,0.08666666666666663,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
30000,0.00014164789299648013,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.001175169557363777,0.0033333333333333335,0.03777498227460665,0.21999999999999972,0,0,0,0,0,0,0.046890914727006225,0.08666666666666663,0.034865817957405905,0.1299999999999999,0.05219082962229786,0.13666666666666655,0.013074110975709366,0.023333333333333334,0.024553689207408233,0.09666666666666661,0,0,0.07186281205165741,0.11666666666666657,0.09346055192970809,0.14666666666666653,0.035739409944607926,0.05,0.009046293543897174,0.02,0,0,0,0,0.008230211870180158,0.023333333333333334,0.02830524291566492,0.14666666666666653,0.0,0.0,0,0,0,0,0,0,0.08870756987050189,0.1199999999999999,0.053202414161473637,0.08999999999999996,0.01370151422313146,0.030000000000000002,0,0,0,0,0,0,0.04713918414153383,0.16999999999999982,0.025214776715079597,0.11333333333333324,0.0,0.0,0,0,0,0,0,0,0.00041650642455199987,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.0,0.0,0.01964276776565889,0.11333333333333324,0.04612222979565774,0.13999999999999987,0.0,0.0,0.0,0.0,0.018442707553803523,0.15999999999999984,0.0,0.0,0.0004501183425805153,0.15999999999999984,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.011014626832879942,0.15999999999999984,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
35000,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.0,0.0,0.004532970258314614,0.09666666666666661,0,0,0,0,0,0,0.04104751843767679,0.06333333333333334,0.053802432781629175,0.18333333333333313,0.003580022731148194,0.01,0.05440263584627714,0.13666666666666655,0.034392892982394015,0.08666666666666663,0,0,0.051657305186316956,0.0833333333333333,0.010900410565697,0.016666666666666666,0.04993367718542881,0.1199999999999999,0.004402995868749624,0.006666666666666667,0,0,0,0,0.0987573182241184,0.18666666666666645,0.08442103474851542,0.20999999999999974,0.0,0.0,0,0,0,0,0,0,0.03534279097276957,0.05666666666666667,0.02854387199608737,0.04,0.03549459334958891,0.043333333333333335,0,0,0,0,0,0,0.059867991751963764,0.15999999999999984,0.02746047175580238,0.05666666666666667,0.03758683201392968,0.060000000000000005,0,0,0,0,0,0,0.004264456062485033,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.004478258081148084,0.023333333333333334,0.037880762448440464,0.2033333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.005853435642260604,0.19999999999999976,0.0,0.0,0.024935634749499065,0.15999999999999984,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.011103309865345906,0.043333333333333335,0.027212418710803255,0.11666666666666657,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
40000,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.0,0.0,0.0,0.07999999999999997,0,0,0,0,0,0,0.03627439326933705,0.07333333333333332,0.0014128196321369249,0.0833333333333333,0.06175656039902758,0.15999999999999984,0.03304423276030198,0.07666666666666665,0.0,0.0,0,0,0.02556850902961064,0.05,0.02380176203895144,0.04,0.02735985850749857,0.12666666666666657,0.00773162633330679,0.013333333333333334,0,0,0,0,0.141724443370284,0.29666666666666663,0.08251472514332513,0.13333333333333322,0.019614660502951454,0.04,0,0,0,0,0,0,0.0,0.0,0.015351288145682197,0.030000000000000002,0.024520188131887905,0.04666666666666667,0,0,0,0,0,0,0.058494943501998006,0.11333333333333324,0.07587420489616449,0.18999999999999978,0.0016334684494708923,0.0033333333333333335,0,0,0,0,0,0,0.006009619261375214,0.043333333333333335,0.0,0.0,0.0,0.0,0.0036531071045050227,0.01,0,0,0,0,0.005088134028832563,0.07999999999999997,0.0,0.08666666666666663,0.005273142033016548,0.10999999999999992,0.0021692838865918513,0.01,0.0,0.0,0.005523936847642504,0.016666666666666666,0.003197725344308432,0.253333333333333,0.016126423468519918,0.07666666666666665,0.019574752141468088,0.05666666666666667,0.008538724408698854,0.02,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.04156468608645171,0.13999999999999987,0.003154250295709537,0.01,0.0,0.0,0.007301602181078886,0.07999999999999997,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.006164577759000693,0.03666666666666667,0,0,0,0
45000,0.0,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.08666666666666663,0.0010624039745715155,0.0033333333333333335,0.021593508815102296,0.13999999999999987,0,0,0,0,0,0,0.004350688599763398,0.016666666666666666,0.05547360990222664,0.21999999999999972,0.02513413251905769,0.10999999999999992,0.0,0.0,0.0,0.0,0,0,0.012822678690105064,0.04,0.026545485713270926,0.06333333333333334,0.0,0.08666666666666663,0.0,0.0,0,0,0,0,0.03595522490768897,0.14666666666666653,0.06079558450058309,0.1199999999999999,0.02160042866561492,0.02666666666666667,0,0,0,0,0,0,0.03880670816071196,0.04666666666666667,0.08529295691690121,0.10333333333333326,0.04786127040134058,0.060000000000000005,0,0,0,0,0,0,0.03817600786534932,0.12333333333333323,0.04718096951900756,0.10999999999999992,0.018842790460420127,0.03666666666666667,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00031238207882301955,0.0033333333333333335,0.016248616428191594,0.0833333333333333,0,0,0,0,0.014777114812225538,0.05666666666666667,0.003042193184582453,0.07999999999999997,0.006851812963138246,0.17333333333333314,0.0,0.0,0.02354972520764953,0.06999999999999999,0.003721054881147355,0.016666666666666666,0.0036444480001607675,0.3433333333333336,0.004450623139201956,0.08999999999999996,0.012361208544867417,0.08666666666666663,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.009094373806372978,0.030000000000000002,0.0,0.0,0.011141551546860773,0.05,0.01796901901288318,0.09999999999999994,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.002412155350558227,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
50000,0.0,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.07999999999999997,0.025390156422563613,0.07999999999999997,0.013500156484289622,0.06999999999999999,0,0,0,0,0,0,0.004113020314495974,0.13666666666666655,0.004738873820712429,0.10333333333333326,0.0,0.07999999999999997,0.0,0.0,0.002803508741495292,0.01,0,0,0.0042850113372053765,0.07999999999999997,0.0,0.0,0.0,0.07999999999999997,0.0,0.0,0,0,0,0,0.026366167751933258,0.15999999999999984,0.008860558582978335,0.07999999999999997,0.0,0.0,0,0,0,0,0,0,0.14495303307579033,0.18333333333333313,0.04246901417834219,0.05666666666666667,0.0,0.0,0,0,0,0,0,0,0.025116659753381336,0.1433333333333332,0.007946060889076803,0.02,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.01108550285735642,0.07999999999999997,0.0,0.0,0,0,0,0,0.0,0.0,0.01787498478401806,0.08666666666666663,0.002187105071878218,0.15999999999999984,0.01626628312906422,0.06333333333333334,0.00612561131981593,0.016666666666666666,0.0,0.0,0.0,0.23999999999999969,0.02285240436718459,0.20999999999999974,0.00395015573133738,0.030000000000000002,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.005653291569561417,0.016666666666666666,0.020505212997398607,0.06666666666666667,0.021554245838942183,0.07666666666666665,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.018565852528056856,0.07999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.005835355786723655,0.030000000000000002,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
