Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
620000,0,0,3,1,1,11,9,10,10,10,8,7,7,9,4,4,2,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,1,0
630000,8,0,2,0,4,3,2,0,6,2,0,7,6,8,4,2,1,9,1,0,1,0,2,5,0,3,0,1,0,6,1,0,0,0
640000,11,8,8,0,4,0,0,0,3,1,0,0,0,0,0,2,0,2,2,0,3,0,3,0,2,4,1,0,0,3,0,2,0,3
650000,14,17,14,8,8,0,0,1,1,3,0,0,2,0,3,3,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,5,0,4
660000,12,16,16,13,13,8,6,10,10,5,3,0,0,0,0,2,2,0,2,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0
670000,7,13,12,14,13,14,9,7,7,15,11,6,4,0,1,3,5,4,2,1,3,0,3,0,0,0,0,0,3,0,1,0,0,0
680000,12,10,9,14,14,16,16,7,7,6,4,9,8,8,1,2,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
690000,5,6,6,15,15,13,11,13,13,10,10,4,3,6,0,3,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
700000,0,0,2,10,10,14,13,14,14,10,10,9,9,9,3,2,1,0,0,3,0,0,0,5,1,0,0,0,1,0,0,0,3,0
710000,0,0,4,0,0,14,13,7,7,13,11,8,8,9,4,1,1,3,1,4,0,0,1,6,2,0,0,0,2,0,1,0,1,0
720000,8,0,1,0,3,3,2,0,5,1,0,6,6,7,4,2,1,7,1,1,0,0,1,4,1,2,1,1,2,5,1,0,1,0
730000,10,14,12,0,6,1,0,0,1,1,0,0,0,0,2,1,1,0,2,0,4,0,1,0,0,5,0,1,0,1,1,2,2,4
740000,13,13,13,11,10,0,0,0,3,1,0,0,1,0,0,3,0,0,3,0,1,0,1,0,0,0,0,0,1,3,0,3,0,2
750000,7,11,11,15,15,9,8,14,14,7,5,1,1,0,0,2,1,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
760000,11,8,8,14,13,14,13,10,10,16,13,8,7,0,0,3,1,3,2,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0
770000,7,9,8,8,8,13,11,13,13,10,6,11,10,8,1,1,2,0,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0
780000,4,5,4,10,10,14,9,13,14,15,13,11,9,14,1,1,5,0,2,1,2,0,5,0,1,0,0,0,1,1,1,0,0,0
790000,0,0,1,6,6,9,9,11,11,11,11,8,8,10,4,1,0,0,0,2,0,0,0,5,2,0,0,0,2,0,1,0,0,0
800000,0,0,6,0,0,8,6,6,6,12,10,13,13,11,2,1,2,4,2,5,0,0,1,5,0,0,0,0,3,0,1,0,0,0
810000,9,0,2,0,2,1,0,0,5,1,1,6,6,9,0,3,1,6,0,0,0,0,2,0,0,2,0,0,1,5,1,0,0,0
820000,10,8,7,0,4,0,0,0,7,1,0,0,0,0,1,2,0,0,2,0,3,0,2,0,0,4,0,0,1,7,1,2,0,3
830000,10,15,15,7,7,1,1,0,1,3,0,0,1,0,0,1,0,0,2,1,2,0,3,0,0,0,0,0,1,1,0,2,0,3
840000,11,8,7,14,14,9,3,9,9,9,5,0,0,0,1,0,6,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
850000,11,13,11,10,10,14,10,6,6,9,9,9,9,0,2,0,4,4,0,1,0,0,2,0,0,0,1,0,2,0,0,0,0,0
860000,9,13,11,8,6,14,10,10,10,10,7,12,12,0,2,1,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
870000,8,6,5,9,9,6,5,9,9,12,9,8,8,12,1,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
880000,0,0,0,0,0,7,6,5,5,11,6,11,11,11,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
