Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
120000,0,0,1,7,7,7,7,15,15,14,11,11,11,8,4,2,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0
130000,0,0,3,0,0,6,6,3,4,13,10,12,11,10,4,2,0,8,3,2,1,0,2,5,0,0,0,0,3,1,1,0,0,0
140000,7,2,1,0,2,0,0,0,4,1,0,6,6,6,1,3,0,2,0,0,0,0,2,0,0,2,0,0,0,4,2,0,1,0
150000,10,13,12,0,1,0,0,0,3,1,0,0,0,0,1,3,0,0,4,0,5,0,1,0,0,1,0,0,0,3,0,4,1,4
160000,9,13,12,14,13,1,1,2,2,0,0,1,1,0,1,2,0,0,3,2,2,0,0,0,0,0,0,0,0,0,1,3,0,2
170000,12,11,9,8,8,14,11,7,7,11,9,0,0,0,2,1,3,1,1,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0
180000,15,12,9,15,15,9,6,11,11,11,11,7,7,0,3,3,3,4,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1
190000,14,13,11,9,9,15,13,7,7,7,6,11,11,15,2,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0
200000,5,8,8,13,13,12,10,13,13,10,8,10,10,9,0,3,2,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
210000,0,0,1,8,8,12,9,8,8,15,11,14,14,12,5,1,3,0,1,4,0,0,1,6,1,0,0,0,1,0,2,0,0,0
220000,2,0,3,0,0,7,7,5,5,9,9,11,10,10,4,3,0,7,0,4,2,0,2,5,0,0,1,0,2,0,1,0,0,0
230000,10,0,1,0,6,0,0,0,1,1,0,5,5,10,1,3,0,4,0,0,0,0,4,1,0,4,0,2,0,1,1,0,0,0
240000,11,19,16,0,1,0,0,1,3,0,0,0,0,0,3,4,0,0,4,0,5,0,3,0,0,1,0,0,1,2,0,4,0,5
250000,10,14,12,5,5,0,0,3,3,2,0,0,0,0,2,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0
260000,16,13,13,18,18,9,8,10,10,6,5,0,0,0,0,2,1,1,0,6,0,0,1,0,0,0,0,0,0,0,2,0,0,0
270000,9,14,14,14,14,16,11,8,8,9,8,10,10,0,0,2,5,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0
280000,10,12,11,16,16,11,7,10,10,10,9,7,7,13,1,0,4,0,1,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0
290000,5,5,3,13,13,18,15,8,8,9,8,8,7,12,2,0,3,0,1,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0
300000,0,0,2,5,5,12,10,14,14,8,5,10,9,11,8,2,2,0,1,3,2,0,0,9,0,0,1,0,0,0,1,0,0,0
310000,1,0,3,1,1,7,6,5,5,15,14,6,6,10,6,4,1,6,1,5,0,0,3,7,0,0,0,0,2,0,2,0,0,0
320000,10,0,1,0,3,0,0,0,4,1,1,6,6,3,0,6,0,5,0,0,1,1,4,1,0,3,0,0,0,4,2,0,0,1
330000,9,15,15,2,1,0,0,0,1,1,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,2,0,2
340000,9,8,8,12,12,0,0,3,3,2,0,0,0,0,0,1,0,0,3,2,2,0,1,0,0,0,0,0,2,0,0,3,0,2
350000,13,9,8,12,12,13,10,7,7,10,8,0,0,0,1,2,3,1,2,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0
360000,14,16,15,6,6,15,11,12,12,10,8,12,11,0,1,1,4,5,1,1,2,0,1,0,0,0,1,0,2,0,3,0,0,0
370000,6,12,11,14,14,9,5,9,9,12,10,9,9,13,1,0,4,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
380000,2,5,3,13,13,12,9,7,7,7,4,10,9,15,2,1,3,0,3,1,1,0,3,0,0,0,1,0,0,0,0,0,2,0
390000,0,0,1,5,6,11,7,8,8,11,9,7,6,10,6,3,4,0,2,5,1,0,2,7,0,0,1,1,1,0,1,0,1,0
400000,0,0,2,1,1,8,6,2,2,7,5,7,7,8,5,4,2,9,2,5,0,0,1,6,1,0,0,0,2,0,1,0,2,0
410000,10,0,1,0,5,0,0,0,7,0,0,4,4,4,2,4,0,4,0,0,0,0,3,2,0,4,0,1,1,7,1,0,1,0
420000,9,11,10,1,4,0,0,0,3,1,0,0,0,0,1,2,0,0,5,0,4,0,4,0,0,1,0,2,0,3,0,5,2,4
430000,11,15,13,8,8,3,1,3,3,4,1,0,1,0,2,1,2,0,4,1,2,0,0,0,0,0,0,0,1,0,0,4,0,3
440000,12,10,10,13,12,14,11,7,7,7,5,0,0,0,0,4,3,2,1,2,0,0,1,0,0,0,1,0,2,0,2,0,0,0
450000,11,10,10,10,10,16,14,11,11,11,9,6,4,1,0,1,2,5,1,1,2,0,0,0,0,0,1,0,2,0,4,0,0,0
460000,12,14,12,14,14,9,8,10,10,9,6,10,8,10,2,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
470000,5,8,8,13,13,13,12,13,13,11,10,6,5,7,0,1,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0
480000,0,0,1,9,9,12,12,9,9,11,11,9,9,7,7,0,0,0,0,3,0,0,2,8,1,0,0,0,0,0,1,0,1,0
490000,0,0,4,0,0,10,6,6,6,11,8,10,8,7,5,3,4,4,3,3,2,0,2,5,0,0,0,0,0,0,0,0,2,0
500000,12,0,2,0,2,0,0,0,4,0,0,3,3,5,1,3,0,4,0,0,0,0,2,2,0,1,0,1,5,4,4,0,1,0
510000,13,15,14,0,1,0,0,0,3,0,0,0,1,0,1,4,0,0,4,1,2,0,1,0,0,1,1,0,0,3,0,4,1,3
520000,9,17,17,13,13,1,1,6,7,3,0,0,1,0,0,3,0,0,4,1,0,0,1,0,0,0,0,0,2,1,0,4,0,1
530000,10,9,9,14,14,10,9,8,8,11,9,0,0,0,0,2,1,0,2,6,0,0,1,0,0,0,0,0,0,0,1,1,0,0
540000,12,12,12,13,13,13,12,10,10,11,9,7,7,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0
550000,9,9,8,13,13,18,15,13,13,12,7,15,15,14,1,0,3,0,2,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0
560000,6,9,8,14,14,11,9,15,15,13,10,8,7,11,1,0,2,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
570000,0,0,0,8,8,12,11,12,12,12,8,10,9,8,6,1,1,0,4,5,2,0,2,6,2,0,0,0,2,0,0,0,1,1
580000,0,0,3,0,0,10,6,3,5,12,9,9,9,11,4,6,4,5,3,4,0,0,2,4,0,0,0,0,3,2,4,0,0,0
590000,8,1,3,0,2,0,0,0,8,0,0,7,7,8,2,2,0,2,0,0,0,0,1,3,0,2,1,0,1,8,1,0,0,0
600000,10,11,10,0,1,1,1,0,4,2,0,0,0,0,1,2,0,0,4,0,2,0,2,0,0,1,0,0,1,4,0,4,0,2
610000,8,14,13,10,10,3,3,3,3,3,0,1,1,0,1,3,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,5,0,1
620000,7,9,9,11,10,9,8,11,11,9,6,0,0,0,0,1,1,1,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
630000,10,7,7,12,12,14,11,10,10,17,10,6,6,1,0,1,3,4,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
640000,15,8,7,9,9,11,9,11,11,16,10,11,11,9,1,0,2,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
650000,8,6,6,7,7,10,8,12,12,9,6,9,9,10,0,0,2,0,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
660000,0,0,1,7,7,6,6,8,8,9,7,8,8,12,5,1,0,1,2,3,0,0,1,6,0,0,0,0,1,0,1,0,0,0
670000,0,0,4,1,1,6,6,2,3,8,8,6,6,10,4,3,0,3,0,4,0,0,1,7,0,0,0,0,0,1,2,0,0,0
680000,8,0,1,0,4,0,0,0,5,0,0,5,4,2,0,3,0,3,0,0,2,0,3,0,0,3,0,1,1,5,1,0,0,0
690000,9,16,16,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,4,0,4,0,3,0,0,0,0,0,1,1,0,4,0,4
700000,10,15,15,11,11,2,1,1,1,1,0,0,1,0,0,1,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1
710000,10,12,10,18,18,9,7,7,7,6,5,0,0,0,2,0,2,0,1,5,0,0,3,0,0,0,0,0,2,0,1,0,0,0
720000,13,10,8,15,14,18,14,11,11,10,10,10,10,0,2,1,4,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
