Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
560000,12,13,12,13,13,12,9,10,10,13,10,1,1,0,1,2,3,4,3,6,0,0,2,0,0,0,0,0,1,0,4,0,0,0
570000,6,13,12,17,17,17,12,10,10,13,12,6,6,4,1,1,5,3,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0
580000,5,9,8,12,12,14,13,10,10,9,7,10,9,15,1,0,1,0,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0
590000,0,1,1,12,12,14,11,12,12,13,8,13,11,12,2,1,3,0,4,0,2,0,3,2,0,0,0,0,1,0,0,0,0,0
600000,0,0,5,4,4,9,9,11,11,13,10,7,7,9,4,2,0,1,1,7,0,0,2,7,0,0,0,0,1,0,1,0,0,0
610000,2,0,1,1,2,5,3,1,3,7,6,9,8,9,2,1,2,5,1,2,1,0,1,2,0,1,2,0,2,2,3,0,0,0
620000,12,3,5,0,5,0,0,0,7,0,0,3,3,3,0,2,0,3,1,1,1,0,2,0,0,2,1,3,0,7,1,1,0,1
630000,12,15,15,1,1,0,0,0,4,3,0,0,1,0,0,1,0,0,5,0,2,1,2,0,0,0,0,0,1,4,0,5,0,2
640000,6,10,10,13,13,4,4,6,6,5,4,0,0,0,0,3,0,0,3,4,1,0,3,0,0,0,0,0,2,0,0,3,0,1
650000,4,11,9,14,14,16,11,10,10,11,10,2,2,0,2,2,5,4,1,5,0,0,1,0,0,0,0,0,2,0,2,0,0,0
660000,9,4,3,14,14,14,10,10,10,15,13,10,9,5,1,4,4,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
670000,2,5,5,6,6,20,16,12,12,8,5,14,14,12,0,2,4,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0
680000,0,0,0,4,4,10,9,17,17,14,10,8,8,7,3,2,1,0,1,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0
690000,0,0,3,1,1,6,6,10,10,13,10,9,9,14,5,1,0,1,1,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0
700000,2,0,6,0,0,0,0,1,4,9,8,9,9,8,3,0,0,8,0,2,0,0,1,6,0,0,0,0,3,3,0,0,1,0
710000,10,4,6,0,10,0,0,0,7,1,0,2,2,1,3,1,0,3,1,0,0,0,2,3,0,7,1,3,2,7,0,1,0,0
720000,12,10,9,6,6,0,0,0,4,2,0,0,0,0,1,2,0,0,3,0,3,0,4,0,0,0,0,0,0,4,0,3,0,3
730000,9,12,11,8,8,7,5,4,4,6,3,0,0,0,1,5,2,0,1,3,2,0,3,0,0,0,0,0,0,0,0,1,0,2
740000,10,7,7,12,12,12,9,5,5,11,11,6,6,0,0,3,3,1,0,2,0,0,3,0,0,0,0,0,1,0,3,0,0,0
750000,10,13,12,15,15,12,11,10,10,12,8,8,8,1,1,3,1,3,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
760000,7,10,9,7,7,11,11,11,11,7,4,9,8,11,1,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
770000,1,1,2,15,15,9,6,11,11,12,11,11,11,17,4,2,3,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
