Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
220000,10,9,9,11,11,15,10,12,12,13,10,9,8,0,0,3,5,7,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
230000,15,10,9,11,10,11,7,11,11,12,7,10,9,10,1,0,4,1,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0
240000,7,10,10,12,12,14,10,9,9,15,12,7,7,11,0,1,4,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0
250000,0,0,0,11,11,12,10,12,12,8,6,9,9,10,3,0,2,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0
260000,0,0,2,0,0,12,9,4,4,10,7,9,9,9,3,1,3,4,2,7,0,0,2,5,0,0,0,0,0,0,2,0,1,0
270000,6,0,1,0,1,0,0,0,4,2,0,3,3,9,5,2,0,8,1,0,0,0,2,5,0,1,0,0,0,4,2,0,1,0
280000,13,13,13,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,3,0,3,0,0,3,1,0,0,0,0,2,0,4
290000,6,17,17,10,10,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,5,1,0,0,0,0,0,0,1,0,0,4,0,4
300000,13,5,5,16,16,10,9,10,10,8,5,1,1,0,0,2,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310000,8,14,11,12,12,16,12,9,9,10,7,10,9,0,3,0,4,6,2,2,1,0,2,0,0,0,0,0,2,0,2,0,0,0
320000,10,9,8,10,10,14,12,12,12,9,7,8,8,8,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330000,5,7,6,9,9,9,7,12,12,14,12,8,8,12,1,3,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
340000,0,0,1,7,7,11,9,6,6,13,10,9,9,12,2,2,2,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0
350000,0,0,4,0,0,7,3,7,8,6,5,10,9,10,1,0,4,2,1,4,1,0,0,5,0,0,0,0,1,1,1,0,1,0
360000,12,0,1,0,4,0,0,0,2,1,0,2,2,9,3,2,0,8,0,0,0,0,3,3,0,3,1,1,1,2,1,0,1,0
370000,10,12,12,0,3,0,0,0,2,0,1,0,0,0,0,3,0,0,4,0,3,0,5,0,0,2,1,1,1,2,2,5,0,3
380000,11,15,15,10,9,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,2,0,1
390000,15,12,12,15,15,9,7,7,7,5,4,1,1,0,0,0,2,1,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0
400000,13,14,14,12,12,17,14,9,9,10,6,5,4,0,0,0,3,3,3,2,1,0,2,0,0,0,0,0,2,0,0,0,0,0
410000,7,13,12,18,18,15,12,13,13,10,7,11,11,8,1,0,3,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0
420000,6,8,7,12,11,15,14,10,10,12,10,3,3,10,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
430000,0,0,0,11,11,14,11,15,15,13,10,12,11,6,4,1,3,0,2,6,1,0,1,4,0,0,0,0,0,0,0,0,3,0
440000,0,0,3,2,2,11,7,5,5,12,11,12,11,10,3,2,4,2,0,2,1,0,0,5,0,0,0,0,1,0,1,0,3,0
450000,5,0,3,0,4,0,0,0,6,1,1,8,8,7,3,2,0,6,0,0,0,0,0,4,0,2,0,2,2,6,1,0,2,0
460000,13,9,9,1,4,0,0,0,1,1,1,0,1,0,0,1,0,0,2,0,3,0,2,0,0,4,0,0,0,1,1,3,1,4
470000,10,14,13,7,7,2,2,1,2,1,0,0,1,0,1,3,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,1,4
480000,13,14,12,13,13,8,6,9,9,6,2,0,0,0,2,2,2,0,2,4,0,0,2,0,0,0,0,0,1,0,1,1,0,0
490000,13,11,11,16,16,9,6,9,9,15,10,6,5,0,0,1,3,5,1,1,1,0,2,0,0,0,0,0,2,0,3,0,0,0
500000,11,12,12,12,12,14,13,8,8,6,4,8,8,8,0,1,1,2,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0
510000,11,8,8,9,8,14,13,13,13,11,6,7,6,14,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0
520000,0,0,0,13,13,12,10,10,10,14,11,2,2,13,6,0,2,0,1,1,0,0,1,6,0,0,0,0,1,0,0,0,1,0
530000,0,0,2,3,3,13,12,8,8,7,5,14,13,2,5,3,1,2,1,0,1,0,1,6,0,0,0,0,3,0,1,0,2,0
540000,7,0,0,0,2,3,2,0,4,0,0,4,4,3,5,3,1,5,0,0,0,0,3,5,0,2,0,0,3,4,3,0,1,0
550000,13,13,12,0,5,0,0,0,4,2,0,1,2,0,1,3,0,0,4,0,2,0,2,0,0,5,0,0,0,4,1,4,2,3
560000,10,20,19,6,6,0,0,3,4,2,1,0,1,0,1,2,0,0,3,0,5,0,3,0,0,0,0,0,3,1,1,4,1,6
570000,14,13,13,17,16,13,10,10,10,8,8,1,1,0,0,1,3,0,1,4,0,0,1,0,0,0,0,0,1,0,1,1,1,0
580000,13,13,13,16,16,17,14,11,11,11,10,3,2,1,0,4,3,3,0,2,1,0,3,0,0,0,0,0,1,0,2,0,0,0
590000,14,12,10,17,17,17,14,14,14,13,7,12,11,9,2,0,3,2,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
600000,7,9,8,9,9,15,14,10,10,11,8,7,7,12,1,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0
610000,0,0,0,10,10,15,9,13,13,12,5,9,8,8,3,2,6,1,4,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0
620000,0,0,2,1,1,8,8,11,11,15,11,6,5,11,5,2,0,6,3,4,1,0,1,6,0,0,0,0,4,0,2,0,2,0
630000,6,1,2,0,5,0,0,0,6,1,0,4,4,2,4,2,0,3,1,0,0,0,3,4,0,4,1,1,2,6,1,0,2,0
640000,12,13,11,0,5,0,0,0,6,2,0,0,0,0,2,2,0,0,2,0,3,0,3,0,0,5,0,0,0,6,2,2,1,3
650000,7,15,13,6,6,1,0,2,4,3,1,0,1,0,2,3,1,0,3,0,2,0,3,0,0,0,0,0,1,2,0,4,0,3
660000,11,6,6,20,20,10,7,8,8,9,8,1,1,0,0,3,3,0,2,8,0,0,1,0,0,0,0,0,0,0,1,1,0,0
670000,8,10,9,7,7,20,14,9,9,14,11,8,6,0,1,4,6,5,2,2,2,0,3,0,0,0,1,0,3,0,0,0,0,0
680000,11,11,10,6,6,11,9,12,12,13,9,14,14,6,1,1,2,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
690000,10,11,10,9,9,7,6,10,10,14,10,11,11,12,1,1,1,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0
700000,0,0,0,12,12,10,10,10,10,7,7,12,11,13,5,2,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,1,0
710000,0,0,4,3,3,8,6,7,7,11,8,9,9,12,5,3,2,7,3,6,0,0,1,6,0,0,0,0,3,0,2,0,2,0
720000,5,0,0,1,5,1,0,0,5,0,0,5,5,7,3,2,1,5,0,0,0,0,2,3,0,4,0,0,2,5,3,0,2,0
730000,6,11,10,0,3,0,0,0,4,1,1,1,2,0,1,3,0,0,3,0,2,0,3,0,0,3,0,0,0,4,1,4,1,3
740000,5,12,12,4,4,3,2,1,3,5,2,1,1,0,0,2,1,0,3,0,5,0,1,0,0,0,0,0,1,2,0,3,1,5
750000,7,6,6,13,13,7,5,6,6,10,6,0,0,0,0,2,2,0,3,7,0,0,3,0,0,0,0,0,1,0,1,0,0,0
760000,11,6,6,13,13,13,10,7,7,12,9,6,5,0,0,2,3,4,2,3,2,1,0,0,0,0,0,0,2,0,3,0,1,0
770000,12,12,11,7,7,15,12,9,9,8,2,12,11,7,1,0,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
780000,7,10,10,11,11,8,7,12,12,9,7,4,4,14,0,0,1,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
790000,0,0,2,11,11,12,12,10,10,13,11,7,7,10,4,1,0,0,1,2,0,0,0,6,0,0,0,0,0,0,0,0,1,0
800000,0,0,1,0,0,12,11,7,7,11,9,9,9,9,5,2,1,2,1,6,0,0,0,5,0,0,0,0,1,0,1,0,1,0
810000,9,0,3,1,4,1,0,0,6,1,1,11,10,12,3,3,1,6,0,0,1,0,4,4,0,3,0,0,2,6,1,0,2,0
820000,15,10,10,0,2,1,1,0,2,1,0,0,0,0,1,2,0,0,2,0,2,0,3,1,0,2,0,0,0,2,0,2,3,2
830000,9,14,14,4,5,0,0,1,2,3,0,0,0,0,0,2,0,0,4,0,3,0,1,0,0,1,1,0,0,1,1,4,0,3
