Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
330000,7,13,13,17,17,13,13,16,16,12,9,8,8,12,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
340000,6,3,3,13,13,13,11,11,11,13,9,10,10,13,0,0,2,0,2,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0
350000,0,0,4,7,7,14,12,11,11,16,12,14,13,9,6,3,2,0,2,4,1,0,1,9,0,0,0,0,1,0,1,0,0,0
360000,0,0,1,0,0,6,4,5,5,6,5,10,9,11,5,3,2,5,1,2,1,0,1,6,0,0,0,0,4,0,2,0,0,0
370000,12,1,2,0,2,0,0,0,8,0,0,6,6,5,5,2,0,2,0,0,0,1,0,5,0,2,1,0,2,8,3,0,0,0
380000,9,11,10,0,0,0,0,0,5,3,0,0,1,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,5,1,5,0,3
390000,9,11,11,11,11,3,1,5,6,5,2,0,0,0,0,1,2,0,4,1,0,1,1,0,0,0,0,0,2,1,0,4,0,0
400000,5,11,11,12,12,10,9,5,5,13,10,2,2,0,0,4,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0
410000,10,8,6,10,10,13,11,8,8,10,7,9,9,0,2,3,2,4,2,3,0,0,0,0,0,0,1,0,2,0,2,0,0,0
420000,8,12,11,4,4,12,11,12,12,9,5,9,8,16,1,2,1,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
430000,2,1,2,8,8,4,3,10,10,10,6,8,8,14,0,3,1,0,1,1,0,0,4,1,0,0,0,0,2,0,1,0,0,0
440000,0,0,4,8,8,9,8,5,5,11,7,4,4,12,3,3,1,0,3,4,0,0,0,7,0,0,0,0,0,0,2,0,0,0
450000,0,0,6,2,2,4,1,5,5,7,4,6,6,8,4,3,3,4,2,4,0,0,1,6,0,0,0,0,3,0,2,0,0,0
460000,8,2,3,0,1,0,0,0,8,1,0,3,3,4,0,1,0,2,1,0,1,0,2,0,0,1,1,0,1,8,3,1,1,0
470000,11,13,12,1,3,0,0,0,5,1,0,0,1,0,1,0,0,0,2,0,2,0,4,0,0,1,0,2,1,5,0,2,0,3
480000,13,14,13,13,13,1,1,3,4,5,1,0,1,0,1,2,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,3,0,1
490000,10,12,12,11,11,9,7,2,2,9,6,2,2,0,0,3,2,2,1,7,0,0,0,0,0,0,0,0,2,0,2,0,1,0
500000,9,11,9,14,14,12,8,8,8,10,7,6,6,0,2,3,4,2,3,1,0,0,2,0,0,0,0,0,3,0,1,0,0,0
510000,9,9,7,19,18,10,7,6,6,10,9,8,8,13,2,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
520000,5,3,3,7,7,20,17,5,5,6,6,11,11,9,1,2,3,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
530000,0,0,2,7,7,14,11,15,15,5,3,6,4,11,7,0,3,0,1,4,2,0,1,8,0,0,0,0,0,0,0,0,0,0
540000,0,0,2,1,1,8,7,5,6,9,7,4,3,8,4,2,1,6,0,3,1,0,3,5,0,0,0,0,3,1,2,0,0,0
550000,9,1,5,0,3,0,0,0,7,0,0,6,6,4,0,2,0,2,0,1,1,0,2,2,0,3,0,0,0,7,3,0,0,1
560000,11,17,16,0,4,0,0,0,4,1,0,0,1,0,1,3,0,0,10,0,2,0,1,0,0,4,0,0,0,4,0,10,0,3
570000,13,11,11,12,12,2,2,2,2,4,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0
580000,11,15,14,14,14,12,10,14,14,9,8,0,0,0,1,4,2,1,0,6,0,0,1,0,0,0,1,0,1,0,2,0,0,0
590000,9,13,12,15,15,17,12,12,12,15,12,5,5,1,1,2,5,5,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
600000,7,7,6,12,12,13,11,14,14,16,12,9,7,8,1,1,2,0,3,0,2,0,3,0,0,0,1,0,0,0,2,0,0,0
610000,3,3,2,10,10,16,13,11,11,12,10,12,12,8,2,2,3,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0
620000,0,0,1,3,3,11,7,15,15,15,13,14,13,4,3,2,4,0,2,5,1,0,1,4,0,0,0,0,0,0,0,0,0,0
630000,1,0,3,1,1,4,2,3,3,11,10,12,12,6,4,2,2,4,1,3,0,0,2,5,0,0,0,0,2,0,3,0,0,0
640000,12,2,4,0,6,0,0,0,3,0,0,6,6,11,1,2,0,4,2,1,0,0,2,3,0,4,0,2,0,3,3,2,0,0
650000,13,13,11,0,2,0,0,0,2,0,0,1,1,0,2,1,0,0,4,0,5,0,3,0,0,0,0,2,1,2,0,4,0,5
660000,7,17,15,12,12,1,0,3,3,2,0,0,1,0,2,1,1,0,6,2,2,0,4,0,0,0,0,0,4,0,0,6,0,3
670000,11,8,8,16,16,9,8,0,0,9,8,0,0,0,0,3,1,3,1,5,0,0,0,0,0,0,0,0,1,0,2,0,0,0
680000,11,8,8,10,10,13,12,8,8,5,2,10,10,2,0,2,1,8,3,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0
690000,10,12,10,10,10,17,12,13,13,8,6,8,8,13,2,2,5,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
700000,2,3,3,7,7,13,10,11,11,13,12,4,4,15,1,0,3,0,1,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0
710000,0,0,1,7,7,7,4,11,11,10,7,11,10,11,8,1,3,0,1,5,2,0,0,9,0,0,0,0,0,0,1,0,0,1
720000,0,0,2,0,0,6,2,3,3,10,10,12,11,9,5,3,4,5,0,7,1,0,2,6,0,0,0,0,1,0,3,0,0,0
730000,11,3,4,0,4,0,0,0,8,0,0,4,4,8,3,3,0,5,0,0,0,0,4,4,0,3,0,1,1,8,0,0,0,0
740000,15,13,12,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,4,0,4,0,0,0,0,0,0,0,1,1,0,4,0,4
750000,12,17,15,12,12,4,2,1,1,4,0,1,1,0,2,1,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,4,0,2
760000,8,15,15,10,9,13,10,3,3,8,6,1,1,0,0,3,3,1,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0
770000,8,10,10,16,16,10,9,10,10,8,4,9,9,0,0,2,1,5,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0
780000,11,6,6,17,17,12,11,12,12,10,8,7,6,7,0,3,1,0,1,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0
790000,6,2,2,9,9,14,13,11,11,12,9,8,8,7,1,2,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
800000,0,0,3,3,3,16,13,11,11,11,8,9,9,6,4,1,3,0,0,4,0,0,0,6,0,0,0,0,1,0,1,0,0,0
810000,0,0,4,0,0,6,5,5,6,7,5,6,6,6,6,1,1,2,0,2,0,0,2,9,0,0,0,0,1,1,2,0,0,0
820000,12,2,4,0,4,0,0,0,7,0,0,6,5,5,0,0,0,5,1,0,1,0,1,2,0,4,0,0,2,7,1,1,0,0
830000,8,16,13,0,1,0,0,0,2,1,0,0,1,0,3,2,0,0,3,0,4,0,1,0,0,1,1,0,0,2,0,3,0,5
840000,10,15,14,12,12,0,0,3,4,4,0,0,0,0,1,3,0,0,5,2,3,0,3,0,0,0,0,0,2,1,0,5,0,3
850000,14,15,15,15,15,11,6,11,11,14,10,0,0,0,0,3,5,2,2,5,0,0,1,0,0,0,0,0,2,0,0,0,0,0
860000,11,13,13,12,12,15,13,7,7,13,9,8,8,1,0,4,2,5,3,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0
870000,9,13,13,17,17,10,8,11,11,8,6,9,8,14,0,2,2,0,2,0,1,0,4,0,0,0,1,0,2,0,0,0,0,0
880000,2,2,3,15,14,18,14,9,9,13,10,8,8,13,1,0,4,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0
890000,0,0,1,8,7,15,14,14,14,8,8,11,10,17,5,1,1,0,0,4,1,0,2,6,0,0,0,0,0,0,0,0,0,0
900000,0,0,4,1,1,7,6,4,5,8,6,5,4,11,6,3,1,3,0,5,1,0,2,8,0,0,1,0,1,1,1,0,0,0
910000,11,1,4,0,5,0,0,0,5,0,0,6,6,7,2,2,0,4,0,0,0,0,3,4,0,3,0,2,2,5,2,0,0,0
920000,11,14,13,1,6,0,0,0,3,2,0,0,2,0,1,2,0,0,4,0,1,0,1,0,0,4,0,1,0,3,0,4,0,3
930000,13,14,13,9,9,3,2,4,5,2,0,0,1,0,1,2,1,0,1,3,2,0,0,0,0,0,0,0,3,1,0,1,0,3
940000,10,14,14,14,14,9,9,10,10,15,11,0,0,0,0,2,0,1,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
