Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
430000,0,0,0,0,0,12,9,10,10,14,11,8,8,13,0,3,3,1,1,4,0,0,0,0,0,0,0,0,1,0,2,0,0,0
440000,0,0,0,0,0,3,2,1,3,3,0,12,12,8,0,2,1,5,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
450000,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,3,0,1,2,0,2,0,0,0,0,0,0,0,0,6,1,2,0,3
460000,0,0,0,0,0,1,0,0,4,2,0,0,1,0,0,2,1,0,5,0,1,0,0,0,0,0,0,0,1,4,0,5,0,2
470000,0,0,0,0,0,7,6,4,4,9,7,0,0,0,0,1,1,0,1,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0
480000,0,0,0,0,0,14,10,13,13,10,8,5,5,0,0,3,4,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
490000,0,0,0,0,0,14,11,9,9,10,7,12,12,7,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500000,0,0,0,0,0,11,11,9,9,16,13,10,8,11,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
510000,0,0,0,0,0,12,10,9,9,11,8,9,8,11,0,3,2,0,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0
520000,0,0,0,0,0,8,7,10,11,15,10,12,10,12,0,1,1,1,4,5,2,0,0,0,0,0,1,0,0,1,1,0,0,0
530000,0,0,0,0,0,2,1,1,5,0,0,11,9,12,0,2,1,6,0,0,2,1,0,0,0,0,0,0,5,4,2,0,0,0
540000,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,1,2,2,2,0,3
550000,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1
560000,0,0,0,0,0,2,1,12,12,8,7,0,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,0,1,0,1,2,0,0
570000,0,0,0,0,0,11,10,9,9,13,12,5,4,0,0,3,1,5,1,3,2,0,0,0,0,0,0,0,3,0,0,1,0,0
580000,0,0,0,0,0,18,13,6,6,13,12,10,10,6,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590000,0,0,0,0,0,17,13,11,11,9,5,14,12,10,0,2,4,0,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
600000,0,0,0,0,0,11,11,8,8,10,7,7,7,10,0,4,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610000,0,0,0,0,0,10,8,12,12,10,4,7,6,12,0,2,2,2,3,4,1,0,0,0,0,0,1,0,0,0,2,0,0,0
620000,0,0,0,0,0,5,3,0,3,1,0,7,6,9,0,2,2,4,2,0,1,0,0,0,0,0,2,0,3,3,0,1,0,0
630000,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,5,1,3,0,3
640000,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,2,2,0,3,0,3
650000,0,0,0,0,0,10,7,13,13,8,7,0,0,0,0,4,3,0,2,4,0,0,0,0,0,0,0,0,1,0,2,2,0,0
660000,0,0,0,0,0,17,12,11,12,13,9,5,5,0,0,3,5,9,1,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0
670000,0,0,0,0,0,10,8,7,7,13,11,10,9,6,0,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
680000,0,0,0,0,0,8,8,12,12,7,5,9,8,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
690000,0,0,0,0,0,15,12,11,11,9,7,7,7,15,0,1,3,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
700000,0,0,0,0,0,5,4,9,9,11,9,6,6,12,0,4,1,5,2,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0
710000,0,0,0,0,0,2,0,0,4,2,1,5,5,6,0,3,2,6,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
720000,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,0,2
730000,0,0,0,0,0,0,0,0,5,5,0,0,2,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,1,5,0,2,0,5
740000,0,0,0,0,0,7,6,6,6,11,6,0,0,0,0,2,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0
750000,0,0,0,0,0,15,11,6,6,8,5,8,8,0,0,2,4,1,3,3,0,0,0,0,0,0,0,0,2,0,1,2,0,0
760000,0,0,0,0,0,13,10,10,11,11,9,10,8,9,0,2,3,0,1,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0
770000,0,0,0,0,0,13,11,11,11,8,6,5,5,12,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
780000,0,0,0,0,0,11,9,12,12,14,12,11,9,9,0,2,2,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
790000,0,0,0,0,0,9,7,4,4,12,9,6,5,7,0,3,2,3,2,6,1,0,0,0,0,0,0,0,2,0,1,0,0,0
800000,0,0,0,0,0,2,1,0,5,2,1,7,6,6,0,1,1,6,1,1,1,0,0,0,0,0,1,0,2,5,2,0,0,0
810000,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,5,1,2,0,1
820000,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,3,0,3,0,2
830000,0,0,0,0,0,10,9,10,10,13,10,0,0,0,0,3,1,1,3,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0
840000,0,0,0,0,0,15,11,8,8,11,9,9,7,0,0,4,4,9,2,4,2,0,0,0,0,0,0,0,4,0,2,1,1,0
850000,0,0,0,0,0,13,11,13,13,9,5,12,10,5,0,2,2,0,2,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0
860000,0,0,0,0,0,10,8,12,12,6,5,8,6,13,0,1,2,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0
870000,0,0,0,0,0,12,10,9,9,15,12,7,6,10,0,4,2,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
880000,0,0,0,0,0,6,4,8,8,12,9,8,8,8,0,2,2,3,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
890000,0,0,0,0,0,0,0,0,5,0,0,8,7,7,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0
900000,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,6,0,1,0,3
910000,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,2,3,0,2,0,3
920000,0,0,0,0,0,7,6,7,7,11,7,0,0,0,0,2,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0
930000,0,0,0,0,0,12,9,5,5,11,10,8,7,0,0,2,3,4,1,1,1,0,0,0,0,0,1,0,1,0,2,0,0,0
940000,0,0,0,0,0,7,5,11,11,10,10,8,8,8,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
