Time,E1_D1,E1_T1,E1_D2,E1_T2,E1_D3,E1_T3,E1_D4,E1_T4,E1_D5,E1_T5,E1_D6,E1_T6,E2_D1,E2_T1,E2_D2,E2_T2,E2_D3,E2_T3,E2_D4,E2_T4,E2_D5,E2_T5,E2_D6,E2_T6,E3_D1,E3_T1,E3_D2,E3_T2,E3_D3,E3_T3,E3_D4,E3_T4,E3_D5,E3_T5,E3_D6,E3_T6,E4_D1,E4_T1,E4_D2,E4_T2,E4_D3,E4_T3,E4_D4,E4_T4,E4_D5,E4_T5,E4_D6,E4_T6,E5_D1,E5_T1,E5_D2,E5_T2,E5_D3,E5_T3,E5_D4,E5_T4,E5_D5,E5_T5,E5_D6,E5_T6,E6_D1,E6_T1,E6_D2,E6_T2,E6_D3,E6_T3,E6_D4,E6_T4,E6_D5,E6_T5,E6_D6,E6_T6,E7_D1,E7_T1,E7_D2,E7_T2,E7_D3,E7_T3,E7_D4,E7_T4,E7_D5,E7_T5,E7_D6,E7_T6,off_R1_D1,off_R1_T1,off_R1_D2,off_R1_T2,off_R1_D3,off_R1_T3,off_R1_D4,off_R1_T4,off_R1_D5,off_R1_T5,off_R1_D6,off_R1_T6,off_R2_D1,off_R2_T1,off_R2_D2,off_R2_T2,off_R2_D3,off_R2_T3,off_R2_D4,off_R2_T4,off_R2_D5,off_R2_T5,off_R2_D6,off_R2_T6,off_R3_D1,off_R3_T1,off_R3_D2,off_R3_T2,off_R3_D3,off_R3_T3,off_R3_D4,off_R3_T4,off_R3_D5,off_R3_T5,off_R3_D6,off_R3_T6,off_R4_D1,off_R4_T1,off_R4_D2,off_R4_T2,off_R4_D3,off_R4_T3,off_R4_D4,off_R4_T4,off_R4_D5,off_R4_T5,off_R4_D6,off_R4_T6,on_R1_D1,on_R1_T1,on_R1_D2,on_R1_T2,on_R1_D3,on_R1_T3,on_R1_D4,on_R1_T4,on_R1_D5,on_R1_T5,on_R1_D6,on_R1_T6,on_R2_D1,on_R2_T1,on_R2_D2,on_R2_T2,on_R2_D3,on_R2_T3,on_R2_D4,on_R2_T4,on_R2_D5,on_R2_T5,on_R2_D6,on_R2_T6,on_R3_D1,on_R3_T1,on_R3_D2,on_R3_T2,on_R3_D3,on_R3_T3,on_R3_D4,on_R3_T4,on_R3_D5,on_R3_T5,on_R3_D6,on_R3_T6,on_R4_D1,on_R4_T1,on_R4_D2,on_R4_T2,on_R4_D3,on_R4_T3,on_R4_D4,on_R4_T4,on_R4_D5,on_R4_T5,on_R4_D6,on_R4_T6,on_R5_D1,on_R5_T1,on_R5_D2,on_R5_T2,on_R5_D3,on_R5_T3,on_R5_D4,on_R5_T4,on_R5_D5,on_R5_T5,on_R5_D6,on_R5_T6,on_R6_D1,on_R6_T1,on_R6_D2,on_R6_T2,on_R6_D3,on_R6_T3,on_R6_D4,on_R6_T4,on_R6_D5,on_R6_T5,on_R6_D6,on_R6_T6
15000,0.0022663658365154704,0.6933333333333326,0.0027266776910405484,0.08666666666666663,0.0,0.0,0.0,0.0,0,0,0,0,0.027498076027969602,0.1566666666666665,0.01257050264665627,0.04666666666666667,0.030541860537461482,0.08999999999999996,0,0,0,0,0,0,0.04987653591862547,0.05666666666666667,0.0489187481191667,0.15333333333333318,0.07694277272852176,0.18333333333333313,0.03864432956722765,0.09666666666666661,0.0,0.0,0,0,0.11448667227853154,0.15999999999999984,0.05983553321824818,0.08999999999999996,0.08668797360661033,0.11333333333333324,0.027996334737319793,0.03333333333333333,0,0,0,0,0.17144297416544024,0.3,0.13111395694451655,0.18999999999999978,0.013669467351402243,0.013333333333333334,0,0,0,0,0,0,0.17788800486236203,0.2299999999999997,0.17623565924563406,0.38333333333333386,0.12108299441968581,0.15999999999999984,0,0,0,0,0,0,0.22706390845239469,0.5700000000000005,0.23946984975039734,0.6133333333333334,0.06987215430876859,0.10333333333333326,0,0,0,0,0,0,0.028580398677382112,0.05,0.02223683441613907,0.03666666666666667,0.024620356895254224,0.060000000000000005,0.035322378889231884,0.09999999999999994,0,0,0,0,0.035248408574167805,0.25999999999999973,0.006790130186981632,0.34666666666666696,0.030972831124872428,0.18999999999999978,0.05521491438386951,0.18666666666666645,0.049824299671515596,0.1433333333333332,0.0,0.0,0.03853437092313414,0.060000000000000005,0.07191492397482445,0.1299999999999999,0.06929158704076326,0.21333333333333307,0.017687383441391546,0.05333333333333334,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.08877822428863662,0.24666666666666634,0.05033112962767588,0.24666666666666634,0.02100675990746103,0.11333333333333324,0.01576731026735923,0.05,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0051670324634420966,0.25999999999999973,0.008108822811100529,0.08666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.006931329313344261,0.016666666666666666,0.0,0.0,0,0,0,0,0.006005407219712676,0.023333333333333334,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
20000,0.0007082391977882972,0.586666666666667,0.0005665922388487777,0.07333333333333332,0.0,0.0,0.0,0.0,0,0,0,0,0.0021510807561785426,0.07666666666666665,0.05175577981527414,0.1566666666666665,0.0,0.0,0,0,0,0,0,0,0.05259881167320428,0.06666666666666667,0.052995560323707995,0.17333333333333314,0.03166472020623517,0.06666666666666667,0.0,0.0,0.0,0.0,0,0,0.02905918938037875,0.11666666666666657,0.0538258374851376,0.10333333333333326,0.020928926093172467,0.03333333333333333,0.017514547864978476,0.02666666666666667,0,0,0,0,0.14572497717462946,0.27333333333333315,0.058597093391429954,0.13999999999999987,0.006451589680532242,0.006666666666666667,0,0,0,0,0,0,0.09565840479443488,0.1433333333333332,0.1165435182433047,0.22333333333333305,0.08327863023643955,0.10999999999999992,0,0,0,0,0,0,0.19612441803518618,0.3966666666666673,0.1924359640489368,0.4700000000000011,0.06737154210536299,0.08666666666666663,0,0,0,0,0,0,0.0015149500190165647,0.0033333333333333335,0.034227344816713,0.07333333333333332,0.05416984263203894,0.12666666666666657,0.05015718927000159,0.1299999999999999,0,0,0,0,0.06780642814438878,0.1933333333333331,0.048795003053226114,0.23666666666666636,0.03949025590957306,0.2299999999999997,0.043448817992120116,0.16333333333333316,0.0,0.0,0.0,0.0,0.04475037651763689,0.06333333333333334,0.005970828561986533,0.01,0.02429122035780578,0.14666666666666653,0.005705351910085196,0.01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.047189694472209234,0.10999999999999992,0.022364019464629945,0.14666666666666653,0.014625918902934854,0.07333333333333332,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.05587879532298898,0.2166666666666664,0.001948084487064112,0.03666666666666667,0.0,0.0,0.005280121775611813,0.01,0.037296946212479545,0.06999999999999999,0.018312198052482312,0.03666666666666667,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
25000,0.005460456912301207,0.6933333333333326,0.0,0.08666666666666663,0.0,0.0,0.03143116541638031,0.07999999999999997,0,0,0,0,0.012036423206077866,0.16333333333333316,0.006493731117053785,0.04,0.0005919604659360114,0.05666666666666667,0,0,0,0,0,0,0.010086006355690597,0.06999999999999999,0.026454338143759835,0.18999999999999978,0.0,0.0,0.0,0.0,0.0028046130714005518,0.0033333333333333335,0,0,0.00490016529843202,0.25999999999999973,0.033758701443198806,0.09999999999999994,0.037313381991970776,0.07333333333333332,0.0,0.0,0,0,0,0,0.04197235370533001,0.2833333333333332,0.10306751477805574,0.4100000000000007,0.0,0.0,0,0,0,0,0,0,0.05478877309672205,0.14999999999999986,0.031000079190288667,0.1199999999999999,0.04196445135674741,0.07666666666666665,0,0,0,0,0,0,0.24166771610587978,0.6000000000000002,0.16234385964333364,0.3733333333333338,0.0287997603234062,0.03666666666666667,0,0,0,0,0,0,0.037955185673481176,0.10666666666666659,0.058065990344815605,0.13999999999999987,0.056651301496087804,0.14666666666666653,0.03191522187175133,0.1299999999999999,0,0,0,0,0.06565559836340394,0.1799999999999998,0.08079293472231794,0.2899999999999999,0.06310496964234621,0.23999999999999969,0.011820740478241042,0.04666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.023802525810784445,0.05,0.010280111314832797,0.20999999999999974,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.006429859666680742,0.03666666666666667,0,0,0,0,0,0,0.03000996675934097,0.06666666666666667,0.016003857566435187,0.20666666666666642,0.0057574191907358765,0.023333333333333334,0.0056889313226050784,0.030000000000000002,0.0,0.0,0,0,0.020711210560891233,0.06999999999999999,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.030711732496096603,0.08666666666666663,0.0,0.0,0.02722882142697272,0.043333333333333335,0.049652050244897196,0.08666666666666663,0.041417755838530516,0.07999999999999997,0.010299461289513725,0.02,0.0024026793972706673,0.013333333333333334,0,0,0,0,0.006742085966071477,0.023333333333333334,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
30000,0.10241959912787306,0.5933333333333336,0.00028329611404162336,0.07999999999999997,0.10428797997583625,0.21333333333333307,0.13191341579955357,0.30333333333333334,0,0,0,0,0.011260940897358662,0.15999999999999984,0.0,0.0,0.016681074563734338,0.11666666666666657,0,0,0,0,0,0,0.0037675114754241274,0.14999999999999986,0.0016504850777003229,0.08999999999999996,0.0,0.0,0.0275721777646714,0.06333333333333334,0.051753161750433596,0.1299999999999999,0,0,0.0,0.23999999999999969,0.01860980711060131,0.15999999999999984,0.0,0.0,0.0,0.0,0,0,0,0,0.033938389450338016,0.4466666666666676,0.012697901988737234,0.27333333333333315,0.0,0.0,0,0,0,0,0,0,0.04186152289602884,0.14999999999999986,0.01701728748182991,0.08666666666666663,0.0005880175436234703,0.0033333333333333335,0,0,0,0,0,0,0.13828013396996464,0.5333333333333342,0.020904260733841277,0.1933333333333331,0.0,0.0,0,0,0,0,0,0,0.04498894013735867,0.15333333333333318,0.04585269674965154,0.1199999999999999,0.04996652717660346,0.1433333333333332,0.024225416686396172,0.06666666666666667,0,0,0,0,0.025798373317306493,0.23333333333333303,0.06295361559157303,0.25999999999999973,0.02116721698756764,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708873824173092,0.243333333333333,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.01430541094262831,0.07999999999999997,0,0,0,0,0,0,0.0,0.0,0.0040451344639705275,0.23999999999999969,0.0,0.0,0.04380273331574764,0.2033333333333331,0.0016722095831539436,0.006666666666666667,0,0,0.03310558767552683,0.11333333333333324,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.013920299997260497,0.030000000000000002,0.04186493356301542,0.06999999999999999,0.03631410199674974,0.060000000000000005,0.037675022075546016,0.06333333333333334,0.00967721254196601,0.016666666666666666,0.0,0.0,0.0435025542817243,0.13666666666666655,0,0,0,0,0.0,0.0,0,0,0,0,0.0019207502532810725,0.006666666666666667,0,0,0,0,0.0,0.0,0,0,0,0
35000,0.12173260849725505,0.2699999999999998,0.1738185200952639,0.3300000000000002,0.16430024197324428,0.3266666666666668,0.12812890255659773,0.25999999999999973,0,0,0,0,0.11091473853544351,0.20999999999999974,0.10457571205710676,0.13999999999999987,0.10116876176524829,0.2699999999999998,0,0,0,0,0,0,0.0,0.15999999999999984,0.0,0.07999999999999997,0.01848332061073249,0.07999999999999997,0.07889647326715758,0.18666666666666645,0.037092272374386226,0.07333333333333332,0,0,0.0,0.23999999999999969,0.00014155355487394176,0.15999999999999984,0.0,0.0,0.0,0.0,0,0,0,0,0.0018631676299423288,0.48000000000000115,0.017080642104914553,0.2833333333333332,0.0,0.0,0,0,0,0,0,0,0.0027795314009522966,0.016666666666666666,0.017278676487144866,0.10999999999999992,0.008994617314663373,0.07999999999999997,0,0,0,0,0,0,0.029026600807602075,0.4100000000000007,0.01375650148313067,0.3266666666666668,0.02037649450780544,0.03333333333333333,0,0,0,0,0,0,0.041349494981743805,0.20666666666666642,0.04478910266835753,0.11333333333333324,0.028657636590542622,0.09666666666666661,0.01332260515791754,0.06333333333333334,0,0,0,0,0.0005776063944429725,0.2899999999999999,0.030702280032713615,0.2699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016600057682795256,0.03666666666666667,0.029681580583666572,0.3266666666666668,0.0,0.0,0,0,0,0,0.0,0.0,0.0004475947963962978,0.0033333333333333335,0.0023610120950843154,0.013333333333333334,0,0,0,0,0,0,0.0,0.0,0.008824914750834427,0.1799999999999998,0.035644082087441006,0.07999999999999997,0.08500790463080643,0.2633333333333331,0.0,0.0,0,0,0.01562341766774351,0.04,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.03804417726817509,0.08666666666666663,0.04974339231445365,0.07999999999999997,0.020306431579257576,0.030000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.018277854721834026,0.05666666666666667,0,0,0,0,0.005656980000366385,0.016666666666666666,0,0,0,0,0.026734736909640074,0.06666666666666667,0,0,0,0,0.0,0.0,0,0,0,0
40000,0.15835495687562698,0.29666666666666663,0.15298202142103806,0.2933333333333333,0.18633682870946422,0.37666666666666715,0.1371535428617632,0.2699999999999998,0,0,0,0,0.22742760280812938,0.3133333333333334,0.31073218485558746,0.4333333333333342,0.1571415150593352,0.3133333333333334,0,0,0,0,0,0,0.0009920492215341854,0.15999999999999984,0.0,0.07999999999999997,0.013592109742204712,0.27999999999999986,0.042632181254703035,0.13999999999999987,0.0,0.0,0,0,0.011537200916594895,0.2033333333333331,0.0,0.15999999999999984,0.0,0.0,0.0,0.0,0,0,0,0,0.027540072466978097,0.4966666666666679,0.04312370306233692,0.36333333333333373,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0035771359389752478,0.07999999999999997,0.00037566881177239774,0.07999999999999997,0,0,0,0,0,0,0.03553588565184922,0.45666666666666766,0.013368227069058058,0.3500000000000003,0.0,0.0,0,0,0,0,0,0,0.041774115798178545,0.23333333333333303,0.0208622553267921,0.09999999999999994,0.02504969124916526,0.060000000000000005,0.0,0.0,0,0,0,0,0.0,0.3200000000000001,0.0,0.23999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02675748150984531,0.05,0.03176246956802111,0.07999999999999997,0.008652727633566532,0.2699999999999998,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.025817573882075163,0.06666666666666667,0,0,0,0,0,0,0.004881199767979822,0.030000000000000002,0.0724320513398166,0.20666666666666642,0.06655826834590552,0.1933333333333331,0.016950978433955273,0.06333333333333334,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.03417472594021744,0.06999999999999999,0.001733272229571032,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03977432811857251,0.1799999999999998,0,0,0,0,0.0,0.0,0,0,0,0,0.02394482725686531,0.06666666666666667,0,0,0,0,0.0,0.0,0,0,0,0
45000,0.17857294450058508,0.33333333333333354,0.21525719223624823,0.40000000000000063,0.18694273002126702,0.34000000000000025,0.12696104095708632,0.23999999999999969,0,0,0,0,0.3954290824813517,0.5766666666666671,0.2648061832223089,0.40000000000000063,0.25617580079627544,0.40666666666666734,0,0,0,0,0,0,0.006359869984044088,0.17333333333333314,0.0020254781060875544,0.08666666666666663,0.018137802300428673,0.403333333333334,0.05486816931445266,0.11666666666666657,0.1074744931703204,0.16999999999999982,0,0,0.008521079423421491,0.17333333333333314,0.0,0.17333333333333314,0.0,0.0,0.0,0.0,0,0,0,0,0.08168469841893834,0.5966666666666669,0.01283763825444404,0.37666666666666715,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0005172350423626984,0.08666666666666663,0.0,0.08666666666666663,0,0,0,0,0,0,0.03260594962690364,0.5400000000000008,0.005108115147257841,0.3500000000000003,0.017489874411369545,0.04,0,0,0,0,0,0,0.02993700499580373,0.14999999999999986,0.01759744296802663,0.12333333333333323,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.34666666666666696,0.0,0.25999999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03352159931117099,0.06333333333333334,0.023418291621506566,0.10999999999999992,0.02577816632322256,0.34666666666666696,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.015550532315180015,0.060000000000000005,0,0,0,0,0,0,0.0060888685216036,0.14999999999999986,0.06484385485234224,0.2299999999999997,0.018930574728421995,0.05333333333333334,0.04582997037434647,0.18666666666666645,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04324267661372763,0.15999999999999984,0,0,0,0,0.0,0.0,0,0,0,0,0.027684084707580492,0.06999999999999999,0,0,0,0,0.0,0.0,0,0,0,0
50000,0.20406142879064268,0.356666666666667,0.17380785084959052,0.3,0.16319923215488355,0.27333333333333315,0.09970903029351448,0.18999999999999978,0,0,0,0,0.26147359056571967,0.4100000000000007,0.3691119035799134,0.5666666666666672,0.25977584479433624,0.4100000000000007,0,0,0,0,0,0,0.05236143218076132,0.17333333333333314,0.08353061296072181,0.17333333333333314,0.18424552735318753,0.4700000000000011,0.1512970538982328,0.3200000000000001,0.07019337416724253,0.09999999999999994,0,0,0.038721287701387525,0.12333333333333323,0.005109866400050637,0.10999999999999992,0.013111087429296711,0.023333333333333334,0.006256352624817602,0.013333333333333334,0,0,0,0,0.09488033284256338,0.460000000000001,0.06611489907183028,0.3733333333333338,0.01241462550117552,0.043333333333333335,0,0,0,0,0,0,0.0,0.0,0.0,0.07999999999999997,0.004241791888207552,0.08999999999999996,0,0,0,0,0,0,0.04733791112051615,0.5333333333333342,0.02857717368313946,0.4466666666666676,0.0,0.0,0,0,0,0,0,0,0.01664740781088704,0.07999999999999997,0.0017397329214620693,0.04,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.3200000000000001,0.0,0.23999999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003829213746649131,0.030000000000000002,0.03651481357735182,0.1199999999999999,0.07526186099663623,0.3600000000000004,0.013979735004591105,0.04,0,0,0,0,0.0,0.0,0.0,0.0,0.023201826337142614,0.060000000000000005,0,0,0,0,0,0,0.0,0.15999999999999984,0.010963713199705795,0.23999999999999969,0.029662987138352706,0.09999999999999994,0.03838692824953698,0.13999999999999987,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007740032129287998,0.023333333333333334,0,0,0,0,0.0,0.0,0,0,0,0,0.013043390875608104,0.03333333333333333,0,0,0,0,0.0,0.0,0,0,0,0
55000,0.20572014462683894,0.33333333333333354,0.15728440548968695,0.24666666666666634,0.13133520280287356,0.2033333333333331,0.11831871145004492,0.19666666666666643,0,0,0,0,0.4024145387859137,0.6266666666666666,0.3805288569704276,0.5766666666666671,0.24915479423219916,0.40000000000000063,0,0,0,0,0,0,0.19258753699182035,0.31666666666666676,0.21923691026302108,0.39000000000000057,0.18564591738350666,0.3600000000000004,0.14175590350262712,0.22333333333333305,0.13298076000884831,0.2166666666666664,0,0,0.0548308089804642,0.1199999999999999,0.035360991683806686,0.060000000000000005,0.08874051827163931,0.14666666666666653,0.04932400874007936,0.0833333333333333,0,0,0,0,0.22379505396455715,0.45666666666666766,0.1517878723508366,0.2833333333333332,0.03916369770295145,0.0833333333333333,0,0,0,0,0,0,0.011197912400443988,0.016666666666666666,0.04699801118702792,0.15999999999999984,0.06773711595784235,0.19999999999999976,0,0,0,0,0,0,0.02617293939914431,0.5933333333333336,0.0,0.42666666666666747,0.0,0.0,0,0,0,0,0,0,0.0006718665133343286,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.34666666666666696,0.0,0.25999999999999973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014816407058352543,0.03666666666666667,0.0515804258457377,0.1799999999999998,0.03626703101140633,0.12666666666666657,0.014388335512773019,0.03333333333333333,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.17333333333333314,0.021406833692673218,0.34666666666666696,0.052680305362383086,0.16333333333333316,0.0029764816869881985,0.01,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
60000,0.14455159402841114,0.21333333333333307,0.14105523672925313,0.1933333333333331,0.1459495573534965,0.21999999999999972,0.11120605066810726,0.19666666666666643,0,0,0,0,0.4257398233988746,0.6733333333333328,0.3836935525219676,0.5833333333333337,0.24512816682725652,0.38333333333333386,0,0,0,0,0,0,0.17188408484631082,0.34666666666666696,0.1604685109345795,0.31000000000000005,0.17101032646993555,0.2899999999999999,0.136156594640612,0.21333333333333307,0.08740577841431288,0.1433333333333332,0,0,0.08742494254847577,0.11333333333333324,0.16252683392959538,0.23999999999999969,0.15782189330557242,0.24666666666666634,0.023075843830109737,0.030000000000000002,0,0,0,0,0.1446466771196696,0.22333333333333305,0.15708211514269466,0.25999999999999973,0.04694320975696114,0.07666666666666665,0,0,0,0,0,0,0.16195637037320873,0.2299999999999997,0.0928137112808171,0.2033333333333331,0.067833525491996,0.1799999999999998,0,0,0,0,0,0,0.0004536934606689817,0.5733333333333338,0.0,0.40666666666666734,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.03533546035717928,0.3200000000000001,0.001044893810869336,0.2299999999999997,0.0,0.0,0.0,0.0,0.012131387644255896,0.03666666666666667,0.016420219546680624,0.05666666666666667,0.08718297311717822,0.19999999999999976,0.03242753028756285,0.09666666666666661,0.011329918769584758,0.03666666666666667,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.15999999999999984,0.018552219794626443,0.45000000000000095,0.007171997836842958,0.030000000000000002,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006102475989853978,0.016666666666666666,0.0,0.0,0,0,0,0,0.0029733514474706317,0.0033333333333333335,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0
