Time,E1_s,E1_e,E2_s,E2_e,E3_s,E3_e,E4_s,E4_e,E5_s,E5_e,E6_s,E6_e,E7_s,E7_e,off_R1_s,off_R1_e,off_R2_s,off_R2_e,off_R3_s,off_R3_e,off_R4_s,off_R4_e,on_R1_s,on_R1_e,on_R2_s,on_R2_e,on_R3_s,on_R3_e,on_R4_s,on_R4_e,on_R5_s,on_R5_e,on_R6_s,on_R6_e
360000,0,0,2,6,6,8,8,12,12,13,11,6,6,9,2,2,0,0,1,1,0,0,1,3,1,0,0,0,1,0,2,0,0,0
370000,0,0,3,0,2,2,2,13,13,11,9,9,8,8,5,1,0,0,1,2,1,0,0,6,0,1,0,1,2,0,1,0,0,0
380000,7,0,1,0,7,0,0,0,1,13,8,11,9,6,4,2,0,2,3,5,2,0,4,5,0,7,0,0,0,1,2,0,1,0
390000,13,5,4,1,2,1,1,0,5,0,0,8,7,0,1,3,0,5,0,0,2,0,2,0,0,1,0,0,1,5,1,0,0,0
400000,8,16,14,6,6,2,1,0,3,2,0,0,0,0,2,2,1,0,4,0,1,0,2,0,0,0,0,0,0,3,0,4,0,1
410000,11,15,15,9,8,12,6,1,2,0,0,0,0,0,0,1,6,0,3,0,1,0,1,0,0,0,0,0,1,1,2,3,0,1
420000,14,12,11,14,14,10,7,5,5,7,6,0,0,2,1,2,3,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1
430000,11,14,12,8,7,8,6,8,8,5,2,6,6,14,2,3,2,7,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
440000,9,7,5,10,10,10,9,7,7,8,8,11,11,12,2,1,1,3,0,1,0,0,2,0,0,0,0,0,1,0,1,0,1,0
450000,0,0,2,10,10,9,8,7,7,9,8,7,7,11,3,1,1,0,1,0,1,0,1,5,0,0,0,0,0,0,1,0,0,0
460000,0,0,2,6,5,6,4,8,8,6,4,8,8,9,4,0,2,0,2,3,0,0,1,5,0,0,1,0,3,0,0,0,0,0
470000,6,0,2,1,4,0,0,0,3,9,7,6,6,5,5,1,0,2,2,6,0,0,1,6,1,3,0,0,1,3,1,0,0,0
480000,12,7,7,0,0,0,0,0,6,2,0,4,3,0,0,0,0,4,0,1,1,0,3,0,0,0,0,0,2,6,0,0,0,0
490000,10,16,16,6,6,4,3,0,5,0,0,0,0,0,0,0,1,0,3,0,3,0,1,0,0,0,0,0,0,5,0,3,0,3
500000,12,13,13,10,10,14,12,7,7,5,1,0,1,0,0,3,2,0,3,1,3,0,3,0,0,0,0,0,2,0,1,3,0,3
510000,8,13,13,12,12,11,10,9,9,12,11,1,1,1,0,4,1,0,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0
520000,7,11,8,16,16,14,11,12,12,12,10,10,10,9,3,2,3,2,1,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0
530000,9,7,5,14,14,16,13,11,11,15,13,9,8,9,2,3,3,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
540000,0,0,2,12,12,16,15,9,9,12,9,13,12,7,1,1,1,0,1,0,2,0,0,3,0,0,0,0,3,0,1,0,0,0
550000,0,0,1,3,4,11,8,17,17,12,7,10,9,13,5,2,3,0,2,3,1,0,1,5,0,0,0,1,2,0,2,0,0,0
560000,6,0,0,0,8,0,0,2,4,9,6,12,11,9,3,2,0,1,1,4,1,0,0,3,0,6,0,2,2,2,1,0,0,0
570000,11,7,7,0,2,0,0,0,5,2,1,9,8,0,2,2,0,6,0,0,1,0,1,2,0,2,1,0,1,5,0,0,0,0
580000,10,11,11,3,3,5,4,0,6,1,0,0,0,0,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,6,0,2,0,1
590000,12,15,13,11,10,10,7,8,8,7,1,0,0,0,2,0,3,0,3,0,0,0,1,0,0,0,0,0,2,0,1,3,0,0
600000,5,5,5,3,2,11,7,11,11,14,10,0,1,1,0,0,4,0,1,5,1,0,0,0,0,0,0,0,3,0,0,0,0,2
610000,0,0,0,0,0,16,13,8,8,12,8,5,5,13,0,0,3,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
620000,0,0,0,0,0,14,12,12,12,12,9,7,7,8,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
630000,0,0,0,0,0,15,13,10,10,10,7,12,9,11,0,0,2,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0
640000,0,0,0,0,0,8,7,16,16,13,9,9,9,8,0,0,1,0,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
650000,0,0,0,0,0,0,0,1,4,9,7,7,7,7,0,0,0,4,1,4,0,0,0,0,0,0,0,0,2,3,1,0,0,0
660000,0,0,0,0,0,0,0,0,8,0,0,7,7,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,8,0,1,1,0
670000,0,0,0,0,0,7,6,0,3,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,3,0,2,0,2
680000,0,0,0,0,0,10,8,5,6,3,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,2
690000,0,0,0,0,0,14,10,10,10,14,12,3,3,2,0,0,4,0,1,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0
700000,0,0,0,0,0,7,4,9,9,16,12,8,7,15,0,0,3,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1
710000,0,0,0,0,0,12,10,8,8,12,8,13,13,8,0,0,2,1,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0
720000,0,0,0,0,0,9,6,11,11,11,10,7,7,12,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
730000,0,0,0,0,0,7,5,4,4,11,7,11,9,9,0,0,2,0,1,1,2,0,0,0,0,0,0,0,1,0,3,0,0,0
740000,0,0,0,0,0,0,0,1,4,7,6,9,8,3,0,0,0,4,1,3,1,0,0,0,0,0,0,0,2,3,2,0,0,0
750000,0,0,0,0,0,0,0,0,6,0,0,5,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
