Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,0,0,0,13,0,9,0,0,0,0,0,7,0,0,0,0,0
20000,0,0,0,0,0,9,0,0,0,0,0,7,0,0,3,0,0
30000,5,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1
40000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50000,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,9,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0
70000,8,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0
80000,12,0,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0
90000,0,0,0,13,0,9,0,0,0,0,0,3,0,0,0,0,0
100000,0,0,0,11,0,10,0,0,0,0,0,6,0,0,0,0,0
110000,0,0,0,1,0,13,0,0,0,0,0,9,0,0,3,0,0
120000,5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2
130000,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
140000,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
150000,17,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
160000,7,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0
170000,13,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0
180000,1,0,0,13,0,6,0,0,0,0,0,3,0,0,0,0,0
190000,0,0,0,13,0,8,0,0,0,0,0,8,0,0,0,0,0
200000,0,0,0,0,0,10,0,0,0,0,0,4,0,0,4,0,0
210000,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2
220000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
230000,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
240000,10,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
250000,9,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0
260000,6,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0
270000,0,0,0,8,0,7,0,0,0,0,0,3,0,0,0,0,0
280000,0,0,0,11,0,5,0,0,0,0,0,8,0,0,0,0,0
290000,0,0,0,0,0,8,0,0,0,0,0,5,0,0,3,0,0
300000,7,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,2
310000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
320000,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
330000,17,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
340000,12,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0
350000,12,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
360000,0,0,0,12,0,6,0,0,0,0,0,2,0,0,0,0,0
370000,0,0,0,11,0,7,0,0,0,0,0,7,0,0,0,0,0
380000,0,0,0,1,0,9,0,0,0,0,0,7,0,0,3,0,0
390000,11,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2
400000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
410000,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
420000,9,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0
430000,11,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0
440000,7,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0
450000,0,0,0,8,0,7,0,0,0,0,0,4,0,0,0,0,0
460000,0,0,0,8,0,7,0,0,0,0,0,5,0,0,0,0,0
470000,0,0,0,1,0,8,0,0,0,0,0,4,0,0,2,0,0
480000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
490000,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
500000,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
510000,15,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
520000,7,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0
530000,16,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0
540000,1,0,0,13,0,10,0,0,0,0,0,2,0,0,0,0,0
550000,0,0,0,14,0,5,0,0,0,0,0,6,0,0,0,0,0
560000,0,0,0,0,0,6,0,0,0,0,0,7,0,0,5,0,0
570000,5,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2
580000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
590000,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,8,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0
610000,8,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0
620000,9,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0
630000,1,0,0,6,0,14,0,0,0,0,0,1,0,0,0,0,0
640000,0,0,0,7,0,9,0,0,0,0,0,7,0,0,0,0,0
650000,0,0,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0
660000,5,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1
670000,21,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1
680000,13,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
690000,7,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
