Time,E1_D,E1_T,E1_V,E1_N,E2_D,E2_T,E2_V,E2_N,E3_D,E3_T,E3_V,E3_N,E4_D,E4_T,E4_V,E4_N,E5_D,E5_T,E5_V,E5_N,E6_D,E6_T,E6_V,E6_N,E7_D,E7_T,E7_V,E7_N,off_R1_D,off_R1_T,off_R1_V,off_R1_N,off_R2_D,off_R2_T,off_R2_V,off_R2_N,off_R3_D,off_R3_T,off_R3_V,off_R3_N,off_R4_D,off_R4_T,off_R4_V,off_R4_N,on_R1_D,on_R1_T,on_R1_V,on_R1_N,on_R2_D,on_R2_T,on_R2_V,on_R2_N,on_R3_D,on_R3_T,on_R3_V,on_R3_N,on_R4_D,on_R4_T,on_R4_V,on_R4_N,on_R5_D,on_R5_T,on_R5_V,on_R5_N,on_R6_D,on_R6_T,on_R6_V,on_R6_N
10000,0.07758626999394926,0.44333333333333275,0.1750066240465023,3,0.0,0.0,0.0,0,0.08434763593503426,0.18333333333333324,0.46007801419109623,3,0.0,0.333333333333333,0.0,2,0.09769643358070162,1.116666666666668,0.08748934350510583,7,0.03885333822402745,0.1666666666666666,0.2331200293441648,1,0.18287372623893164,0.42666666666666614,0.42861029587249655,3,0.0553467821065947,0.1433333333333333,0.38614034027856775,1,0.04222211031468063,0.49999999999999933,0.08444422062936137,3,0.08285773689398657,1.1666666666666674,0.07102091733770273,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.04212454678701681,0.13333333333333333,0.3159341009026261,4,0.030326490961612853,0.05666666666666667,0.535173369910815,1,0.015168548025903318,0.05,0.30337096051806633,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
20000,0.11515051118792871,0.24666666666666645,0.4668263967078195,4,0.1665960504633294,0.2899999999999997,0.5744691395287227,3,0.08780193125480855,0.486666666666666,0.1804149272359082,3,0.0,0.333333333333333,0.0,2,0.003250546306427877,1.1666666666666674,0.00278618254836675,7,0.0,0.1666666666666666,0.0,1,0.014675248263395373,0.49999999999999933,0.029350496526790785,3,0.0,0.0,0.0,0,0.0,0.49999999999999933,0.0,3,0.078190473209598,1.1666666666666674,0.06702040560822682,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0058305574727928015,0.023333333333333334,0.2498810345482629,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.023931540232674707,0.08666666666666667,0.276133156530862,1,0.0,0.0,0.0,0
30000,0.08526228097057911,0.09333333333333332,0.9135244389704906,2,0.38639495689702963,0.5233333333333329,0.7383343125420955,4,0.23192573257307744,0.5233333333333328,0.44317018963008475,5,0.03905405068778072,0.29666666666666636,0.13164286748690143,2,0.03654684643281521,1.2033333333333338,0.030371340525885204,8,0.0,0.1666666666666666,0.0,1,0.00013801179797047385,0.49999999999999933,0.0002760235959409481,3,0.0,0.0,0.0,0,0.015610681440759371,0.5299999999999995,0.029454115925961106,4,0.056801711190260167,1.3399999999999992,0.042389336709149406,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.038395135751382495,0.1533333333333333,0.25040305924814676,2,0.0,0.0,0.0,0
40000,0.29972060298385744,0.44999999999999946,0.6660457844085729,4,0.11338413396072318,0.12666666666666668,0.8951378996899197,2,0.39397147227851187,0.5699999999999997,0.6911780215412492,6,0.12674488614595844,0.17666666666666658,0.7174238838450481,3,0.33213781060597275,1.2000000000000004,0.27678150883831054,9,0.12747418583042447,0.39666666666666617,0.3213634936901461,4,0.00011174888554737756,0.47999999999999937,0.00023281017822370355,3,0.0,0.0,0.0,0,0.16868925843305177,0.7300000000000009,0.23108117593568708,5,0.17612163417906704,1.3766666666666654,0.127933390444843,9,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.06641986514439137,0.13666666666666666,0.4859990132516442,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
50000,0.31931493365767716,0.43333333333333285,0.736880616133102,6,0.3752152037140506,0.45999999999999946,0.8156852254653283,4,0.1873879744999207,0.3299999999999997,0.5678423469694572,3,0.17107041561694075,0.26999999999999974,0.633594131914596,5,0.19502492960985018,0.8733333333333348,0.2233109881028815,8,0.46663774965112365,0.7733333333333343,0.6034108831695557,6,0.10399756100895996,0.6400000000000002,0.16249618907649988,5,0.0,0.0,0.0,0,0.17950075773769456,0.4833333333333327,0.3713808780779892,5,0.11123195667187306,1.0566666666666686,0.1052668359670721,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.07532422229665298,0.17666666666666658,0.426363522433885,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0
60000,0.13522004906044854,0.19333333333333322,0.6994140468643895,4,0.4880958351084807,0.6300000000000002,0.7747552938229849,6,0.2482553767043787,0.303333333333333,0.8184243188056449,3,0.1925494972442471,0.3099999999999997,0.6211274104653138,3,0.21927528584565092,0.6300000000000001,0.3480560092788109,7,0.17155392296041663,0.5333333333333329,0.32166360555078144,6,0.3727298227202582,0.7333333333333341,0.5082679400730788,7,0.0,0.0,0.0,0,0.018451707511350213,0.18333333333333324,0.10064567733463758,2,0.10143284091336008,1.3299999999999992,0.07626529391981965,8,0.007531257982706214,0.023333333333333334,0.3227681992588377,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.07728330671687139,0.333333333333333,0.23184992015061442,2,0.014534326191818277,0.08333333333333334,0.1744119143018193,1,0.0,0.0,0.0,0
70000,0.22971568027741146,0.46333333333333276,0.4957892380088023,4,0.2734990186673399,0.25333333333333313,1.0796013894763425,4,0.4374986115498177,0.506666666666666,0.8634841017430622,6,0.15738685998402305,0.18333333333333324,0.8584737817310353,2,0.28864306824137753,0.5466666666666662,0.5280056126366667,6,0.18745855982607915,0.5499999999999996,0.340833745138326,6,0.1319932932250874,0.2833333333333331,0.4658586819708971,3,0.0,0.0,0.0,0,0.019756348316354283,0.2166666666666665,0.09118314607548138,2,0.06951670397418691,1.3599999999999988,0.0511152235104316,10,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.05039665826780239,0.12000000000000001,0.41997215223168655,1,0.04525188647372534,0.30666666666666637,0.14756049937084365,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0
80000,0.07478206895759446,0.49999999999999933,0.1495641379151891,3,0.027283778875714274,0.023333333333333334,1.169304808959183,1,0.29276091914483615,0.3099999999999997,0.9443900617575368,4,0.3260905651695928,0.38666666666666627,0.8433376685420512,5,0.1965368643024121,0.26333333333333314,0.7463425226673883,3,0.4748935908761331,0.7166666666666673,0.6626422198271619,7,0.20936589755161397,0.2999999999999997,0.6978863251720473,4,0.0,0.0,0.0,0,0.05697625053568004,0.333333333333333,0.1709287516070403,2,0.14516983737648717,1.4999999999999973,0.09677989158432496,10,0.0,0.0,0.0,0,0.031884234525921935,0.11666666666666668,0.27329343879361656,1,0.005942072063213766,0.030000000000000002,0.19806906877379218,1,0.0004155290283300727,0.1666666666666666,0.002493174169980437,1,0.0,0.333333333333333,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0
90000,0.0,0.49999999999999933,0.0,3,0.04719126637155707,0.14999999999999997,0.3146084424770472,1,0.0,0.0,0.0,0,0.11370388238136485,0.11666666666666667,0.9746047061259844,3,0.37181168210618204,0.6,0.6196861368436367,5,0.2881232455980084,0.4366666666666661,0.6598242265603255,4,0.3856868729774416,0.5599999999999997,0.6887265588882889,5,0.0,0.0,0.0,0,0.06580240215389385,0.2766666666666664,0.23784000778515874,2,0.09981900432764769,1.2366666666666668,0.08071617600618411,8,0.015425492774217276,0.05666666666666667,0.2722145783685401,1,0.022387583961704188,0.1666666666666666,0.13432550377022517,1,0.0,0.0,0.0,0,0.0,0.1666666666666666,0.0,1,0.003184500568929502,0.333333333333333,0.009553501706788516,2,0.019497912508006747,0.06666666666666667,0.2924686876201012,2,0.0,0.0,0.0,0
100000,0.10755631302798388,0.676666666666667,0.15895021629751305,7,0.006218201257310184,0.1666666666666666,0.03730920754386112,1,0.028772307624045666,0.09000000000000001,0.3196923069338407,1,0.0,0.0,0.0,0,0.09387806021636971,0.7633333333333343,0.12298435836205623,5,0.08458258221307598,0.26333333333333314,0.3211996792901622,3,0.15105773675573358,0.22333333333333316,0.6763779257719419,3,0.005653704230972072,0.01,0.5653704230972072,1,0.028142755453935516,0.1666666666666666,0.16885653272361317,1,0.13652094119545446,1.1666666666666674,0.11701794959610376,7,0.0,0.0,0.0,0,0.016047443149234397,0.1666666666666666,0.09628465889540642,1,0.0,0.0,0.0,0,0.01670457125124143,0.07666666666666666,0.2178857119727143,1,0.11775846311115921,0.36666666666666625,0.3211594448486164,3,0.006035778519730143,0.02666666666666667,0.22634169448988034,1,0.0,0.0,0.0,0
