Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,9,7,13,10,9,9,12,1,0,0,0,0,0,0,0,0,0
20000,6,12,9,11,14,8,17,0,0,0,0,0,0,0,0,0,0
30000,0,11,11,5,6,9,9,0,0,4,0,6,0,0,0,0,0
40000,0,1,7,4,8,7,8,2,5,2,0,5,0,0,2,0,0
50000,0,0,0,0,1,1,3,5,4,0,0,0,6,0,5,0,0
60000,9,0,0,0,1,0,0,2,0,0,0,0,3,0,5,3,3
70000,12,10,5,2,4,0,0,0,0,1,0,0,0,0,0,3,1
80000,15,13,12,11,12,0,0,0,2,6,0,0,0,0,0,0,0
90000,10,14,18,8,10,6,0,2,4,1,0,0,0,0,0,0,0
100000,10,12,17,14,8,9,10,1,0,0,0,0,0,0,0,0,0
110000,5,7,13,13,13,8,10,0,0,0,0,0,0,0,0,0,0
120000,0,7,7,15,14,11,8,2,0,4,0,5,0,0,0,0,0
130000,0,0,6,3,13,12,10,2,8,2,0,5,0,0,1,0,0
140000,2,0,0,0,1,6,6,3,2,0,0,0,2,0,4,0,0
150000,13,0,0,0,1,0,0,3,0,0,0,0,1,0,3,4,4
160000,13,14,1,2,0,1,0,2,0,2,0,0,0,0,0,3,2
170000,11,8,14,7,11,0,0,1,1,5,0,0,0,0,0,0,0
180000,12,15,9,11,11,7,0,3,4,0,0,0,0,0,0,0,1
190000,13,9,15,7,7,11,15,1,0,0,0,0,0,0,0,0,0
200000,8,13,12,13,10,10,9,3,0,1,0,0,0,0,0,0,0
210000,0,8,12,8,15,14,12,1,0,4,0,6,0,0,0,0,0
220000,0,0,7,5,9,11,10,3,7,4,0,5,0,0,0,0,0
230000,0,0,0,0,1,5,10,3,4,0,0,1,4,2,1,0,0
240000,19,0,0,1,0,0,0,4,0,0,0,0,1,0,2,4,5
250000,14,5,0,3,2,0,0,1,0,1,0,0,0,0,0,5,0
260000,13,18,9,10,6,0,0,2,1,6,0,0,0,0,0,0,0
270000,14,14,16,8,9,10,0,2,0,1,0,0,0,0,0,0,0
280000,12,16,11,10,10,7,13,0,0,0,0,0,0,0,0,0,0
290000,5,13,18,8,9,8,12,0,0,0,0,0,0,0,0,0,0
300000,0,5,12,14,8,10,11,2,0,3,0,9,0,0,0,0,0
310000,0,1,7,5,15,6,10,4,6,5,0,7,0,0,0,0,0
320000,0,0,0,0,1,6,3,6,5,0,1,1,3,0,4,0,1
330000,15,2,0,0,1,0,0,2,0,0,0,0,0,0,1,2,2
340000,8,12,0,3,2,0,0,1,0,2,0,0,0,0,0,3,2
350000,9,12,13,7,10,0,0,2,1,5,0,0,0,0,0,2,0
360000,16,6,15,12,10,12,0,1,5,1,0,0,0,0,0,0,0
370000,12,14,9,9,12,9,13,0,0,0,0,0,0,0,0,0,0
380000,5,13,12,7,7,10,15,1,0,1,0,0,0,0,0,0,0
390000,0,5,11,8,11,7,10,3,0,5,0,7,0,1,0,0,0
400000,0,1,8,2,7,7,8,4,9,5,0,6,0,0,0,0,0
410000,0,0,0,0,0,4,4,4,4,0,0,2,4,1,7,0,0
420000,11,1,0,0,1,0,0,2,0,0,0,0,1,2,3,5,4
430000,15,8,3,3,4,0,0,1,0,1,0,0,0,0,0,4,3
440000,10,13,14,7,7,0,0,4,2,2,0,0,0,0,0,0,0
450000,10,10,16,11,11,6,1,1,5,1,0,0,0,0,0,0,0
460000,14,14,9,10,9,10,10,0,0,0,0,0,0,0,0,0,0
470000,8,13,13,13,11,6,7,1,0,0,0,0,0,1,0,0,0
480000,0,9,12,9,11,9,7,0,0,3,0,8,0,0,0,0,0
490000,0,0,10,6,11,10,7,3,4,3,0,5,0,0,0,0,0
500000,0,0,0,0,0,3,5,3,4,0,0,2,1,1,4,0,0
510000,15,0,0,0,0,0,0,4,0,1,0,0,1,0,3,4,3
520000,17,13,1,6,3,0,0,3,0,1,0,0,0,0,1,4,1
530000,9,14,10,8,11,0,0,2,0,6,0,0,0,0,0,1,0
540000,12,13,13,10,11,7,0,1,4,0,0,0,0,0,0,0,0
550000,9,13,18,13,12,15,14,0,0,0,0,0,0,0,0,0,0
560000,9,14,11,15,13,8,11,0,0,0,0,0,0,0,0,0,0
570000,0,8,12,12,12,10,8,1,0,5,0,6,0,0,0,0,1
580000,0,0,10,3,12,9,11,6,5,4,0,4,0,0,2,0,0
590000,1,0,0,0,0,7,8,2,2,0,0,3,2,0,8,0,0
600000,11,0,1,0,2,0,0,2,0,0,0,0,1,0,4,4,2
610000,14,10,3,3,3,1,0,3,0,1,0,0,0,0,0,5,1
620000,9,11,9,11,9,0,0,1,1,5,0,0,0,0,0,0,0
630000,7,12,14,10,17,6,1,1,4,0,0,0,0,0,0,0,0
640000,8,9,11,11,16,11,9,0,0,0,0,0,0,0,0,0,0
650000,6,7,10,12,9,9,10,0,0,0,0,0,0,0,0,0,0
660000,0,7,6,8,9,8,12,1,1,3,0,6,0,0,0,0,0
670000,0,1,6,2,8,6,10,3,3,4,0,7,0,0,1,0,0
680000,0,0,0,0,0,5,2,3,3,0,0,0,3,1,5,0,0
690000,16,0,0,0,2,0,0,2,0,0,0,0,0,0,1,4,4
700000,15,11,2,1,1,0,0,1,0,2,0,0,0,0,0,5,1
710000,12,18,9,7,6,0,0,0,0,5,0,0,0,0,0,0,0
720000,10,15,18,11,10,10,0,1,2,1,0,0,0,0,0,0,0
