Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
350000,0,0,0,0,2,6,5,1,0,1,0,3,5,2,5,0,0
360000,11,1,0,0,0,0,0,2,0,1,0,0,6,1,5,4,4
370000,13,11,2,3,3,0,0,2,0,1,0,0,0,0,0,3,2
380000,16,9,12,11,12,0,0,1,1,6,0,0,0,0,0,0,0
390000,14,14,17,9,14,10,0,1,7,3,0,0,0,0,0,0,0
400000,12,16,13,12,9,12,10,1,1,0,0,0,0,0,0,0,0
410000,4,15,16,11,11,7,14,1,0,1,0,1,0,0,0,0,0
420000,0,8,12,15,10,6,13,0,0,6,0,6,0,0,0,0,0
430000,0,0,11,6,14,5,6,3,9,3,0,7,0,0,0,0,0
440000,2,0,0,0,0,5,4,1,1,0,0,5,4,0,5,1,1
450000,15,1,0,0,1,0,0,3,0,0,0,0,1,0,6,4,2
460000,17,13,1,3,4,0,0,3,0,0,0,0,0,0,0,2,0
470000,12,18,13,11,13,0,0,2,0,6,0,0,0,0,0,0,0
480000,13,15,14,12,12,10,1,3,2,2,0,0,0,0,0,0,0
490000,10,15,17,12,12,13,12,1,0,0,0,0,0,0,0,0,0
500000,4,9,17,13,13,10,9,0,0,0,0,0,0,0,0,0,0
510000,0,8,13,16,12,7,12,1,0,6,0,6,0,0,0,0,0
520000,0,0,9,7,15,9,6,1,5,3,0,7,0,0,1,0,0
530000,0,0,0,0,0,4,5,4,3,0,0,5,4,0,7,0,0
540000,14,1,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0
550000,17,10,2,3,3,1,0,4,0,1,0,0,0,0,0,1,1
560000,8,17,9,12,14,1,0,4,1,4,0,0,0,0,0,0,1
570000,10,14,16,7,13,12,0,2,5,3,0,0,0,0,0,0,0
580000,8,11,17,15,8,12,9,0,0,0,0,0,0,0,0,0,0
590000,2,7,12,13,13,11,10,1,0,0,0,0,0,0,0,0,0
600000,0,4,7,9,12,8,9,1,1,5,0,8,0,0,0,0,0
610000,0,1,5,1,11,10,14,1,4,1,0,8,0,0,0,0,0
620000,2,0,0,0,1,1,8,3,4,1,0,3,6,1,7,1,0
630000,10,1,0,0,1,0,0,3,0,0,0,0,2,0,4,3,4
640000,18,10,1,2,1,1,0,3,0,0,0,0,0,0,0,2,2
650000,11,16,11,5,10,0,0,1,0,3,0,0,0,0,0,0,0
660000,18,16,13,7,7,13,0,0,7,2,0,0,0,0,0,0,0
670000,9,15,15,13,9,11,10,1,1,1,0,0,0,0,0,0,0
680000,5,8,20,12,14,5,9,4,0,0,0,1,0,0,0,0,0
690000,0,6,13,16,11,9,11,3,0,3,0,6,0,0,0,0,0
700000,0,1,6,4,11,7,10,4,4,4,0,5,0,0,2,0,0
710000,0,0,0,0,1,2,4,1,8,0,0,4,5,0,4,1,0
720000,6,0,0,0,1,0,0,1,0,0,1,0,3,0,2,0,4
730000,15,5,3,1,2,0,0,3,0,2,0,0,0,0,0,1,3
740000,15,11,14,8,12,0,0,2,0,3,0,1,0,0,0,0,0
750000,14,13,11,10,11,11,0,1,5,1,0,0,0,0,0,0,0
760000,14,13,11,12,9,15,11,1,0,0,0,0,0,0,0,0,0
770000,4,13,13,9,11,11,11,1,0,0,0,1,0,0,0,0,0
780000,0,7,15,13,14,6,8,1,0,0,0,5,0,0,0,0,0
790000,0,2,8,5,9,12,7,3,5,0,0,5,0,0,1,0,0
800000,1,0,0,0,0,3,1,2,5,1,0,3,5,0,8,0,0
810000,10,0,1,0,3,0,0,2,0,0,0,0,2,0,1,4,4
820000,18,6,0,4,1,0,1,2,0,0,0,0,0,0,0,4,3
830000,16,9,9,6,12,0,0,2,1,3,0,0,0,0,0,0,0
840000,8,13,11,11,12,8,0,2,4,0,0,0,0,0,0,0,0
