Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,0,0,0,10,0,10,0,0,0,0,0,3,0,0,0,0,0
20000,0,0,0,1,0,4,0,0,0,0,0,6,0,0,0,0,0
30000,6,0,0,1,0,4,0,0,0,0,0,1,0,0,7,0,0
40000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
50000,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3
60000,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,8,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0
80000,6,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0
90000,0,0,0,9,0,5,0,0,0,0,0,6,0,0,0,0,0
100000,0,0,0,7,0,3,0,0,0,0,0,5,0,0,0,0,0
110000,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0
120000,6,0,0,0,0,7,0,0,0,0,0,2,0,0,1,0,0
130000,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
140000,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
150000,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,13,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0
170000,7,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0
180000,0,0,0,12,0,13,0,0,0,0,0,5,0,0,0,0,0
190000,0,0,0,8,0,9,0,0,0,0,0,6,0,0,0,0,0
200000,0,0,0,4,0,9,0,0,0,0,0,5,0,0,0,0,0
210000,9,0,0,0,0,5,0,0,0,0,0,2,0,0,6,0,0
220000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
230000,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
240000,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
250000,10,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0
260000,5,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0
270000,0,0,0,11,0,8,0,0,0,0,0,4,0,0,0,0,0
280000,0,0,0,8,0,8,0,0,0,0,0,5,0,0,0,0,0
290000,1,0,0,2,0,10,0,0,0,0,0,6,0,0,0,0,0
300000,4,0,0,0,0,6,0,0,0,0,0,1,0,0,6,0,0
310000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
320000,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
330000,9,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0
340000,7,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0
350000,3,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0
360000,0,0,0,9,0,12,0,0,0,0,0,6,0,0,0,0,0
370000,0,0,0,6,0,15,0,0,0,0,0,2,0,0,0,0,0
380000,0,0,0,2,0,5,0,0,0,0,0,2,0,0,2,0,0
