Time,E1_D,E1_T,E1_V,E1_N,E2_D,E2_T,E2_V,E2_N,E3_D,E3_T,E3_V,E3_N,E4_D,E4_T,E4_V,E4_N,E5_D,E5_T,E5_V,E5_N,E6_D,E6_T,E6_V,E6_N,E7_D,E7_T,E7_V,E7_N,off_R1_D,off_R1_T,off_R1_V,off_R1_N,off_R2_D,off_R2_T,off_R2_V,off_R2_N,off_R3_D,off_R3_T,off_R3_V,off_R3_N,off_R4_D,off_R4_T,off_R4_V,off_R4_N,on_R1_D,on_R1_T,on_R1_V,on_R1_N,on_R2_D,on_R2_T,on_R2_V,on_R2_N,on_R3_D,on_R3_T,on_R3_V,on_R3_N,on_R4_D,on_R4_T,on_R4_V,on_R4_N,on_R5_D,on_R5_T,on_R5_V,on_R5_N,on_R6_D,on_R6_T,on_R6_V,on_R6_N
50000,0.10894468990344212,0.19666666666666655,0.5539560503564858,3,0.25183759032438024,0.38666666666666627,0.6513041129078806,6,0.374758039810219,0.7133333333333339,0.5253617380517084,9,0.20888988199886718,0.2699999999999998,0.7736662296254346,3,0.14590325797977804,0.2599999999999998,0.5611663768453007,3,0.04358070348646497,0.1533333333333333,0.2842219792595542,2,0.04743457544992606,0.6266666666666667,0.07569347146264796,5,0.0,0.0,0.0,0,0.05626195352428308,0.1799999999999999,0.31256640846823947,2,0.037549065964639625,0.27999999999999975,0.1341038070165702,2,0.0,0.0,0.0,0,0.014770525633315159,0.7000000000000006,0.021100750904735923,5,0.0,0.0,0.0,0,0.007479566259596227,0.13999999999999999,0.0534254732828302,1,0.06952214705738732,0.13999999999999999,0.4965867646956238,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
60000,0.16816613030523267,0.26666666666666644,0.6306229886446231,2,0.14278405086742366,0.18333333333333324,0.7788220956404931,3,0.20890341724657202,0.6066666666666667,0.34434629216467916,6,0.23665824152982567,0.30666666666666637,0.7717116571624758,4,0.2852085611535281,0.4133333333333329,0.690020712468214,4,0.12172107716113745,0.15666666666666662,0.7769430457093882,1,0.13872098503780456,0.6200000000000001,0.22374352425452343,5,0.0,0.0,0.0,0,0.18338177486573654,0.38333333333333286,0.47838723878018286,3,0.008878181122633824,0.3499999999999996,0.02536623177895381,3,0.0,0.0,0.0,0,0.03563659470001556,0.930000000000002,0.03831891903227471,6,0.0,0.0,0.0,0,0.0,0.1666666666666666,0.0,1,0.060846473832398676,0.1666666666666666,0.3650788429943922,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
70000,0.05936173529538451,0.09333333333333334,0.6360185924505483,2,0.2275475769847024,0.303333333333333,0.7501568472023165,2,0.1200607257417582,0.4033333333333329,0.2976712208473347,3,0.07053000786834963,0.09000000000000001,0.7836667540927736,3,0.26316489080673133,0.3299999999999997,0.7974693660810048,4,0.24124209500338512,0.3266666666666663,0.7384962091940368,4,0.07269049433370141,0.27999999999999975,0.2596089083346481,3,0.0,0.0,0.0,0,0.09847832877910785,0.4599999999999994,0.21408332343284342,3,0.061166967255341397,0.4599999999999994,0.1329716679463945,3,0.0,0.0,0.0,0,0.04463164766885499,0.920000000000002,0.04851266050962488,6,0.0,0.0,0.0,0,0.0,0.1533333333333333,0.0,1,0.08247532248129873,0.3299999999999996,0.24992521964029946,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0
80000,0.03398072066209899,0.1666666666666666,0.20388432397259404,1,0.07355842692015681,0.10666666666666667,0.68961025237647,2,0.14119074168723675,0.5599999999999997,0.2521263244414943,4,0.04945083165893414,0.05666666666666667,0.8726617351576612,1,0.12683080871066074,0.1533333333333333,0.8271574481130051,2,0.33803736155325337,0.5266666666666661,0.641843091556811,4,0.14513647593761306,0.4066666666666662,0.3568929736170817,3,0.058725779772398325,0.1666666666666666,0.3523546786343901,2,0.028641919016451217,0.49999999999999933,0.05728383803290251,3,0.09751082130506519,0.42333333333333284,0.23034052276787081,3,0.0,0.0,0.0,0,0.20217426471270214,0.8333333333333348,0.24260911765524212,6,0.0,0.0,0.0,0,0.01922087971584249,0.1666666666666666,0.11532527829505498,1,0.104263264798961,0.49999999999999933,0.20852652959792228,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0
90000,0.0,0.1666666666666666,0.0,1,0.0,0.0,0.0,0,0.11796927743130645,0.5766666666666664,0.204571001325965,4,0.0,0.0,0.0,0,0.026492120752809423,0.030000000000000002,0.883070691760314,1,0.2226048784987698,0.333333333333333,0.6678146354963101,4,0.2226776463179203,0.5966666666666666,0.37320275919204526,5,0.2067956536990531,0.6866666666666671,0.3011587189792033,6,0.08499356184470304,0.5899999999999999,0.14405688448254755,4,0.050127419837374926,0.2566666666666665,0.1953016357300323,2,0.0,0.0,0.0,0,0.08277457393013951,0.313333333333333,0.2641741721174668,4,0.0,0.0,0.0,0,0.005557360010509401,0.1666666666666666,0.03334416006305642,1,0.016973595196880947,0.49999999999999933,0.03394719039376194,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0
100000,0.0701394952382171,0.26666666666666644,0.26302310714331434,2,0.00940827449341107,0.016666666666666666,0.5644964696046643,1,0.03761099746843092,0.49999999999999933,0.07522199493686194,3,0.0,0.0,0.0,0,0.04145231805584443,0.14999999999999997,0.27634878703896293,1,0.048005668485127204,0.07666666666666666,0.6261608932842679,1,0.18792426670865253,0.6700000000000004,0.2804839801621678,5,0.17375850518722108,0.7866666666666678,0.22087945574646714,6,0.10588730862934216,0.35999999999999965,0.29413141285928407,4,0.0,0.1666666666666666,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.00020776516417313573,0.1666666666666666,0.0012465909850388147,1,0.0765065088442394,0.3499999999999996,0.2185900252692557,3,0.005934487241411916,0.016666666666666666,0.35606923448471495,1,0.0,0.0,0.0,0
110000,0.1089334207210063,0.20666666666666653,0.5270971970371277,2,0.13854574646775478,0.20999999999999985,0.6597416498464518,2,0.0021672014650517117,0.49999999999999933,0.004334402930103429,3,0.0,0.0,0.0,0,0.08788462580818154,0.35333333333333294,0.24873007304202352,4,0.04830982222866372,0.16333333333333327,0.29577442180814534,1,0.06389672744452427,0.8333333333333348,0.07667607293342898,5,0.1448765752097505,0.6366666666666668,0.22755483017238293,4,0.03352285678562314,0.333333333333333,0.10056857035686953,2,0.0,0.1666666666666666,0.0,1,0.012339630477379328,0.03333333333333333,0.37018891432137985,2,0.002024571608621299,0.01,0.2024571608621299,1,0.0,0.0,0.0,0,0.0011150899640088704,0.1666666666666666,0.006690539784053225,1,0.0076920565902244935,0.013333333333333334,0.576904244266837,2,0.0,0.0,0.0,0,0.029571643858292727,0.08666666666666667,0.341211275287993,2
120000,0.06754982637013658,0.1433333333333333,0.4712778583963018,1,0.14109853408993334,0.24666666666666645,0.5720210841483789,3,0.21879044494433947,0.553333333333333,0.3954044185741077,4,0.0,0.0,0.0,0,0.05506294082720943,0.24999999999999978,0.22025176330883792,2,0.03007486183078146,0.1666666666666666,0.18044917098468882,1,0.027929835043096003,0.8333333333333348,0.03351580205171514,5,0.06106043996848286,0.4099999999999995,0.1489279023621535,3,0.011868642618552888,0.38999999999999957,0.030432416970648465,3,0.018820347860381798,0.14999999999999997,0.1254689857358787,1,0.03977562364596045,0.13333333333333333,0.29831717734470337,3,0.12492381820919407,0.43666666666666615,0.2860850798683837,4,0.0,0.0,0.0,0,0.0028844320389087223,0.1666666666666666,0.01730659223345234,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.02734695743285236,0.08666666666666667,0.31554181653291186,2
130000,0.216202808513804,0.2633333333333331,0.8210233234701425,3,0.15348656524921495,0.24999999999999978,0.6139462609968603,2,0.0872213059452266,0.24333333333333312,0.3584437230625754,4,0.10550733000835652,0.10666666666666667,0.9891312188283423,1,0.05162383753646972,0.08666666666666667,0.5956596638823429,2,0.06208127204040808,0.10333333333333335,0.6007865036168523,2,0.025086748911799624,0.6866666666666672,0.036534100356989715,5,0.017429312649935132,0.12000000000000001,0.14524427208279275,2,0.14289383179369514,0.5833333333333331,0.24496085450347746,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.22296967863864536,0.6966666666666673,0.32005217029470595,5,0.0,0.0,0.0,0,0.004829288030213233,0.14666666666666664,0.03292696384236296,1,0.07686049471584833,0.14999999999999997,0.5124032981056557,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
140000,0.1472560204419677,0.21999999999999983,0.6693455474634901,4,0.28036197576564825,0.4199999999999995,0.6675285137277348,4,0.11339426879656836,0.37666666666666626,0.3010467313183234,3,0.0,0.0,0.0,0,0.11276721069764903,0.10333333333333333,1.0912955873966035,1,0.1563748124439711,0.21333333333333318,0.7330069333311151,2,0.004513698158166034,0.6433333333333336,0.007016111126682951,5,0.0,0.0,0.0,0,0.16260976933878857,0.5366666666666663,0.30299957019650064,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.13630574815904992,1.0133333333333356,0.1345122514727463,7,0.0,0.0,0.0,0,0.07452362713882624,0.26999999999999974,0.2760134338475049,2,0.055746608886702166,0.15999999999999995,0.3484163055418886,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
150000,0.26541402861153657,0.36333333333333295,0.7304973264537712,3,0.2746265254876657,0.4099999999999995,0.6698207938723562,4,0.19866970886498103,0.4833333333333327,0.41104077696203023,5,0.08309159956660021,0.1433333333333333,0.5797088341855829,1,0.0,0.0,0.0,0,0.10546429107590212,0.12333333333333334,0.8551158735883956,1,0.19604553184705534,0.7666666666666677,0.2557115632787675,6,0.0,0.0,0.0,0,0.01691729997667988,0.3366666666666663,0.05024940587132643,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.06722160014055342,1.2233333333333336,0.054949536899634936,8,0.0,0.0,0.0,0,0.04512210587961519,0.333333333333333,0.1353663176388457,2,0.0030631502037338425,0.1666666666666666,0.01837890122240306,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
160000,0.10410440371172153,0.313333333333333,0.33224809695230306,3,0.29312909982044144,0.36666666666666625,0.7994429995102957,3,0.2959415373340126,0.5866666666666666,0.5044458022738852,5,0.07181812427917891,0.17666666666666658,0.40651768459912613,3,0.07358236584849814,0.13666666666666666,0.5384075549890108,1,0.0,0.0,0.0,0,0.21186501331000596,0.5399999999999995,0.39234261724075215,5,0.0,0.0,0.0,0,0.022779347018192567,0.3966666666666662,0.05742692525594771,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.04946236666150306,1.3333333333333324,0.037096774996127325,8,0.0,0.0,0.0,0,0.04469008123213383,0.333333333333333,0.13407024369640164,2,0.06594225282322741,0.3166666666666663,0.20823869312598153,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0
170000,0.017804974208549873,0.333333333333333,0.053414922625649675,2,0.03323811187168892,0.04,0.8309527967922231,2,0.3327791416109734,0.5766666666666664,0.5770736559727865,4,0.16463357101121953,0.34999999999999964,0.4703816314606277,3,0.06381296338569714,0.12999999999999998,0.49086894912074736,3,0.0,0.0,0.0,0,0.005499037450940176,0.01,0.5499037450940176,1,0.04531492174881611,0.16333333333333327,0.2774382964213232,3,0.09169583735667543,0.49999999999999933,0.1833916747133511,3,0.014680187053157209,0.07,0.20971695790224582,1,0.0,0.0,0.0,0,0.19630784602134146,1.1700000000000008,0.16778448377892421,8,0.0,0.0,0.0,0,0.011718938889351632,0.21999999999999983,0.05326790404250746,2,0.053764029432380976,0.333333333333333,0.1612920882971431,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0
180000,0.0,0.333333333333333,0.0,2,0.0,0.0,0.0,0,0.05789589060028635,0.11,0.5263262781844213,3,0.1979324958454422,0.5566666666666664,0.35556735780618376,4,0.08074914345703177,0.22999999999999982,0.35108323242187756,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.2887750637400258,0.8833333333333351,0.3269151664981418,6,0.08636004989189973,0.3166666666666664,0.27271594702705204,3,0.03444295408912975,0.1666666666666666,0.20665772453477857,1,0.0,0.0,0.0,0,0.1734837547367409,0.6300000000000001,0.27537103926466805,7,0.0,0.0,0.0,0,0.003734969748133222,0.1666666666666666,0.02240981848879934,1,0.027996336182325166,0.3966666666666662,0.07057899877897109,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0
190000,0.1700471487101883,0.5933333333333333,0.2865963180508792,5,0.00854265290458345,0.016666666666666666,0.512559174275007,1,0.0388052376228966,0.10333333333333335,0.3755345576409348,1,0.020364234183566383,0.6666666666666671,0.030546351275349555,4,0.037763121965761495,0.2633333333333331,0.14340426062947417,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.2868825045234197,0.9000000000000019,0.3187583383593545,7,0.0,0.0,0.0,0,0.06095892117764545,0.1666666666666666,0.3657535270658729,1,0.0,0.0,0.0,0,0.0874460578544274,0.6066666666666667,0.144141853606199,5,0.0,0.0,0.0,0,0.019532950161189395,0.06333333333333334,0.3084150025450957,1,0.05709352699320147,0.34333333333333294,0.16629182619379088,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0
200000,0.3115274589041666,0.6433333333333336,0.48423957342616547,6,0.18825598460269238,0.2866666666666664,0.6567069230326484,3,0.015554238422253744,0.1666666666666666,0.0933254305335225,1,0.036394469533274514,0.6666666666666671,0.05459170429991174,4,0.03571231479597458,0.4499999999999994,0.07936069954661028,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.11049389537682071,0.6533333333333337,0.1691233092502357,5,0.0,0.0,0.0,0,0.04279594746770098,0.1666666666666666,0.256775684806206,1,0.026780287278456424,0.06666666666666667,0.40170430917684635,2,0.06077079354032396,0.7166666666666673,0.08479645610277754,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.020382952551321463,0.05,0.40765905102642924,1,0.010273962112970457,0.04666666666666667,0.22015633099222406,1,0.02718235976223916,0.08,0.3397794970279895,2
210000,0.18574154282624716,0.343333333333333,0.5409947849308175,5,0.44621493533780804,0.6833333333333337,0.6529974663480115,6,0.08486381378531951,0.25333333333333313,0.3349887386262615,3,0.060099282585515605,0.6633333333333337,0.09060193354600338,4,0.00890736794412605,0.5033333333333326,0.017696757504886217,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.060374741600424844,0.4933333333333327,0.12238123297383431,4,0.0,0.0,0.0,0,0.03876040147060417,0.26999999999999974,0.14355704248371928,2,0.013653026877440574,0.043333333333333335,0.3150698510178594,1,0.08727176451971079,0.9433333333333356,0.09251423800676034,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.01998493267141564,0.06333333333333334,0.3155515684960364,1,0.014327141010427022,0.043333333333333335,0.33062633100985434,1
220000,0.4292849353834016,0.6733333333333336,0.6375518842327744,7,0.3722907020821368,0.5333333333333329,0.6980450664040071,5,0.3301478797068899,0.6266666666666667,0.5268317229365265,6,0.051847547368468694,0.16999999999999993,0.3049855727556983,3,0.2181162724196158,0.996666666666669,0.21884575828055045,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.018009222085771662,0.333333333333333,0.054027666257315046,2,0.03768088081141545,0.09000000000000001,0.4186764534601716,1,0.09272935854901194,0.24333333333333312,0.3810795556808713,2,0.0,0.0,0.0,0,0.09397694775398661,1.0000000000000024,0.09397694775398638,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
230000,0.5853832472677734,0.8600000000000014,0.6806781944974097,10,0.6168444837634679,0.7833333333333343,0.7874610431022985,8,0.4313397656744551,0.7300000000000009,0.5908763913348692,6,0.15341728682609665,0.2033333333333332,0.7545112466857217,4,0.32063096639638333,1.0333333333333354,0.31028803199649935,8,0.08607829114876846,0.15666666666666662,0.549435900949586,3,0.0,0.0,0.0,0,0.05651858641081992,0.28333333333333305,0.19947736380289405,2,0.09761620276333907,0.1666666666666666,0.5856972165800347,1,0.0358015929448582,0.1666666666666666,0.21480955766914928,1,0.0,0.0,0.0,0,0.007314358835315991,1.0100000000000025,0.007241939440906904,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
