Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,0,0,6,10,4,10,10,1,0,2,0,3,0,0,0,0,0
20000,0,0,0,1,10,4,5,3,1,4,0,6,2,1,0,0,0
30000,6,2,0,1,0,4,0,3,5,0,0,1,0,1,7,0,0
40000,12,8,3,0,2,0,0,1,0,0,2,0,0,0,5,4,3
50000,11,11,13,4,3,0,0,2,0,0,0,0,0,0,0,1,3
60000,12,8,11,6,8,0,2,4,0,2,0,0,0,0,0,0,0
70000,8,11,10,7,8,7,9,1,6,4,0,0,0,0,0,0,0
80000,6,9,8,9,8,8,6,0,3,0,0,0,0,0,0,0,0
90000,0,5,8,9,8,5,7,1,0,0,0,6,0,0,0,0,0
100000,0,0,5,7,9,3,5,4,0,2,1,5,0,0,0,0,0
110000,0,0,0,2,6,2,3,3,1,6,0,1,3,0,0,0,0
120000,6,1,0,0,0,7,0,1,7,0,0,2,1,0,1,0,0
130000,17,9,2,0,0,0,0,1,0,0,0,0,0,0,1,2,1
140000,15,10,12,2,0,0,0,2,0,0,0,0,0,0,0,0,2
150000,11,15,12,10,8,0,2,3,0,5,0,0,0,0,0,0,0
160000,13,15,12,11,12,7,9,4,5,2,0,0,0,0,0,0,0
170000,7,11,15,11,11,7,5,2,2,0,0,0,0,0,0,0,0
180000,0,11,10,12,9,13,6,0,0,0,0,5,0,0,0,0,0
190000,0,0,10,8,10,9,10,0,0,0,0,6,2,1,0,0,0
200000,0,0,0,4,11,9,8,4,2,3,1,5,5,0,0,0,0
210000,9,3,0,0,0,5,0,3,9,0,0,2,0,0,6,1,0
220000,13,6,4,0,1,0,0,2,0,0,0,0,0,0,3,1,3
230000,13,11,11,2,1,0,0,1,0,0,0,0,0,0,0,2,1
240000,5,16,14,9,9,0,1,2,0,3,0,0,0,0,0,0,0
250000,10,7,15,12,12,10,12,5,7,2,0,0,0,0,0,0,0
260000,5,11,10,14,9,10,10,1,2,0,0,0,0,0,0,0,0
270000,0,4,8,11,14,8,8,1,0,1,0,4,0,0,0,0,0
280000,0,0,7,8,12,8,13,3,0,1,0,5,1,0,0,0,0
290000,1,0,0,2,9,10,4,4,1,5,0,6,2,2,0,0,0
300000,4,1,0,0,0,6,0,1,5,0,0,1,0,0,6,0,0
310000,15,10,2,0,1,0,0,1,0,0,0,0,0,0,1,5,1
320000,17,9,12,5,0,0,0,0,0,0,0,0,0,0,0,1,5
330000,9,12,10,9,10,1,0,2,0,4,0,0,0,0,0,0,0
340000,7,11,11,11,13,7,16,3,3,2,0,0,0,0,0,0,0
350000,3,7,10,11,14,8,7,1,1,0,0,0,0,0,0,0,0
360000,0,9,7,9,12,12,10,0,0,0,0,6,0,0,0,0,0
370000,0,0,6,6,8,15,8,1,0,3,0,2,0,0,0,0,0
380000,0,0,0,2,6,5,6,3,0,5,0,2,3,2,2,0,0
