Time,E1_D,E1_T,E1_V,E1_N,E2_D,E2_T,E2_V,E2_N,E3_D,E3_T,E3_V,E3_N,E4_D,E4_T,E4_V,E4_N,E5_D,E5_T,E5_V,E5_N,E6_D,E6_T,E6_V,E6_N,E7_D,E7_T,E7_V,E7_N,off_R1_D,off_R1_T,off_R1_V,off_R1_N,off_R2_D,off_R2_T,off_R2_V,off_R2_N,off_R3_D,off_R3_T,off_R3_V,off_R3_N,off_R4_D,off_R4_T,off_R4_V,off_R4_N,on_R1_D,on_R1_T,on_R1_V,on_R1_N,on_R2_D,on_R2_T,on_R2_V,on_R2_N,on_R3_D,on_R3_T,on_R3_V,on_R3_N,on_R4_D,on_R4_T,on_R4_V,on_R4_N,on_R5_D,on_R5_T,on_R5_V,on_R5_N,on_R6_D,on_R6_T,on_R6_V,on_R6_N
10000,0.32127783287747735,0.7600000000000009,0.42273399062825917,7,0.2344879819285286,0.38999999999999957,0.6012512357141766,4,0.032446919673487826,0.6366666666666669,0.05096374817825311,4,0.013833849192467346,0.1666666666666666,0.08300309515480411,1,0.010743929562038849,0.49999999999999933,0.021487859124077725,3,0.0016987882056896354,0.1666666666666666,0.010192729234137816,1,0.00046450451514105787,0.1666666666666666,0.0027870270908463483,1,0.011376825490736311,0.03666666666666667,0.310277058838263,1,0.0,0.1666666666666666,0.0,1,0.0,0.0,0.0,0,0.03496122828659779,0.08333333333333334,0.41953473943917347,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.009724056439244944,0.030000000000000002,0.32413521464149814,1,0.0,0.0,0.0,0,0.1442578725801708,0.49999999999999933,0.288515745160342,3,0.03362019082183416,0.09000000000000001,0.37355767579815724,2
20000,0.14010103496598222,0.4466666666666661,0.3136590335059308,4,0.3735069546898172,0.5633333333333331,0.663030097082516,5,0.11152807202264516,0.7733333333333344,0.14421733451204094,6,0.00754074625771336,0.1666666666666666,0.04524447754628018,1,0.005591685538773437,0.49999999999999933,0.01118337107754689,3,0.05423111932036717,0.2899999999999997,0.18700385972540423,2,0.06154112064619674,0.13,0.4733932357399749,2,0.06307535666370716,0.1666666666666666,0.3784521399822431,1,0.0,0.1666666666666666,0.0,1,0.05601897496347942,0.13999999999999999,0.40013553545342445,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.09181365047611595,0.23666666666666647,0.38794500201175786,3,0.01226937343550918,0.03666666666666667,0.3346192755138867,1
30000,0.22062664026534382,0.4966666666666661,0.44421471194364576,6,0.24157331925350117,0.4333333333333328,0.5574768905850034,5,0.4329984584974104,1.020000000000002,0.42450829264451917,9,0.03717661498210448,0.13999999999999999,0.2655472498721749,2,0.16297789656294379,0.4933333333333327,0.3303606011411027,4,0.06905444492195804,0.3766666666666662,0.1833303847485614,3,0.05099885498869626,0.1666666666666666,0.3059931299321777,1,0.03342429729553201,0.07666666666666666,0.4359690951591132,1,0.06642167939375639,0.30999999999999966,0.21426348191534342,2,0.1754041047047094,0.333333333333333,0.5262123141141287,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
40000,0.23591328926421232,0.4399999999999995,0.5361665665095741,5,0.2945560300708679,0.553333333333333,0.53233017482687,6,0.4327023443377775,0.8600000000000017,0.5031422608578798,9,0.322021431131373,0.44333333333333286,0.7263641303715188,5,0.13972009596204354,0.23666666666666647,0.5903666026565225,4,0.29676035897877856,0.7066666666666672,0.41994390421525235,5,0.032179339364933425,0.2266666666666665,0.14196767366882404,3,0.0,0.0,0.0,0,0.10979636463072523,0.19333333333333322,0.5679122308485791,3,0.07977763918537827,0.3199999999999997,0.24930512245430733,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
50000,0.29407282695905984,0.4166666666666662,0.7057747847017445,5,0.46534610548178357,0.8600000000000015,0.5411001226532357,7,0.11223187014789208,0.46333333333333276,0.2422270578731487,5,0.2501687104535303,0.3299999999999996,0.758087001374335,5,0.42605851485824814,0.563333333333333,0.7563168902809143,6,0.29094149463666735,0.44999999999999946,0.6465366547481505,5,0.2562765846362665,0.5466666666666663,0.46879863043219516,6,0.0,0.0,0.0,0,0.06377801263795176,0.17666666666666658,0.36100761870538745,2,0.05462873091337534,0.4699999999999994,0.11623134236888384,3,0.0,0.0,0.0,0,0.007381946799536408,0.023333333333333334,0.31636914855156034,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
60000,0.1843456245174018,0.30666666666666637,0.601127036469789,3,0.47984510668526237,0.6933333333333338,0.6920842884883587,7,0.4262606995476199,1.0666666666666684,0.399619405825893,9,0.06242216702060876,0.07333333333333333,0.8512113684628467,2,0.22541824740974328,0.33999999999999964,0.6629948453227751,4,0.4668182760366812,0.6200000000000001,0.7529327032849695,5,0.31046513668358794,0.6833333333333338,0.45433922441500646,6,0.0,0.0,0.0,0,0.031258667863297396,0.17666666666666658,0.17693585582998533,2,0.08240021405784358,0.49999999999999933,0.16480042811568738,3,0.0,0.0,0.0,0,0.02797229550528008,0.1666666666666666,0.16783377303168054,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.04447464888077561,0.11000000000000001,0.4043149898252328,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0
70000,0.0,0.1533333333333333,0.0,1,0.2198582610563358,0.3833333333333329,0.5735432897121809,4,0.5610583684087803,1.0866666666666682,0.5163113819712695,10,0.05029050192817162,0.060000000000000005,0.8381750321361936,2,0.15187875111710394,0.20666666666666653,0.734897182824697,2,0.2082561495200373,0.3699999999999996,0.5628544581622635,4,0.2731485417331288,0.6433333333333334,0.42458322549191,7,0.010113031416500506,0.05,0.2022606283300101,1,0.14025620820159643,0.4733333333333327,0.2963159328202745,4,0.08654693061986951,0.42333333333333284,0.20444156839339278,4,0.0,0.0,0.0,0,0.0,0.1533333333333333,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.07279226992928886,0.15666666666666662,0.4646315101869503,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0
80000,0.0,0.1666666666666666,0.0,1,0.005890463096342509,0.1666666666666666,0.03534277857805507,1,0.22791008782810426,0.7133333333333339,0.3195001231235104,7,0.20637332991816823,0.313333333333333,0.658638286972878,4,0.07689380189391092,0.09333333333333334,0.8238621631490455,2,0.13096174412590933,0.30999999999999966,0.422457239115837,2,0.2753740251439078,0.723333333333334,0.38070141724964174,5,0.0,0.0,0.0,0,0.263827132150018,0.8033333333333347,0.328415517199192,5,0.12276921068805184,0.22999999999999982,0.5337791769045737,2,0.0,0.0,0.0,0,0.020149650588652847,0.1666666666666666,0.12089790353191712,1,0.0,0.0,0.0,0,0.04700252887189241,0.13666666666666666,0.3439209429650664,1,0.08919313113572093,0.333333333333333,0.2675793934071631,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0
90000,0.020060891442158724,0.2166666666666665,0.09258872973304033,2,0.01653313097278592,0.1666666666666666,0.09919878583671557,1,0.08434187504442821,0.4199999999999995,0.20081398820101978,4,0.12026364132047299,0.49999999999999933,0.2405272826409463,3,0.05214586860042728,0.1666666666666666,0.3128752116025638,1,0.0842259552361241,0.2033333333333332,0.41422600935798765,2,0.1052911875460784,0.19333333333333322,0.5446095907555782,3,0.0,0.0,0.0,0,0.15428582085504292,0.5633333333333331,0.2738801553639816,5,0.07231605290803025,0.23333333333333314,0.3099259410344156,2,0.0,0.0,0.0,0,0.034557205012119944,0.1666666666666666,0.20734323007271974,1,0.013196095664067334,0.03666666666666667,0.3598935181109273,1,0.062019569957659455,0.16333333333333327,0.3797116528019968,1,0.07650990492677394,0.333333333333333,0.22952971478032205,2,0.04210492382906498,0.1433333333333333,0.29375528252836036,3,0.005888579443167792,0.013333333333333334,0.4416434582375844,1
100000,0.08023095847440172,0.24333333333333312,0.32971626770302104,2,0.0779639913152207,0.21333333333333318,0.36545620929009726,2,0.04966631956541767,0.6666666666666671,0.07449947934812647,4,0.0036367161037523126,0.49999999999999933,0.007273432207504635,3,0.05445275943842504,0.39333333333333287,0.13843921891125027,3,0.005177863038138308,0.1666666666666666,0.03106717822882986,1,0.05442727171559285,0.25666666666666643,0.21205430538542688,2,0.0,0.0,0.0,0,0.022114754598583402,0.49999999999999933,0.04422950919716686,3,0.07741415081372442,0.4799999999999994,0.16127948086192606,4,0.01070743060842611,0.023333333333333334,0.45888988321826185,1,0.009706104396813606,0.1666666666666666,0.05823662638088166,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.03936867539134328,0.10666666666666667,0.3690813317938433,2,0.09455303830274271,0.35333333333333294,0.26760293859266837,3,0.05511082958620708,0.15999999999999995,0.3444426849137944,2
