Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
30000,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0
40000,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0
50000,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0
60000,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0
70000,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0
80000,0,0,0,1,0,9,0,0,0,0,0,0,0,0,4,0,1
90000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,4
100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
110000,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
130000,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0
140000,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0
150000,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0
160000,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0
170000,0,0,0,1,0,7,0,0,0,0,0,0,0,0,2,0,0
180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
190000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
200000,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
210000,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
220000,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0
230000,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0
240000,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0
250000,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0
260000,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0
270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
280000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
290000,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,0,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0
310000,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0
320000,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0
330000,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0
340000,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0
350000,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0
360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
380000,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0
390000,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0
400000,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0
410000,0,0,0,14,0,11,0,0,0,0,0,0,0,0,0,0,0
420000,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0
430000,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0
440000,0,0,0,1,0,12,0,0,0,0,0,0,0,0,2,0,0
450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
470000,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
480000,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0
490000,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0
500000,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0
510000,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0
520000,0,0,0,10,0,12,0,0,0,0,0,0,0,0,1,0,0
530000,0,0,0,1,0,11,0,0,0,0,0,0,0,0,4,0,0
540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
550000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
560000,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
570000,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0
580000,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0
590000,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0
600000,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0
610000,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0
620000,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0
630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
650000,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
660000,0,0,0,11,0,5,0,0,0,0,0,0,0,0,1,0,0
670000,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0
680000,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0
690000,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0
700000,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0
710000,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0
720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2
730000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
740000,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
750000,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0
760000,0,0,0,10,0,10,0,0,0,0,0,0,0,0,1,0,0
770000,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0
780000,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,0,0
790000,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
800000,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0
810000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
830000,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
840000,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0
850000,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0
860000,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0
870000,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0
880000,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0
890000,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0
900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
920000,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
930000,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0
940000,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0
