Time,E1_D,E1_T,E2_D,E2_T,E3_D,E3_T,E4_D,E4_T,E5_D,E5_T,E6_D,E6_T,E7_D,E7_T,off_R1_D,off_R1_T,off_R2_D,off_R2_T,off_R3_D,off_R3_T,off_R4_D,off_R4_T,on_R1_D,on_R1_T,on_R2_D,on_R2_T,on_R3_D,on_R3_T,on_R4_D,on_R4_T,on_R5_D,on_R5_T,on_R6_D,on_R6_T
120,129.04717869989244,36.25,277.52293574947157,41.416666666666664,170.80299871799392,26.416666666666668,56.21488861911306,16.083333333333332,49.48318497233629,16.333333333333332,0.7963336335769876,0.25,22.35826670131327,2.75,76.21701970530633,6.5,0.0,0.0,0.0,0.0,23.207756104373573,1.9166666666666667,46.14516637458744,9.583333333333334,17.549815709875855,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,33.28666896613685,7.333333333333333
130,119.15267377698343,34.666666666666664,293.86675513481515,43.583333333333336,255.22775445923176,34.416666666666664,63.84934106712924,17.333333333333332,70.22989726220392,19.333333333333332,17.257210959242787,1.9166666666666667,22.35826670131327,2.75,71.32138951432151,5.833333333333333,21.417658803563587,2.1666666666666665,0.0,0.0,23.207756104373573,1.9166666666666667,38.41722094766504,4.916666666666667,17.549815709875855,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,18.888501713408676,5.666666666666667
140,126.79142818897277,34.083333333333336,295.1929876906776,42.5,307.14279754893727,39.083333333333336,109.14345705344601,20.75,85.92099809362561,20.25,60.648894881985605,5.666666666666667,26.79660691930116,3.3333333333333335,28.93299785064976,2.25,64.08637990252909,5.416666666666667,0.0,0.0,23.207756104373573,1.9166666666666667,21.995853359538444,2.6666666666666665,28.609183427345442,3.75,0.0,0.0,0.0,0.0,0.0,0.0,17.17798698391034,4.0
150,142.40667701128265,31.416666666666668,297.7730444021294,40.916666666666664,323.13635676836753,39.75,134.4586589009202,21.333333333333332,151.0591982027766,23.166666666666668,104.64185846871112,9.583333333333334,50.08700157490572,6.166666666666667,19.9247464568832,1.5833333333333333,94.60849364597367,8.0,0.0,0.0,23.207756104373573,1.9166666666666667,20.963305221246184,2.9166666666666665,32.166747065069096,5.416666666666667,0.0,0.0,0.0,0.0,0.32207705141818216,0.16666666666666666,16.22265203573554,2.0
160,136.20522576882453,24.5,351.0703116998482,41.0,334.04634209066745,37.666666666666664,159.64249033687636,20.333333333333332,204.87377393672887,25.083333333333332,176.44937174107045,16.166666666666668,77.09858501076059,9.166666666666666,12.590311017486991,1.0,104.65625212134034,8.833333333333334,0.0,0.0,23.207756104373573,1.9166666666666667,9.065721399297827,3.5,30.45648687562938,6.583333333333333,0.0,0.0,0.0,0.0,12.00591991197827,1.8333333333333333,0.9011512789325913,0.08333333333333333
170,151.42762822092826,20.75,346.8941088058723,34.5,415.3648256826389,40.75,160.2996873985152,17.083333333333332,239.39644890684238,25.583333333333332,238.41984297800505,22.083333333333332,112.2787517956774,13.25,0.0,0.0,104.65625212134034,8.833333333333334,3.4270434420656666,0.5833333333333334,4.232199345058281,0.3333333333333333,9.069523173526033,5.166666666666667,15.445887016877501,6.583333333333333,0.0,0.0,0.0,0.0,12.920614149954716,3.5,0.0,0.0
180,130.41729967078234,22.583333333333332,254.7715497832979,22.666666666666668,406.47959587597666,35.0,202.80882264349736,17.166666666666668,260.6759649334826,24.25,280.8871647723583,25.916666666666668,162.88029572917955,18.916666666666668,0.0,0.0,120.57771846041034,10.416666666666666,21.567755009114325,2.25,0.0,0.0,22.118945449294632,8.333333333333334,15.363550109818435,8.166666666666666,0.0,0.0,0.0,0.0,12.92232767327607,5.166666666666667,0.0,0.0
190,126.83204346498492,28.5,166.31495437962613,14.583333333333334,294.985844059121,25.083333333333332,194.20446541776667,16.166666666666668,269.0599678419436,25.166666666666668,296.22516534228447,27.333333333333332,198.89361905452526,22.5,4.550069558396646,0.4166666666666667,111.04787890407893,9.416666666666666,29.282581422423863,2.9166666666666665,0.0,0.0,52.542844291178845,12.166666666666666,17.36225587528837,8.583333333333334,0.0,0.0,0.3190686814862523,0.16666666666666666,15.31705578313938,6.833333333333333,0.0,0.0
200,106.66876349427845,32.416666666666664,169.88566059174624,15.333333333333334,198.78365842120738,17.333333333333332,127.11480778332702,12.583333333333334,234.9954606275301,27.333333333333332,259.1049533744943,25.25,212.02462617575418,23.916666666666668,23.59131539211637,1.8333333333333333,68.37915780511345,6.166666666666667,44.88381846534153,4.333333333333333,0.0,0.0,69.5531691500173,13.666666666666666,6.137890621476381,7.083333333333333,0.0,0.0,15.991543274020529,1.8333333333333333,17.086387930000317,7.083333333333333,0.0,0.0
210,84.26715491837341,34.166666666666664,179.6421080099799,18.583333333333332,154.49276046189084,15.0,92.24513929316664,12.0,159.57557126317522,26.666666666666668,215.26640712993537,23.0,194.58130503839746,21.75,39.13893758633419,2.8333333333333335,37.85704406166888,3.5833333333333335,61.45368244519124,5.666666666666667,0.0,0.0,63.67102104265311,12.5,2.5803269837527303,5.416666666666667,0.0,0.0,24.416014412532306,2.9166666666666665,17.0609921651901,7.083333333333333,0.0,0.0
220,88.5534174300066,35.583333333333336,160.4163703803354,19.0,153.8892660158107,17.333333333333332,67.44925601806054,12.916666666666666,116.05160872310125,28.083333333333332,143.61682711783018,18.166666666666668,157.39487261817752,17.333333333333332,47.89288052097314,3.9166666666666665,27.809285586302195,2.75,61.45368244519124,5.666666666666667,0.0,0.0,76.86931761770529,12.5,2.568698330557892,3.75,0.0,0.0,24.416014412532306,2.9166666666666665,18.086735831205484,7.083333333333333,0.0,0.0
230,87.19999994252504,33.333333333333336,177.59607271704112,20.5,164.2908315471034,19.083333333333332,78.34316634098842,14.916666666666666,106.51112712435285,28.666666666666668,121.27284610390154,18.083333333333332,110.03128811631251,11.916666666666666,55.92792181229682,4.583333333333333,27.809285586302195,2.75,58.026639003125574,5.083333333333333,0.0,0.0,81.29931536219074,13.166666666666666,3.524186889487531,2.4166666666666665,0.0,0.0,24.416014412532306,2.9166666666666665,21.33338707249958,7.083333333333333,0.0,0.0
240,88.10867101277933,28.333333333333332,239.34789918337108,25.166666666666668,177.95957560027819,20.083333333333332,110.81296497409507,17.5,141.02118243927407,31.5,136.52317807728807,19.416666666666668,68.24218084065632,7.166666666666667,55.92792181229682,4.583333333333333,11.887819247232187,1.1666666666666667,39.88592743607691,3.4166666666666665,13.1358679790125,1.5833333333333333,80.83924585723032,13.333333333333334,16.025750396725417,2.4166666666666665,0.0,0.0,24.416014412532306,2.9166666666666665,21.41389359005758,7.083333333333333,0.0,0.0
250,101.54894125320861,23.916666666666668,236.66695839773286,24.666666666666668,206.44815101140622,22.083333333333332,103.99037195131116,16.583333333333332,182.11747578803408,33.583333333333336,121.85964537826548,17.916666666666668,81.54376668763283,9.0,62.82268150224551,5.416666666666667,0.0,0.0,48.89369247666718,4.416666666666667,22.194062525928597,2.25,50.93871958602301,12.833333333333334,14.872663261025219,3.6666666666666665,0.0,0.0,37.7332706968697,4.416666666666667,19.019165480194264,7.083333333333333,9.662767350471837,1.3333333333333333
260,123.3615495818193,19.083333333333332,228.5595941570931,23.083333333333332,220.48820902320074,22.666666666666668,127.02801130791038,16.666666666666668,195.7880952733769,29.75,155.23320084763077,19.583333333333332,91.77378667265437,10.166666666666666,50.34485860056017,4.5,0.0,0.0,68.33411352440386,5.666666666666667,22.194062525928597,2.25,33.647569655197714,14.5,14.873962888390174,5.333333333333333,0.0,0.0,30.266282300408676,4.416666666666667,17.24983333333333,8.5,15.040946008131518,3.0
270,112.79246434978181,13.833333333333334,228.91877869589538,19.916666666666668,231.73962081697917,21.916666666666668,139.50077974561142,15.5,222.911224555281,26.25,184.06606252500808,20.25,111.5771646313653,12.333333333333334,39.33721273841325,4.25,0.0,0.0,56.730112848990615,4.666666666666667,22.194062525928597,2.25,32.9965589346688,16.333333333333332,14.873962888390173,7.0,0.0,0.0,21.9083743194158,5.0,16.953152046725364,10.0,15.069351878888519,4.666666666666667
280,102.99071292503947,12.166666666666666,185.9119454304213,14.75,275.4602131224594,23.083333333333332,147.14933756368325,12.916666666666666,242.12247036992017,22.5,216.27105580118595,21.166666666666668,138.78403046174532,15.333333333333334,45.28942825965305,4.333333333333333,0.0,0.0,56.730112848990615,4.666666666666667,22.194062525928597,2.25,18.80095738427919,14.666666666666666,15.057937232032337,8.666666666666666,0.0,0.0,21.908434255606565,6.666666666666667,4.2435655201498905,10.0,15.069398722377512,6.333333333333333
290,82.50039784349576,12.416666666666666,151.79318456517152,13.0,203.14179798277758,16.666666666666668,170.4527542506506,15.166666666666666,224.77581513021565,21.666666666666668,176.64456557818002,15.333333333333334,169.6071488807036,18.666666666666668,37.254386968329364,3.6666666666666665,0.0,0.0,65.47920523283288,5.916666666666667,22.194062525928597,2.25,14.367157865565531,12.333333333333334,16.510171111839576,8.916666666666666,0.0,0.0,24.472996048967655,8.083333333333334,0.23042993094891528,8.75,15.069398722377512,8.0
300,113.11732104109598,21.583333333333332,90.22258374082942,10.0,169.49857173525626,14.833333333333334,98.37602755181213,14.416666666666666,182.49777572440541,21.833333333333332,118.13057817686327,9.916666666666666,166.96651049526693,18.416666666666668,37.254386968329364,3.6666666666666665,0.0,0.0,81.85914117456123,7.583333333333333,10.73334463196374,0.9166666666666666,1.7778050947573358,9.0,10.90764822588975,8.416666666666666,0.0,0.0,24.472996048967655,8.083333333333334,0.14820989006956609,7.083333333333333,16.84851193861379,9.416666666666666
310,115.28983107722927,30.333333333333332,86.89291750509939,11.75,128.6066674105007,13.416666666666666,91.80826270855131,18.916666666666668,100.78145590196927,19.75,104.14946953574326,9.0,117.65160132294473,13.0,25.809557719984028,2.4166666666666665,0.0,0.0,71.7009535675423,6.583333333333333,21.13623392923299,1.9166666666666667,1.2544325240804355,5.666666666666667,19.468128351676786,8.0,0.0,0.0,10.83667108314401,6.416666666666667,0.14820989006956609,5.416666666666667,7.1857445881419535,8.083333333333334
320,116.57080276876248,32.916666666666664,138.5140305827383,18.416666666666668,135.56097541218855,17.25,67.46112301705948,22.166666666666668,85.0324519614744,23.583333333333332,80.31618377711851,7.333333333333333,89.85223399870638,9.833333333333334,19.246134787949643,1.9166666666666667,0.0,0.0,36.659295476887955,3.9166666666666665,23.316010964254925,2.0833333333333335,1.2535248992470638,2.3333333333333335,19.466828724311828,6.333333333333333,0.0,0.0,2.631184887070759,4.75,0.14820989006956609,3.75,1.8075659304822718,6.416666666666667
330,116.57080276876248,32.916666666666664,198.92463907602905,25.0,198.5851307424149,26.333333333333332,50.93928735730699,21.166666666666668,89.99969134283934,27.416666666666668,60.88777360105212,7.75,64.20178252174762,7.0,14.70615845587875,1.1666666666666667,0.36240991365635483,0.08333333333333333,46.41897028686312,5.166666666666667,23.316010964254925,2.0833333333333335,0.0,0.0,20.362306567492553,5.0,0.0,0.0,2.5646217295518547,3.0833333333333335,0.14820989006956609,2.0833333333333335,1.779160059725271,4.75
340,118.87941842949226,32.916666666666664,201.8566033968663,25.25,251.56292632265442,32.5,82.10748094979364,24.333333333333332,91.44981544846381,27.833333333333332,69.84211167370607,9.333333333333334,43.96363798786606,4.916666666666667,0.0,0.0,27.858378929998334,2.6666666666666665,61.41720021285624,6.25,23.316010964254925,2.0833333333333335,0.0,0.0,44.24793373361914,6.333333333333333,0.0,0.0,2.5645617933610887,1.4166666666666667,0.14820989006956609,0.4166666666666667,1.7791132162362782,3.0833333333333335
350,128.21808785920135,31.416666666666668,218.12328992402567,25.25,295.53263450665423,37.583333333333336,106.02126283733394,25.75,128.20140389036487,27.916666666666668,109.28608115866358,13.0,43.13559937219935,5.0,0.0,0.0,53.638532045686986,4.666666666666667,68.96510570890841,6.666666666666667,23.316010964254925,2.0833333333333335,0.0,0.0,49.624338695837004,9.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.7791132162362782,1.4166666666666667
360,102.29046060528863,22.5,265.36482217214626,27.25,304.78137404139585,38.666666666666664,140.63427905630547,24.333333333333332,194.17334658756192,30.666666666666668,143.71435498804874,15.75,80.01089279920774,9.333333333333334,0.0,0.0,53.638532045686986,4.666666666666667,69.71008009176786,6.583333333333333,21.64086087920728,1.8333333333333333,0.0,0.0,42.17092378568044,11.25,0.0,0.0,0.0,0.0,9.044727491200403,1.3333333333333333,0.0,0.0
370,123.82804345284892,17.25,291.48202727086283,27.333333333333332,346.20022092780465,42.25,140.63353919234123,19.333333333333332,246.38972097768456,31.833333333333332,173.4264562107752,18.166666666666668,106.02305017541852,12.166666666666666,0.0,0.0,53.638532045686986,4.666666666666667,88.74662070551123,8.166666666666666,2.1797770350219374,0.16666666666666666,0.0,0.0,32.76482503012368,13.333333333333334,0.0,0.0,0.0,0.0,11.833660388584212,3.0,0.0,0.0
380,156.020631689203,22.833333333333332,228.7843083596961,19.833333333333332,335.9433812273953,40.166666666666664,175.01843968861212,17.166666666666668,248.25878583757972,27.0,231.5273843152585,23.083333333333332,133.06958779473177,15.0,0.0,0.0,53.638532045686986,4.666666666666667,113.58302784836764,10.0,0.0,0.0,12.653919537186903,1.6666666666666667,33.119560717427206,16.416666666666668,0.0,0.0,0.0,0.0,11.841829364345038,4.666666666666667,0.0,0.0
390,175.01747645768035,35.5,139.36644866968822,11.25,292.51687339600136,34.916666666666664,179.86845557674613,17.75,247.06866048882293,24.333333333333332,240.9376031695149,22.5,160.31619046083162,18.416666666666668,0.0,0.0,53.27612213203063,4.583333333333333,101.34759858348527,8.583333333333334,12.381782639517752,1.0833333333333333,17.78429716604251,2.4166666666666665,42.94226633212522,17.666666666666668,0.0,0.0,0.0,0.0,12.197106291655166,6.333333333333333,0.0,0.0
400,181.0914930637159,48.833333333333336,134.73268775858003,11.0,206.56675627712377,28.5,140.60820127847214,15.583333333333334,219.3106909346908,24.333333333333332,199.62033856042888,18.25,190.94479073602497,22.166666666666668,0.0,0.0,43.67899770685815,3.25,94.28531295068747,8.25,23.006894738740538,1.75,17.78429716604251,2.4166666666666665,26.3907704744699,15.583333333333334,0.0,0.0,0.0,0.0,17.043036898306482,7.25,0.0,0.0
410,167.5774630142089,60.083333333333336,125.12987379769375,12.833333333333334,157.86990440326892,26.666666666666668,81.83982667328361,11.5,179.05985802147904,24.833333333333332,160.17636907547137,14.583333333333334,162.4499957032019,18.916666666666668,2.357589671996147,0.4166666666666667,27.749907517346003,1.9166666666666667,98.05860137520763,8.25,23.006894738740538,1.75,17.78429716604251,2.4166666666666665,18.606623184701476,12.25,0.0,0.0,0.0,0.0,17.043036898306482,7.25,0.0,0.0
420,171.23252049853897,62.416666666666664,186.4100655083959,21.0,139.46343028911267,29.5,43.933622228559386,9.583333333333334,108.95276920040806,22.083333333333332,125.74809524608618,11.833333333333334,119.4029040037842,13.916666666666666,16.11589129448231,1.5833333333333333,27.749907517346003,1.9166666666666667,85.1886610560053,7.0,23.006894738740538,1.75,17.78429716604251,2.4166666666666665,18.591024797295702,8.916666666666666,0.0,0.0,0.0,0.0,7.998309407106078,5.916666666666667,0.0,0.0
430,144.36024095334884,58.0,271.2567820482248,29.25,162.03999649788426,34.833333333333336,44.09309637460603,9.833333333333334,69.96952177600723,19.083333333333332,121.17797270110003,12.0,93.39074662757342,11.083333333333334,16.11589129448231,1.5833333333333333,27.749907517346003,1.9166666666666667,59.58771659538106,4.75,23.006894738740538,1.75,17.78429716604251,2.4166666666666665,18.591024797295702,5.583333333333333,0.0,0.0,0.0,0.0,5.2093765097222695,4.25,0.0,0.0
440,117.01490374213138,51.25,292.47527103940314,31.083333333333332,270.43327034231453,49.416666666666664,14.526406742251837,7.5,89.75613625282237,21.166666666666668,106.65042330829267,10.833333333333334,71.16659848437966,8.75,16.11589129448231,1.5833333333333333,31.405837838526626,2.5833333333333335,34.751309452524644,2.9166666666666665,23.006894738740538,1.75,6.07549082398253,1.0833333333333333,18.236289109992175,2.5,0.0,0.0,0.0,0.0,5.201207533961443,2.5833333333333335,0.0,0.0
450,122.88660492605182,41.25,323.5934045072721,33.25,295.12770670332117,53.583333333333336,73.2458766279379,11.833333333333334,75.8011853740516,19.666666666666668,128.7732322040477,12.25,84.2032298951976,9.833333333333334,16.11589129448231,1.5833333333333333,76.10807750079118,6.666666666666667,32.26120060299539,2.75,10.625112099222784,0.6666666666666666,12.593957861516026,2.0,7.518105652113435,0.9166666666666666,0.0,0.0,0.0,0.0,4.845930606651316,0.9166666666666666,0.0,0.0
460,112.63502298056169,27.166666666666668,353.9255229753191,35.0,307.71343487419955,52.333333333333336,119.03791015714529,14.333333333333334,165.08848389864855,24.75,147.47778771230705,13.833333333333334,90.72922428140721,10.25,16.11589129448231,1.5833333333333333,101.53735976432601,8.833333333333334,24.904412559800065,2.0833333333333335,0.0,0.0,13.220904509641437,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,6.28009721419712,1.0,0.0,0.0
