Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,7,9,15,11,11,8,14,0,6,1,0,0,0,0,0,0,0
20000,1,6,10,10,11,7,9,1,0,0,0,4,0,0,0,0,0
30000,1,0,10,9,12,8,11,0,0,0,0,6,0,0,0,0,0
40000,0,2,0,5,11,12,9,4,0,4,0,1,4,4,0,0,0
50000,6,1,0,0,1,8,1,2,6,1,0,1,6,0,6,0,0
60000,15,7,0,0,1,1,0,4,1,0,0,0,1,0,3,3,0
70000,13,15,9,2,4,0,0,0,0,0,0,0,0,0,0,3,5
80000,7,10,17,5,3,0,0,4,0,0,0,0,0,0,0,1,0
90000,8,12,12,12,6,3,5,0,3,2,0,0,0,0,0,0,0
100000,13,10,10,7,14,2,7,1,4,0,0,0,0,0,0,0,0
110000,0,6,13,7,6,9,8,1,0,0,0,3,0,0,0,0,0
120000,0,0,10,15,7,8,8,1,0,0,0,6,1,0,0,0,0
130000,0,0,0,2,13,6,11,4,0,3,0,5,7,1,0,0,0
140000,8,0,0,0,1,9,0,3,8,2,0,0,4,0,6,0,0
150000,16,5,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0
160000,10,10,7,0,0,0,0,2,0,1,0,0,0,0,1,2,2
170000,15,16,17,10,6,0,0,3,0,1,0,0,0,0,1,0,2
180000,7,13,14,10,8,4,10,1,4,2,0,0,0,0,0,1,0
190000,14,12,15,12,10,7,5,1,4,0,0,0,0,0,0,2,0
200000,1,12,13,8,11,8,9,1,0,0,0,4,0,0,0,0,0
210000,0,3,9,5,11,8,7,1,0,2,1,5,0,0,0,0,0
220000,0,0,2,5,9,10,9,4,0,4,0,4,4,1,0,0,0
230000,5,0,1,0,0,6,0,2,7,1,0,0,0,0,5,0,0
240000,14,4,1,0,1,1,0,2,2,1,0,0,0,0,7,3,2
250000,11,12,6,2,3,0,0,1,0,0,0,0,0,0,1,1,4
260000,14,11,16,8,8,0,0,2,0,5,0,0,0,0,0,2,0
270000,15,11,12,12,12,3,13,0,4,3,0,0,0,0,0,0,0
280000,8,16,15,10,12,9,6,0,5,1,0,0,0,0,0,0,0
290000,0,10,10,11,8,9,8,1,0,0,0,2,0,0,0,0,0
300000,0,1,12,12,11,10,8,1,0,1,0,4,1,1,0,0,0
310000,0,1,0,3,14,7,8,3,0,5,0,4,5,0,1,0,0
320000,4,0,0,0,3,11,1,2,6,1,0,1,0,0,5,0,0
330000,15,6,1,0,0,2,0,1,2,0,0,0,0,0,5,2,2
340000,13,12,6,3,4,0,0,1,0,0,0,0,0,0,2,2,3
350000,4,13,13,7,8,0,0,1,0,3,0,0,0,0,0,1,0
360000,7,8,17,10,5,5,11,2,4,2,0,0,0,0,0,2,0
370000,8,5,15,9,13,4,8,0,7,0,0,0,0,0,0,2,0
380000,0,7,6,9,9,8,6,0,0,0,0,4,0,0,0,0,0
390000,0,2,7,9,9,8,7,1,0,1,1,7,0,0,0,0,0
400000,0,0,1,5,7,10,7,3,0,2,0,5,5,3,0,0,0
410000,5,0,0,0,2,8,2,2,5,1,0,2,2,2,4,0,0
420000,13,9,1,0,1,0,0,2,1,0,0,0,0,0,2,2,1
430000,13,11,10,3,1,0,0,3,0,0,0,0,0,0,2,1,0
440000,14,12,10,4,6,0,1,2,0,2,0,0,0,0,0,1,0
450000,10,16,10,9,8,2,11,3,3,3,0,0,0,0,0,2,0
460000,10,10,14,9,11,8,8,2,4,0,0,0,0,0,0,0,0
470000,0,10,16,10,16,4,7,1,0,0,0,2,0,0,0,0,0
480000,0,0,12,14,11,12,7,1,0,1,0,5,0,0,0,0,0
490000,0,0,2,5,11,9,6,2,0,5,0,5,5,2,0,0,0
500000,4,1,0,0,1,9,1,3,7,1,0,2,3,0,6,0,0
510000,17,5,0,0,1,4,0,2,2,0,0,0,0,0,1,3,0
520000,14,12,12,4,2,0,0,3,0,0,0,0,0,0,0,2,2
530000,10,14,13,9,5,0,0,2,0,5,0,0,0,0,0,2,0
540000,15,11,16,10,7,6,11,2,5,1,0,0,0,0,0,1,0
550000,5,14,13,14,9,5,12,1,4,0,0,0,0,0,0,0,0
560000,0,8,15,9,16,5,8,0,0,0,0,5,0,0,0,1,0
570000,0,0,6,14,13,9,4,0,0,2,0,7,0,0,0,0,0
580000,0,0,0,3,15,10,11,3,0,4,0,6,5,1,0,0,0
590000,3,0,0,0,3,12,0,2,8,0,0,1,2,0,3,0,0
