Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
540000,0,1,8,5,9,4,8,2,6,3,0,5,0,0,1,0,0
550000,1,0,0,0,0,6,3,2,2,0,0,2,3,2,7,0,1
560000,17,0,0,0,1,0,0,3,0,0,0,0,4,0,4,10,3
570000,11,12,3,2,4,0,0,0,0,0,0,0,0,0,0,7,1
580000,15,14,12,15,9,0,0,4,1,6,0,0,0,0,0,0,0
590000,14,15,18,12,16,5,1,2,5,1,0,0,0,0,0,0,0
600000,7,12,13,14,16,9,8,1,0,0,0,0,0,0,0,0,0
610000,3,10,16,11,12,12,8,2,0,0,0,1,0,0,0,0,0
620000,0,3,11,15,15,14,4,2,0,5,0,4,0,0,0,0,0
630000,0,1,4,3,11,12,6,2,4,3,0,5,0,0,0,0,0
640000,3,0,0,0,0,6,11,2,4,1,0,3,4,2,3,2,0
650000,13,0,0,0,0,1,0,1,0,0,0,0,0,2,2,4,5
660000,17,13,1,3,2,0,0,1,0,2,0,0,0,0,0,6,3
670000,8,16,9,0,9,0,0,3,3,5,0,0,0,0,0,0,0
680000,8,10,14,8,5,10,2,2,8,0,0,0,0,0,0,0,0
690000,12,10,17,14,8,8,13,2,0,0,0,0,0,0,0,0,0
700000,3,7,13,11,14,4,15,0,0,0,0,1,0,0,0,0,0
710000,0,8,7,11,10,12,11,1,0,5,0,9,0,0,0,0,0
720000,0,0,6,3,10,12,9,3,5,7,0,6,0,0,0,0,0
730000,3,0,0,0,0,4,9,3,5,0,0,4,3,1,8,0,0
740000,13,0,0,0,1,0,0,3,0,0,0,0,0,1,1,4,4
750000,17,13,4,1,4,1,0,1,0,1,0,0,0,0,0,4,2
760000,15,10,14,4,8,1,0,3,1,2,0,0,0,0,0,0,0
770000,11,16,10,11,8,9,0,2,5,0,0,0,0,0,0,0,0
780000,6,18,12,12,11,7,7,3,0,0,0,0,0,0,0,0,0
790000,2,9,14,11,12,8,7,2,0,0,0,2,0,0,0,0,0
800000,0,3,16,11,11,9,6,1,0,4,0,6,0,0,0,0,0
810000,0,1,6,5,7,6,6,1,2,2,0,9,0,0,1,0,0
820000,2,0,0,0,0,6,5,0,5,0,0,2,4,0,7,1,0
830000,16,0,0,0,1,0,0,2,0,1,0,0,1,0,2,3,5
840000,14,14,0,3,4,0,0,3,0,2,0,0,0,0,1,5,3
850000,15,15,12,11,14,0,0,3,2,5,0,0,0,0,0,0,0
860000,13,12,16,8,13,8,1,4,5,0,0,0,0,0,0,0,0
870000,13,17,10,11,8,9,14,1,0,0,0,0,0,0,0,0,0
880000,2,15,18,9,14,8,13,0,0,0,0,2,0,0,0,0,0
890000,0,8,15,14,8,11,17,1,0,5,0,6,0,0,0,0,0
900000,0,1,7,4,8,5,11,3,4,5,0,8,0,0,1,0,0
910000,1,0,0,0,0,6,7,2,4,0,0,4,3,2,5,0,0
920000,14,1,0,0,2,0,0,2,0,0,0,0,4,1,3,4,3
930000,14,9,3,4,2,0,0,2,0,3,0,0,0,0,1,1,3
940000,14,14,9,10,15,0,0,2,1,4,0,0,0,0,0,0,0
