Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,9,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0
20000,7,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0
30000,0,0,0,5,0,9,0,0,0,0,0,6,0,0,0,0,0
40000,2,0,0,4,0,7,0,0,0,0,0,5,0,0,2,0,0
50000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0
60000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
70000,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
80000,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,11,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0
100000,10,0,0,16,0,9,0,0,0,0,0,0,0,0,0,0,0
110000,5,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0
120000,0,0,0,15,0,11,0,0,0,0,0,5,0,0,0,0,0
130000,0,0,0,3,0,14,0,0,0,0,0,5,0,0,1,0,0
140000,2,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0
150000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
160000,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
170000,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,12,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,1
190000,13,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0
200000,8,0,0,13,0,9,0,0,0,0,0,0,0,0,0,0,0
210000,0,0,0,8,0,14,0,0,0,0,0,6,0,0,0,0,0
220000,0,0,0,5,0,11,0,0,0,0,0,5,0,0,0,0,0
230000,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0
240000,20,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,5
250000,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
270000,14,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0
280000,12,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0
290000,5,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0
300000,0,0,0,14,0,11,0,0,0,0,0,9,0,0,0,0,0
310000,0,0,0,5,0,6,0,0,0,0,0,6,0,0,0,0,0
320000,0,0,0,0,0,6,0,0,0,0,0,1,0,0,4,0,1
330000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
340000,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4
350000,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,16,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0
370000,12,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0
380000,5,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0
390000,0,0,0,8,0,7,0,0,0,0,0,7,0,0,0,0,0
400000,0,0,0,2,0,7,0,0,0,0,0,6,0,0,0,0,0
410000,0,0,0,0,0,4,0,0,0,0,0,2,0,0,7,0,0
420000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
430000,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4
440000,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
450000,10,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0
460000,14,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
470000,8,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0
480000,0,0,0,9,0,9,0,0,0,0,0,8,0,0,0,0,0
490000,0,0,0,6,0,10,0,0,0,0,0,5,0,0,0,0,0
500000,0,0,0,0,0,3,0,0,0,0,0,2,0,0,4,0,0
510000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
520000,17,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,3
530000,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
540000,12,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0
550000,9,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0
560000,9,0,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0
570000,0,0,0,12,0,10,0,0,0,0,0,6,0,0,0,0,0
580000,0,0,0,3,0,9,0,0,0,0,0,4,0,0,2,0,0
590000,1,0,0,0,0,7,0,0,0,0,0,3,0,0,8,0,0
600000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
610000,14,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3
620000,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
630000,7,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0
640000,8,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0
650000,6,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0
660000,0,0,0,8,0,8,0,0,0,0,0,6,0,0,0,0,0
670000,0,0,0,2,0,6,0,0,0,0,0,7,0,0,1,0,0
680000,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0
690000,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
700000,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
710000,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
720000,11,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0
