Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,7,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0
20000,1,0,0,10,0,7,0,0,0,0,0,4,0,0,0,0,0
30000,1,0,0,9,0,8,0,0,0,0,0,6,0,0,0,0,0
40000,0,0,0,5,0,12,0,0,0,0,0,1,0,0,0,0,0
50000,6,0,0,0,0,8,0,0,0,0,0,1,0,0,6,0,0
60000,15,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
70000,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
80000,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,8,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0
100000,13,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
110000,0,0,0,7,0,9,0,0,0,0,0,3,0,0,0,0,0
120000,0,0,0,15,0,8,0,0,0,0,0,6,0,0,0,0,0
130000,0,0,0,2,0,6,0,0,0,0,0,5,0,0,0,0,0
140000,8,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0
150000,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
160000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
170000,15,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,2
180000,7,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0
190000,14,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0
200000,1,0,0,8,0,8,0,0,0,0,0,4,0,0,0,0,0
210000,0,0,0,5,0,8,0,0,0,0,0,5,0,0,0,0,0
220000,0,0,0,5,0,10,0,0,0,0,0,4,0,0,0,0,0
230000,5,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0
240000,14,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,2
250000,11,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4
260000,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
270000,15,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0
280000,8,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0
290000,0,0,0,11,0,9,0,0,0,0,0,2,0,0,0,0,0
300000,0,0,0,12,0,10,0,0,0,0,0,4,0,0,0,0,0
310000,0,0,0,3,0,7,0,0,0,0,0,4,0,0,1,0,0
320000,4,0,0,0,0,11,0,0,0,0,0,1,0,0,5,0,0
330000,15,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,2
340000,13,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,3
350000,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,7,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0
370000,8,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0
380000,0,0,0,9,0,8,0,0,0,0,0,4,0,0,0,0,0
390000,0,0,0,9,0,8,0,0,0,0,0,7,0,0,0,0,0
400000,0,0,0,5,0,10,0,0,0,0,0,5,0,0,0,0,0
410000,5,0,0,0,0,8,0,0,0,0,0,2,0,0,4,0,0
420000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
430000,13,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0
440000,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
