Time,E1_D,E1_T,E1_V,E2_D,E2_T,E2_V,E3_D,E3_T,E3_V,E4_D,E4_T,E4_V,E5_D,E5_T,E5_V,E6_D,E6_T,E6_V,E7_D,E7_T,E7_V,off_R1_D,off_R1_T,off_R1_V,off_R2_D,off_R2_T,off_R2_V,off_R3_D,off_R3_T,off_R3_V,off_R4_D,off_R4_T,off_R4_V,on_R1_D,on_R1_T,on_R1_V,on_R2_D,on_R2_T,on_R2_V,on_R3_D,on_R3_T,on_R3_V,on_R4_D,on_R4_T,on_R4_V,on_R5_D,on_R5_T,on_R5_V,on_R6_D,on_R6_T,on_R6_V
10000,33.54033490148175,83.28744423739555,0.4027057764659123,76.89297102345839,126.14307975795839,0.6095694759553958,48.23836464231296,101.15877582724075,0.47685793197709886,15.743252294222355,95.12413829439808,0.1655021803771702,24.39913743600536,138.6422185667105,0.17598634592150025,0.9745216793116597,22.379264898344527,0.043545741280525636,2.371146417325223,88.97200943144675,0.02665047617197181,9.699959293190817,44.77735462466565,0.2166264482236203,3.9028778662885553,18.283716142680415,0.21346195903675785,9.552304946851816,74.21240496281332,0.12871574437775365,0.0,0.0,0.0,4.365855511021308,106.79922458513504,0.040879093719833746,0.0,0.0,0.0,1.1185895016665433,14.31824270847846,0.07812337899567642,0.04953439164865956,4.990917623611503,0.009924906677344782,3.364174547818735,22.484830280510185,0.1496197438828256,2.0960440050940123,7.774238522418823,0.26961405918400655
20000,44.93725754275523,124.04888410781533,0.3622544278890784,61.903008722519566,94.69767019078782,0.6536909366175884,97.98840061486099,185.9095696796835,0.5270756141477386,39.8883612979948,94.51306245953043,0.4220407238954362,50.16362356823977,162.3248751190305,0.3090322634251559,26.813829273032212,60.70839262479115,0.44168241183316054,2.591251798509259,93.83054919562132,0.027616291503387916,9.49890400761368,42.43015458385658,0.22387153902163093,11.216140209202067,39.021622371626755,0.28743397961222394,13.827261247477992,78.52579362682174,0.17608559695925277,0.0,0.0,0.0,4.081109209427587,139.23211794074393,0.029311550163766624,0.0,0.0,0.0,0.0,17.89780338559807,0.0,1.4765350133076371,8.609332900729843,0.1715039980835758,3.3499347491837157,26.058578139664125,0.12855401132131355,0.4454287395935662,1.6900518526997452,0.26355921499214563
30000,44.808541655388765,112.40275843055254,0.3986427226612369,39.62463990970692,56.6258333201907,0.6997625922015036,88.2286943451208,175.77942428654637,0.5019284521110675,61.64176715557556,108.56780666148646,0.5677720592419637,60.163283994990735,153.9372675900838,0.3908298811383234,43.9378277741746,68.86878756009905,0.6379933396654007,31.95674924848095,151.07022079230293,0.21153572875501586,4.783188406891002,22.388677312332874,0.21364318848153513,21.6099023589182,54.97385793235471,0.39309415732672737,17.01919513765459,88.03736862950694,0.1933178535728108,0.0,0.0,0.0,2.8362700473257805,150.53448986769857,0.0188413303145247,0.0,0.0,0.0,1.5682085244211708,25.951814909117175,0.06042770148881729,5.648757679343895,17.592984623230556,0.3210801237150531,3.666573958568007,38.417789485904834,0.09543948279255479,0.0,0.0,0.0
40000,49.334070048064525,102.34474080018921,0.4820381551835765,34.30005878673738,44.45730318117101,0.7715281029746419,55.32757115047903,99.01860426531034,0.5587593519520271,86.19396526998335,145.23235675354522,0.5934900954354946,60.86399118825765,110.84798969627873,0.5490761840158199,55.00082664424969,79.00746005548149,0.6961472575580383,46.27892734452673,157.44705423278205,0.2939332689966008,9.703450298712916,37.55520065294542,0.25837833722110287,18.6837866290136,66.38584183349086,0.2814423394053859,14.796246659025156,101.75173258686704,0.14541518147018648,0.0,0.0,0.0,1.4849655803332868,158.06940448566831,0.009394389668039297,0.0,0.0,0.0,3.13213162118229,36.33254087276402,0.08620733771829955,3.962801858598336,24.58026929628671,0.16121881379049774,1.1718263721293924,42.88497430984726,0.027324870563355273,0.0,0.0,0.0
50000,21.217138373470778,113.81441002779647,0.18641873527516414,19.34893851421348,33.61405850283663,0.5756204212169339,36.10347829199073,64.34782496203832,0.5610675778596993,53.53872482098385,102.66074025776581,0.5215111900280097,78.6576359306984,146.53643741748377,0.5367786832881846,54.6234345993824,74.8036202403229,0.7302244787604227,53.136392986053764,163.52022893800026,0.32495302465727816,10.8934857269149,49.291200856990784,0.2210026442350292,11.79512876183779,81.1109823510859,0.1454196265406207,8.689252646134825,117.12509218423031,0.07418779771346676,0.0,0.0,0.0,10.476111596118072,168.55276395414793,0.06215330648014725,0.0,0.0,0.0,1.2919331960008342,35.795606771196084,0.036091948496887155,3.116842995669078,31.193235147571993,0.09992047894114264,0.0,44.67184823942423,0.0,0.0,0.0,0.0
60000,3.1522932675148927,114.69669227607396,0.027483733008859135,10.934760842890828,34.45742197781819,0.31734123492842936,16.613908735210266,45.65699332118017,0.3638853005132757,28.41645884174171,50.71929429401515,0.56026920794706,61.55135095704001,122.3603921869903,0.503033292529642,58.28003966777943,76.28732841037886,0.7639543929795088,61.87687809318598,155.6251018212166,0.3976021693741325,12.670060960377388,51.277293199213844,0.24708911430160355,6.302471047851751,86.51020054087074,0.07285234583260758,18.83963832236444,117.56749102156455,0.16024530385622351,1.5405143490098374,5.8271024317549065,0.26437056273711185,17.160246963572046,123.99848621310946,0.13839077788481757,0.0,0.0,0.0,0.6738567169401958,35.795606771196084,0.01882512346410155,3.422010466262628,37.18233629590577,0.09203322887054391,0.0,44.67184823942423,0.0,0.0,0.0,0.0
70000,1.454300853601704,108.34426008847609,0.01342296170017768,5.285685399493664,34.818863467096,0.15180522490312365,7.567803077757403,29.96240186702448,0.25257664960719484,5.4417492494231,24.23934144975014,0.22450070521528934,22.337264557741875,65.29176841160579,0.34211455901953125,48.854357666402045,62.4393854898565,0.7824285470320429,62.02911428478187,131.48423236797422,0.4717608580714533,15.847060499656827,61.74941645820815,0.2566349839173311,14.803593886910418,70.43525547582949,0.21017307010393976,15.431279762256475,84.27697851216628,0.18310195779062968,0.0829831932104273,0.2842488991099955,0.2919384858490353,19.142661078171727,74.53013372122112,0.2568445824849124,0.0,0.0,0.0,2.574053166626539,34.18480446649226,0.07529816849324414,10.386541070754044,47.03939860253841,0.22080514163277482,1.5495983546709435,47.947783776982,0.03231845629984779,0.0,0.0,0.0
80000,31.87029893023628,154.57584989821729,0.2061790308849781,11.480594652308003,64.21610459502475,0.17878061468707465,9.070043286177143,52.79089852761457,0.17181073895593313,1.9766654453806778,30.553791743382522,0.0646946036021468,7.919471799387526,80.09342875680638,0.09887792197577164,13.128787705197146,47.60230378929648,0.2758015192564943,23.49719628904683,101.42201757714408,0.23167746856518887,13.728451048323965,74.92984745659756,0.18321738952259375,6.213408273989186,39.14433187594005,0.1587307274443031,9.128000849108437,90.58116194417858,0.10077151422205918,1.8908407725836784,5.400729083089914,0.3501084286016201,13.101581644669391,84.84969069800577,0.1544093035212127,2.278514636616288,7.85904625181495,0.28992253813114954,6.514751365071311,19.329627656445908,0.33703449858739615,12.690803419797245,45.91644213722584,0.2763890848047312,4.615351084124671,70.13480173589589,0.06580686007361272,0.8286659593294236,3.5491088906694648,0.23348563959476407
90000,66.13104975506093,148.75278705958561,0.44457015604400707,49.26861917225257,116.5046400438831,0.4228897591863711,10.514457197357176,87.46167783088633,0.1202178766532202,0.05489050033868697,33.812862862676674,0.0016233615166397583,3.182374674115112,87.49425892940667,0.03637238274893853,5.255760491505583,53.28985177451116,0.09862591687709373,4.558359438413064,104.00311682686181,0.04382906568080598,10.239444241037377,70.95766277215144,0.144303572595348,1.6601551747643417,36.8128512939875,0.04509716352874542,10.60297038289296,101.30933374953283,0.10465936346108735,1.9372933107187502,4.405857936204931,0.4397085286838537,4.901090102602229,103.19556976784516,0.04749322198257164,0.6952333479240833,1.337710000308928,0.5197190330965064,0.4753714031021733,8.94890169279903,0.053120641998413445,15.568013434214707,52.030316226149885,0.2992104327513272,15.537876529162487,75.64432968542475,0.2054070224930071,2.6608104234737513,9.126280004578621,0.29155476515500645
100000,60.07337720830699,128.81320824851377,0.4663603835750291,75.73915196485343,132.04662408282948,0.5735788589138349,58.70978987503643,142.96346033694732,0.41066290460978394,6.267575592505223,35.64609036727964,0.17582785455367564,21.77400117626271,110.51906391082981,0.19701579443190584,1.5262480192992716,56.25726811462317,0.027129792655227563,2.383585533570059,106.28055734131864,0.02242729614143069,5.810608190893141,76.5548321002346,0.07590125967862105,0.34606613874051784,36.8128512939875,0.009400688253589296,10.795619323637325,102.19413142420122,0.10563834902442107,0.13225650407086423,0.2842488991099955,0.465284138249855,1.2895682778724715,119.7396214290396,0.010769770795013735,0.0,0.0,0.0,0.0,8.94890169279903,0.0,6.508848047440376,39.17870334535035,0.16613229871510876,2.435363369924513,69.24136477110744,0.03517208792713925,0.0,0.0,0.0
