Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,1,0,0,0,0,2,4,5,2,1,0,0,4,1,8,0,0
20000,14,0,0,0,0,0,0,1,0,0,0,0,3,0,6,4,0
30000,11,9,2,2,6,0,0,1,0,0,0,0,0,0,1,4,0
40000,10,13,9,7,12,0,0,0,0,5,0,0,0,0,0,1,0
50000,14,13,16,4,14,11,1,1,6,1,0,0,0,0,0,0,0
60000,10,11,12,11,7,10,15,0,1,0,0,0,0,0,0,0,0
70000,5,15,13,13,12,4,11,1,0,1,0,0,0,0,0,0,0
80000,0,4,14,11,12,10,8,1,0,6,0,9,0,0,0,0,0
90000,0,0,4,3,11,10,8,4,4,4,0,5,0,0,0,0,0
100000,3,0,0,0,0,4,5,3,5,1,0,0,4,1,4,0,0
110000,13,0,0,0,1,1,0,4,1,0,0,0,4,0,5,4,0
120000,14,10,2,2,1,0,0,2,0,1,0,0,0,0,0,2,0
130000,13,15,9,3,13,0,0,2,0,7,0,0,0,0,0,1,0
140000,13,11,18,9,4,16,0,2,6,1,0,0,0,0,0,0,0
150000,12,13,12,12,11,8,10,2,1,0,0,0,0,0,0,0,0
160000,6,9,12,9,16,9,11,0,0,1,0,1,0,0,0,0,0
170000,0,8,11,10,8,10,10,2,0,0,0,4,0,0,0,0,0
180000,0,0,10,5,7,6,12,2,0,0,0,7,0,0,1,0,0
190000,0,0,0,0,1,2,6,2,0,0,0,6,3,1,2,0,0
200000,14,0,0,0,2,0,0,2,0,0,0,0,3,2,0,2,0
210000,13,11,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
220000,16,12,10,9,7,0,0,0,0,0,0,0,0,0,0,0,0
230000,13,14,17,9,8,7,0,0,0,4,0,0,0,0,0,1,0
240000,9,14,10,11,10,8,8,0,1,7,0,1,0,0,0,1,0
250000,6,10,13,13,8,9,6,0,11,5,0,0,0,0,0,0,0
260000,0,9,13,12,8,11,7,0,6,5,0,5,0,0,0,0,0
270000,0,2,10,3,8,4,12,0,5,1,0,5,0,0,0,2,0
280000,0,0,0,0,0,7,5,1,1,0,0,2,5,1,4,1,0
290000,11,1,0,0,1,0,0,5,0,0,0,2,1,2,0,3,0
300000,8,9,2,3,1,0,0,4,0,0,0,0,0,0,2,3,0
310000,13,8,12,12,8,0,0,3,1,8,0,0,0,0,0,1,0
320000,13,15,12,9,10,9,0,3,4,1,1,0,0,0,0,0,0
330000,7,14,13,8,15,3,11,2,0,1,0,0,0,0,0,0,0
340000,4,6,13,14,14,11,9,1,0,2,0,1,0,0,0,0,0
350000,1,7,8,11,15,9,8,2,0,5,0,8,0,1,0,0,0
360000,0,0,7,5,14,6,11,2,6,5,0,5,0,0,0,0,0
370000,1,0,0,0,1,4,3,5,2,0,0,0,4,0,5,0,0
