Time,E1_D,E1_T,E2_D,E2_T,E3_D,E3_T,E4_D,E4_T,E5_D,E5_T,E6_D,E6_T,E7_D,E7_T,off_R1_D,off_R1_T,off_R2_D,off_R2_T,off_R3_D,off_R3_T,off_R4_D,off_R4_T,on_R1_D,on_R1_T,on_R2_D,on_R2_T,on_R3_D,on_R3_T,on_R4_D,on_R4_T,on_R5_D,on_R5_T,on_R6_D,on_R6_T
110,172.29432937335974,62.5,168.9990119953821,50.5,0.0,20.0,0.00041187668489328644,20.0,0.31845258222597295,20.0,0.0,0.0,73.10050630168925,8.0,75.54186610492195,6.0,0.0,0.0,0.0,0.0,113.85334055589175,9.5,0.0,0.0,90.06371848539348,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.406907673595548,0.5
120,197.97756666635956,29.0,552.7353541354464,71.0,247.9315127663342,49.5,2.345886279013939,18.5,5.899762769349934,20.0,4.778001801461926,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.39319607034969,2.0,0.0,0.0,3.913857499999999,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,21.765022797887827,4.5,594.0986866444894,55.0,758.4832875763574,68.5,131.97272973443768,14.5,201.97505659164506,24.5,98.7652639539948,10.0,0.0,0.0,0.0,0.0,128.50595282138153,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,120.97967982423881,16.5,143.3889624070485,14.0,649.9187671041659,56.5,410.394947815994,31.5,216.87095629208977,17.0,260.3501035364569,22.5,26.630041307927343,3.5,0.0,0.0,256.01232659379303,19.5,0.0,0.0,0.0,0.0,1.6903961809214314,1.0,67.3461915228719,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,197.82416284765523,21.0,163.58674471515243,17.0,268.4295740728341,24.0,260.67823355600353,23.5,478.97535337953343,37.5,263.95778152035314,23.5,139.74236793362735,17.0,0.0,0.0,183.1326824606674,15.5,0.0,0.0,0.0,0.0,46.720102362840905,10.0,21.345381826341907,10.0,0.0,0.0,0.0,0.0,1.932462308509093,1.0,0.0,0.0
160,106.39059310344607,13.5,483.61311030157054,38.5,79.5149110243132,7.5,152.46273275912404,14.0,325.203062005529,31.5,430.8450796341559,39.5,223.11859452131955,26.5,0.0,0.0,60.286550852200094,5.0,0.0,0.0,0.0,0.0,5.98382985202462,10.0,0.06977191916902825,10.0,0.0,0.0,0.0,0.0,70.10305716336053,10.0,0.0,0.0
170,263.62874408598196,40.0,143.94179463152656,11.5,487.9109015518286,38.5,3.9435942465179323,0.5,207.45450240290722,23.0,371.8228274216076,35.5,284.18150701119015,32.5,0.0,0.0,0.0,0.0,20.562260652394002,3.5,0.0,0.0,0.02281064536924049,10.0,0.00011933288217846894,10.0,0.0,0.0,0.0,0.0,5.488165427858675,10.0,0.0,0.0
180,71.9155953654842,40.0,0.0,0.0,194.62013392636072,15.0,257.40069774890696,19.0,133.5768589291911,12.0,259.58193256758136,24.5,303.609263601013,34.0,0.0,0.0,95.52879803442005,9.5,108.84426940229196,10.0,0.0,0.0,78.29653365461161,19.0,3.419836057645611,10.0,0.0,0.0,0.0,0.0,0.010281139928125071,10.0,0.0,0.0
190,0.25348556310315473,40.0,63.35911422245862,6.5,89.52077667522332,9.0,80.34658638005362,8.5,252.27907404241103,30.0,190.79326737355208,18.5,216.07993995207408,21.5,27.300417350379874,2.5,71.32691548339312,7.0,46.28895847985723,4.0,0.0,0.0,182.54339305130526,23.0,11.992234592819578,2.5,0.0,0.0,1.9144120889175138,1.0,14.368368659179865,10.0,0.0,0.0
200,0.0,40.0,164.81319967976924,18.5,72.70565327668416,10.0,7.857002009355995,10.0,12.483913005608883,30.0,37.62883172971573,10.0,105.41608403530086,12.0,114.24747500231835,8.5,0.0,0.0,93.60742225750596,8.5,0.0,0.0,103.75234533395206,10.0,0.0,0.0,0.0,0.0,94.03484755520566,10.0,10.615992881165603,1.5,0.0,0.0
210,63.41451139222501,31.5,222.1254292245544,36.5,2.684186316935012,10.0,51.46022261504129,20.0,26.456017193404165,33.5,0.9265040529994337,10.0,35.082441109487036,4.0,93.28573316530691,6.0,0.0,0.0,99.41918387909828,8.0,0.0,0.0,11.427213718655873,3.0,0.0,0.0,0.0,0.0,50.54682683107066,6.5,1.7800877196478027,1.0,0.0,0.0
220,132.10816817324522,22.0,368.25868452370355,41.0,75.89394434783233,21.5,3.68743310848739,19.5,64.05928676508509,40.0,0.9475995615250383,10.5,0.0,0.0,52.52365760783367,6.5,0.0,0.0,0.0,0.0,0.0,0.0,85.17360930233765,10.0,0.0,0.0,0.0,0.0,0.0,0.0,76.25751915945284,10.0,0.0,0.0
230,255.5082391610927,26.5,247.02000865176095,20.5,550.3202947395848,49.0,69.30705618408516,12.5,150.21161281041688,26.5,237.75894133803564,35.0,0.0,0.0,48.210247747942134,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.60279711228195,14.0,5.733050686460013,2.0,0.0,0.0,0.0,0.0,24.96807287562325,10.0,0.0,0.0
240,77.36762178700987,10.0,370.5109587979798,28.0,276.6325982454093,21.0,452.2194895475469,34.5,340.6371908187183,29.0,351.08392440790055,32.5,52.87461994707593,5.5,0.0,0.0,0.0,0.0,0.0,0.0,78.815207874075,9.5,75.53611662484917,20.0,78.42921710107292,10.0,0.0,0.0,0.0,0.0,0.4933202452760952,10.0,0.0,0.0
250,80.89510700567882,13.5,47.27346950862929,3.5,260.4522291419916,21.0,39.411028243350245,3.0,498.85683413497117,42.5,102.81207117941653,9.5,295.88945503393313,32.5,68.66897549007201,7.5,0.0,0.0,100.33554872339879,10.0,54.34916728149659,4.0,3.1402354240614017,20.0,5.073711778618389,10.0,0.0,0.0,81.81794979494188,10.0,0.0,10.0,57.97660410283102,8.0
260,130.87564997166413,11.0,116.1690142359306,9.0,156.9460013474513,13.5,146.0828381489511,10.5,94.50762991766564,7.0,237.87016454590741,20.0,166.7962039454302,19.0,39.38053759220631,3.0,0.0,0.0,210.2499485439261,16.0,0.0,0.0,0.0054457490002306486,20.0,0.007797764189731993,10.0,0.0,0.0,49.2329171764395,10.0,0.0,10.0,32.26907194595809,10.0
270,0.0,0.0,224.280536457368,17.5,70.19265707960555,5.5,126.29683324124781,13.0,189.19479288482887,12.5,173.92367411726332,14.0,153.90270886175256,17.0,27.239857992425357,4.5,0.0,0.0,29.795179826618778,2.0,0.0,0.0,7.521149395482382,14.0,0.0,10.0,0.0,0.0,0.3993789451134262,10.0,0.0,10.0,0.170435224542004,10.0
280,73.29765962479132,12.0,110.2176849308592,10.0,338.2174981807135,28.5,49.5787800169181,4.0,179.3267616529202,17.5,194.17755921859242,16.0,163.2411949822801,18.0,88.2369507352725,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103846061852991,10.0,0.0,0.0,0.00035961714459631366,10.0,0.0,10.0,0.0002810609339576331,10.0
290,132.5663486718304,28.0,42.30744346026211,10.0,116.40980390149414,10.5,209.1275563058893,26.0,46.1316813721898,21.5,0.0,0.0,184.9387105137497,20.0,0.0,0.0,0.0,0.0,52.494554303053576,7.5,0.0,0.0,0.0,0.0,14.446453965303434,3.5,0.0,0.0,15.387370760166533,8.5,0.8892593404173965,2.5,0.0,10.0
300,261.06916097261114,65.0,1.0873538519273893,10.0,74.77324076028148,10.0,19.759129354516176,30.0,86.96895438385675,30.0,0.0,0.0,37.030789634455914,4.0,0.0,0.0,0.0,0.0,98.27961565037009,10.0,10.050900510285857,1.5,0.0,0.0,44.81407978537397,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.674679297417669,8.5
310,93.93016722247847,66.0,27.29547209424915,14.0,15.10080319345824,12.5,0.004439183785393652,30.0,8.558915200354306,30.0,18.925419332696485,4.0,0.0,0.0,0.0,0.0,0.0,0.0,39.38642308128527,4.0,116.76650306511208,10.0,0.0,0.0,56.4365925333406,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,138.56148012086356,26.5,425.8956927017639,49.0,198.67184935757845,36.5,0.0,30.0,0.0136062746964285,30.0,94.87044999415883,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.078662210131625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0,586.7441874171124,57.0,448.3375890609635,60.0,27.165819282732855,7.0,218.99822917301853,35.5,57.35321306086496,16.5,0.0,0.0,0.0,0.0,2.174459481938129,0.5,88.35322868646978,9.5,0.0,0.0,0.0,0.0,5.3728670590843315,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,87.14935358917003,12.0,127.80947085588278,11.5,656.0842716621505,65.5,236.58794157183814,23.0,188.027506286667,20.0,247.90358765451612,25.5,41.812327778990735,5.5,0.0,0.0,164.97581409805187,15.5,89.98937955595869,6.5,0.0,0.0,0.0,0.0,144.41760905861256,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,188.59836525008495,19.0,139.90756262321844,10.0,380.22805300549294,41.0,352.6102476311311,34.5,266.64121202359627,22.0,236.66381690974507,22.0,179.97047881974942,20.5,0.0,0.0,154.68091869413195,12.0,97.7819872793666,10.0,0.0,0.0,0.0,0.0,46.70488373861054,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,105.5033974491348,11.5,284.5365473406508,22.0,130.26567796873152,16.5,227.43722666834537,21.5,482.80061056703903,46.5,206.569642976311,16.5,258.2825501965063,30.0,0.0,0.0,0.0,0.0,102.74946194752684,9.5,0.0,0.0,0.0,0.0,0.09359032443464343,20.0,0.0,0.0,0.0,0.0,54.26836494720242,8.0,0.0,0.0
370,223.1556643078402,34.5,183.99870268654854,14.5,263.6138845119108,34.0,0.0,0.0,321.8571615410902,37.0,197.19802666905528,18.5,156.0729442572647,17.0,0.0,0.0,0.0,0.0,153.60566676374543,13.5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,16.733597384302847,10.0,0.0,0.0
380,331.717009538988,60.0,49.70937923476362,4.0,137.1308111551224,24.0,206.30940297762538,17.0,11.227995434067338,1.0,443.4760186210588,39.5,162.27922571587953,17.0,0.0,0.0,0.0,0.0,149.0184428571385,11.0,0.0,0.0,75.92351722312142,10.0,2.128414123821159,18.5,0.0,0.0,0.0,0.0,0.049013854564961434,10.0,0.0,0.0
390,113.98106861086404,76.0,50.237029277065034,5.5,187.77854207260015,28.5,56.26591461153686,10.5,211.85747708047762,19.5,113.81452618640304,13.0,163.47961599659914,20.5,0.0,0.0,0.0,0.0,14.940653097175527,1.0,74.29069583710651,6.5,30.782265773133645,4.5,64.30910074727245,9.5,0.0,0.0,0.0,0.0,2.13166156386076,10.0,0.0,0.0
400,123.59345322538337,92.0,100.00690538923357,10.0,140.38356894888477,27.0,1.0264157821940785,10.0,21.479688961874558,20.0,0.0,0.0,225.58392943015065,28.0,0.0,0.0,107.39306754701693,7.5,47.615665759171954,4.5,63.75067259533671,4.0,0.0,0.0,45.10863391268061,5.5,0.0,0.0,0.0,0.0,29.075583639907897,5.5,0.0,0.0
410,107.51418495304293,86.5,82.2906788579009,21.0,88.04694176236396,30.0,0.0,10.0,25.136214544325448,25.0,0.0,0.0,9.00170862281118,1.0,14.145538031976884,2.5,59.10637755705909,4.0,120.42171782648751,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,127.4337423551154,25.5,652.2176976048638,71.0,19.82683328379403,33.5,0.0,10.0,62.1580776406132,30.0,0.0,0.0,0.0,0.0,82.54980973491698,7.0,0.0,0.0,25.52982003231284,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,61.92198703669936,8.0,693.0790019255221,64.0,399.0732817645403,66.0,0.9568448762798312,1.5,87.95767699468519,19.0,169.77729139913828,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,167.64498627168322,19.5,177.02031318183361,15.0,787.4904542217039,111.5,28.909265183500196,3.0,129.94768229495818,13.5,356.31072226421475,32.5,28.934336856716925,3.0,0.0,0.0,21.935581927083746,4.0,0.0,0.0,0.0,0.0,5.670679170761529,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,149.2112757143866,16.0,236.94583008427867,18.5,335.94516023864,53.5,408.58273392565326,36.5,128.12777180785298,10.5,246.55137956093324,21.5,241.69940446150682,27.0,0.0,0.0,268.21343797358736,24.5,0.0,0.0,0.0,0.0,69.89306799833463,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,62.083961552442545,7.5,281.9996161975155,20.5,215.89793797415518,19.5,275.77861695743843,25.0,557.2034801094565,50.5,112.22733304955594,9.5,264.73989574740835,30.5,0.0,0.0,259.9687611282258,20.5,3.47493750000001,0.5,0.0,0.0,3.761679888752468,10.0,0.0,0.0,0.0,0.0,0.0,0.0,37.68058328518272,6.0,0.0,0.0
470,72.36934456327035,10.0,59.64217827563061,4.5,323.62304604118486,32.5,78.91516134229235,6.0,330.2440917574865,36.0,311.0517051425343,26.5,125.92014449434299,14.0,0.0,0.0,96.92186056688377,8.5,224.36489265066962,22.0,0.0,0.0,33.44779635622332,16.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63376500836618,10.0,0.0,0.0
480,37.249510031309654,16.0,0.0,0.0,169.99451924539753,14.0,117.27697458664358,9.0,128.60576185519906,11.0,373.4979119236872,34.0,87.05008858156015,10.0,24.150650364166154,2.5,148.85121733101607,13.5,250.80094346633302,20.0,96.00247064220332,8.5,65.9345184892502,19.5,25.628996490842248,5.0,0.0,0.0,0.0,0.0,0.5556590630438194,10.0,37.191492920525825,6.0
490,201.7544165693845,43.0,0.0,0.0,0.0,0.0,48.0645727593228,10.0,64.37183816132051,10.0,237.67125326662784,22.5,209.53964624777524,23.5,156.34497187348722,13.5,162.9119992608267,14.0,47.46153860283823,4.0,43.60405193046324,3.0,139.11314583094384,14.5,64.8219663599342,10.0,0.0,0.0,0.0,0.0,12.258280804182604,10.0,51.91111669475276,10.0
500,176.30499084282587,60.0,0.0,0.0,70.88359709474997,7.5,1.1227184636319407,10.0,1.390379079129275,10.0,0.0,0.0,293.72945986927493,34.0,163.09440875263743,13.5,13.055495633102339,1.0,101.18944723932961,9.5,0.0,0.0,62.94923765693193,8.5,14.94567927813037,2.5,0.0,0.0,0.0,0.0,3.3615256552178536,0.5,7.4593308924151955,10.0
510,26.599717961421696,54.0,45.105675889278274,10.0,71.84017707011554,10.0,0.00012786689899257908,10.0,0.00017522348855436576,10.0,0.0,0.0,70.32982751621807,8.0,0.0,0.0,0.0,0.0,83.41845400015058,7.0,89.2969795643998,8.5,46.100010656641366,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.423377616702375,1.5
520,83.27988524724364,18.0,498.70572322770784,47.5,2.2433102723227307,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,84.36182627149942,8.5,0.0,0.0,0.0,0.0,49.86838790391516,4.0,58.026032124152835,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,134.37788372075178,14.5,482.18638473096973,40.0,284.17870643536787,33.5,6.290200114563078,5.5,40.47229484416337,10.0,33.777956099548476,4.5,0.0,0.0,12.71347289307721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.958523319678015,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.80216293891497,2.0
540,47.60500939029057,4.5,257.7323484650053,23.5,498.25109897870755,61.0,71.7092624067111,9.0,85.27748818606403,9.5,104.53848639744274,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.997387500000059,0.5,0.0,0.0,0.1181208705066723,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.41731085471437,11.0
550,0.0,0.0,200.57580287866264,17.5,297.03155612193234,32.0,388.15278384963403,36.5,155.1590574320759,12.5,24.285043181160518,3.0,0.0,0.0,0.0,0.0,13.722204255523565,1.5,134.84417613076084,10.0,0.0,0.0,0.00012031423031544364,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.74127156850983,20.0
560,94.0787595905785,15.0,5.443856271325558,0.5,222.9890378956409,19.5,139.5447202387432,12.5,511.09845589540777,44.0,159.3041417962248,13.0,0.0,0.0,0.0,0.0,102.51226257646047,10.5,33.8771524763348,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.283639721519918,20.0
570,191.1106399625067,23.5,88.2277376416725,9.5,46.91852279408772,4.5,56.102954311086194,5.5,179.70762191672907,16.5,592.3113473701201,50.0,30.2927774720892,3.5,4.307812080023751,1.5,167.90022242111723,15.0,0.0,0.0,0.0,0.0,0.8619528283050784,18.5,45.7382788616584,7.0,0.0,0.0,49.72404504236057,9.0,0.0,0.0,0.020363995223689813,20.0
580,207.0443711515104,46.0,185.2557344038577,17.5,27.477803977229655,2.5,36.507863353660895,3.5,68.13902524132445,6.5,379.69659880118905,34.5,317.7953648266736,35.5,157.841362720537,15.5,36.30565716434796,3.0,0.0,0.0,0.0,0.0,14.145917773388348,4.5,42.259877711664664,10.0,0.0,0.0,171.5377836504431,20.0,0.0,0.0,0.0,20.0
590,230.5710774024655,72.0,37.42170408186712,10.0,129.05887455142886,13.5,0.0,0.0,47.19689984185641,10.0,21.645629902816268,2.5,460.4495928160021,50.5,79.84327309521117,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12058812649213,6.5,0.0,0.0,21.291237373682222,20.0,0.0,0.0,0.0,20.0
600,193.36197648050018,98.0,1.0401840196870182,10.0,114.23238158137934,11.5,69.4539310146082,8.5,73.43511343848539,19.0,0.0,0.0,140.1126423509316,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.545170287674935,11.0,0.0,0.0,4.313745877211154,16.5
610,150.2781495388955,111.0,50.922961214929614,21.0,27.27492770897402,10.0,6.090920347860219,10.0,109.10893851299079,30.0,0.0,0.0,96.80772417665943,10.0,0.0,0.0,0.0,0.0,0.0,0.0,85.61932202730728,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.450124722159472,2.5
620,297.6134185495742,79.5,581.9544177071718,68.0,5.290003808393834,11.5,0.004828035537798314,10.0,18.92947029159032,30.0,0.0,0.0,20.13351736983381,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.99480365202149,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7842226560317949,1.0,0.0,0.0
630,160.89254131661204,25.5,1046.439858758272,99.5,335.0863325617707,39.5,6.199782872393058,6.5,45.135886760033856,26.0,46.077924768662456,6.5,0.0,0.0,3.1767699999999977,0.5,0.0,0.0,0.0,0.0,0.0,0.0,37.911473643550465,6.0,0.0,0.0,0.0,0.0,0.0,0.0,87.47762323544501,12.0,0.0,0.0
640,101.75946254085153,13.5,563.8130907896668,54.5,800.6074817412161,90.5,46.13732431400297,5.0,115.48401312639393,12.5,103.64797706919796,10.5,0.0,0.0,104.67588085818555,10.0,26.611884122713477,4.5,0.0,0.0,0.0,0.0,58.95585780026216,10.0,0.0,0.0,0.0,0.0,0.0,0.0,99.85306084046479,20.0,0.0,0.0
650,168.8324624850146,17.0,166.16573022120937,13.5,747.6352256571179,83.0,507.0072266273073,46.0,146.3570258272072,10.5,124.77820058387232,12.5,54.57758742083098,7.5,0.0,0.0,110.6732867242701,10.0,0.0,0.0,0.0,0.0,0.5636332867425011,10.0,0.0,0.0,0.0,0.0,67.9611832632894,9.0,11.616252191240292,20.0,0.0,0.0
660,1.794054159247711,1.0,262.68738578524756,20.0,288.4661638452802,43.0,364.5885708329256,34.0,731.7426138207368,59.5,172.8865185066299,15.0,97.64492217462777,13.5,0.0,0.0,22.752816267022013,2.0,0.0,0.0,0.0,0.0,0.0006786156721716452,10.0,0.0,0.0,0.0,0.0,93.43201284700609,16.0,0.018612983784322523,20.0,0.0,0.0
670,80.84844971498427,10.0,39.53434603879634,3.0,242.67953037771426,36.5,167.85798327248614,21.5,480.7511561070614,39.0,534.6288086330419,44.0,135.38426074395193,16.5,0.0,0.0,3.7909199259343325,0.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,68.36903100993516,20.0,61.09173522152774,29.0,0.0,0.0
680,19.21926362357094,11.0,0.0,0.0,124.41547956718796,20.0,104.49678386196413,8.5,250.16329439213013,26.5,618.8442073387662,56.5,200.71387917404547,22.0,75.00394148412984,7.5,145.28393484398552,12.5,0.0,0.0,0.0,0.0,6.6610572603155305,2.5,0.0,0.0,0.0,0.0,1.9083548643682775,20.0,23.268769101178883,30.0,0.0,0.0
690,120.57263383539473,29.0,0.0,0.0,14.188485690661707,1.5,0.0,0.0,126.4810413990192,13.0,345.67991519905206,30.5,325.2653506009603,36.0,40.12593282530122,3.0,228.3928810482493,20.5,18.93115372761661,4.0,116.84304859411583,9.5,5.740024547231563,2.0,0.0,0.0,0.0,0.0,0.8771036783145405,20.0,7.664273589998139,26.0,0.0,0.0
700,123.67143172345493,42.0,0.0,0.0,0.0,0.0,0.0,0.0,49.285417139935475,15.5,142.56147791927094,22.5,205.6177126671214,23.5,0.0,0.0,92.7203262969415,8.0,273.70202433985764,25.5,15.553577383106585,1.0,87.37660140975822,10.0,0.0,0.0,0.0,0.0,50.49372103676258,14.5,18.607668839186424,4.5,1.9327452015326774,1.0
710,122.11300096637629,56.5,91.20314719437624,11.0,0.0,0.0,0.0,0.0,130.5086798896798,28.5,59.62106142993787,28.0,67.10533155292342,8.0,0.0,0.0,0.0,0.0,260.8008952620195,22.0,0.0,0.0,47.024225699950634,7.5,0.0,0.0,0.0,0.0,9.537227999999985,1.5,0.0,0.0,91.14427164119448,10.0
720,155.81460221958702,41.5,279.7629181506556,32.0,0.0,0.0,0.0,0.0,18.81207201345444,30.0,63.869128870923085,30.0,0.0,0.0,22.345793513641183,2.5,0.0,0.0,35.02781247738017,3.0,112.47943656131817,9.5,61.38245468678685,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.847111037567359,0.5
730,246.7805898524702,27.0,515.3892044223159,54.0,56.933685446307805,9.0,0.0,0.0,19.046159313572048,27.5,16.61726126990149,32.5,0.0,0.0,70.45725742686822,5.0,0.0,0.0,0.0,0.0,36.2592400103905,3.0,75.27996285906622,20.0,10.692098698797015,3.0,0.0,0.0,0.0,0.0,0.0,0.0,71.82756353536587,9.0
740,178.60092304272172,19.0,510.2530876504342,42.0,470.4599466248278,45.0,0.0,0.0,28.405460938352718,6.0,118.0962723549054,29.5,59.311284224665215,10.5,0.0,0.0,0.0,0.0,0.0,0.0,98.53329082976725,7.5,14.472280149450668,20.0,102.17266878695764,15.0,0.0,0.0,0.0,0.0,0.0,0.0,32.14628818360596,2.5
750,97.08142335777843,10.5,333.70206672998256,25.0,572.7400346796765,61.0,161.60420431028706,15.0,0.0,0.0,41.624721331295746,4.5,319.9262438367341,35.5,0.0,0.0,42.13042293274577,4.5,0.0,0.0,39.513086438016956,3.0,0.350142643851342,20.0,85.37955410961709,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,75.61977410997666,8.5,175.45155386650015,12.5,393.1463450552915,32.5,310.54540957816255,27.0,284.75828378098106,24.0,0.0,0.0,153.52664665965975,18.0,0.0,0.0,186.27405882912788,15.5,0.0,0.0,0.0,0.0,0.0002726020173327015,20.0,41.071305561541976,30.0,0.0,0.0,0.0,0.0,26.08531045489044,5.0,0.0,0.0
